Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Albert Camus,Herbert R. Lottman,N/A,1997,"From his birth in World War I Algiers, to his untimely death in a car crash in 1960, Albert Camus represented the conscience of his generation. This biography examines his novels in the 1940s and 50s, such as The Stranger and The Plague, which echoed the plight of the 20th-century soul.","Authors, Algerian",805,N/A,0,en
American Biography,William Richard Cutter,N/A,1916,N/A,United States,0,N/A,0,en
Ernest Hemingway,Mary V. Dearborn,Knopf,2017,A full biography of Ernest Hemingway draws on a wide range of previously untapped material and offers particular insight into the private demons that both inspired and tormented him.,Biography & Autobiography,753,N/A,0,en
Blake,Peter Ackroyd,Ardent Media,N/A,N/A,"Painting, English",142,N/A,0,en
Balzac,Graham Robb,W. W. Norton & Company,1995,"A portrait of the self-destructive French novelist follows Balzac's early literary disappointments, impractical money-making schemes, love affairs, correspondences, and achievements.",Biography & Autobiography,622,N/A,0,en
A Childhood,Harry Crews,Penguin,2022-03-15,"“One of the Finest Memoirs Ever Written” –The New Yorker The highly acclaimed memoir of one of the most original American storytellers of the rural South A Penguin Classic Harry Crews grew up as the son of a sharecropper in Georgia at a time when “the rest of the country was just beginning to feel the real hurt of the Great Depression but it had been living in Bacon County for years.” Yet what he conveys in this moving, brutal autobiography of his first six years of life is an elegiac sense of community and roots from a rural South that had rarely been represented in this way. Interweaving his own memories including his bout with polio and a fascination with the Sears, Roebuck catalog, with the tales of relatives and friends, he re-creates a childhood of tenderness and violence, comedy and tragedy.",Biography & Autobiography,193,N/A,0,en
Napoleon: A Concise Biography,David A. Bell,Oxford University Press,2015-11-05,"This book provides a concise, accurate, and lively portrait of Napoleon Bonaparte's character and career, situating him firmly in historical context. David Bell emphasizes the astonishing sense of human possibility--for both good and ill--that Napoleon represented. By his late twenties, Napoleon was already one of the greatest generals in European history. At thirty, he had become absolute master of Europe's most powerful country. In his early forties, he ruled a European empire more powerful than any since Rome, fighting wars that changed the shape of the continent and brought death to millions. Then everything collapsed, leading him to spend his last years in miserable exile in the South Atlantic. Bell emphasizes the importance of the French Revolution in understanding Napoleon's career. The revolution made possible the unprecedented concentration of political authority that Napoleon accrued, and his success in mobilizing human and material resources. Without the political changes brought about by the revolution, Napoleon could not have fought his wars. Without the wars, he could not have seized and held onto power. Though his virtual dictatorship betrayed the ideals of liberty and equality, his life and career were revolutionary.",History,152,N/A,0,en
Steve Jobs,Walter Isaacson,Simon and Schuster,2011,"Based on more than 40 interviews with Jobs conducted over two years--as well as interviews with more than 100 family members, friends, adversaries, competitors, and colleagues--Isaacson has written a riveting story of the roller-coaster life and searingly intense personality of a creative entrepreneur whose passion for perfection and ferocious drive revolutionized six industries: personal computers, animated movies, music, phones, tablet computing, and digital publishing.",Biography & Autobiography,656,3.5,5,en
The National Cyclopaedia of American Biography,,N/A,1906,Includes cumulative subject index of the entire set. 1 v.,United States,648,3,1,en
Biography: A Very Short Introduction,Hermione Lee,Oxford University Press,2009-07-09,"Biographies are one of the most popular and best-selling of the literary genres. Why do people like them? What does a biography do and how does it work? This Very Short Introduction examines different types of biographies, why certain people and historical events arouse so much interest, and how they are compared with history and fiction.",Biography & Autobiography,185,N/A,0,en
The Book of Common Prayer,Alan Jacobs,Princeton University Press,2019-05-28,"""While many of us are familiar with such famous words as, ""Dearly beloved, we are gathered together here."" or ""Ashes to ashes, dust to dust,"" we may not know that they originated with The Book of Common Prayer, which first appeared in 1549. Like the words of the King James Bible and Shakespeare, the language of this prayer book has saturated English culture and letters. Here Alan Jacobs tells its story. Jacobs shows how The Book of Common Prayer--from its beginnings as a means of social and political control in the England of Henry VIII to its worldwide presence today--became a venerable work whose cadences express the heart of religious life for many.The book's chief maker, Thomas Cranmer, Archbishop of Canterbury, created it as the authoritative manual of Christian worship throughout England. But as Jacobs recounts, the book has had a variable and dramatic career in the complicated history of English church politics, and has been the focus of celebrations, protests, and even jail terms. As time passed, new forms of the book were made to suit the many English-speaking nations: first in Scotland, then in the new United States, and eventually wherever the British Empire extended its arm. Over time, Cranmer's book was adapted for different preferences and purposes. Jacobs vividly demonstrates how one book became many--and how it has shaped the devotional lives of men and women across the globe""--.",Religion,256,N/A,0,en
The Art of Biography in Antiquity,Tomas Hägg,Cambridge University Press,2012-04-05,"Examines the whole spectrum of Greek and Roman biography, which explores the virtues and vices of philosophers, statesmen and poets.",Biography & Autobiography,513,N/A,0,en
Jacinda Ardern,"Supriya Vani, Carl A. Harte",Simon and Schuster,2021-05-06,"‘It takes courage to be an empathetic leader. And I think if anything the world needs empathetic leadership now, perhaps more than ever.’ Jacinda Ardern Jacinda Ardern was swept to office in 2017 on a wave of popular enthusiasm dubbed ‘Jacindamania’. In less than three months, she rose from deputy leader of the opposition to New Zealand’s highest office. Her victory seemed heroic. Few in politics would have believed it possible; fewer still would have guessed at her resolve and compassionate leadership, which, in the wake of the horrific Christchurch mosque shootings of March 2019, brought her international acclaim. Since then, her decisive handling of the COVID-19 pandemic has seen her worldwide standing rise to the point where she is now celebrated as a model leader. In 2020 she won an historic, landslide victory and yet, characteristically, chose to govern in coalition with the Green Party. Jacinda Ardern: Leading with Empathy carefully explores the influences – personal, social, political and emotional – that have shaped Ardern. Peace activist and journalist Supriya Vani and writer Carl A. Harte build their narrative through Vani’s exclusive interviews with Ardern, as well as the prime minister’s public statements and speeches and the words of those who know her. We visit the places, meet the people and understand the events that propelled the daughter of a small-town Mormon policeman to become a committed social democrat, a passionate Labour Party politician and a modern leader admired for her empathy and courage.",Biography & Autobiography,583,N/A,0,en
Bowie,Marc Spitz,Crown,2010-10-05,"An expansive biography of David Bowie, one of the twentieth century’s greatest music and cultural icons. From noted author and rock ’n’ roll journalist Marc Spitz comes a major David Bowie biography to rival any other. Following Bowie’s life from his start as David Jones, an R & B—loving kid from Bromley, England, to his rise to rock ’n’ roll aristocracy as David Bowie, Bowie recounts his career but also reveals how much his music has influenced other musicians and forever changed the landscape of the modern era. Along the way, Spitz reflects on how growing up with Bowie as his soundtrack and how writing this definitive book on Bowie influenced him in ways he never expected, adding a personal dimension that Bowie fans and those passionate about art and culture will connect with and that no other bio on the artist offers. Bowie takes an in-depth look at the culture of postwar England in which Bowie grew up, the mod and hippie scenes of swinging London in the sixties, the sex and drug-fueled glitter scene of the early seventies when Bowie’s alter-ego Ziggy Stardust was born, his rise to global stardom in the eighties and his subsequent status as an elder statesman of alternative culture. Spitz puts each incarnation of Bowie into the context of its era, creating a cultural time line that is intriguing both for its historical significance as well as for its delineation of this rock ’n’ roll legend, the first musician to evolve a coherent vision after the death of the sixties dream. Amid the sex, drugs and rock ’n’ roll mayhem, a deeper portrait of the artist emerges. Bowie’s early struggles to go from follower to leader, his tricky relationship with art and commerce and Buddhism and the occult, his complicated family life, his open romantic relationship and, finally, his perceived disavowal of all that made him a touchstone for outcasts are all thoughtfully explored. A fresh evaluation of his recorded work, as well as his film, stage and video performances, is included as well. Based on a hundred original interviews with those who knew him best and those familiar with his work, including ex-wife Angie Bowie, former Bowie manager Kenneth Pitt, Siouxsie Sioux, Camille Paglia, Dick Cavett, Todd Haynes, Ricky Gervais and Peter Frampton, Bowie gives us not only a portrait of one of the most important artists in the last century, but also an honest examination of a truly revolutionary artist and the unique impact he’s had across generations.",Biography & Autobiography,466,N/A,0,en
Read On...Biography,Rick Roche,Bloomsbury Publishing USA,2012-03-07,"Categorizing hundreds of popular biographies according to their primary appeal—character, story, setting, language, and mood—and organizing them into thematic lists, this guide will help readers' advisors more effectively recommend titles. Read On...Biography: Reading Lists for Every Taste is that essential go-to readers' advisory guide, filling a gap in the growing readers' advisory literature with information about 450 biography titles, most published within the last decade, but also including some classic titles as well. The book focuses on life stories written in the third person, with subjects ranging from individuals who lived in ancient times to the present-day, hailed from myriad nations, and gained fame in diverse fields. The contents are organized in order to facilitate identification of read-alikes and easy selection of titles according to appeal features such as character, story, language, setting, and mood. Written specifically with librarians and their patrons in mind, this readers' advisory title will be invaluable in public, high school, and college libraries.",Language Arts & Disciplines,297,N/A,0,en
"CVs, Resumes, and LinkedIn",Adrian Wallwork,Springer,2014-06-26,"Are you a graduate, postgraduate or PhD student? Are you simply looking for a new job in the private or public sector, in research or industry? If your aim is to produce a professional CV or resume, then this book is for you. Based on interviews with recruiters and HR managers, and an analysis of hundreds of CVs from around 40 different countries, the book is structured as a series of FAQs. Topics covered include: how recruiters and HR people analyse a CV whether using a template is a good idea the difference between a CV and a resume how to present your personal details and whether to include a photo how to write an Executive Summary what to write in each section (Education, Work Experience, Skills, Personal Interests) how to write dates how to highlight your language, communication and team skills how to get and write references You will also learn some hints and strategies for writing a: cover letter LinkedIn profile reference letter bio The last chapter of the book contains a simple template to help you get the job of your dreams!",Business & Economics,207,N/A,0,en
First Man,James R. Hansen,Simon and Schuster,2012-11-27,"On July 20, 1969, the world stood still to watch American astronaut Neil A. Armstrong become the first person ever to step on the surface of another heavenly body. Upon his return to Earth, Armstrong was celebrated for his monumental achievement. He was also--as NASA historian Hansen reveals in this authorized biography--misunderstood. Armstrong's accomplishments as an engineer, a test pilot, and an astronaut have long been a matter of record, but Hansen's access to private documents and unpublished sources and his interviews with more than 125 subjects (including more than fifty hours with Armstrong himself) yield the first in-depth analysis of this elusive, reluctant hero.",Biography & Autobiography,755,1,1,en
God: A Biography,Jack Miles,Vintage,1996-03-19,"WINNER OF THE PULITZER PRIZE What sort of ""person"" is God? What is his ""life story""? Is it possible to approach him not as an object of religious reverence, but as the protagonist of the world's greatest book—as a character who possesses all the depths, contradictions, and abiguities of a Hamlet? This is the task that Jack Miles—a former Jesuit trained in religious studies and Near Eastern languages—accomplishes with such brilliance and originality in God: A Biography. Using the Hebrew Bible as his text, Miles shows us a God who evolves through his relationship with man, the image who in time becomes his rival. Here is the Creator who nearly destroys his chief creation; the bloodthirsty warrior and the protector of the downtrodden; the lawless law-giver; the scourge and the penitent. Profoundly learned, stylishly written, the resulting work illuminates God and man alike and returns us to the Bible with a sense of discovery and wonder.",Biography & Autobiography,465,N/A,0,en
A Companion to Literary Biography,Richard Bradford,John Wiley & Sons,2018-09-12,"An authoritative review of literary biography covering the seventeenth century to the twentieth century A Companion to Literary Biography offers a comprehensive account of literary biography spanning the history of the genre across three centuries. The editor – an esteemed literary biographer and noted expert in the field – has encouraged contributors to explore the theoretical and methodological questions raised by the writing of biographies of writers. The text examines how biographers have dealt with the lives of classic authors from Chaucer to contemporary figures such as Kingsley Amis. The Companion brings a new perspective on how literary biography enables the reader to deal with the relationship between the writer and their work. Literary biography is the most popular form of writing about writing, yet it has been largely neglected in the academic community. This volume bridges the gap between literary biography as a popular genre and its relevance for the academic study of literature. This important work: Allows the author of a biography to be treated as part of the process of interpretation and investigates biographical reading as an important aspect of criticism Examines the birth of literary biography at the close of the seventeenth century and considers its expansion through the eighteenth, nineteenth and twentieth centuries Addresses the status and writing of literary biography from numerous perspectives and with regard to various sources, methodologies and theories Reviews the ways in which literary biography has played a role in our perception of writers in the mainstream of the English canon from Chaucer to the present day Written for students at the undergraduate level, through postgraduate and doctoral levels, as well as academics, A Companion to Literary Biography illustrates and accounts for the importance of the literary biography as a vital element of criticism and as an index to our perception of literary history.",Biography & Autobiography,632,N/A,0,en
Biography in Theory,"Wilhelm Hemecker, Edward Saunders",Walter de Gruyter GmbH & Co KG,2017-08-07,"This textbook is an anthology of significant theoretical discussions of biography as a genre and as a literary-historical practice. Covering the 18th to the 21st centuries, the reader includes programmatic texts by authors such as Herder, Carlyle, Dilthey, Proust, Freud, Kracauer, Woolf and Bourdieu. Each text is accompanied by a commentary placing its contribution in critical context. Ideal for use in undergraduate seminars, this reader may also be of interest for academic researchers in the areas of literary studies and history aiming to get an overview of historical questions in biographical theory. This revised and updated English language edition also includes new translations of texts by J. G. Herder and Stefan Zweig, as well as an introductory discussion on the possibility of a ‘theory of biography’. Note: Due to copyright reasons, the chapter ""Sade, Fourier, Loyola [Extract] (1971)"" (pp. 175–177) by Roland Barthes could not be included in the ebook.",Literary Criticism,416,N/A,0,en
Oprah Winfrey Book,University Press,N/A,2021-04-20,"University Press returns with another short and captivating biography of one of history's most compelling figures, Oprah Winfrey. Oprah Winfrey has been ranked the most influential woman in the world. As a world-renowned talk show host, television producer, movie actress, best-selling author, celebrity interviewer, and generous philanthropist, she has used her empathy, authenticity, and wit to completely revolutionize American media. Born in Kosciusko, Mississippi in 1954 to an unmarried teenage mother, Oprah Gail Winfrey was raised in extreme poverty, wore dresses made of potato sacks, suffered abuse, became pregnant, lost her son to a premature birth, became an honors student, was voted ""Most Popular Girl"" in her high school, won a full college scholarship, became the youngest - and first black female - television news anchor in Nashville, took the lowest-rated show in Chicago and turned it into the number-one daytime talk show in America, and became America's first black multi-billionaire. This short book tells the intensely human story of a woman who is changing the world in a way that no one else can.",,60,N/A,0,en
Richard Crossman,Victoria Honeyman,Bloomsbury Publishing,2007-12-19,"""Yes, Minister! No, Minister! If you wish it, Minister!"" - Richard Crossman, ""Diaries Vol. 1"". As a politician and personality, Richard Crossman was anything but the deferential public servant he mocked so concisely. This revealing biography of the dedicated radical Labour politician offers the most complete picture of his colourful life and demonstrates many fascinating connections between his political thinking and the formation of New Labour. Richard Crosssman served as an MP from 1945 until shortly before his death in 1974 and is remembered as a fiery speaker, dedicated leftist and author of the controversial three-volume ""Diaries of a Cabinet Minister"" - published in the face of strong legal opposition from the government.This comprehensive new biography explores the connections between his personal history and his political convictions. His life not only highlights a formative period in British politics but also gives insights into contemporary British politics. Crossman's life not only highlights a formative period in British politics, but also gives insights into contemporary British politics. Weaving together the private and public, Honeyman unveils a politician who fought with dedication for his political beliefs while persistently trying to shake up the organisation of the Labour party. Over the course of his twenty-five years in Parliament, Crossman held various position, including Leader of the House of Commons, Chairman of the Labour Party, and Secretary of State for Social Services.In this new biography, Victoria Honeyman places Crossman in the context of his party and his times while also examining his impact on the development of the Labour party. Often dismissed as fickle, this portrait of Crossman reveals an intellectual politician who worked with conviction for the improvment of his party and country. His life not only highlights a formative period in British politics, but also gives insights into contemporary British politics. Crossman's chief interests included social democracy, international relations and constitutional reform. This biography details his tireless work on these issues and assesses his impact. Rather than the Crossman of popular myth, Honeyman has uncovered a dedicated politician who made serious intellectual contributions to his party's policy and whose influence is still felt today. This biography is essential reading for anyone interested in British contemporary political history.",History,218,N/A,0,en
Tolkien,Michael White,Time Warner Books UK,2001,"There are few writers who can claim the popularity and enduring appeal of J.R.R. Tolkien. His celebrated novels have sold in excess of 160 million copies, and are in large part responsible for seeding the entire genre of fantasy fiction. Now, renowned biographer Michael White looks back over the little-known life of this most treasured of writers. In absorbing and revealing detail, he chronicles Tolkien's childhood years and the tragic early death of his parents; his burgeoning romance with Edith Brett; his many years as an Oxford academic; his friendship with C.S. Lewis and the founding of 'The Inklings' group. White describes why Tolkien's writing took off so spectacularly - and how The Lord of the Rings became the must-read of the late Sixties counter-culture. Informed and fascinating, Tolkien is the fascinating story of how the man who created The Hobbit became one of the giants of modern literature.",Anglicists,292,N/A,0,en
Guide to Reference in Genealogy and Biography,"Mary K. Mannix, Fred Burchsted",American Library Association,2015-01-14,"Profiling more than 1400 print and electronic sources, this book helps connect librarians and researchers to the most relevant sources of information in genealogy and biography.",Language Arts & Disciplines,609,N/A,0,en
Introduction and biographies,Friedrich Freiherr von Hügel,N/A,1909,N/A,,538,N/A,0,en
The Philosopher's Autobiography,Shlomit C. Schuster,Bloomsbury Publishing USA,2003-01-30,"Throughout the ages philosophers have examined their own lives in an attempt both to find some meaning and to explain the roots of their philosophical perspectives. This volume is an introduction to philosophical autobiography, a rich but hitherto ignored literary genre that questions the self, its social context, and existence in general. The author analyzes representative narratives from antiquity to postmodernity, focusing in particular on three case studies: the autobiographies of St. Augustine, Rousseau, and Sartre. Through the study of these exemplary texts, philosophical reflection on the self emerges as a valid alternative to Freudian psychoanalysis and as a way of promoting self-renewal and change.",Philosophy,256,N/A,0,en
American Biography,William Richard Cutter,N/A,1922,N/A,United States,654,N/A,0,en
"The Complete Works: Poetry, Plays, Letters, Biographies",Robert Browning,DigiCat,2023-12-04,"This carefully crafted ebook: ""The Complete Works: Poetry, Plays, Letters, Biographies"" is formatted for your eReader with a functional and detailed table of contents. Robert Browning (1812 – 1889) was an English poet and playwright whose mastery of dramatic verse, and in particular the dramatic monologue, made him one of the foremost Victorian poets. His poems are known for their irony, characterization, dark humor, social commentary, historical settings, and challenging vocabulary and syntax. The speakers in his poems are often musicians or painters whose work functions as a metaphor for poetry. Table of Contents: Life and Letters of Robert Browning: Life and Letters of Robert Browning by Mrs. Sutherland Orr The Brownings: Their Life and Art Letters Life of Robert Browning by William Sharp Robert Browning by G.K. Chesterton Poetry: Bells and Pomegranates No. III: Dramatic Lyrics Bells and Pomegranates No. VII: Dramatic Romances and Lyrics Pauline: A Fragment of a Confession Sordello Asolando Men and Women Dramatis Personae The Ring and the Book Balaustion's Adventure Prince Hohenstiel-Schwangau, Saviour of Society Fifine at the Fair Red Cotton Nightcap Country Aristophanes' Apology The Inn Album Pacchiarotto, and How He Worked in Distemper La Saisiaz and the Two Poets of Croisic Dramatic Idylls Dramatic Idylls: Second Series Christmas-Eve and Easter-Day Jocoseria Ferishtah's Fancies Parleyings with Certain People of Importance in Their Day Plays: Strafford Paracelsus Bells and Pomegranates No. I: Pippa Passes Bells and Pomegranates No. II: King Victor and King Charles Bells and Pomegranates No. IV: The Return of the Druses Bells and Pomegranates No. V: A Blot in the 'scutcheon Bells and Pomegranates No. VI: Colombe's Birthday Bells and Pomegranates No. VIII: Luria and a Soul's Tragedy Herakles The Agamemnon of Aeschylus",Poetry,5309,N/A,0,en
Young Frederick Douglass,Andrew Woods,N/A,2007,"A biography of the escaped slave who became an orator, writer, and leader in the abolitionist movement in the nineteenth century.",,32,N/A,0,en
Between History and Spirit,Craig S. Keener,Wipf and Stock Publishers,2020-03-23,"Craig Keener is known for his meticulous work on New Testament backgrounds, but especially his detailed work on the book of Acts. Now, for the first time in book form, Cascade presents his key essays on Acts, with special focus on historical questions and matters related to God's Spirit.",Religion,525,N/A,0,en
Arthur C. Clarke,Neil McAleer,McGraw-Hill/Contemporary,1992,"Arthur C. Clarke has been a household name since 1968, when the film 2001: A Space Odyssey rocketed him to popular fame. McAleer explores Clarke's personal vision and career as one of the 20th century's most popular and influential writers and reveals the life experiences and creative forces that have shaped the man behind the legend. 30 photographs.",Biography & Autobiography,472,N/A,0,en
Liz,C. David Heymann,Simon and Schuster,2011-04-04,"Elizabeth Taylor's own story was more dramatic than any part she ever played on the screen. C. David Heymann brings her magnificently to life in this acclaimed biography--updated with a new chapter covering her final years. She was an icon, one of the most watched, photographed, and gossiped-about personalities of our time. Child star, daughter of a controlling stage mother, Oscar-winning actress, seductress and eight-time wife, mother of four children and grandmother of ten, champion of funding for AIDS research, purveyor of perfumes and jewelry, close friend of celebrities and tycoons—Elizabeth Taylor, for almost eight decades, played most completely, beautifully, cunningly, flamboyantly, and scandalously her greatest role of all: herself. The basis of an Emmy Award-nominated miniseries, Liz portrays Taylor’s life and career in fascinating, revealing detail and includes an additional new chapter, bringing her beloved fans up to date on her final years. By way of more than a thousand interviews with stars, directors, producers, designers, friends, family, business associates, and employees and through extensive research among previously disclosed court, business, medical, and studio documents, bestselling author Heymann reminds readers of her very public escapades and unveils her most private moments. Here are the highs and lows of her film career and the intimate circumstances of her marriages to Nicky Hilton, Michael Wilding, Mike Todd, Eddie Fisher, Richard Burton, Senator John Warner, and Larry Fortensky. Here, too, is the truth about Taylor’s father and her friendships with leading men Montgomery Clift, James Dean, and Rock Hudson, as well as with the eccentric Malcolm Forbes and Michael Jackson. From her illnesses, injuries, weight issues, and battles against drug and alcohol, to her sexual exploits, diamond-studded adventures, and tumultuous love affairs, this is the enormously contradictory and glamorous life of Hollywood’s last great star.",Biography & Autobiography,546,N/A,0,en
So Close to Greatness,"Will Brownell, Richard N. Billings",Simon & Schuster Books For Young Readers,1987,Depicts the life of the distinguished ambassador and examines his influence on the development of American foreign policy.,Biography & Autobiography,402,N/A,0,en
The Biography Book,Daniel S. Burt,Bloomsbury Publishing USA,2001-02-28,"From Marilyn to Mussolini, people captivate people. A&E's Biography, best-selling autobiographies, and biographical novels testify to the popularity of the genre. But where does one begin? Collected here are descriptions and evaluations of over 10,000 biographical works, including books of fact and fiction, biographies for young readers, and documentaries and movies, all based on the lives of over 500 historical figures from scientists and writers, to political and military leaders, to artists and musicians. Each entry includes a brief profile, autobiographical and primary sources, and recommended works. Short reviews describe the pertinent biographical works and offer insight into the qualities and special features of each title, helping readers to find the best biographical material available on hundreds of fascinating individuals.",Literary Criticism,636,N/A,0,en
