Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Seattle Architecture,Maureen R. Elenga,N/A,2007,"Winner of Historic Seattle's Preservation Education and Publications Award Seattle Architecture: A Walking Guide to Downtown opens with an historical overview and timeline featuring the people and events that have shaped the Seattle that we know today. The guidebook is divided into nine tours beginning where Seattle did, at Pioneer Square, and ending at Seattle Center, the location of the futuristic-themed 1962 Century 21 World's Fair. The front flap folds out, providing a map of the areas covered in the book. Each tour is accompanied by an introduction and area map with points of interest identified by numbers that correspond to individual entries. Architect names and dates of completion are provided at the beginning of each entry, and an icon indicates when a building is on a local or national landmarks register.",Architecture,0,N/A,0,en
Dancing About Architecture,Phil Beadle,Crown House Publishing,2011-06-29,"Dancing about Architecture: A Little Book of Creativity is a compendium of outrageous ideas: ideas about how to take more risks, and about how to go about coming up with better ideas. Ideas about how to plan experiences that leave people who are in the same room as those ideas awestruck, and ideas to help you avoid the textbook, the worksheet the barely stifled yawn. From using The Book of Revelation as a planning device; to seeing every experience through the prism of physical activity or song; to measuring a poem to find its real heart; it outlines a methodology that, if you use it, will make you an even greater creative force than you already are.",Education,100,N/A,0,en
Source Book of American Architecture,George Everard Kidder Smith,Princeton Architectural Press,1996,"This survey provides a unique overview of 1,000-years of architectural development.",Architecture,696,N/A,0,en
Architecture Depends,Jeremy Till,MIT Press,2013-02-08,"Polemics and reflections on how to bridge the gap between what architecture actually is and what architects want it to be. Architecture depends—on what? On people, time, politics, ethics, mess: the real world. Architecture, Jeremy Till argues with conviction in this engaging, sometimes pugnacious book, cannot help itself; it is dependent for its very existence on things outside itself. Despite the claims of autonomy, purity, and control that architects like to make about their practice, architecture is buffeted by uncertainty and contingency. Circumstances invariably intervene to upset the architect's best-laid plans—at every stage in the process, from design through construction to occupancy. Architects, however, tend to deny this, fearing contingency and preferring to pursue perfection. With Architecture Depends, architect and critic Jeremy Till offers a proposal for rescuing architects from themselves: a way to bridge the gap between what architecture actually is and what architects want it to be. Mixing anecdote, design, social theory, and personal experience, Till's writing is always accessible, moving freely between high and low registers, much like his suggestions for architecture itself.",Architecture,269,N/A,0,en
Architecture,Dana Cuff,MIT Press,1992,"Dana Cuff delves into the architect's everyday world in ""Architecture"" to uncover an intricate social art of design, resulting in a new portrait of the profession that sheds light on what it means to become an architect.",Architecture,326,5,1,en
Blueprint Your Bestseller,Stuart Horwitz,Penguin,2013-01-29,"The first draft is the easy part… In Blueprint Your Bestseller, Stuart Horwitz offers a step-by-step process for revising your manuscript that has helped bestselling authors get from first draft to final draft. Whether you’re tinkering with your first one hundred pages or trying to wrestle a complete draft into shape, Horwitz helps you look at your writing with the fresh perspective you need to reach the finish line. Blueprint Your Bestseller introduces the Book Architecture Method, a tested sequence of steps for organizing and revising any manuscript. By breaking a manuscript into manageable scenes, you can determine what is going on in your writing at the structural level—and uncover the underlying flaws and strengths of your narrative. For more than a decade this proven approach to revision has helped authors of both fiction and nonfiction, as well as writers across all media from theater to film to TV.",Language Arts & Disciplines,257,N/A,0,en
Architecture at the Edge of Everything Else,"Esther Choi, Marrikka Trotter",MIT Press,2010,"Includes some contributions from Harvard Graduate School of Design (GSD) students, graduates and faculty, such as K. Michael Hays, Sanford Kwinter and Michael Meredith.",Architectural design,0,N/A,0,en
Architecture Pop-up Book,"Anton Radevsky, Pavel Popov",Universe Pub,2004,"""The Architecture pop-up book is a magnificent three-dimensional journey through the history of the art of building construction. Featuring amazing pop-up replications of a comprehensive selection of famous buildings from ancient to modern times""--P. [4]o",Architecture,12,N/A,0,en
Conditional Design,Anthony di Mari,BIS Publishers,2014-11-17,"Conditional design is the sequel to Operative Design. This book will further explore the operative in a more detailed, intentional, and perhaps functional manner. Spatially, the conditional is the result of the operative. It is not a blind result however. Both terms work together to satisfy a formal manipulation through a set of opportunities for elements such as connections and apertures.",Architecture,0,N/A,0,en
Before Publication,"Nanni Baltzer, Martino Stierli",Park Publishing (WI),2016,"At the moment of going to press, a publication irreversibly reaches its final form. Simultaneously, it also reaches an audience. Naturally, this audience very often is oblivious to the many, and sometimes complex, steps towards the construction and montage of (visual) meaning that precedes the actual publication of a book. The contributors to 'Before Publication' consider such construction of meaning as montage and look at materials and processes involved before publication. Their focus is on concrete artistic and visual artifacts such as scrapbooks, book mock-ups, and press layouts by artists, authors, and graphic designers. In particular, they shed light on the relationship between the spheres of privacy and publicity. The new book features a programmatic introduction by the editors Nanni Baltzer and Martino Stierli and eight concisely illustrated topical essays.","Architecture, Modern",0,N/A,0,en
Architecture from the Outside,Elizabeth Grosz,MIT Press,2001-06-22,"Essays at the intersection of philosophy and architecture explore how we understand and inhabit space. To be outside allows one a fresh perspective on the inside. In these essays, philosopher Elizabeth Grosz explores the ways in which two disciplines that are fundamentally outside each another—architecture and philosophy—can meet in a third space to interact free of their internal constraints. ""Outside"" also refers to those whose voices are not usually heard in architectural discourse but who inhabit its space—the destitute, the homeless, the sick, and the dying, as well as women and minorities. Grosz asks how we can understand space differently in order to structure and inhabit our living arrangements accordingly. Two themes run throughout the book: temporal flow and sexual specificity. Grosz argues that time, change, and emergence, traditionally viewed as outside the concerns of space, must become more integral to the processes of design and construction. She also argues against architecture's historical indifference to sexual specificity, asking what the existence of (at least) two sexes has to do with how we understand and experience space. Drawing on the work of such philosophers as Henri Bergson, Roger Caillois, Gilles Deleuze, Jacques Derrida, Luce Irigaray, and Jacques Lacan, Grosz raises abstract but nonformalistic questions about space, inhabitation, and building. All of the essays propose philosophical experiments to render space and building more mobile and dynamic.",Architecture,252,4.5,3,en
Borderwall as Architecture,Ronald Rael,Univ of California Press,2017-04-04,Borderwall as public space / Teddy Cruz -- Ronald Rael -- Pilgrims at the wall / Marcello Di Cintio -- Borderwall as architecture / Ronald rael -- Transborderisms / Norma Iglesias-Prieto -- Recuerdos / Ronald Rael -- Why walls don't work / Michael Dear -- Afterwards / Ronald Rael,Architecture,200,N/A,0,en
The Architecture of the City,Aldo Rossi,MIT Press,1984-09-13,"Aldo Rossi was a practicing architect and leader of the Italian architectural movement La Tendenza and one of the most influential theorists of the twentieth century. The Architecture of the City is his major work of architectural and urban theory. In part a protest against functionalism and the Modern Movement, in part an attempt to restore the craft of architecture to its position as the only valid object of architectural study, and in part an analysis of the rules and forms of the city's construction, the book has become immensely popular among architects and design students.",Architecture,216,3.5,3,en
Drawing on Architecture,Jordan Kauffman,MIT Press,2018-06-01,"How architectural drawings emerged as aesthetic objects, promoted by a network of galleries, collectors, and institutions, and how this changed the understanding of architecture. Prior to the 1970s, buildings were commonly understood to be the goal of architectural practice; architectural drawings were seen simply as a means to an end. But, just as the boundaries of architecture itself were shifting at the end of the twentieth century, the perception of architectural drawings was also shifting; they began to be seen as autonomous objects outside the process of building. In Drawing on Architecture, Jordan Kauffman offers an account of how architectural drawings—promoted by a network of galleries and collectors, exhibitions and events—emerged as aesthetic objects and ultimately attained status as important cultural and historical artifacts, and how this was both emblematic of changes in architecture and a catalyst for these changes. Kauffman traces moments of critical importance to the evolution of the perception of architectural drawings, beginning with exhibitions that featured architectural drawings displayed in ways that did not elucidate buildings but treated them as meaningful objects in their own right. When architectural drawings were seen as having intrinsic value, they became collectible, and Kauffman chronicles early collectors, galleries, and sales. He discusses three key exhibitions at the Leo Castelli Gallery in New York; other galleries around the world that specialized in architectural drawings; the founding of architecture museums that understood and collected drawings as important cultural and historical artifacts; and the effect of the new significance of architectural drawings on architecture and architectural history. Drawing on interviews with more than forty people directly involved with the events described and on extensive archival research, Kauffman shows how architectural drawings became the driving force in architectural debate in an era of change.",Architecture,378,N/A,0,en
Architecture and Modernity,Hilde Heynen,MIT Press,2000-02-28,"Bridges the gap between the history and theory of twentieth-century architecture and cultural theories of modernity. In this exploration of the relationship between modernity, dwelling, and architecture, Hilde Heynen attempts to bridge the gap between the discourse of the modern movement and cultural theories of modernity. On one hand, she discusses architecture from the perspective of critical theory, and on the other, she modifies positions within critical theory by linking them with architecture. She assesses architecture as a cultural field that structures daily life and that embodies major contradictions inherent in modernity, arguing that architecture nonetheless has a certain capacity to adopt a critical stance vis-à-vis modernity. Besides presenting a theoretical discussion of the relation between architecture, modernity, and dwelling, the book provides architectural students with an introduction to the discourse of critical theory. The subchapters on Walter Benjamin, Ernst Bloch, Theodor Adorno, and the Venice School (Tafuri, Dal Co, Cacciari) can be studied independently for this purpose.",Architecture,284,N/A,0,en
Architecture as a Global System,Peter Raisbeck,Emerald Group Publishing,2019-11-08,"This book provides a clear-sighted analysis which suggests that architectural design may yet shape and order the future of cities. A clear argument that emerges is that to retain their future agency, architects must understand the contours and ecologies of practice that constitute the global system of architectural production.",Architecture,165,N/A,0,en
Just Enough Software Architecture,George Fairbanks,Marshall & Brainerd,2010-08-30,"This is a practical guide for software developers, and different than other software architecture books. Here's why: It teaches risk-driven architecting. There is no need for meticulous designs when risks are small, nor any excuse for sloppy designs when risks threaten your success. This book describes a way to do just enough architecture. It avoids the one-size-fits-all process tar pit with advice on how to tune your design effort based on the risks you face. It democratizes architecture. This book seeks to make architecture relevant to all software developers. Developers need to understand how to use constraints as guiderails that ensure desired outcomes, and how seemingly small changes can affect a system's properties. It cultivates declarative knowledge. There is a difference between being able to hit a ball and knowing why you are able to hit it, what psychologists refer to as procedural knowledge versus declarative knowledge. This book will make you more aware of what you have been doing and provide names for the concepts. It emphasizes the engineering. This book focuses on the technical parts of software development and what developers do to ensure the system works not job titles or processes. It shows you how to build models and analyze architectures so that you can make principled design tradeoffs. It describes the techniques software designers use to reason about medium to large sized problems and points out where you can learn specialized techniques in more detail. It provides practical advice. Software design decisions influence the architecture and vice versa. The approach in this book embraces drill-down/pop-up behavior by describing models that have various levels of abstraction, from architecture to data structure design.",Computers,378,N/A,0,en
Privacy and Publicity,Beatriz Colomina,MIT Press,1996-02-28,"Through a series of close readings of two major figures of the modern movement, Adolf Loos and Le Corbusier, Beatriz Colomina argues that architecture only becomes modern in its engagement with the mass media, and that in so doing it radically displaces the traditional sense of space and subjectivity. Privacy and Publicity boldly questions certain ideological assumptions underlying the received view of modern architecture and reconsiders the methodology of architectural criticism itself. Where conventional criticism portrays modern architecture as a high artistic practice in opposition to mass culture, Colomina sees the emerging systems of communication that have come to define twentieth-century culture—the mass media—as the true site within which modern architecture was produced. She considers architectural discourse as the intersection of a number of systems of representation such as drawings, models, photographs, books, films, and advertisements. This does not mean abandoning the architectural object, the building, but rather looking at it in a different way. The building is understood here in the same way as all the media that frame it, as a mechanism of representation in its own right. With modernity, the site of architectural production literally moved from the street into photographs, films, publications, and exhibitions—a displacement that presupposes a new sense of space, one defined by images rather than walls. This age of publicity corresponds to a transformation in the status of the private, Colomina argues; modernity is actually the publicity of the private. Modern architecture renegotiates the traditional relationship between public and private in a way that profoundly alters the experience of space. In a fascinating intellectual journey, Colomina tracks this shift through the modern incarnations of the archive, the city, fashion, war, sexuality, advertising, the window, and the museum, finally concentrating on the domestic interior that constructs the modern subject it appears merely to house.",Architecture,403,N/A,0,en
Architizer,Architizer,"The Monacelli Press, LLC",2022-01-11,"The latest spectacular celebration from Architizer of the most inspiring contemporary architecture from around the globe. The Architizer A+Awards represent 2021's best architecture and products, celebrated by a diverse group of influencers within and outside the architectural community. Entries are judged by more than 400 luminaries from ﬁelds as diverse as fashion, publishing, product design, real-estate development, and technology, and voted on by the public, culminating in a collection of the world's finest buildings. Each year, winners are honored in this fully illustrated compendium, and on Architizer.com, the largest online architecture community on the planet. Featuring select A+Award winners, this is the definitive guide to the year's best buildings and spaces.",Architecture,281,N/A,0,en
Architecture,Andrew Ballantyne,OUP Oxford,2002-08-22,"This highly original and sophisticated look at architecture helps us to understand the cultural significance of the buildings that surround us. It avoids the traditional style-spotting approach in favour of giving an idea of what it is about buildings that moves us, and what it is that makes them important artistically and culturally. The book begins by looking at how architecture acquires meaning through tradition, and concludes with the exoticism of the recent avant garde. Illustrations of particular buildings help to anchor the general points with specific examples, from ancient Egypt to the present day. ABOUT THE SERIES: The Very Short Introductions series from Oxford University Press contains hundreds of titles in almost every subject area. These pocket-sized books are the perfect way to get ahead in a new subject quickly. Our expert authors combine facts, analysis, perspective, new ideas, and enthusiasm to make interesting and challenging topics highly readable.",Architecture,170,N/A,0,en
Architecture and Statecraft,Robin L. Thomas,Penn State University Press,2013,Examines the crown-sponsored architecture and urbanism of Naples during the reign of King Charles of Bourbon (1734-59). Shows how structures and public spaces helped consolidate royal authority and refashion the city into a royal capital.,Architecture,256,N/A,0,en
Architecture in the Age of Artificial Intelligence,Neil Leach,Bloomsbury Publishing,2021-11-18,"Artificial intelligence is everywhere – from the apps on our phones to the algorithms of search engines. Without us noticing, the AI revolution has arrived. But what does this mean for the world of design? The first volume in a two-book series, Architecture in the Age of Artificial Intelligence introduces AI for designers and considers its positive potential for the future of architecture and design. Explaining what AI is and how it works, the book examines how different manifestations of AI will impact the discipline and profession of architecture. Highlighting current case-studies as well as near-future applications, it shows how AI is already being used as a powerful design tool, and how AI-driven information systems will soon transform the design of buildings and cities. Far-sighted, provocative and challenging, yet rooted in careful research and cautious speculation, this book, written by architect and theorist Neil Leach, is a must-read for all architects and designers – including students of architecture and all design professionals interested in keeping their practice at the cutting edge of technology.",Architecture,281,N/A,0,en
Architecture's New Media,Yehuda E. Kalay,MIT Press,2004,"Yehuda Kalay offers a comprehensive exposition of the principles, methods, & practices that underlie architectural computing. He discusses pertinent aspects of information technology, analyses the benefits & drawbacks of particular computational methods, & looks into the future.",Architecture,584,N/A,0,en
Architecture Unbound,Joseph Giovannini,Rizzoli Publications,2021-11-30,"Examines the influence of twentieth-century avant-garde movements on the contemporary architectural landscape through the work of “disruptors” such as Frank Gehry, Rem Koolhaas, and Zaha Hadid. With an irregular format designed by celebrated graphic designer Abbott Miller of Pentagram. In Architecture Unbound, noted architecture critic Joseph Giovannini proposes that our current architectural landscape ultimately emerged from transgressive and progressive art movements that had roiled Europe before and after World War I. By the 1960s, social unrest and cultural disruption opened the way for investigations into an inventive, antiauthoritarian architecture. Explorations emerged in the 1970s, and built projects surfaced in the 1980s, taking digital form in the 1990s, with large-scale projects finally landing on the far side of the millennium. Architecture Unbound traces all of these developments and influences, presenting an authoritative and illuminating history not only of the sources of contemporary currents in architecture but also of the twentieth-century avant-garde and the twenty-first-century digital revolution in form-making, and profiling the most influential practitioners and their most notable projects, including Frank Gehry’s Guggenheim Bilbao and Walt Disney Concert Hall, Zaha Hadid’s Guangzhou Opera House, Daniel Libeskind’s master plan for the World Trade Center, Rem Koolhaas’s CCTV Tower, and Herzog and de Meuron’s Bird’s Nest Olympic Stadium in Beijing.",Architecture,834,N/A,0,en
"Transacting As Art, Design and Architecture","Marsha Bradfield, Cinzia Cremona, Amy McDonnell, Eva Sajovic",Intellect (UK),2022-01-10,"An interdisciplinary anthology exploring alternatives to the principles of commercial markets that dominate contemporary life. The essays in this volume apply an experimental ethos to collaborative cultural production. Expanding the fields of art, design, and architectural research, contributors provide critical reflection on collaborative practice-based research. The volume builds on a pop-up market hosted by the London-based arts cluster Critical Practice that sought to creatively explore existing structures of evaluation and actively produce new ones. Assembled by lead editor Marsha Bradfield, the essays contextualize the event within London's long history of marketplaces, offer reflections from the stallholders, and celebrate its value system, particularly its critique of econometrics. A glossary rounds off the text and opens up the publication as a resource.",,256,N/A,0,en
Operative Design,Anthony di Mari,BIS Publishers,2013-07-01,"The core idea for this book is the use of operative verbs as tools for designing space. These operative verbs abstract the idea of spatial formation to its most basic terms, allowing for an objective approach to create the foundation for subjective spatial design. Examples of these verbs are expand, inflate, nest, wist, lift, embed, merge and many more. Together they form a visual dictionary decoding the syntax of spatial verbs. The verbs are illustrated with three-dimensional diagrams and pictures of designs which show the verbs 'in action'. This approach was devised, tested, and applied to architectural studio instruction by Anthony Di Mari and Nora Yoo while teaching at Harvard University's Career Discovery Program in Architecture in 2010. As instructors and as recent graduates, they saw a need for this kind of catalogue from both sides - as a reference manual applicable to design students in all stages of their studies, as well as a teaching tool for instructors to help students understand the strong spatial potential of abstract operations.",Architecture,144,N/A,0,en
Architecture and Anarchism,Paul Dobraszczyk,N/A,2021-08-05,"A groundbreaking look at sixty works of anarchist architecture. This book documents and illustrates sixty projects, past and present, that key into a libertarian ethos and desire for diverse self-organized ways of building. They are what this book calls ""anarchist"" architecture, that is, forms of design and building that embrace the core values of traditional anarchist political theory since its divergence from the mainstream of socialist politics in the nineteenth century. As Architecture and Anarchism shows, a vast range of architectural projects reflect some or all of these values, whether they are acknowledged as specifically anarchist or not. From junk playgrounds to Freetown Christiania, Slab City to the Calais Jungle, isolated cabins to intentional communities--all are motivated by core values of autonomy, voluntary association, mutual aid, and self-organization. Taken as a whole, they are meant as an inspiration to build less uniformly, more inclusively, and more freely. This book broadens existing ideas about what constitutes anarchism in architecture and argues for its nurturing in the built environment. Understood in this way, anarchism offers a powerful way of reconceptualizing architecture as an emancipatory, inclusive, ecological, and egalitarian practice.",Anarchism,248,N/A,0,en
The Arab City,"Amale Andraos, Nora Akawi, Caitlin Blanchfield",N/A,2016,"Moving beyond reductive notions of identity, myths of authenticity, fetishized traditionalism, or the constructed opposition of tradition and modernity, The Arab City: Architectural and Representation critically engages contemporary architectural and urban production in the Middle East. Taking the ""Arab City"" and ""Islamic Architecture"" as sites of investigation rather than given categories, this book reframes the region's buildings, cities, and landscapes and broadens its architectural and urban canons. Arab cities are multifaceted places and sites of layered historical imaginaries; defined by regional and territorial economies, they bridge scales of production and political engagement. The essays collected here investigate cultural representation, the evolution of historical cities, contemporary architectural practices, emerging urban conditions, and responsive urban imaginaries in the Arab World. With contributions from Ashraf Abdalla, Senan Abdelqader, Nadia Abu ElÂ-Haj, Su'ad Amiry, Amale Andraos, Mohammed al-Asad, George Arbid, Mohamed Elshahed, Yasser Elsheshtawy, Rania Ghosn, Saba Innab, Adrian Lahoud, Lila Abu Lughod, Ziad Jamaleddine, Ahmed Kanna, Bernard Khoury, Laura Kurgan, Ali Mangera, Reinhold Martin, Timothy Mitchell, Magda Mostafa, Nasser Rabbat, Hashim Sarkis, Felicity Scott, Hala Warde, Mark Wasiuta, Eyal Weizman, Mabel O. Wilson, and Gwendolyn Wright.",Architecture and society,0,N/A,0,en
Architecture and Its Ethical Dilemmas,Nicholas Ray,Taylor & Francis,2005,"Ethical issues, both practical and philosophical, are constantly arising in architectural work. This volume relates a broad range of theoretical questions to dilemmas encountered in practice, informed by contributions from many different disciplines.",Architecture,196,N/A,0,en
Columbia Documents of Architecture and Theory,,N/A,1992,N/A,Architecture,550,N/A,0,en
A Pattern Language,Christopher Alexander,Oxford University Press,2018-09-20,"You can use this book to design a house for yourself with your family; you can use it to work with your neighbors to improve your town and neighborhood; you can use it to design an office, or a workshop, or a public building. And you can use it to guide you in the actual process of construction. After a ten-year silence, Christopher Alexander and his colleagues at the Center for Environmental Structure are now publishing a major statement in the form of three books which will, in their words, ""lay the basis for an entirely new approach to architecture, building and planning, which will we hope replace existing ideas and practices entirely."" The three books are The Timeless Way of Building, The Oregon Experiment, and this book, A Pattern Language. At the core of these books is the idea that people should design for themselves their own houses, streets, and communities. This idea may be radical (it implies a radical transformation of the architectural profession) but it comes simply from the observation that most of the wonderful places of the world were not made by architects but by the people. At the core of the books, too, is the point that in designing their environments people always rely on certain ""languages,"" which, like the languages we speak, allow them to articulate and communicate an infinite variety of designs within a forma system which gives them coherence. This book provides a language of this kind. It will enable a person to make a design for almost any kind of building, or any part of the built environment. ""Patterns,"" the units of this language, are answers to design problems (How high should a window sill be? How many stories should a building have? How much space in a neighborhood should be devoted to grass and trees?). More than 250 of the patterns in this pattern language are given: each consists of a problem statement, a discussion of the problem with an illustration, and a solution. As the authors say in their introduction, many of the patterns are archetypal, so deeply rooted in the nature of things that it seemly likely that they will be a part of human nature, and human action, as much in five hundred years as they are today.",Architecture,1216,N/A,0,en
Architects After Architecture,"Harriet Harriss, Rory Hyde, Roberta Marcaccio",Routledge,2020-12-15,"What can you do with a degree in architecture? Where might it take you? What kind of challenges could you address? Architects After Architecture reframes architecture as a uniquely versatile way of acting on the world, far beyond that of designing buildings. In this volume, we meet forty practitioners through profiles, case studies, and interviews, who have used their architectural training in new and resourceful ways to tackle the climate crisis, work with refugees, advocate for diversity, start tech companies, become leading museum curators, tackle homelessness, draft public policy, become developers, design videogames, shape public discourse, and much more. Together, they describe a future of architecture that is diverse and engaged, expanding the limits of the discipline, and offering new paths forward in times of crisis. Whether you are an architecture student or a practicing architect considering a change, you’ll find this an encouraging and inspiring read. Please visit the Architects After Architecture website for more information, including future book launches and events: architectsafterarchitecture.com",Architecture,321,N/A,0,en
Architecture and the Senses in the Italian Renaissance,David Karmon,Cambridge University Press,2021-05-27,"This is the first study of Renaissance architecture as an immersive, multisensory experience that combines historical analysis with the evidence of first-hand accounts. Questioning the universalizing claims of contemporary architectural phenomenologists, David Karmon emphasizes the infinite variety of meanings produced through human interactions with the built environment. His book draws upon the close study of literary and visual sources to prove that early modern audiences paid sustained attention to the multisensory experience of the buildings and cities in which they lived. Through reconstructing the Renaissance understanding of the senses, we can better gauge how constant interaction with the built environment shaped daily practices and contributed to new forms of understanding. Architecture and the Senses in the Italian Renaissance offers a stimulating new approach to the study of Renaissance architecture and urbanism as a kind of 'experiential trigger' that shaped ways of both thinking and being in the world.",Art,503,N/A,0,en
