Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
A Who's who of Sports Champions,Ralph Hickok,Houghton Mifflin,1995,"A collection of 2,200 biographical profiles of sports figures from all over North America.",Antiques & Collectibles,934,N/A,0,en
A Brief History of American Sports,"Elliott J. Gorn, Warren Goldstein",University of Illinois Press,2004,"Elliott J. Gorn and Warren Goldstein show us where our games and pastimes came from, how they developed, and what they have meant to Americans. The great heroes of baseball and football are here, as well as the dramatic moments of boxing and basketball. Beyond this, the authors show us how sports fit into the larger contours of our past. A Brief History of American Sports reveals that from colonial times to the present, sports have been central to American culture, and a profound expression of who we are.",History,310,N/A,0,en
Women and Sports in the United States,Jean O'Reilly,UPNE,2012-01-01,The only anthology available documenting 100 years of women in American sports,Social Science,410,N/A,0,en
"Concussion in Sports, An Issue of Clinics in Sports Medicine","William P. Meehan, Lyle J. Micheli",Elsevier Health Sciences,2011-01-28,"This issue of Clinics in Sports Medicine will explore all aspects of sports-related concussion, such as the biomechanics and epidemiology of concussions,as well as special considerations for female and pediatric athletes. The issue will also include articles on return-to-play and retiring decisions after sports-related concussions.",Medical,236,N/A,0,en
Baby Loves Sports,,duopress,2014-09-09,"A golfer swings her club. Look at the ball fly! A player gears up to kick a soccer ball soaring toward him. A basketball player's open - here comes the ball! Making connections between images on a page and the real world is an important building block for your baby’s communication skills—and this charming introduction to sports in bold, basic patterns, provides a great high-contrast experience for young developing eyes. As newborns’ vision is not developed enough to recognize colors, the sharp contrast of high-contrast patterns and illustration allows their eyes to differentiate between the images on a page. Sure to grab little ones' attention! Also available: Hello, Baby Animals; Hello, Ocean Friends; and Hello, Garden Bugs. Coming soon: Hello, My World.",Juvenile Nonfiction,0,N/A,0,en
Who Shot Sports,Gail Buckland,Knopf,2016-07-05,"From the creator/editor of Who Shot Rock & Roll (“I loved this book” —Dwight Garner, The New York Times. “Whatever Gail Buckland writes, I want to read”), a book that brings together the work of 165 extraordinary photographers, most of their images heralded, most of their names unknown; photographs that capture the essence of athletes’ mastery of mind/body/soul against the odds, doing the impossible, seeming to defy the laws of gravity, the laws of physics, and showing what human will, discipline, drive, and desire look like when suspended in time. The first book to show the range, cultural importance, and aesthetics of sports photography, much of it legendary, all of it powerful. Here, in more than 280 spectacular images—more than 130 in full color—are great action photographs; portraits of athletes, famous and unknown; athletes off the field and behind the scenes; athletes practicing, working out, the daily relentless effort of training and achieving physical perfection. Buckland writes that sports photographers have always been central to the technical advancement of photography, that they have designed longer lenses, faster shutters, motor drives, underwater casings, and remote controls, allowing us to see what we could never see—and hold on to—with the naked eye. Here are photographs by such masters as Henri Cartier-Bresson, Robert Capa, Danny Lyon, Walker Evans, Annie Leibovitz, and 160 more, names not necessarily known to the public but whose photographic work is considered iconic . . . Here are photographs of Willie Mays . . . Carl Lewis . . . Ian Botham . . . Kobe Bryant . . . Magic Johnson . . . Muhammad Ali . . . Serena Williams . . . Bobby Orr . . . Stirling Moss . . . Jesse Owens . . . Mark Spitz . . . Roger Federer . . . Jackie Robinson. Here is the work of the great sports photographers Neil Leifer, Walter Iooss Jr., Bob Martin, Al Bello, Robert Riger, and Heinz Kleutmeier of Sports Illustrated, who was the first to put a camera at the bottom of an Olympic swimming pool and photograph swimmers from below . . . Here are pictures by Charles Hoff, the New York Daily News photographer of the 1930s, 1940s, and 1950s, whose images of the 1936 Berlin Olympics still inspire shock and awe . . . and those of Ernst Haas, whose innovative color pictures of bullfighting of the 1950s remain poetic evocations of a bloody sport . . . To make the selections for Who Shot Sports, Buckland, a former curator of the Royal Photographic Society of Great Britain and Benjamin Menschel Distinguished Visiting Professor at Cooper Union, has drawn upon the work of more than fifty archives, from the Museum of Fine Arts, Houston, to Sports Illustrated, Condé Nast, Getty Images, the National Baseball Hall of Fame, L’Équipe, The New York Times, and the archives of the International Olympic Committee in Lausanne. Here are classic and unknown sports images that capture the uncapturable, that allow us to experience “kinetic beauty,” and that give us the essence and meaning—the transcendent power—of sports.",Photography,345,N/A,0,en
Sports Nutrition,"Christine Karpinski, Christine Rosenbloom",American Dietetic Association,2017,"This long-standing and renowned reference for both the seasoned and novice sports dietitian thoroughly explores all areas of nutrition for sports and fitness. Now in full colour, it also serves as an excellent text for sports nutrition courses and a study aid for the CSSD specialty exam.",Athletes,0,N/A,0,en
Sports Analytics,Benjamin C. Alamar,Columbia University Press,2024-05-28,"Data and analytics have the potential to provide sports organizations with a competitive advantage both on and off the field. Yet even as the use of analytics in sports has become commonplace, teams regularly find themselves making big investments without significant payoff. This book is a practical, nontechnical guide to incorporating sports data into decision making, giving leaders the knowledge they need to maximize their organization’s investment in analytics. Benjamin C. Alamar—a leading expert who has built high-performing analytics groups—surveys the current state of the use of data in sports, including both specifics around the tools and how to deploy them most effectively. Sports Analytics offers a clear, easily digestible overview of data management, statistical models, and information systems and a detailed understanding of their vast possibilities. It walks readers through the essentials of understanding the value of different types of data and strategies for building and managing an analytics team. Throughout, Alamar illustrates the value of analytics with real-world examples and case studies from both the sports and business sides. Sports Analytics has guided a range of sports professionals to success since its original publication in 2013. This second edition adds examples and strategies that focus on using data on the business side of a sports organization, provides concrete strategies for incorporating different types of data into decision making, and updates all discussions for the rapid technological developments of the last decade.",Sports & Recreation,219,N/A,0,en
Big Book of WHO All-Stars,The Editors of Sports Illustrated Kids,Triumph Books,2021-10-19,"Big Book of WHO is a book your young sports fans will return to again and again! This 128-page collection features the brightest stars in sports, past and present. The editors of Sports Illustrated Kids profile the top stars in sports history, with thrilling sports photography and age-appropriate writing that Sports Illustrated Kids is famous for. This fully updated edition includes today's stars alongside sports' all-time greats – from Michael Jordan to LeBron James, Tom Brady to Patrick Mahomes, Mia Hamm to Megan Rapinoe, Babe Ruth to Mookie Betts, and more. Completely redesigned to match the modern look of Sports Illustrated Kids, this fun collection of questions and answers will have kids stumping their friends and adult sports fans with their expert knowledge of sports' brightest stars.",Juvenile Nonfiction,292,N/A,0,en
Sports! Sports! Sports!,Lee Bennett Hopkins,HarperCollins Publishers,1999,"A collection of poems celebrating the joy and anguish of baseball, basketball, football, ice hockey, soccer, skating, swimming, and running races.",American poetry,0,N/A,0,en
My First Book of Football: a Rookie Book,The Editors Of Sports Illustrated Kids,Sports Illustrated Books,2023-09,"Fully revised and updated! My First Book of Football, a Rookie Book from Sports Illustrated Kids, coaches young kids through the game of football with a visual retelling of an actual NFL game--from the nail-biting coin toss to the exhilarating winning touchdown! Rules, plays, and basics of the game are all explained using a fun mix of Sports Illustrated action photography, simple text with engaging graphics, and a full glossary of essential terms and phrases including punt, tackle, kickoff, end zone and more. An illustrated rookie player character also appears on every page, providing fun facts to help the next generation of fans better understand the game. Perfect for beginning readers, My First Book of Football is meant to be a shared reading experience between parents and their young minor league rookies before, during, and after game day.",Juvenile Nonfiction,0,N/A,0,en
Mexican Americans and Sports,"Jorge Iber, Samuel Octavio Regalado",Texas A&M University Press,2007,"For at least a century, across the United States, Mexican American athletes have actively participated in community-based, interscholastic, and professional sports. The people of the ranchos and the barrios have used sport for recreation, leisure, and community bonding. Until now, though, relatively few historians have focused on the sports participation of Latinos, including the numerically preponderant Mexican Americans. This volume gathers an important collection of such studies, arranged in rough chronological order, spanning the period from the late 1920s through the present. They survey and analyze sporting experiences and organizations, as well as their impact on communal and individual lives. Contributions spotlight diverse fields of athletic endeavor: baseball, football, soccer, boxing, track, and softball. Mexican Americans and Sports contributes to the emerging understanding of the value of sport to minority populations in communities throughout the United States. Those interested in sports history will benefit from the book's focus on under-studied Mexican American participation, and those interested in Mexican American history will welcome the insight into this aspect of the group's social history.",Social Science,274,N/A,0,en
The Sports Revolution,Frank Andre Guridy,University of Texas Press,2021-03-23,"Introduction -- Sports in the shadow of segregation -- Spaceships land in the Texas prairie -- The outlaws -- We've come a long way to Houston -- Labor and lawlessness in Rangerland -- Sexual revolution on the sidelines -- The Greek, the Iceman, and the Bums -- Slammin' and jammin' in Houston -- Conclusion: the revolution undone.",History,431,N/A,0,en
Sports Illustrated The College Basketball Book,The Editors of Sports Illustrated,Sports Illustrated,2011-10-11,"The history of college basketball is a tale of giants (Mikan, Russell, Alcindor), mammoth personalities (Wooden, Knight, Krzyzewski) and larger-than-life moments (N.C. State's upset in 1983, Laettner's shot in 1992 and, just last year, Butler's near-miss at a championship miracle). With over a half-century of experience covering the game, Sports Illustrated is uniquely positioned to tell that story, and in 256 super-sized pages, continuing in the tradition of its annual sport-specific coffee-table series, it has found just the right format to capture the enormously entertaining wonder of it all. Hall of Fame writers, including Frank Deford, Curry Kirkpatrick, Alexander Wolff and Gary Smith, have covered all the great back-door plays, morality plays and passion plays of perhaps our most emotional sport. They were there for North Carolina's triple overtime takedown of Wilt Chamberlain and Kansas in 1957, for Texas Western's historic upset of Kentucky in 1966 and for Villanova's brilliant upending of Georgetown in 1985. Having chronicled all the madness from the fall (Midnight) through the spring (March) year after year, SI's award-winning photographers have captured the indelible images of buzzer-beating shots, of court-storming celebrations and of some of the world's largest men bawling over heartbreaking defeats. Those memorable stories and pictures are presented here as never before in this magnificent, must-have book for any college hoops fan.",Sports & Recreation,0,N/A,0,en
Stories from Quarantine,The New York Times,Simon and Schuster,2022-03-22,"""Previously published as The decameron project.""",Fiction,320,N/A,0,en
Bringing Sports Culture to the English Classroom,Luke Rodesiler,Teachers College Press,2022-09-23,"Learn how to use literature and informational texts related to sports as an alternative or a supplement to a canon-centric English classroom. This practical book promotes an instructional approach that honors students' knowledge of, interests in, and experiences with sports culture to advance literacy learning. Informed by his own experiences in high school classrooms, the author documents the distinct methods employed by four secondary English teachers in rural, urban, and suburban schools. Each narrative features the voices of teachers and students and details a range of activities that readers can adapt for their unique contexts. Whether teaching traditional English courses or those focused on the study of sports literature, teachers can use this book to tap into students' sporting interests and foster critical readings of sports culture as a mirror to our greater society. Book Features: Adaptable methods for using sports-related content to foster the six language arts: reading, writing, speaking, listening, viewing, and visually representing. Actionable ideas for going beyond sports fandom and, instead, reading sports culture through a critical lens. Implications for incorporating sports culture into the English curriculum, whether teaching traditional courses or a stand-alone sports literature class. Answers to frequently asked questions that can support teachers as they bring sports culture to the English classroom.",Education,169,N/A,0,en
The Sports Gene,David Epstein,Penguin,2014-04-29,"The New York Times bestseller – with a new afterword about early specialization in youth sports – from the author of Range: Why Generalists Triumph in a Specialized World. The debate is as old as physical competition. Are stars like Usain Bolt, Michael Phelps, and Serena Williams genetic freaks put on Earth to dominate their respective sports? Or are they simply normal people who overcame their biological limits through sheer force of will and obsessive training? In this controversial and engaging exploration of athletic success and the so-called 10,000-hour rule, David Epstein tackles the great nature vs. nurture debate and traces how far science has come in solving it. Through on-the-ground reporting from below the equator and above the Arctic Circle, revealing conversations with leading scientists and Olympic champions, and interviews with athletes who have rare genetic mutations or physical traits, Epstein forces us to rethink the very nature of athleticism.",Sports & Recreation,370,N/A,0,en
Upon Further Review,Mike Pesca,Twelve,2018-05-15,"From Mike Pesca, host of the popular Slate podcast The Gist, comes the greatest sports minds imagining how the world would change if a play, trade, injury, or referee's call had just gone the other way. ""Intriguing...thought provoking...delightful."" --The Washington Post No announcer ever proclaimed: ""Up Rises Frazier!"" ""Havlicek commits the foul, trying to steal the ball!"" or ""The Giants Lose the Pennant, The Giants Lose The Pennant!"" Such moments are indelibly etched upon the mind of every sports fan. Or rather, they would be, had they happened. Sports are notoriously games of inches, and when we conjure the thought of certain athletes - like Bill Buckner or Scott Norwood - we can't help but apply a mental tape measure to the highlight reels of our minds. Players, coaches, and of course fans, obsess on the play when they ask, ""What if?"" Upon Further Review is the first book to answer that question. Upon Further Review is a book of counterfactual sporting scenarios. In its pages the reader will find expertly reported histories, where one small event is flipped on its head, and the resulting ripples are carefully documented, the likes of... What if the U.S. Boycotted Hitler's Olympics? What if Bobby Riggs beat Billie Jean King? What if Bucky Dent popped out at the foot of the Green Monster? What if Drew Bledsoe never got hurt? Upon Further Review takes classic arguments conducted over pints in a pub and places them in the hands of dozens of writers, athletes, and historians. From turning points that every sports fan rues or celebrates, to the forgotten would-be inflection points that defined sports, Upon Further Review answers age old questions, and settles the score, even if the score bounced off the crossbar.",Sports & Recreation,330,N/A,0,en
101 Ways to Be a Terrific Sports Parent,Joel Fish,Simon and Schuster,2007-11-01,"The determining factor in whether a child between the ages of six and seventeen enjoys athletics is his or her parents -- not the sport, coach, or team. Yet, parents are often unaware of how their behavior and expectations impact their child's experience. In 101 Ways to Be a Terrific Sports Parent, Dr. Joel Fish, a sport psychologist who is also the dad of three young athletes, shares both his clinical expertise and practical experience to help parents develop a deeper understanding of the many issues that surround the young athlete. For athletes of all skill levels, from Little League to high school, Dr. Fish discusses how to: •Help your child reach his or her full athletic potential •Develop strategies to deal with competitive pressure •Know if you're too involved or not involved enough •Interact successfully with your child's coach, and more With insights into the different developmental and self-esteem issues facing girls and boys, information on parenting a superstar athlete, and special tips for single parents, 101 Ways to Be a Terrific Sports Parent will help any parent make sports a memorable and happy experience for their child.",Sports & Recreation,324,N/A,0,en
Sports in American History,"Gerald R. Gems, Linda J. Borish, Gertrud Pfister",Human Kinetics,2022-04-19,"Sports in American History: From Colonization to Globalization, Third Edition With HKPropel Access, helps students grasp the compelling evolution of American sporting practices. This text examines sports history as a social and cultural phenomenon, generates a better understanding of current practices in sport, and considers future developments in American sport. This comprehensive resource explores sport through various historical periods—including premodern America, colonial times, and the modern era. Sports in American History, Third Edition, features critical new content that will provide a framework for understanding how and why sport intersects with many facets of American society: Examination of how women, racial minorities, and ethnic and religious groups have influenced U.S. sporting culture Highlights of contemporary issues affecting sport in the twenty-first century, including the Covid-19 pandemic; social justice movements; changes in name, image, and likeness policy; and sports technology Reorganized content about sporting experiences in early America that highlight the most influential moments Updated People and Places features and International Perspective sidebars that introduce key figures in sports history to provide a global understanding of sport Full-length articles from the scholarly journal Sport History Review, delivered online through HKPropel, that supplement the article excerpts and associated discussion questions found in the text Sports in American History, Third Edition, is unique in its level of detail, broad time frame, and focus on the evolving definitions of physical activity and games. Primary documents—including newspaper excerpts, illustrations, photographs, historical writings, quotations, and posters—provide firsthand accounts that will not only inform and fascinate students but also provide a well-rounded perspective on the historical development of American sport. Time lines of major milestones in sport and society provide context in each chapter, and an extensive bibliography features primary and secondary sources in American sports history. A starting point into the intriguing field of sports history, this book will help students better understand the complexities of sport in the American experience and grasp how cultural factors and historical events have shaped sport differently in the United States than in other parts of the world. Note: A code for accessing HKPropel is not included with this ebook but may be purchased separately.",Sports & Recreation,418,N/A,0,en
A History of American Sports in 100 Objects,Cait Murphy,Hachette UK,2016-10-11,"Beautifully designed and carefully curated, a fascinating collection of the things that shaped the way we live and play in America What artifact best captures the spirit of American sports? The bat Babe Ruth used to hit his allegedly called shot, or the ball on which Pete Rose wrote, ""I'm sorry I bet on baseball""? Could it be Lance Armstrong's red-white-and-blue bike, now tarnished by doping and hubris? Or perhaps its ancestor, the nineteenth-century safety bicycle that opened an avenue of previously unknown freedom to women? The jerseys of rivals Larry Bird and Magic Johnson? Or the handball that Abraham Lincoln threw against a wall as he waited for news of his presidential nomination? From nearly forgotten heroes like Tad Lucas (rodeo) and Tommy Kono (weightlifting) to celebrities like Amelia Earhart, Muhammad Ali, and Michael Phelps, Cait Murphy tells the stories of the people, events, and things that have forged the epic of American sports, in both its splendor and its squalor. Stories of heroism and triumph rub up against tales of discrimination and cheating. These objects tell much more than just stories about great games-they tell the story of the nation. Eye-opening and exuberant, A History of American Sports in 100 Objects shows how the games Americans play are woven into the gloriously infuriating fabric of America itself.",History,493,N/A,0,en
My First Book of Soccer,Sports Illustrated Kids,Triumph Books,2024-08-06,"Fully revised and updated with today's superstars! The ref blows the whistle, the striker approaches for kickoff, feet fly— a soccer match is underway! With a fun mix of Sports Illustrated action photography, simple text, a full glossary of terms, and awesome graphics, My First Book of Soccer introduces readers to the world's favorite game. Kids (and probably a few adults, too) will learn how the clock counts ""up"" and never stops, what an offside means, what's up with those yellow cards, and how kicks become a gooooaaaallll! Illustrated ""rookie"" characters appears on every page, guiding the reader moment by moment, and helping to make My First Book of Soccer an ideal shared reading experience between parents and their little rookies before, during, and after the game.",Juvenile Nonfiction,50,N/A,0,en
