Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"How to Be Good at Science, Technology and Engineering Workbook, Grades 2-5",DK,Penguin,2021-11-02,"Help your child master Grade 2 to 5 STEM subjects and become a science superstar! From learning how the heart works to understanding what evolution is, this fully illustrated home learning workbook makes grasping science, technology and engineering as easy as ABC. This engaging science book for kids makes tricky topics and challenging concepts completely crystal clear! Here’s what’s inside: • Covers the core STEM topics for grades 2-5, from biology, chemistry and physics to technology. • Clearly laid out with easy-to-follow instructions for children to use by themselves. • Answers are given at the back of the book. • Practice questions and practical exercises to help expand your child’s knowledge of the subject. Inspire your child with science Did you know that the human skeleton is made up of 206 bones? Or that the Earth’s human population has quadrupled in the last hundred years? Packed with fascinating facts, fun graphics and step-by-step explanations, this brilliant visual workbook will keep budding scientists and engineers engaged. It helps kids understand what they’ve learned in school and gives them extra science revision practice before an important test. Perfect for children ages 7-11, this colorful science practice book covers all the key areas of the school curriculum for this level. It includes the human body, animal and plant life, evolution, states of matter, energy, simple mechanics, the Earth, Moon and Sun, and lots more. And there are answers at the back to check that you’re on the right path. This engaging and clear science workbook accompanies How to be Good at Science, Technology, and Engineering Grade 5-8 which covers ages 11-14 (Grades 5, 6, 7 and 8). Discover How to be Good in other subjects DK’s successful How to be Good at... workbook series provides your child with the tools to learn how to look at the world around them and figure out how it works. There are more books to discover! Learn everything they need to know about math through eye-catching illustrations and easy-to-follow instructions with How to Be Good at Math.",Juvenile Nonfiction,177,N/A,0,en
Maritime Technology and Engineering,"Carlos Guedes Soares, T.A. Santos",CRC Press,2014-09-30,"Maritime Technology and Engineering includes the papers presented at the 2nd International Conference on Maritime Technology and Engineering (MARTECH 2014, Lisbon, Portugal, 15-17 October 2014). The contributions reflect the internationalization of the maritime sector, and cover a wide range of topics: Ports; Maritime transportation; Inland navigat",Technology & Engineering,1428,N/A,0,en
Food Process Engineering and Technology,Zeki Berk,Academic Press,2013-06-08,"The past 30 years have seen the establishment of food engineering both as an academic discipline and as a profession. Combining scientific depth with practical usefulness, this book serves as a tool for graduate students as well as practicing food engineers, technologists and researchers looking for the latest information on transformation and preservation processes as well as process control and plant hygiene topics. - Strong emphasis on the relationship between engineering and product quality/safety - Links theory and practice - Considers topics in light of factors such as cost and environmental issues",Technology & Engineering,721,N/A,0,en
Technology,"John B. Gradwell, Malcolm Welch",Goodheart-Willcox Pub,2011-01,"This teaching tool places a variety of instruction elements in the margins of this text to help you reinforce, extend, and review chapter content. Correlations to the Standards for Technological Literacy are also displayed.",Juvenile Nonfiction,560,N/A,0,en
The Science and Technology of Civil Engineering Materials,J. Francis Young,Pearson,1998,"For one/two-term courses in Introductory Engineering Materials in departments of civil engineering. Applies the rigor of material science principles to a comprehensive, integrative exploration of the science and technology of construction materials.",Technology & Engineering,406,N/A,0,en
"Examination of the U.S. Air Force's Science, Technology, Engineering, and Mathematics (STEM) Workforce Needs in the Future and Its Strategy to Meet Those Needs","National Research Council, Division on Engineering and Physical Sciences, Air Force Studies Board, Committee on Examination of the U.S. Air Force's Science, Technology, Engineering, and Mathematics (STEM) Workforce Needs in the Future and Its Strategy to Meet Those Needs",National Academies Press,2010-11-09,"The Air Force requires technical skills and expertise across the entire range of activities and processes associated with the development, fielding, and employment of air, space, and cyber operational capabilities. The growing complexity of both traditional and emerging missions is placing new demands on education, training, career development, system acquisition, platform sustainment, and development of operational systems. While in the past the Air Force's technologically intensive mission has been highly attractive to individuals educated in science, technology, engineering, and mathematics (STEM) disciplines, force reductions, ongoing military operations, and budget pressures are creating new challenges for attracting and managing personnel with the needed technical skills. Assessments of recent development and acquisition process failures have identified a loss of technical competence within the Air Force (that is, in house or organic competence, as opposed to contractor support) as an underlying problem. These challenges come at a time of increased competition for technical graduates who are U.S. citizens, an aging industry and government workforce, and consolidations of the industrial base that supports military systems. In response to a request from the Deputy Assistant Secretary of the Air Force for Science, Technology, and Engineering, the National Research Council conducted five fact-finding meetings at which senior Air Force commanders in the science and engineering, acquisition, test, operations, and logistics domains provided assessments of the adequacy of the current workforce in terms of quality and quantity.",Education,177,N/A,0,en
Philosophy and Engineering: An Emerging Agenda,"Ibo van de Poel, David E. Goldberg",Springer Science & Business Media,2010-03-11,"Whereas science, technology, and medicine have all called forth dedicated philosophical investigations, a fourth major contributor to the technoscientific world in which we all live - that is, engineering - has been accorded almost none of the philosophical attention it deserves. This volume thus offers a first characterisation of this important new field, by some of the primary philosophers and ethicists interested in engineering and leading engineers interested in philosophical reflections. The volume deals with such questions as: What is engineering? In what respect does engineering differ from science? What ethical problems does engineering raise? By what ethical principles are engineers guided? How do engineers themselves conceive of their profession? What do they see as the main philosophical challenges confronting them in the 21st century? The authors respond to these and other questions from philosophical and engineering view points and so illustrate how together they can meet the challenges and realize the opportunities present in the necessary encounters between philosophy and engineering - encounters that are ever more important in an increasingly engineered world and its problematic futures.",Philosophy,360,3,1,en
Engineering and Philosophy,"Zachary Pirtle, David Tomblin, Guru Madhavan",Springer Nature,2021-05-14,"​Engineers love to build “things” and have an innate sense of wanting to help society. However, these desires are often not connected or developed through reflections on the complexities of philosophy, biology, economics, politics, environment, and culture. To guide future efforts and to best bring about human flourishment and a just world, Engineering and Philosophy: Reimagining Technology and Progress brings together practitioners and scholars to inspire deeper conversations on the nature and varieties of engineering. The perspectives in this book are an act of reimagination: how does engineering serve society, and in a vital sense, how should it.",Philosophy,366,N/A,0,en
High Tech Concrete: Where Technology and Engineering Meet,"D.A. Hordijk, M. Luković",Springer,2017-06-08,"This book contains the proceedings of the fib Symposium “High Tech Concrete: Where Technology and Engineering Meet”, that was held in Maastricht, The Netherlands, in June 2017. This annual symposium was organised by the Dutch Concrete Association and the Belgian Concrete Association. Topics addressed include: materials technology, modelling, testing and design, special loadings, safety, reliability and codes, existing concrete structures, durability and life time, sustainability, innovative building concepts, challenging projects and historic concrete, amongst others. The fib (International Federation for Structural Concrete) is a not-for-profit association committed to advancing the technical, economic, aesthetic and environmental performance of concrete structures worldwide.",Technology & Engineering,2926,N/A,0,en
Engineering Surveying Technology,"T.J.M. Kennie, G. Petrie",CRC Press,2010-02-25,"This book examines the major changes in the technology now used for the measurement and processing of topographic and non-topographic spatial data, with emphasis on the new and emerging technology and its applications. Fundamental principles are introduced to explain the basic operation of different types of equipment.",Architecture,508,N/A,0,en
Beyond Engineering,Robert Pool,Oxford University Press,1997-07-17,"We have long recognized technology as a driving force behind much historical and cultural change. The invention of the printing press initiated the Reformation. The development of the compass ushered in the Age of Exploration and the discovery of the New World. The cotton gin created the conditions that led to the Civil War. Now, in Beyond Engineering, science writer Robert Pool turns the question around to examine how society shapes technology. Drawing on such disparate fields as history, economics, risk analysis, management science, sociology, and psychology, Pool illuminates the complex, often fascinating interplay between machines and society, in a book that will revolutionize how we think about technology. We tend to think that reason guides technological development, that engineering expertise alone determines the final form an invention takes. But if you look closely enough at the history of any invention, says Pool, you will find that factors unrelated to engineering seem to have an almost equal impact. In his wide-ranging volume, he traces developments in nuclear energy, automobiles, light bulbs, commercial electricity, and personal computers, to reveal that the ultimate shape of a technology often has as much to do with outside and unforeseen forces. For instance, Pool explores the reasons why steam-powered cars lost out to internal combustion engines. He shows that the Stanley Steamer was in many ways superior to the Model T--it set a land speed record in 1906 of more than 127 miles per hour, it had no transmission (and no transmission headaches), and it was simpler (one Stanley engine had only twenty-two moving parts) and quieter than a gas engine--but the steamers were killed off by factors that had little or nothing to do with their engineering merits, including the Stanley twins' lack of business acumen and an outbreak of hoof-and-mouth disease. Pool illuminates other aspects of technology as well. He traces how seemingly minor decisions made early along the path of development can have profound consequences further down the road, and perhaps most important, he argues that with the increasing complexity of our technological advances--from nuclear reactors to genetic engineering--the number of things that can go wrong multiplies, making it increasingly difficult to engineer risk out of the equation. Citing such catastrophes as Bhopal, Three Mile Island, the Exxon Valdez, the Challenger, and Chernobyl, he argues that is it time to rethink our approach to technology. The days are gone when machines were solely a product of larger-than-life inventors and hard-working engineers. Increasingly, technology will be a joint effort, with its design shaped not only by engineers and executives but also psychologists, political scientists, management theorists, risk specialists, regulators and courts, and the general public. Whether discussing bovine growth hormone, molten-salt reactors, or baboon-to-human transplants, Beyond Engineering is an engaging look at modern technology and an illuminating account of how technology and the modern world shape each other.",Technology & Engineering,369,N/A,0,en
"Mathematics for Engineering, Technology and Computing Science",Hedley G. Martin,Elsevier,2016-04-20,"Mathematics for Engineering, Technology and Computing Science is a text on mathematics for courses in engineering, technology, and computing science. It covers linear algebra, ordinary differential equations, and vector analysis, together with line and multiple integrals. This book consists of eight chapters and begins with a discussion on determinants and linear equations, with emphasis on how the value of a determinant is defined and how it may be obtained. Solution of linear equations and the dependence between linear equations are also considered. The next chapter introduces the reader to matrix algebra and linear equations; ordinary differential equations; ordinary linear differential equations of the second order; and solution in power series of differential equations. The Laplace transformation is also examined, along with line and multiple integrals. The last chapter is devoted to vector analysis and includes the basic ideas needed for an algebra of vectors as well as examples and problems of several applications. This monograph will be of interest to students of mathematics, computer science, and engineering courses.",Mathematics,372,N/A,0,en
Membrane Technology and Engineering for Water Purification,Rajindar Singh,Butterworth-Heinemann,2014-09-25,"Membrane Technology and Engineering for Water Purification, Second Edition is written in a practical style with emphasis on: process description; key unit operations; systems design and costs; plant equipment description; equipment installation; safety and maintenance; process control; plant start-up; and operation and troubleshooting. It is supplemented by case studies and engineering rules-of-thumb. The author is a chemical engineer with extensive experience in the field, and his technical knowledge and practical know-how in the water purification industry are summarized succinctly in this new edition. This book will inform you which membranes to use in water purification and why, where and when to use them. It will help you to troubleshoot and improve performance and provides case studies to assist understanding through real-life examples. - Membrane Technology section updated to include forward osmosis, electrodialysis, and diffusion dialysis - Hybrid Membrane Systems expanded to cover zero liquid discharge, salt recovery and removal of trace contaminants - Includes a new section on plant design, energy, and economics",Technology & Engineering,450,N/A,0,en
Uncovering Student Ideas in Science: 25 formative assessment probes,Page Keeley,NSTA Press,2005,"V. 1. Physical science assessment probes -- Life, Earth, and space science assessment probes.",Education,206,N/A,0,en
Laws and Models,Carl W. Hall,CRC Press,2018-10-08,"The ""laws"" that govern our physical universe come in many guises-as principles, theorems, canons, equations, axioms, models, and so forth. They may be empirical, statistical, or theoretical, their names may reflect the person who first expressed them, the person who publicized them, or they might simply describe a phenomenon. However they may be named, the discovery and application of physical laws have formed the backbone of the sciences for 3,000 years. They exist by thousands. Laws and Models: Science, Engineering, and Technology-the fruit of almost 40 years of collection and research-compiles more than 1,200 of the laws and models most frequently encountered and used by engineers and technologists. The result is a collection as fascinating as it is useful. Each entry consists of a statement of the law or model, its date of origin, a one-line biography of the people involved in its formulation, sources of information about the law, and cross-references. Illustrated and highly readable, this book offers a unique presentation of the vast and rich collection of laws that rule our universe. Everyone with an interest in the inner workings of nature-from engineers to students, from teachers to journalists-will find Laws and Models to be not only a handy reference, but an engaging volume to read and browse.",Technology & Engineering,566,N/A,0,en
Microgrid Technology and Engineering Application,"Fusheng Li, Ruisheng Li, Fengquan Zhou",Elsevier,2015-08-27,"This book is based on the authors' research and microgrid projects since 2009, and is the most up-to-date resource on the development of microgrid technologies. In addition to basic facility and network design concepts, it covers related subjects including power supply programming and energy optimization, which means it can serve as a single volume reference to the complete microgrid system implementation. - Provides a systematic introduction to the basic concepts, key technologies, and practical design methods of microgrids - Covers the theoretical design and implementation of microgrid facilities, including practical operational issues, monitoring and control. The balance of theoretical and applied content will be of real value to engineers who are specifying and design systems in regions with limited experience of microgrid systems - Includes real-life examples and projects to help implement the content effectively",Technology & Engineering,200,N/A,0,en
Basic Engineering Technology,R L Timings,Elsevier,2014-05-12,"Basic Engineering Technology covers various topics related to engineering, from safety procedures and movement of loads to measurement and dimensional control. Marking out, workholding, and toolholding are also discussed, along with joining, assembly, and dismantling. The interpretation of technical drawings, specifications, and data is considered as well. Comprised of 10 chapters, this book begins with a historical overview of the development of the engineering industry, followed by a discussion on the academic qualifications and training of the various categories of technical personnel employed in the industry. The reader is then introduced to safe practices observed in the engineering industry, with emphasis on health and safety legislation, causes of accidents, and accident prevention. Subsequent chapters focus on safety considerations in the movement of loads; measurement and control of dimensional properties; advantages and disadvantages of marking out; workholding and toolholding applications; and assembly and dismantling. This monograph is intended for undergraduate students and those enrolled in training centers and in industrial apprentice training schemes.",Technology & Engineering,207,N/A,0,en
"Introduction to Engineering Technology, Global Edition","Jeffrey L. Rankinen, Robert J. Pond",Pearson Higher Ed,2015-01-12,"For introductory courses in Engineering Technologies Introduction to Engineering Technology, 8th Edition, explains the responsibilities of technicians and technologists in the dynamic world of engineering. The basic tools of engineering technology, including problem solving, calculator skills, conversion of units, geometry, computer skills, and technical reporting, are explained. Mathematical concepts are presented in a moderately-paced manner, including practical, worked-out examples for the engineering calculator. In addition to developing students’ skills in algebra, trigonometry, and geometry, this popular text also helps them to understand the broad spectrum of today’s technologies. The full text downloaded to your computer With eBooks you can: search for key concepts, words and phrases make highlights and notes as you study share your notes with friends eBooks are downloaded to your computer and accessible either offline through the Bookshelf (available as a free download), available online and also via the iPad and Android apps. Upon purchase, you'll gain instant access to this eBook. Time limit The eBooks products do not have an expiry date. You will continue to access your digital ebook products whilst you have your Bookshelf installed.",Juvenile Nonfiction,376,N/A,0,en
"Biomass Combustion Science, Technology and Engineering",Lasse Rosendahl,Elsevier,2013-04-04,"The utilisation of biomass is increasingly important for low- or zero-carbon power generation. Developments in conventional power plant fuel flexibility allow for both direct biomass combustion and co-firing with fossil fuels, while the integration of advanced technologies facilitates conversion of a wide range of biomass feedstocks into more readily combustible fuel. Biomass combustion science, technology and engineering reviews the science and technology of biomass combustion, conversion and utilisation.Part one provides an introduction to biomass supply chains and feedstocks, and outlines the principles of biomass combustion for power generation. Chapters also describe the categorisation and preparation of biomass feedstocks for combustion and gasification. Part two goes on to explore biomass combustion and co-firing, including direct combustion of biomass, biomass co-firing and gasification, fast pyrolysis of biomass for the production of liquids and intermediate pyrolysis technologies. Largescale biomass combustion and biorefineries are then the focus of part three. Following an overview of large-scale biomass combustion plants, key engineering issues and plant operation are discussed, before the book concludes with a chapter looking at the role of biorefineries in increasing the value of the end-products of biomass conversion.With its distinguished editor and international team of expert contributors, Biomass combustion science, technology and engineering provides a clear overview of this important area for all power plant operators, industrial engineers, biomass researchers, process chemists and academics working in this field. - Reviews the science and technology of biomass combustion, conversion and utilisation - Provides an introduction to biomass supply chains and feedstocks and outlines the principles of biomass combustion for power generation - Describes the categorisation and preparation of biomass feedstocks for combustion and gasification",Technology & Engineering,321,N/A,0,en
"Handbook of Food Science, Technology, and Engineering",Yiu H. Hui,CRC Press,2006,N/A,Food,938,4,1,en
Technology and Tools in Engineering Education,"Prathamesh P. Churi, Vishal Kumar, Utku Kose, N. T. Rao",CRC Press,2021-10-28,"This book explores the innovative and research methods of the teaching-learning process in Engineering field. It focuses on the use of technology in the field of education. It also provides a platform to academicians and educationalists to share their ideas and best practices. The book includes specific pedagogy used in engineering education. It offers case studies and classroom practices which also include those used in distance mode and during the COVID-19 pandemic. It provides comparisons of national and international accreditation bodies, directions on cost-effective technology, and it discusses advanced technologies such as VR and augmented reality used in education. This book is intended for research scholars who are pursuing their masters and doctoral studies in the engineering education field as well as teachers who teach undergraduate and postgraduate courses to engineering students.",Education,239,N/A,0,en
Technology and Engineering Strategies,P.J. Moar,Taylor & Francis,2024-08-01,"This pioneering book is the first-ever practical guide to developing and communicating technology and engineering strategies. It presents a unique step-by-step method for creating robust, evidence-based strategy, known as the Five Dimensions Process (or 5DP). The book also introduces a host of original insights, including a new theory of technology, a novel approach to product innovation, and groundbreaking contributions to our understanding of technological risk. It describes many easy-to-use tools, both new and established, for supporting activities such as solution design, system monitoring, risk identification, project management, the development of personnel, and ethical decision making. The book brims with strategic and tactical advice on such topics as university collaboration, technical compatibility, data utilisation, product design, project cancellations, outsourcing, knowledge management, and risk mitigation. It is essential reading for technologists and engineers across all disciplines, technology and engineering leaders, and professional strategy consultants.",Business & Economics,424,N/A,0,en
Information Technology and Computer Application Engineering,"Hsiang-Chuan Liu, Wen-Pei Sung, Wenli Yao",CRC Press,2013-10-11,"This proceedings volume brings together some 189 peer-reviewed papers presented at the International Conference on Information Technology and Computer Application Engineering, held 27-28 August 2013, in Hong Kong, China. Specific topics under consideration include Control, Robotics, and Automation, Information Technology, Intelligent Computing and Telecommunication, Computer Science and Engineering, Computer Education and Application and other related topics. This book provides readers a state-of-the-art survey of recent innovations and research worldwide in Information Technology and Computer Application Engineering, in so-doing furthering the development and growth of these research fields, strengthening international academic cooperation and communication, and promoting the fruitful exchange of research ideas. This volume will be of interest to professionals and academics alike, serving as a broad overview of the latest advances in the dynamic field of Information Technology and Computer Application Engineering.",Computers,838,N/A,0,en
SI Units in Engineering and Technology,S.H. Qasim,Elsevier,2016-04-06,"SI Units in Engineering and Technology focuses on the use of the International System of Units-Systeme International d'Unités (SI). The publication first elaborates on the SI, derivation of important engineering units, and derived SI units in science and engineering. Discussions focus on applied mechanics in mechanical engineering, electrical and magnetic units, stress and pressure, work and energy, power and force, and magnitude of SI units. The text then examines SI units conversion tables and engineering data in SI units. Tables include details on the sectional properties of metals in SI units, physical properties of important molded plastics, important physical constants expressed in SI units, and temperature, area, volume, and mass conversion. Tables that show the mathematical constants, standard values expressed in SI units, and Tex count conversion are also presented. The publication is a dependable source of data for researchers interested in the use of the International System of Units-Systeme International d'Unités.",Science,63,N/A,0,en
Engineering Materials Technology,"James A. Jacobs, Thomas F. Kilduff",Prentice Hall,1985,N/A,Technology & Engineering,489,N/A,0,en
Micromanufacturing Engineering and Technology,Yi Qin,William Andrew,2010-07-02,"Micromanufacturing Engineering and Technology presents applicable knowledge of technology, equipment and applications, and the core economic issues of micromanufacturing for anyone with a basic understanding of manufacturing, material, or product engineering. It explains micro-engineering issues (design, systems, materials, market and industrial development), technologies, facilities, organization, competitiveness, and innovation with an analysis of future potential. The machining, forming, and joining of miniature / micro-products are all covered in depth, covering: grinding/milling, laser applications, and photo chemical etching; embossing (hot & UV), injection molding and forming (bulk, sheet, hydro, laser); mechanical assembly, laser joining, soldering, and packaging. - Presents case studies, material and design considerations, working principles, process configurations, and information on tools, equipment, parameters and control - Explains the many facets of recently emerging additive / hybrid technologies and systems, incl: photo-electric-forming, liga, surface treatment, and thin film fabrication - Outlines system engineering issues pertaining to handling, metrology, testing, integration and software - Explains widely used micro parts in bio / medical industry, information technology and automotive engineering - Covers technologies in high demand, such as: micro-mechanical-cutting, lasermachining, micro-forming, micro-EDM, micro-joining, photo-chemical-etching, photo-electro-forming, and micro-packaging",Technology & Engineering,429,N/A,0,en
Thinking Through Technology,Carl Mitcham,University of Chicago Press,1994-10-15,"This introduction to the philosophy of technology discusses its sources and uses. Tracing the changing meaning of ""technology"" from ancient times to the modern day, it identifies two important traditions of critical analysis of technology: the engineering approach and the humanities approach.",Philosophy,410,4,3,en
Object Technology,David A. Taylor,Addison-Wesley Professional,1998,"""The first edition set a standard of excellence that has eluded all followers, and I have recommended it to my clients for years. The new edition is a gift to the field and should be required reading for all managers."" - Adrian J. Bowles, Ph.D., Vice President Giga Information Group ""One of the most readable introductions you will find. The new edition offers vital insights into the effective use of objects in business."" - Chris Stone, President Object Management Group The first edition of ""Object Technology: A Manager's Guide"" is widely viewed as the classic introduction to this powerful computing concept. Object technology offers increased agility, significant time-to-market reduction, and the opportunity to exploit the potential of the World Wide Web by deploying globally distributed business systems. At a time when many of the world's largest companies are making the transition to object technology, David Taylor has updated his book to address the important issues facing the growth of object technology and to provide a glimpse into the future of this evolving paradigm. In updating this seminal work, David Taylor has retained the signature conciseness and, clarity of discussion that made the first edition a best-seller. ""Object Technology: A Manager's Guide, Second Edition,"" covers the key terms, emerging concepts, and useful applications of objects. Managers, salespeople, engineers, software developers-anyone interested in understanding or implementing object technology-will find this a lucid introduction to the topic. Highlights of this new edition include: An explanation of how to use objects to create evolutionarysoftware that rapidly adapts to changing business conditions, eliminating the need for most new application development. An introduction to Java, and an explanation of how its useof message interfaces enables a new generation of portable, mix-and-match, Internet-enabled business objects. An update on the state of object databases and extended relationaldatabases, with guidelines for combining the two for optimal informationstorage. An introduction to the new generation of object engines andhow they combine storage and execution capabilities for maximumsoftware integration. 0201309947B09102001",Computers,228,N/A,0,en
Chemical Science and Engineering Technology,"Devrim Balköse, Ana Cristina Faria Ribeiro, A. K. Haghi, Suresh C. Ameta, Tanmoy Chakraborty",CRC Press,2019-03-19,"One of the major areas of emphasis in the field of in chemical science and engineering technology in recent years has been interdisciplinary research, a trend that promises new insights and innovations rooted in cross-disciplinary collaboration. This volume is designed for stepping beyond traditional disciplinary boundaries and applying knowledge and insights from multiple fields. This book, Chemical Science and Engineering Technology: Perspectives on Interdisciplinary Research, provides a selection of chapters on interdisciplinary research in chemical science and engineering technology, taking a conceptual, and practical approach. The book includes case studies and supporting technologies and also explains the conceptual thinking behind current uses and potential uses not yet implemented. International experts with countless years of experience lend this volume credibility.",Science,386,N/A,0,en
