Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Science Fiction,Patrick Parrinder,Routledge,2013-10-08,"First Published in 2002. This volume is about Science Fiction, its criticisms and teaching and covers the rise of science-fiction as a study and genre, looking at the work of H.G Wells, and the themes of epic, fable, language, cultures, its sociology, as a romance, and of a working daydream.",Literary Criticism,139,N/A,0,en
Back to Moscow,Guillermo Erades,Simon and Schuster,2016-03-10,"The early 2000s, and Martin, an expat student recently arrived in Moscow to write a doctoral thesis on the heroines of Russian literature, needs all the guidance he can get to fathom the mysterious Russian soul. Distracted from his studies by the bright lure of nightclubs, vodka, ready money and real women, his restless explorations of the city lead him to dark and unexpected places . . . 'Powerful . . . An ambitious debut' The Independent on Sunday 'A rich debut. Back to Moscow is a book to get lost in' Emma Jane Unsworth, author of Animals 'The rare novel whose last paragraphs offer up a genuine epiphany, wholly earned and wholly unexpected. An act of magic' Kevin Brockmeier, author of The Illumination",Fiction,295,N/A,0,en
Radiance,Catherynne M. Valente,Hachette UK,2015-10-20,"Severin Unck is the headstrong young daughter of a world famous film director. She has inherited her father's love of the big screen but not his exuberant gothic style of filmmaking. Instead, Severin makes documentaries, artful and passionate and even rather brave - for she is a realist in a fantastic alternate universe, in which Hollywood occupies the moon, Mars is rife with lawless saloons, and the solar system contains all manner of creatures, cults and colonies. For Severin's latest project she leads her crew to the watery planet of Venus to investigate the disappearance of a diving colony there. But something goes wrong during the course of their investigations; and her crew limp home without her. All that remains of Severin are fragments. Can these snippets of scenes and shots, voices and memories, pages and recordings be collected and pieced together to tell the story of her life - and shed light on the mystery of her vanishing? Clever, dreamy, strange and beautifully written - Radiance is a novel about how stories give form to worlds.",Fiction,423,N/A,0,en
How to Write a Novel,Nathan Bransford,Nathan Bransford,2019-10-15,"Author and former literary agent Nathan Bransford shares his secrets for creating killer plots, fleshing out your first ideas, crafting compelling characters, and staying sane in the process. Read the guide that New York Times bestselling author Ransom Riggs called ""The best how-to-write-a-novel book I've read.""",Language Arts & Disciplines,188,N/A,0,en
The Science of Science Fiction Writing,James Gunn,Scarecrow Press,2000-10-31,"Written by one of the leading authorities on writing, publishing and teaching science fiction, The Science of Science Fiction Writing offers the opportunity to share in the knowledge James Gunn has acquired over the past forty years. He reflects on the fiction-writing process and how to teach it, and the ideas he has shared with his students about how to do it effectively and how to get it published afterwards. The first section discusses why people read fiction, the parts of the short story, the strategy of the science fiction author, scene as the smallest dramatic unit, how to speak well in print, suspense in fiction, how to say the right thing, and how to give constructive criticism. The second section takes a more philosophical approach. Here, Gunn elaborates on the origins of science fiction, its definition, the worldview of science fiction, and the characters that appear in science fiction novels. The third section highlights well-known sci-fi authors: H.G. Wells, Robert A. Heinlein, Isaac Asimov, Henry Kuttner, C.L. Moore, and others, and the impact they have had on the development and progression of science fiction.",Language Arts & Disciplines,246,N/A,0,en
Science Fiction and Fantasy Literature,"R. Reginald, Douglas Menville, Mary A. Burgess",Wildside Press LLC,2010-09-01,"Science Fiction and Fantasy Literature, A Checklist, 1700-1974, Volume one of Two, contains an Author Index, Title Index, Series Index, Awards Index, and the Ace and Belmont Doubles Index.",Reference,802,N/A,0,en
A Small Fiction,"James Miller, Jefferson Miller",Unbound Publishing,2018-10-18,"At night, the trees whispered. Told ghost stories, their leaves trembling. Remembered the fallen. Joked. Dry laughter rustled the dark. What happens when a writer wants to tell a hundred stories but doesn’t have the time to write a hundred books? They write the seeds of those stories and cast them to the wind... A Small Fiction presents a collection of illustrated micro-fiction, all told in 140 characters or fewer. From the humorous to the bleak, the dystopian to the dog-filled, there’s a story for every occasion, and an occasion for every story.",Comics & Graphic Novels,209,5,1,en
A Century of French Fiction,Benjamin Willis Wells,N/A,1898,Discusses 19th century French novelists and their influential works.,French fiction,420,N/A,0,en
Black Fiction,Roger Rosenblatt,Harvard University Press,1974,"In this illuminating book Roger Rosenblatt offers both sensitive analyses of individual works and a provocative and compelling thesis. He argues that black fiction has a unity deriving not from any chronological sequence, or simply from its black authorship, but from a particular cyclical conception of history on which practically every significant black American novel and short story is based. Marked for oppression by an external physical characteristic, black characters struggle constantly against and within a hostile world. Rosenblatt's analysis of the way black protagonists try to break historical patterns provides an integrated and sustained interpretation of motives and methods in black fiction. The black hero, after starting on a circular track, may try to change direction by means of his youth, love, education, or humor; or he may try to escape into his own elusive and vague history. But, as Rosenblatt demonstrates, these attempts all fail. And the black hero discovers in the failure of his attempts that the society which caused all this failure is not only unattainable but undesirable. Neither a sociological study nor a routine survey, this is distinctly a work of literary criticism which concentrates on black fiction as literature.",Education,228,N/A,0,en
A Shock,Keith Ridgway,Picador,2022-09-13,"A Shock inhabits the secret life of a city, its hidden energies. It dramatizes how patterns form and then disperse, how stories are made and relationships created . . . remarkable' - Colm Tóibín, author of Brooklyn 'Political, pertinent, spunky and funny, A Shock is a grand sweep of modern storytelling' - June Caldwell, author of Room Little Darker In A Shock, a clutch of more or less loosely connected characters appear, disappear and reappear. They are all of them on the fringes of London life, often clinging on – to sanity or solvency or a story – by their fingertips. Keith Ridgway, author of the acclaimed Hawthorn & Child, writes about people whose understanding of their own situation is only ever partial and fuzzy, who are consumed by emotions and anxieties and narratives, or the lack thereof, that they cannot master. He focuses on peripheral figures who mean well and to whom things happen, and happen confusingly, and his fictional strategies reflect this focus. In a deftly conjured high-wire act, Ridgway achieves the fine balance between the imperatives of drama and fidelity to his characters. The result is pin-sharp and often breathtaking. 'A Shock is a perfect, living circle of beauty and mystery, clearsighted and compassionate, and, at times, wonderfully funny’ - David Hayden, author of Darker With the Lights On",Fiction,277,N/A,0,en
Fiction,Catharine Abell,Oxford University Press,2020-06-10,"By taking a distinctively institutional approach, Catharine Abell provides a unified solution to a wide range of philosophical problems raised by fiction. In particular, she draws attention to the epistemology of fiction, which has not yet attracted the philosophical scrutiny it warrants. There has been considerable discussion of what determines the contents of works of fiction, yet few attempts have been made to explain how audiences identify their contents, or to identify the norms governing the correct understanding and interpretation of them. This book answers both metaphysical and epistemological questions concerning fiction in a way that clarifies the relation between them: What distinguishes works of fiction from works of non-fiction? What is the nature of fictive utterances? How do audiences identify the contents of authors' fictive utterances? How does understanding a work of fiction differ from interpreting it? This book develops the first single theory to provide answers to these questions and many more.",Philosophy,254,N/A,0,en
Immediate Fiction,Jerry Cleaver,St. Martin's Press,2004-12-03,"Covering the entire process from story building to manuscript preparation and marketing, Jerry Cleaver shows the novice and experienced writer how to start writing and how to get immediate results. Readers will find everything they need to know about managing time, finding an idea, getting the first word down on the page, staying unblocked, shaping ideas into compelling stories, and submitting their work to agents and publishers. Immediate Fiction goes beyond the old ""Write what you know"" to ""Write what you can imagine."" Filled with insightful tips on how to manage doubts, fears, blocks, and panic, Immediate Fiction will help writers develop their skills in as little minutes a day, if necessary. Believing that all writing is rewriting, Cleaver says, ""You can't control what you put on the page. You can only control what you leave on the page."" With this book Cleaver shows how to get that control and produce results.",Language Arts & Disciplines,306,3,1,en
Reading Is Hard Work,Dave Coffey,Createspace Independent Publishing Platform,2013-11-28,"Reading is Hard Work is a book for all families who are facing dyslexia or other reading learning disabilities. When our son Tim was in first grade we suspected he had a problem with reading. We were right. The book teaches children that they are not strange or weird. Rather, that God made all of us differently and reading for them is going to be hard work.",Dyslexia,0,N/A,0,en
Fiction - The Art and the Craft,Colin Bulman,John Hunt Publishing,2014-09-26,"Fiction - The Art and the Craft is a highly practical exposition of all the major elements of fiction - such as plot, conflict, suspense, the hook, inference, character and dialogue - and how these elements are combined to make a compelling story. Using examples from well-known works of literature and incorporating exercises, research suggestions and activities, this informative, interesting and accessible book is a must-read for any author.",Language Arts & Disciplines,204,N/A,0,en
"Reaganism, Thatcherism and the Social Novel",C. Hutchinson,Springer,2008-10-31,"The social novel is the traditional haunt of the liberal conscience. What does the triumph of the New Right mean for this type of fiction in Britain and the US? Should the liberal left seek consensus or assertion? This book examines these issues, and assesses the state of both nations, as well as that of the contemporary novel.",Literary Criticism,215,N/A,0,en
Systemic Innovation,Dimitri Uzunidis,John Wiley & Sons,2020-09-22,"INNOVATION IN ENGINEERING AND TECHNOLOGY SET Coordinated by Dimitri Uzunidis Systemic innovation is based on business networks and new business models in a global economy integrated by flows of knowledge, capital, and goods. The authors of this book consider the theory that innovations act as systems based on multi-actor interactions. Innovation is contextualized to demonstrate in what capacity a company or an entrepreneur can innovate. The book details the management of scientific, technical and cognitive resources, the relationships between R&D partners, the creativity and the rules that allow a market and a company to innovate. This contextualization, associated with entrepreneurial strategy, leads to systemic innovation. This book analyzes some key sectors of the economy that are knowledge-intensive and rapidly changing: transport and communications, defense, information technology, artificial intelligence, and the environment.",Business & Economics,282,N/A,0,en
Deepening Fiction,"Sarah Stone, Ron Nyren",Longman,2005,"A section on the writing life includes candid discussions of writer's block, talent, habit, rejection, publication, and endurance to help aspiring professionals develop sustainable lives as writers.""--Jacket.",Language Arts & Disciplines,458,N/A,0,en
Nation & Novel,Patrick Parrinder,Oxford University Press,2008,"Patrick Parrinder traces English prose fiction from its late medieval origins through its stories of rogues and criminals, family rebellions and suffering heroines, to the contemporary novels of immigration. He provides both a comprehensive survey and a new interpretation of the importance of the English novel.",History,513,N/A,0,en
Thinking Without Thinking in the Victorian Novel,Vanessa L. Ryan,JHU Press,2012-06-07,"In Thinking without Thinking in the Victorian Novel, Vanessa L. Ryan demonstrates how both the form and the experience of reading novels played an important role in ongoing debates about the nature of consciousness during the Victorian era. Revolutionary developments in science during the mid- and late nineteenth century—including the discoveries and writings of Herbert Spencer, William Carpenter, and George Henry Lewes—had a vital impact on fiction writers of the time. Wilkie Collins, George Eliot, George Meredith, and Henry James read contributions in what we now call cognitive science that asked, ""what is the mind?"" These Victorian fiction writers took a crucial step, asking how we experience our minds, how that experience relates to our behavior and questions of responsibility, how we can gain control over our mental reflexes, and finally how fiction plays a special role in understanding and training our minds. Victorian fiction writers focus not only on the question of how the mind works but also on how it seems to work and how we ought to make it work. Ryan shows how the novelistic emphasis on dynamic processes and functions—on the activity of the mind, rather than its structure or essence—can also be seen in some of the most exciting and comprehensive scientific revisions of the understanding of ""thinking"" in the Victorian period. This book studies the way in which the mind in the nineteenth-century view is embedded not just in the body but also in behavior, in social structures, and finally in fiction.",Literary Criticism,255,N/A,0,en
Modernist Fiction,Randall Stevenson,University Press of Kentucky,1992-09-24,"To many writers of the early twentieth century, modernism meant not only the reshaping or abandonment of tradition but also an interest in psychology and in new concepts of space, time, art, and language. Randall Stevenson's important new analysis of the genre presents a lucid, comprehensive introduction to modernist fiction, covering a wide range of writers and works. Drawing on narrative theory and cultural history, Stevenson offers fresh insights into the work of such important modernists as Henry James, Joseph Conrad, Ford Madox Ford, D.H. Lawrence, Wyndham Lewis, Dorothy Richardson, May Sinclair, Virginia Woolf, and James Joyce. In addition he discusses the work of Marcel Proust, an important figure in the development of modernism in Europe. This illuminating book places the new imagination of the modernist age in its historical context and looks at how and why the pressures of early twentieth century life led to the development of this distinctive and influential literary form. This accessible account of modernism, modernity, and the novel will be welcomed by students, scholars, and general readers alike.",Literary Criticism,260,N/A,0,en
Popular Fiction,Ken Gelder,Psychology Press,2004,"In this important book, Ken Gelder offers a lively and comprehensive account of popular fiction as a distinctive literary and cultural field, tied directly to the logics and practices of entertainment and industry.",Fiction,196,N/A,0,en
Novel & Short Story Writer's Market 2017,Rachel Randall,Penguin,2016-09-14,"The best resource for getting your fiction published! Novel & Short Story Writer's Market 2017 is the only resource you need to get your short stories, novellas, and novels published. As with past editions, Novel & Short Story Writer's Market offers hundreds of listings for book publishers, literary agents, fiction publications, contests, and more. Each listing includes contact information, submission guidelines, and other essential tips. Novel & Short Story Writer's Market also includes valuable advice to elevate your fiction: • Discover creative ways to conquer writer's block. • Wield exposition and summary effectively in your story. • Amplify your author brand with 8 simple ingredients. • Gain insight from best-selling and award-winning authors, including Garth Stein, Patrick Rothfuss, and more. You also receive a one-year subscription to WritersMarket.com's searchable online database of fiction publishers, as well as a free digital download of Writer's Yearbook, featuring the 100 Best Markets: WritersDigest.com/WritersDigest-Yearbook-16. Includes exclusive access to the webinar ""Create Edge-of-Your-Seat Suspense"" by Jane K. Cleland.",Reference,1004,N/A,0,en
"101 Great, Ready-to-Use Book Lists for Teens",Nancy J. Keane,Bloomsbury Publishing USA,2012-03-14,"Building on the author's work in The Big Book of Teen Reading Lists, this book provides 101 new and revised reading lists created in consultation with teachers and public librariansan invaluable resource for any educator who plans activities for children that involve using literature. Nancy J. Keane is the author of the award-winning website BooktalksQuick and Simple (nancykeane.com/booktalks), as well as the creator of the open collaboration wiki ATN Book Lists. With her latest book, 101 Great, Ready-to-Use Book Lists for Teens, she provides another indispensable resource for librarians and teachers. The lists in this book are the result of careful consultation with teachers and public librarians, and from discussions on professional email lists. These indispensable lists can be utilized in many waysfor example, as handouts to teachers as suggested reading, to create book displays, or as display posters in the library. This collection will facilitate the creation of valuable reading lists to support the extended reading demands of today's teens.",Language Arts & Disciplines,281,N/A,0,en
"Science Fiction Analysis: Philip K. Dick's ""Do Androids Dream of Electric Sheep?""",Michael Kratky,GRIN Verlag,2007,"Seminar paper from the year 2006 in the subject American Studies - Literature, grade: 1,00, Catholic University Eichstätt-Ingolstadt (Sprach- und Literaturwissenschaftliche Fakultät), course: Novel and Film, 10 entries in the bibliography, language: English, abstract: ""Do Androids Dream of Electric Sheep?"" is one out of at least six novels by Philip K. Dick that deal substantially with the questions surrounding androids. It is exactly the distortion between the real as the jumping-off point cited above and the hypothetical, unreal, fictional which creates a critical comment on the world the present reader lives in. The special focus on humanlike androids in ""Do Androids Dream of Electric Sheep"" implies a particular philosophical issue. Of course, the somewhat murky, obscure and intransparent depiction of androids involves the problem of man-machine relationships, which can to a certain extend be equated with human-android relationships. But Dick goes a step further, pointing out the differences as well as the parallels between both the android and the human being, using ambiguous descriptions and playing with the reader's sympathy for both sides. One could even argue that Dick tried to create a kind of meeting halfway between man and android. Certainly, Dick himself faces difficulties when trying to define the android as ""a thing somehow generated to deceive us in a cruel way, to cause us to think it to be one of ourselves."" This description meets exactly to core of our analysis, which deals with the impact and the effects created by this somewhat ambiguous representation of human and android life.",Biography & Autobiography,25,N/A,0,en
Animals,Keith Ridgway,HarperCollins UK,2007,"Keith Ridgway's third novel is a psychological menagerie of confusion, paranoia, searching and love. Narrated by an illustrator who can no longer draw, it tells of the sudden and inexplicable collapse of a private life, and the subsequent stubborn search for a place from which to take stock.",Fiction,9,4,1,en
"101 Great, Ready-to-Use Book Lists for Children",Nancy J. Keane,Bloomsbury Publishing USA,2012-04-13,"Created in consultation with teachers and public librarians, this fantastic collection of 101 ready-to-use book lists provides invaluable help for any educator who plans activities for children that involve using literature. Nancy J. Keane is the author of the award-winning website Booktalks—Quick and Simple (nancykeane.com/booktalks), as well as the creator of the open collaboration wiki ATN Book Lists. With 101 Great, Ready-to-Use Book Lists for Children, she provides another indispensable resource for librarians and teachers. The lists in this book are the result of careful consultation with teachers and public librarians, and from discussions on professional email lists. These indispensable reading lists can be used in many ways—for example, as handouts to teachers as suggested reading, to create book displays, or as display posters in the library. This collection will help educators support the extended reading demands of today's children.",Language Arts & Disciplines,265,N/A,0,en
Fictional Space in the Modernist and Post-modernist American Novel,Carl Darryl Malmgren,Bucknell University Press,1985,"Fictional space is the imaginal expanse of field created by fictional discourse; a space which, through ultimately self-referential and self-validating, necessarily exists in ascertainable relation to the real world outside the text. After defining his theoretical framework the author applies it to American fiction of the twentieth century.",Fiction,248,N/A,0,en
The Routledge Companion to Leadership,"John Storey, Jean Hartley, Jean-Louis Denis, Paul 't Hart, David Ulrich",Taylor & Francis,2016-09-13,"Leadership has never been more important – and divisive – than it is today. The idea and discourse of the leader remains a critical factor in organizational and societal performance, but there is evident tension between the persistent focus on the critical importance of individual leaders and the increasing emphasis on collective leadership. The Routledge Companion to Leadership provides a survey of the contentious and dynamic discipline of leadership. This collection covers key themes in the field, including advances in leadership theory, leadership in a range of contexts and geographies, leadership failure, leadership process, and leadership development. Topics range from micro studies to wider political analyses of leadership, taking in unusual but important aspects such as portrayals of leadership in architecture, media, and science fiction. Contributions from 61 internationally renowned authors from 16 countries make available the full range of perspectives, approaches, and insights on the idea of leadership. Providing both a social sciences and a psychological approach, these go beyond common themes to offer diverse perspectives on such topics as emotion and leadership, portrayals of leadership. This volume situates leadership debates and evidence within contemporary leadership crises, while ensuring that the explorations of the issues are of enduring relevance. With wide and critical coverage of the key topics and potent contextualization of themes in current events, The Routledge Companion to Leadership is the ideal resource for graduate study in leadership.",Business & Economics,641,N/A,0,en
Presented Discourse in Popular Science,Olga Pilkington,BRILL,2018-07-03,"In Presented Discourse in Popular Science, Olga A. Pilkington explores the forms and functions of the voices of scientists in books written for non-professionals. This study confirms the importance of considering presentation of discourse outside of literary fiction: popular science uses presented discourse in ways uncommon for fiction yet not conventional for non-fiction either. This analysis is an acknowledgement of the social consequences of popularization. Discourse presentation of scientists reconstructs the world of the scientific community as a human space but also projects back into it an image of the scientist the public wants to see. At the same time, Pilkington’s findings strengthen the view of popularization that rejects the notion of a strict divide between professional and popular science.",Language Arts & Disciplines,206,N/A,0,en
Walking Across Egypt,Clyde Edgerton,Algonquin Books,1987-01-03,"""An unpretentious, finely-crafted novel that will linger with the readers like the last strains of a favorite hymn. It is more enjoyable than a pitcher full of sweet tea and one of Mattie's home-cooked dinners.""--The Atlanta Journal & Constitution She had as much business keeping a stray dog as she had walking across Egypt--which not so incidentally is the title of her favorite hymn. She's Mattie Rigsbee, an independent, strong-minded senior citizen, who at 78, might be slowing down just a bit. When young, delinquent Wesley Benfield drops in on her life, he is even less likely a companion than the stray dog. But, of course, the dog never tasted her mouth-watering pound cake....Wise witty, down-home and real, Walking Across Egypt is a book for everyone.",Fiction,224,N/A,0,en
Ready Player One,Ernest Cline,Random House,2011-08-18,"*THE BOOK BEHIND THE MAJOR MOTION PICTURE DIRECTED BY STEVEN SPIELBERG* 'Wildly original and stuffed with irresistible nostalgia, Ready Player One is a spectacularly genre-busting, ambitious, and charming debut' Independent 'Part intergalactic scavenger hunt, part romance, and all heart' CNN 'Ernest Cline's novel deserves to be a modern classic' SciFiNow 'Gorgeously geeky, superbly entertaining, this really is a spectacularly successful debut' Daily Mail _______________ A world at stake. A quest for the ultimate prize. Are you ready? It's the year 2044, and the real world has become an ugly place. We're out of oil. We've wrecked the climate. Famine, poverty, and disease are widespread. Like most of humanity, Wade Watts escapes this depressing reality by spending his waking hours jacked into the OASIS, a sprawling virtual utopia where you can be anything you want to be, where you can live and play and fall in love on any of ten thousand planets. And like most of humanity, Wade is obsessed by the ultimate lottery ticket that lies concealed within this alternate reality: OASIS founder James Halliday, who dies with no heir, has promised that control of the OASIS - and his massive fortune - will go to the person who can solve the riddles he has left scattered throughout his creation. For years, millions have struggled fruitlessly to attain this prize, knowing only that the riddles are based in the culture of the late twentieth century. And then Wade stumbles onto the key to the first puzzle. Suddenly, he finds himself pitted against thousands of competitors in a desperate race to claim the ultimate prize, a chase that soon takes on terrifying real-world dimensions - and that will leave both Wade and his world profoundly changed. _______________ Readers can't get enough of Ready Player One . . . ***** 'THAT WAS SO TOTALLY AWESOME, WOW!' ***** 'This is an exciting story, especially for geeks, and the key word is FUN.' ***** 'Ladies and gentlemen, from this day this book is my life and I will obsess over it constantly.' ***** 'I just kinda wanna cry right now. I'll have a proper review at some point, but I gotta let myself recover.' ***** 'I had the feeling while reading this book that it was written expressly for me. This is my childhood captured.'",Fiction,303,4.5,31,en
