Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Super Antioxidant Diet and Nutrition Guide,"Robin Jeep, Richard B. Couey",Hampton Roads Publishing Company,2008,"""Advocates a diet rich in vegetables, with limited meat intake. Includes exercise plan and more than 70 healthful recipes""--Provided by publisher.",Antioxidants,0,4,1,en
A Time to Heal,,Ezra Press,2015-10-10,"Current today as when originally provided, this volume is a collection of the Lubavitcher Rebbe's counsel to the bereaved whether responding to a widow struggling to explain her husband's death to her children, or to a community whose school was teh target of a terrorist attack, th eRebbe provided support and solace to individuals and commujnities explaining loss and tragedy, guiding them toward the hope for a brighter future.",,256,N/A,0,en
Astrology Magick,Lindsay Squire,Witch of the Forest's Guide to,2022-11-08,"Astrology Magick is a beginner’s guide to astrology, and how to incorporate it into your magickal practice.","Body, Mind & Spirit",178,N/A,0,en
In Focus Chinese Astrology,Sasha Fenton,Wellfleet Press,2023-02-07,"In Focus Chinese Astrology provides all you need to know about the characteristics and workings of the Chinese zodiac signs, along with information on how to interpret your astrological chart. Many of us are familiar with the Western horoscope based on twelve signs starting with Aries the Ram and ending with Pisces the Fish. Similarly, the Chinese zodiac is based on twelve signs, all represented by animals, that provide insight into your personality and character. Though you are most likely familiar with your year sign, you will soon discover there is much more beyond that. In Focus Chinese Astrology is the perfect introduction—or refresher—to interpreting your horoscope according to the Eastern zodiac. Learn more about yourself and those around you in this compact but illuminating guide. This artfully designed guide covers a wide range of astrology topics, including: The animals of the zodiac The elements that are paired with your zodiac sign The effects of yin and yang on your sign The four pillar system, based on the year, month, day, and hour of your birth Predictions for the years ahead Advice on love, careers, and more! The In Focus series applies a modern approach to teaching the classic body, mind, and spirit subjects. Authored by experts in their respective fields, these beginner’s guides feature smartly designed visual material that clearly illustrates key topics within each subject.","Body, Mind & Spirit",148,N/A,0,en
Psychic Development,Alison Reed,Rivercat Books LLC,N/A,"PSYCHIC DEVELOPMENT A Comprehensive Guide to Developing Psychic Abilities Are you ready to tap into your intuitive potential and explore the depths of your psychic abilities? ""Psychic Development: A Comprehensive Guide to Developing Psychic Abilities"" is your ultimate companion on this transformative journey. This beginner-friendly guide is packed with practical techniques, profound insights, and step-by-step exercises designed to help you discover and enhance your innate psychic gifts. Delve into the rich history and cultural significance of psychic phenomena, and uncover the secrets of clairvoyance, clairaudience, clairsentience, and claircognizance. Learn how to create a conducive environment for your psychic practice, and discover powerful tools like tarot cards, runes, and crystals to amplify your intuitive abilities. With clear instructions and practical advice, this comprehensive guide will empower you to connect with the spiritual realm and unlock the mysteries of the universe. ""Psychic Development"" offers more than just techniques—it provides a holistic approach to psychic growth. Incorporate daily exercises, meditation routines, dream journaling, and a healthy lifestyle to support your psychic development and enhance your overall well-being. Whether you are just beginning your journey or looking to deepen your existing knowledge, this book will guide you every step of the way. Don't miss this opportunity to embrace your intuitive gifts and embark on a path of self-discovery and spiritual growth. Let ""Psychic Development: A Comprehensive Guide to Developing Psychic Abilities"" be your trusted companion on the journey to unlocking your full psychic potential. Order your copy today and start exploring the limitless possibilities of your mind and spirit!","Body, Mind & Spirit",115,N/A,0,en
In Focus Shadow Work,Stephanie Kirby,Wellfleet,2022-11-15,A Guide to Shadow Work uncovers how the light and darkness within you coexist and guides you in embracing your shadow self to understand your deepest emotions.,Medical,194,N/A,0,en
The Complete Language of Food,S. Theresa Dietz,Wellfleet,2022-10-11,"The Complete Language of Food blends the realms of food and folklore in a beautifully illustrated encyclopedia of ingredients, including for each entry the food’s unique properties and the facts and folklore behind its use.",Cooking,259,N/A,0,en
Qigong and the Tai Chi Axis,Mimi Kuo-Deemer,Courier Dover Publications,2019-10-16,"Reduce stress, release pain, and create bodily harmony with this introduction to qigong and tai chi. Includes practical information, insights, and widely practiced sequences and forms that lead to improved health.","Body, Mind & Spirit",259,N/A,0,en
"Body, Mind, and Spirit","Hazelden Educational Materials, Anonymous",Hazelden Publishing,1994-03-01,Body Mind and Spirit,Self-Help,386,N/A,0,en
Jump Start!,David Herzog,Charisma Media,2014,"A step-by-step plan to supercharge every area of your health Everybody wants to look and feel their best. Jumpstart! takes a multipronged approach to heath and wellness that provides impressive results quickly. Emphasizing the connection between mind, body and spirit, the author shows you how to: · Reset your weight to its optimal level · Reprogram your mind for success · Tap into the most powerful power source When you start to drop the excess pounds and cleanse your body of stress and toxins, your body will begin to function at its optimal level, revving up your metabolism and immune system. Jumpstart! your health and get excited about the new life that is just around the corner!",Health & Fitness,242,N/A,0,en
Sacred Woman,Queen Afua,One World,2012-06-20,"The twentieth anniversary edition of a transformative blueprint for ancestral healing—featuring new material and gateways, from the renowned herbalist, natural health expert, and healer of women’s bodies and souls “This book was one of the first that helped me start practices as a young woman that focused on my body and spirit as one.”—Jada Pinkett Smith Through extraordinary meditations, affirmations, holistic healing plant-based medicine, KMT temple teachings, and The Rites of Passage guidance, Queen Afua teaches us how to love and rejoice in our bodies by spiritualizing the words we speak, the foods we eat, the relationships we attract, the spaces we live and work in, and the transcendent woman spirit we manifest. With love, wisdom, and passion, Queen Afua guides us to accept our mission and our mantle as Sacred Women—to heal ourselves, the generations of women in our families, our communities, and our world.","Body, Mind & Spirit",497,N/A,0,en
Acceptance and Commitment Therapy For Dummies,"Freddy Jackson Brown, Duncan Gillard",John Wiley & Sons,2016-01-12,"Harness ACT to live a healthier life Do you want to change your relationship with painful thoughts and feelings that are holding you back from making changes to improve your life? In Acceptance and Commitment Therapy For Dummies, you'll discover how to identify negative and unhealthy modes of thinking and apply Acceptance and Commitment Therapy (ACT) principles throughout your day-to-day life, creating a healthier, richer and more meaningful existence with yourself and others. Closely connected to Cognitive Behavioural Therapy (CBT), ACT is an evidence-based, NICE-approved therapy that uses acceptance and mindfulness strategies mixed in with commitment and behaviour-changing strategies to help people increase their psychological flexibility in both their personal and professional lives. With the help of this straightforward and authoritative guide, you'll find out how to target unpleasant feelings and not act upon them—without sending yourself spiraling down the rabbit hole. The objective is not happiness; rather, it is to be present with what life brings you and to move toward valued behaviour. Shows you how to banish unhelpful thoughts Guides you to making room for painful feelings Teaches you how to engage fully with your here-and-now experience Helps you cope with anxiety, depression, stress, OCD and psychosis Whether you're looking to practice self care at home or are thinking about seeing an ACT therapist, Acceptance and Commitment Therapy For Dummies makes it easier to live a healthier and more productive life in spite of—and alongside—unpleasantness.",Self-Help,327,N/A,0,en
Borderline Personality Disorder For Dummies,"Charles H. Elliott, Laura L. Smith",John Wiley & Sons,2009-07-01,"Your clear, compassionate guide to managing BPD and living well Looking for straightforward information on Borderline Personality Disorder? This easy-to-understand guide helps those who have BPD develop strategies for breaking the destructive cycle. This book also aids loved ones in accepting the disorder and offering support. Inside you'll find authoritative details on the causes of BPD and proven treatments, as well as advice on working with therapists, managing symptoms, and enjoying a full life. Review the basics of BPD discover the symptoms of BPD and the related emotional problems, as well as the cultural, biological, and psychological causes of the disease Understand what goes wrong explore impulsivity, emotional dysregulation, identity problems, relationship conflicts, black-and-white thinking, and difficulties in perception; and identify the areas where you may need help Make the choice to change find the right care provider, overcome common obstacles to change, set realistic goals, and improve your physical and emotional state Evaluate treatments for BPD learn about the current treatments that really work and develop a plan for addressing the core symptoms of BPD If someone you love has BPD see how to identify triggers, handle emotional upheavals, set clear boundaries, and encourage your loved one to seek therapy Open the book and find: The major characteristics of BPD Who gets BPD and why Recent treatment advances Illuminating case studies Strategies for calming emotions and staying in control A discussion of medication options Ways to stay healthy during treatment Tips for explaining BPD to others Help for parents whose child exhibits symptoms Treatment options that work and those you should avoid",Psychology,388,3,3,en
The Bible For Dummies,"Jeffrey Geoghegan, Michael Homan",John Wiley & Sons,2016-05-31,"The Bible For Dummies (9781119293507) was previously published as The Bible For Dummies (9780764552960). While this version features a new Dummies cover and design, the content is the same as the prior release and should not be considered a new or updated product. Discover the world’s all-time bestseller in an entirely new light Ninety percent of Americans own a copy of the Bible, and while it's the most widely read book, it's also the least understood. Regardless of your religion, understanding the Bible brings much of Western art, literature, and public discourse into greater focus—from Leonardo da Vinci's ""Last Supper"" painting to the Wachowski brothers' The Matrix movies. People have historically turned to religion to deal with tragedy and change, and with the right insight, the Bible can be an accessible, helpful guide to life's big questions. The Bible For Dummies appeals to people of all faiths, as well as those who don't practice any particular religion, by providing interfaith coverage of the entire Bible and the often fascinating background information that makes the Bible come alive. You'll find answers to such questions as: Where did the Bible come from? Who wrote the Bible? How is the Bible put together? Follow the history of the Bible from its beginning thousands of years ago as tattered scrolls to its status as the bestseller of all time. The Bible For Dummies covers these topics and more: Ten people in the Bible you should know The Hebrew Bible The Apocrypha's hidden treasures What's new about the New Testament Israel's wisdom, literature, and love poetry The Bible's enduring influence The prophets: more than fortunetellers Whether you're interested in broadening your spiritual horizons, uncovering the symbolism of Western culture, or gaining a deeper understanding of the book you grew up reading, The Bible For Dummies has all the information you need to navigate this ancient and fascinating book.",Religion,453,N/A,0,en
Self-Compassion For Dummies,Steven Hickman,John Wiley & Sons,2021-07-07,"Become your own best friend and reap the life-changing benefits! Being kind to yourself might sound simple, but self-compassion can change your life dramatically (and most of us are WAY kinder to others than to ourselves) Self-Compassion For Dummies will help you discover self-critical thoughts and self-defeating behaviors that are holding you back from fulfilling your potential and explore how you can learn to work around these things to find your way to more joy and satisfaction. We often think being hard on ourselves will help motivate us to be better people, but Dr. Steven Hickman’s review of the research finds that just the opposite is true. When you learn to love and appreciate yourself completely (as an imperfect human with messy feelings and uncomfortable thoughts), you free yourself up to achieve great things. This book will show you how! Befriending yourself and coping mindfully with the challenges of everyday life is easy with this practical guide. You’ll learn how to give yourself a taste of your own medicine by turning understanding, acceptance, and love—stuff you already do for others all the time—inward. Discover the research behind self-compassion and learn how it can help you face your insecurities and life a fuller life as a result Cultivate feelings of self-worth, acceptance, and love for someone who really deserves it—you! Explore the potential of self-compassion to address self-criticism, perfectionism, shame, self-doubt, anxiety, and anger Work through evidence-based exercises and practices to easily master the art of self-compassion as a daily way of being and not just an esoteric exercise Now more than ever, we need to offer support and love to ourselves. Thankfully, this is a skill we can all develop with a little help from Self-Compassion For Dummies.",Self-Help,56,N/A,0,en
Ayurveda For Dummies,Angela Hope-Murray,John Wiley & Sons,2013-05-28,"Rebalance your mind, body and spirit—the natural way! Ayurveda is an ancient system of prevention and treatment of illness by maintaining balance in the body, mind, and spirit according to your individual body type. Ayurveda For Dummies provides you with a comprehensive introduction to this area of complementary medicine, considering the origins and history of Ayurveda as well as practical guidance on utilizing the correct balance of nutrition and exercise, herbal remedies, yoga, and Ayurvedic massage to treat ailments and maintain a healthy, happy lifestyle. Helps you develop a diet based on your body type Advises you on ways to optimize your health by exercising to suit your body type Gives you trusted info on stretching your body with Yoga This hands-on, friendly guide helps you understand your body type and restore balance to your life using the principles of Ayurveda.",Self-Help,293,N/A,0,en
The Letter & the Spirit,Menachem Mendel Schneerson,N/A,1998,"Letters by the Lubavitcher Rebbe, Rabbi Menachem M. Schneerson of Lubavitch.",Habad,0,N/A,0,en
Walking the Weight Off For Dummies,Erin Palinski-Wade,John Wiley & Sons,2015-04-27,"Get up, get moving, and walk away the pounds If you're looking to lose weight and get fit, Walking the Weight Off For Dummies will show you just what to do to walk yourself to a whole new you. Whether you want to burn fat, boost your energy level, improve your mood, shed your belly, or just get toned, this easy to read, fun and friendly guide will have you putting your best foot forward — over and over again! Inside you'll discover which workouts are the best to achieve your specific goals, how low-impact walking is perfect for fat-burning, how to pick the right pair of shoes for walking, and so much more. Walking is the number one form of exercise in America, and studies show that it is highly effective in achieving multiple health goals — from losing weight and decreasing body fat to improving overall health and mental well being. Best of all, walking is very inexpensive and can be done anywhere. With this complete and easy-to-use guide, you'll find that creating and sticking to a walking program to lose weight and feel great has never been easier. Learn how walking is the ideal exercise to achieve and maintain healthy body weight and improve overall health Figure out the best techniques to avoid injury and achieve your specific fitness goals Dive into nutrition tips for fueling up before and after walks to maintain health Discover how you can fit walking into your life, regardless of your age, gender, and current weight If you've always wanted to incorporate walking into your routine to boost your health and effectively lose weight, Walking the Weight Off For Dummies will show you how.",Health & Fitness,341,N/A,0,en
Kinesiology For Dummies,"Steve Glass, Brian Hatzel, Rick Albrecht",John Wiley & Sons,2014-03-24,"Move at your own pace with this kinesiology course guide A required course for majors pursuing sports medicine, exercise science, nursing, or sports therapy degrees, kinesiology is central to a variety of fields. Kinesiology For Dummies tracks an introductory course in the science and imparts the basics of human body movement. With this resource, you will learn how physical activity can alleviate chronic illnesses and disabilities, what factors contribute to musculoskeletal injury, and how to reverse those influences. Complete with a 16-page color insert of medical instructions, this book covers the basics of exercise physiology, exercise and health psychology, introductory biomechanics, motor control, history and philosophy of sport and exercise, and mind-body connections. Written by experts in exercise science Addresses a timely subject as exercise science careers and majors are increasingly popular Runs parallel to a kinesiology course with accessible, concise language Interested learners, kinesiology students, and health or sports therapy professionals will benefit from this refresher course in the basics.",Medical,405,N/A,0,en
Resilience For Dummies,Eva M. Selhub,John Wiley & Sons,2021-03-03,"What doesn't kill you makes you stronger! Activate your natural ability to thrive with Resilience For Dummies Stress, anxiety, and exhaustion are all-too-common features of our crazy-paced, curveball-throwing contemporary existence, and it's sometimes hard to see how we can make it from one week to the next intact. But there's a solution to the struggle: resilience! In Resilience For Dummies, Dr. Eva Selhub—former Harvard Medical School instructor and director of the Benson Henry Institute for Mind Body Medicine at the Massachusetts General Hospital for six years—outlines the proven steps we can all take toward optimal resilience to build healthier, more purposeful, and increasingly joyful lives. The six pillars of resilience are: physical vitality, emotional equilibrium, mental toughness and clarity, spiritual purpose, healthy personal relationships, and being an inspiring leader and part of a wider community or team. Dr. Selhub explains why each of these foundations is crucial to flourishing, how fortifying them gives us a base for attacking stress, hardship, and failure head-on, and how this confrontation then develops the strength we need for transformative change within our personal and professional lives. Know how genetics, education, and culture contribute to resilience Avoid learned helplessness and the victim mindset Harmonize stress and make it work for you Clear negative emotions and find your bliss Build up your physical, mental, and spiritual muscles Dr. Selhub's six pillars of resilience show you how to channel your inner strength, face down whatever trouble comes your way, and come out thriving on the other side.",Self-Help,384,N/A,0,en
Deadly Emotions,Don Colbert,Thomas Nelson Inc,2006-05-06,"Did you know that negative emotions can adversely affect your health? Depression, anger, guilt, condemnation, low self-esteem-these are only a few of the lethal toxins that threaten body and spirit. Offering a clear definition of deadly emotions-what they are, where they come from, how they manifest themselves, and their effects on the body-Dr. Colbert uses scientific evidence to support his views. He further offers hope in the form of God's power to deliver readers from these toxins, focusing on the power of forgiveness and repentance, the value of a merry heart, and the joy of the Lord. Finally, Dr. Colbert shares insights on the role nutrition plays in removing the physical toxins that inhibit true health.",Religion,256,5,1,en
Medicare For Dummies,Patricia Barry,John Wiley & Sons,2016-06-02,"Medicare For Dummies, 2nd Edition (9781119293392) was previously published as Medicare For Dummies, 2nd Edition (9781119079422). While this version features a new Dummies cover and design, the content is the same as the prior release and should not be considered a new or updated product. Make your way through the Medicare maze with help from For Dummies America's baby boomers are now turning 65 at the rate of about 10,000 a day. Yet very few have any idea about how Medicare works, when they should sign up, or how the program fits in with other health insurance they may have. Medicare For Dummies, 2nd Edition provides a detailed road map for navigating Medicare's often-baffling complexities and helps consumers avoid pitfalls that could otherwise cost them dearly. In plain language, the new edition explains: How to qualify for Medicare, according to your personal circumstances, including new information on the rights of people in same-sex marriages When to sign up at the time that’s right for you, to avoid lifelong late penalties How to weigh Medicare’s many options so you can be confident of making the decision that's best for you What Medicare covers and what you pay, with up-to-date details of the costs of premiums, deductibles, and copays—and how you may be able to reduce those expenses By conveying not only the basics but also how to troubleshoot problems and where to find assistance, Medicare For Dummies, 2nd Edition helps you to get the most out of Medicare.",Business & Economics,414,N/A,0,en
Holy Bible (NIV),"Various Authors,",Zondervan,2008-09-02,"The NIV is the world's best-selling modern translation, with over 150 million copies in print since its first full publication in 1978. This highly accurate and smooth-reading version of the Bible in modern English has the largest library of printed and electronic support material of any modern translation.",Bibles,6793,5,2,en
"Body, Mind and Spirit","Elwood Ernest Worcester, Samuel McComb",N/A,1932,N/A,,367,N/A,0,en
Healing Environments,Barbara J. Huelat,Medezyn,2003,N/A,Architecture,241,N/A,0,en
Integrative Body-Mind-Spirit Social Work,"Mo Yee Lee, Celia C. H. Y. Chan, Cecilia L. W. Chan, Siu-Man Ng, Pamela P. Y. Leung",Oxford University Press,2018,"Integrative Body-Mind-Spirit Social Work strongly connects Western therapeutic techniques with Eastern philosophy and practices, while also providing a comprehensive and pragmatic agenda for social work, and mental health professionals. The second edition represents a major revision from the original book, featuring numerous case studies and a robust companion website including demonstration videos and reproducible client handouts.","Body, Mind & Spirit",473,N/A,0,en
The Massage Bible,Susan Mumford,"Sterling Publishing Company, Inc.",2009-11,"From Chinese massage to Shiatsu to Indian head massage, this lavishly illustrated ""bible"" presents all the techniques needed to master the basics. Every spread features large and easy-to-follow photos, while the text guides beginners on what pressure to exert, what part of the hand makes contact with the body, and exactly what to do--whether they're feathering the back, working on the neck and scalp, or performing a sequence on the arms and hands. In addition to holistic and sports massages, there are suggestions for special situations (including massaging a baby); advice on massages to relieve common ailments; and lifestyle tips.",Health & Fitness,410,N/A,0,en
Soul & Spirit,Edgar Cayce,ARE Press,2006-09,"The renowned Edgar Cayce gave the most thorough and insightful discourses on the true nature of our being and how to become aware of these nonphysical but most influential portions. Cayce presents a clear and profound distinction between our soul and spirit. Spirit is the Life Force within us, and it can keep us healthy and bright. Soul is our developing True Self, here is where our heart's deepest hopes and fears lie. Filled with stories, insights, and guidance, this is a must read if you wish to fully understand yourself and your life.","Body, Mind & Spirit",158,N/A,0,en
The Other Side,Dan Ginzburg,N/A,2021-09,"This is not a spiritual personal development book, it is a guide to a balanced life, where you effortlessly flow to your dreams and desires while exploring infinite happiness. When you're balanced and flowing, happiness, money, health, wealth, youth, relationships, love and success all become attainable to you with ease. It's not about doing more, but rather less. Right now, right at this moment we are being exposed to more information than ever before. It is truly a phenomenon. We live in the age of knowing anything and knowing nothing; we may feel connected to everybody and be disconnected from everyone; we may feel like we know ourselves but have no idea who we are. While all of this doesn't help us deal with life, this book does. Here is what you can expect from this book: since 2009 I have been collecting lessons taught by the most influential people of the 21st century: spiritual leaders that shaped history and the most successful individuals of the world. This content is extracted from over fifty books in spiritual and personal development, numerous courses, and over hundreds of videos from leading self-advancement influencers. I compiled everything into a tightly packed piece of work treated by my own realizations and tested by my clients who I've mentored and consulted over the years. I also included insights that helped me get through tough times in my own human experience in the hopes that you can relate. The next 180 pages incorporate practical spirituality, quantum physics, psychology, philosophy and science to deliver a different category of personal development. The structure of this book is simple. There are three parts: spirit, mind and body. Everything in those parts is written to help you accomplish two things: to let go of everything preventing you from ascending and to have a clear understanding of HOW to be eternally happy, independently of anything or anyone. The good news is you don't have to undergo intense training, do lots of work, change yourself, your place of living, your friend circle, job, hobbies, or anything else except for one thing-your perspective. All I do is invite you to see the other side. I wrote this book not because I wanted to positively influence the world; I am too small and insignificant for that. I wrote this book to positively influence just YOUR world, my friend. You picked up this book for a reason and it is probably because you want to self-improve. If you have a desire for that, you are already doing great! Don't let anyone tell you otherwise. But why not do better? Why not be limitless?",Self-Help,192,N/A,0,en
The Power of Now,Eckhart Tolle,New World Library,2010-10-06,"Celebrating 25 Years as a New York Times Bestseller — Over 16 Million Copies Sold It’s no wonder that The Power of Now has sold over 16 million copies worldwide and has been translated into over 30 foreign languages. Much more than simple principles and platitudes, the book takes readers on an inspiring spiritual journey to find their true and deepest self and reach the ultimate in personal growth and spirituality: the discovery of truth and light. In the first chapter, Tolle introduces readers to enlightenment and its natural enemy, the mind. He awakens readers to their role as a creator of pain and shows them how to have a pain-free identity by living fully in the present. The journey is thrilling, and along the way, the author shows how to connect to the indestructible essence of our Being, “the eternal, ever-present One Life beyond the myriad forms of life that are subject to birth and death.” Featuring a new preface by the author, this paperback shows that only after regaining awareness of Being, liberated from Mind and intensely in the Now, is there Enlightenment.","Body, Mind & Spirit",258,4,97,en
Just As You Are,"Michelle Skeen, Kelly Skeen",New Harbinger  Publications,2018-07-01,"Stop comparing yourself to others—you’re special just as you are! In this fun, practical guide, you’ll learn how to silence your nit-picky inner critic, cultivate self-compassion, and discover what really matters to you. If you’re like many teens, you probably feel pressured to live up to the impossible standards set by our culture, the media, and even by your peers. After all, everyone wants perfect hair, a perfect body, cool friends, and good grades. But while it’s okay to strive to be your best, it’s also easy to get caught up in a never-ending comparison game that can feed your inner critic and rob you of your happiness. So, how can you break free from negative self-criticism and learn to appreciate your strengths? In Just As You Are, psychologist Michelle Skeen and her daughter, Kelly Skeen, offer simple tips to help you overcome feelings of inadequacy and unworthiness, stop comparing yourself to others, and be more open and accepting of all aspects of who you are. You’ll also learn how to be more aware of your thoughts and feelings in the moment using powerful mindfulness tools, and build a plan of action for the future based on your values. Sometimes it’s hard to see yourself with clarity and kindness. With this important guide, you’ll learn to move past your faults, celebrate your true strengths, and discover what really matters in your life. What are you waiting for?",Young Adult Nonfiction,172,N/A,0,en
