Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Mastering Bird Photography,Marie Read,"Rocky Nook, Inc.",2018-12-11,"In <i>Mastering Bird Photography: The Art, Craft, and Technique of Photographing Birds and Their Behavior</i>, acclaimed bird photographer and author Marie Read shares techniques and stories behind her compelling images, offering fresh insights into making successful bird photographs, whether you’re out in the field or in the comfort of your own backyard.</p> <p>In this richly illustrated book, you’ll learn how to be in the right place at the right time and how to obtain tack sharp portraits. Marie then teaches you to take your skills to the next level in order to capture action shots, illustrate birds in their habitats, and portray birds in evocative and artistic ways.</p> <p>Building on basic technical topics such as camera choice, lens choice, and camera settings, Marie reveals how fieldcraft, compositional decisions, and knowledge of bird behavior contribute greatly to a successful bird photograph. Captions for the over 400 images contained in the book provide details on the equipment used, as well as camera settings. Throughout the book, bird behavior insights provide bird photographers of all skill levels a wealth of essential insider information that will help you produce images that stand out from the crowd.</p> <p>Topics include:</p> <li>Equipment and accessories <li>Focus, exposure, and light <li>Composition and creativity <li>Bird photography ethics <li>Capturing bird behavior <li>Storytelling images <li>Action and in-flight shots <li>Backyard photo studio <li>Weather, water, and mood <li>Top bird photo sites in North America <li>Basic image editing <li>…and much more <p>Foreword by Tim Gallagher, Editor-in-Chief Emeritus, <i>Living Bird</i> magazine. p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Cambria} p.p2 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px 'Times New Roman'; min-height: 15.0px} p.p3 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Cambria; min-height: 14.0px} p.p4 {margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Arial} span.s1 {font: 11.0px Verdana} span.s2 {font: 12.0px 'Times New Roman'}",Photography,928,N/A,0,en
The Complete Guide to Black & White Digital Photography,Michael Freeman,"Sterling Publishing Company, Inc.",2010,"Michael Freemanour top digital photography author and a worldwide namepresents the most comprehensive book yet on black-and-white digital photography. Oversized, beautifully illustrated, and far-reaching in scope, this guide is destined to be a standard reference for years to come. Freeman covers all aspects of black-and-white digital photography: its fine art tradition as well as its techniques. Learn how to see and expose in black and white, digitally convert color to monochrome, and develop a black-and-white digital workflow. Explore creative choices and how to interpret various subjects most skillfully in monochrome. Finally, get an expert s advice on printing and displaying black-and-white photographs to best effect. """,Photography,228,N/A,0,en
"Photography, A Feminist History",Emma Lewis,Chronicle Books,2021-10-26,"This feminist retelling of the history of photography puts women in the picture—and, more importantly, behind the camera! In ten thematic, chronological sections, Tate Modern curator Emma Lewis explores the vital role women artists have played in shaping the ever-evolving medium of photography. Lewis has compiled work from more than 200 different women and nonbinary photographers along with short essays on 75 different artists, many informed by her interviews with the subjects. From the studio portraiture of the late nineteenth century to the photojournalism of Dorothea Lange and Lee Miller in the early twentieth—and from second-wave feminist critiques of gender roles to contemporary selfies and social media personae—this volume examines different genres, styles, and approaches to photography from the 1800s to the present. UNPARALLELED IN SCOPE: International, inclusive, and intersectional, this comprehensive volume tells the story of a versatile and innovative medium. From early-twentieth-century self-portraits responding to modernity and changing notions of womanhood, to photojournalistic images documenting the climate crisis, the photographs in this book demonstrate the varied ways that women respond to and shape the global cultural landscape. The artists profiled here include: • Sheila Pree Bright • Imogen Cunningham • Paz Errázuriz • Nan Goldin • Kati Horna • Mari Katayama • Dora Maar • Lee Miller • Tina Modotti • Zanele Muholi • Shirin Neshat • Cindy Sherman • Lieko Shiga • Lorna Simpson • Amalia Ulman • And more! INSIGHTFULLY ORGANIZED: The thematic chapters of this project showcase photography's changing role in society and art. They allow the author to explore and contextualize how this role has (or hasn't) made space for women and people of marginalized genders, and how the work done on the margins of the medium pushes the boundaries of technology and creative expression. This is not simply a collection of ""women photographers""—it's a book about how and why women and nonbinary artists have used photography to respond to and shape their own realities. Perfect for: • Photographers, artists, and students, and art lovers • Anyone interested in the history of photography • Intersectional feminists • Trailblazing women—and the people who love and support them!",Photography,257,N/A,0,en
PHOTOGRAPHY: A CONCISE HISTORY,Donald Kahn,Xlibris Corporation,2014-07-10,"A dedicated amateur photographer all my adult life, I have often thought of writing a concise history of the subject. It isn’t that there are no other histories of the subject. But most of these are reference works or just specialized studies dedicated to one or a few photographers. I know of no work that pretends to cover the entire subject, yet could be read over a weekend. One might think of including enough references so that a potential reader could track down all the further details. There is no longer a need for a “Monster Book,” where every thought is illustrated by a picture.",Photography,132,N/A,0,en
The Art of Boudoir Photography: A Guide to Capturing Intimate Moments,Mert Oktay,Mert Oktay,N/A,"Boudoir photography is a unique and specialized genre of photography that captures intimate moments and celebrates the beauty and confidence of individuals. As a professional photographer with many years of experience in boudoir photography, I have seen firsthand how this genre can empower and uplift individuals by capturing their beauty and essence. In this ebook, ""The Art of Boudoir Photography: A Guide to Capturing Intimate Moments,"" I share my insights and experiences on how to create stunning and meaningful boudoir photographs. This guide covers everything from choosing the right location and props to communication with clients and editing techniques, and is designed to help both aspiring and experienced photographers take their boudoir photography to the next level. Throughout this guide, I emphasize the importance of creating a safe and comfortable environment for clients, as well as effective communication and collaboration to ensure that each shoot is tailored to the unique needs and desires of the individual. By approaching each shoot with empathy, sensitivity, and a commitment to excellence, boudoir photographers can create truly beautiful and empowering images that reflect the unique beauty and confidence of each client. I hope that this guide inspires and empowers you to explore the art of boudoir photography and take your skills to new heights. Whether you are just starting out in boudoir photography or are a seasoned professional, there is always more to learn and explore. I encourage you to approach each shoot with creativity, passion, and a commitment to creating beautiful and meaningful images that will be cherished for a lifetime. Happy shooting!",Photography,17,N/A,0,en
Discovering Metaphor in Photography - A Search for Meaning,"Tammy Shaffer, Dean Shaffer",Dog Ear Publishing,2019-08-21,"Art, philosophy, and science come together in Metaphor: The Universal Language of Photography. Metaphor introduces a way to look at fine art photographs by recognizing their inherent symbolic content in order to connect with the greater idea that lies behind each one. Learn how the featured photographers used characteristic elements inherent in photography to convey their vision, and how the viewer can, in turn, unveil that meaning—revealing the extraordinary intelligence behind these images. Discover the universal nature of what is expressed, something that communicates to all people through a connection with their own experiences. The authors offer valuable tools for appreciating the art of visual communication in fine art photographs—tools that may inspire you to look at the world in a different way. By taking the time to study an image and discover its elements, along with the underlying metaphor, you’ll realize a greater appreciation of photography and its value beyond the mere aesthetic pleasure of viewing it.",Photography,156,N/A,0,en
Professional Photography: A Practical Guide,Barry Buchanan,Lulu.com,2010-02-21,"Professional Photography: A Practical Guide has been written to teach people the principles of professional photography by example. Barry Buchanan is an Honorary Life Member of the Australian Journalists Association and worked as an A Grade Stills Photographer at Channel Ten TV in Sydney, Australia for 11 years.",Art,65,N/A,0,en
Digital Bird Photography - A Comprehensive Tutorial,Jon Brierley,Lulu.com,2005-08,"Familiar with traditional photography but confused by megapixels, white balance, electronic sensors, and all the other jargon associated with digital photography? Clear up the confusion, learn about the equipment and techniques, and get back to what's important - taking great pictures. This book provides an introduction to bird photography using a digital SLR. Learn about digital equipment and the common characteristics of both digital and film. This book also covers the unique advantages of the digital medium, and the photographic techniques, fieldcraft, and post-processing techniques that are used to produce stunning images of the creatures that share our world. With a full-colour, liberally illustrated interior, this book is an essential addition to any photographer's library",Crafts & Hobbies,72,N/A,0,en
"Time-lapse Photography: A Complete Introduction to Shooting, Processing, and Rendering Time-lapse Movies with a DSLR Camera",Ryan Chylinski,LearnTimelapse.com,2012-04,"A complete introduction to shooting, processing and rendering time-lapse movies with a DSLR camera. Written for new and intermediate DSLR users and time-lapse photographers this guide offers a detailed and easy to follow photo rich workflow to capture and produce great time-lapse movies.",Photography,146,3,2,en
The Barnet Book of Photography: A Collection of Practical Articles,Various,DigiCat,2022-09-04,"DigiCat Publishing presents to you this special edition of ""The Barnet Book of Photography: A Collection of Practical Articles"" by Various. DigiCat Publishing considers every written word to be a legacy of humankind. Every DigiCat book has been carefully reproduced for republishing in a new modern format. The books are available in print, as well as ebooks. DigiCat hopes you will treat this work with the acknowledgment and passion it deserves as a classic of world literature.",Photography,189,N/A,0,en
Tavern League,Carl Corey,N/A,2011-08-15,"In Tavern League, photographer Carl Corey documents a unique and important segment of the Wisconsin community. Our bars are unique micro-communities, offering patrons a sense of belonging. Many of these bars are the only public gathering place in the rural communities they serve. These simple taverns offer the individual the valuable opportunity for face to face conversation and camaraderie, particularly as people become more physically isolated through the accelerated use of the internet’s social networking, mobile texting, gaming, and the rapid-fire of email. This collection of 60 pictures captures the Wisconsin tavern as it is today. Carl Corey’s view is both familiar and undeniably unique, his pictures resonant with anyone who has set foot in a Wisconsin tavern. As the Milwaukee Journal Sentinel’s Mary Louise Schumacher has written, “Carl Corey’s photographs . . . document iconic American places that are taken for granted. . . . They are comforting images, places we know, but also eerie and remote, presented with a sense of romance and nostalgia that suggests they are already past.”",Architecture,142,N/A,0,en
Old School Photography,Kai Wong,Chronicle Books,2021-11-09,"Old School Photography is a must-have modern manual for learning how to create great photographs with a 35mm film camera. Famed YouTube personality Kai Wong expertly and humorously shares 100 essential tips for selecting and using film cameras, shooting with film and various lenses, and employing specific techniques to ensure you can get great results quickly. Known for his breadth of knowledge and quick wit, Kai Wong delivers an informative and entertaining read on how to take great film photos. • An informative and entertaining read on how to take great film photos • A must-have guide for those new to old-school film techniques • A much-needed book for the current resurgence of vintage 35mm film cameras Renewed interest in film photography has surged in the past few years, both among those rediscovering their past passion and those discovering it for the first time. Vintage cameras that had previously lost their value are now often worth more than they first sold for due to high demand amongst enthusiasts, students, and collectors. Film manufacturers have even started reissuing long discontinued stocks—for example, Kodak's much-loved and recently re-released classic Ektachrome slide film. In our modern world, billions of people have access to instantaneous photography on their mobile phones, but as a result there has been a resurgent desire for a more tactile, physical, unaltered, and thus honest medium. Much of which, ironically, ends up on the internet, with photography fans and influencers sharing their images across Instagram, Flickr, YouTube, and the like. More so than with digital photography, film photography requires a sense of craft, skill, patience, technical knowledge, and a trial-and-error process that results in a greater sense of accomplishment. Old School Photography is both enlightening and humorous, and attracts a new generation of fans who are eager to experiment with film cameras, make prints, and post their film photographs online.",Photography,0,N/A,0,en
The iPhone Photography Book,Scott Kelby,"Rocky Nook, Inc.",2021-02-05,"<b>Learn to take great photos with your iPhone—the camera you always have with you!</b> <br> <p>Imagine if someone took the same photographic techniques, principles, and tools used by high-end and professional photographers, but applied them to shooting with an iPhone. Imagine the type of images you’d be able to create using those same ideas. Well, finally, somebody has. </p> <p>The world’s #1 best-selling photography techniques author is about to break all the rules as he shows you how to apply the same techniques today’s top pro photographers use to make stunning images. You’re going to learn exactly how to use these techniques to create images that people will just not believe you could actually take with a phone (but with the quality of the iPhone’s camera, you absolutely can!).</p> <p>Scott leaves all the techno-speak behind and, instead, treats the whole book as if it were just you and he out on a shoot with your iPhones, using his trademark casual, plain-English writing style to help you unlock the power of your iPhone to make the type of pictures you never thought could be done with a phone. You’ll learn: </p> <ul> • Which tools to use to make pro-quality portraits in any lighting situation.</ul> <ul> • How to create stunning landscape shots that people will swear you took with an expensive DSLR or mirrorless camera.</ul> <ul> • Proven posing techniques that flatter your subject and make anyone you photograph look their very best in every shot.</ul> <ul> • How to organize and edit your photos like a pro!</ul> <ul> • The pros’ top tips for making amazing shots of everything from flowers to product shots, from food photography to travel shots, and everything in between.</ul> <p>Each page covers a single concept, a single tool, or a trick to take your iPhone photography from snapshots to shots that will make your friends and family say, “Wait…<i>you</i> took this?!” </p>",Photography,469,N/A,0,en
On Photography,Susan Sontag,N/A,1977,N/A,"Photography, Artistic",224,N/A,0,en
Perception and Imaging,"Richard D. Zakia, John Suler",Taylor & Francis,2017-10-23,"When you look at an image, what do you see and feel? What do you want your audience to see and feel when they view your work? For over thirty years, Dr. Richard Zakia helped thousands of photographers hone in on their creative vision through the inspirational, informative text and images included in his classic book, Perception and Imaging. More than a step-by-step photography instruction manual, Perception and Imaging explores the fundamental act of photography – seeing – through a uniquely comprehensive combination of technique, history, visual perception, philosophy and psychology. No matter your level of technical skill, you can learn to think more clearly about what you wish to convey in your images. Fully revised to account for the unique influences and consequences of the digital revolution and online photosharing, John Suler newly addresses digital impermanence, sensory and cognitive overload, and the selfie, and their effects on perception. Additional coverage also includes microexpressions, Rorschach inkblots and subliminal reactions, transference, and synectics.",Photography,580,N/A,0,en
Latinx Photography in the United States,Elizabeth Ferrer,University of Washington Press,2021-01-14,"Shortlisted for the 2022 ASAP Book Prize, sponsored by the Association for the Study of Arts of the Present Showcases the exceptionally diverse photographic work of Latinx artists Whether at UFW picket lines in California’s Central Valley or capturing summertime street life in East Harlem Latinx photographers have documented fights for dignity and justice as well as the daily lives of ordinary people. Their powerful, innovative photographic art touches on family, identity, protest, borders, and other themes, including the experiences of immigration and marginalization common to many of their communities. Yet the work of these artists has largely been excluded from the documented history of photography in the United States. Through individual profiles of more than eighty photographers from the early history of the photographic medium to the present, Elizabeth Ferrer introduces readers to Latinx portraitists, photojournalists, and documentarians and their legacies. She traces the rise of a Latinx consciousness in photography in the 1960s and '70s and the growth of identity-based approaches in the 1980s and '90s. Ferrer argues that in many cases a shared sense of struggle has motivated photographers to work purposefully, driven by a deep sense of resistance, social and political commitments, and cultural affirmation, and she highlights the significance of family photos to their approaches and outlooks. Works range from documentary and street photography to narrative series to conceptual projects. Latinx Photography in the United States is the first book to offer a parallel history of photography, one that no longer lies at the margins but rather plays a crucial role in imagining and creating a broader, more inclusive American visual history.",Art,279,N/A,0,en
A History of Photography in 50 Cameras,Michael Pritchard,Firefly Books,2022-02-27,"A History of Photography in 50 Cameras explores the 180-year story of perhaps the most widely used device ever built. It covers cameras in all forms, revealing the origins and development of each model and tracing the stories of the photographers who used and popularized them. Illustrated throughout with studio shots of all fifty cameras and a selection of iconic photographs made using them, it is the perfect companion guide for camera and photography enthusiasts alike. The cameras include: The Nikon F, the ""hockey puck"" that saved photographer Don McCullin's life when it stopped a sniper's bullet during the Vietnam War. Its indestructibility, reliability and interchangeable lenses made it a favored workhorse of photojournalists. The Leica M3-D was also favored by war photographers, including David Duncan Douglas, who used the camera during his coverage of the Korean and Vietnam Wars. In 2012, one of his four customized Leica cameras sold at auction for nearly $2 million. A Speed Graphic was used to take Sam Shere's widely published photograph of the 1937 Hindenburg disaster, ""the world's most famous news photograph ever taken."" With few shots left and no time to get the camera to his eye, he shot his Pulitzer Prize-winning image ""literally from the hip. It was over so fast there was nothing else to do."" The camera phone has transformed picture-taking technology most profoundly since the invention of cameras. The ""selfie"" has become a new genre of photography practiced by everyone, and shared globally. This is an ideal book for camera collectors as well as anyone researching the history and art of photography.",History,224,N/A,0,en
The Beginners Photography Book for Kids,Jp Pullos,Rockridge Press,2021-05-25,"Become a photographer with this guide to photography for kids ages 8 to 12 A good photo can tell a story, express your creativity, and document moments from your life in a way that only you can capture. Learn how to create incredible images that are uniquely yours with this guide to photography for kids. All you need is the most basic digital camera or smartphone camera--no fancy equipment required. You'll learn all about framing, composition, lighting, depth, dimension, and lines. Then, put your new knowledge into practice with engaging exercises that include step-by-step instructions. This book about photography for kids includes: Photography fundamentals--Discover how a camera works, a brief history of photography, what makes a photo good, and a checklist for getting started. Example photos--Explore high-quality photographs that illustrate the concepts you're learning and inspire you to get creative. Tips and how-tos--Find pointers that explain the technical details of great photos and show you ways to make adjustments in a variety of real-life situations. Discover the joy of photography with this beginner-friendly book about photography for kids.",Juvenile Nonfiction,0,N/A,0,en
Photography,"Mark Chen, Chelsea Shannon",Routledge,2020-05-31,"Finally, here is a photography textbook authored in the 21st century for 21st century audiences. Photography: A 21st Century Practice speaks to the contemporary student who has come of age in the era of digital photography and social media, where every day we collectively take more than a billion photographs. How do aspiring photographers set themselves apart from the smartphone-toting masses? How can an emerging photographic artist push the medium to new ground? The answers provided here are innovative, inclusive, and boundary shattering, thanks to the authors’ framework of the ""4Cs"": Craft, Composition, Content and Concept. Each is explored in depth, and packaged into a toolbox the photographic student can immediately put into practice. With a firm base in digital imaging, the authors also shed new light on chemical-based photographic processes and address the ways in which new technology is rapidly expanding photographic possibilities. In addition, Photography: A 21st Century Practice features: • 12 case studies from professional practice, featuring established photographic artists and showcasing the techniques, concepts, modes of presentation, and other professional concerns that shape their work. • Over 40 student assignments that transform theory into hands-on experience. • 800 full-color images and 200 illustrations, including photographs by some of the world’s best-known and most exciting emerging photographic artists, and illustrations that make even complex processes and ideas simple to understand. • More than 50 guided inquiries into the nature of photographic art to jump start critical thinking and group discussions.",Photography,683,N/A,0,en
Tony Northrup's DSLR Book: How to Create Stunning Digital Photography,Tony Northrup,Tony Northrup,2014-11-26,"The top-rated and top-selling photography ebook since 2012 and the first ever Gold Honoree of the Benjamin Franklin Digital Award, gives you five innovations no other book offers: Free video training. 9+ HOURS of video training integrated into the book’s content (requires Internet access). Travel around the world with Tony and Chelsea as they teach you hands-on. Appendix A lists the videos so you can use the book like an inexpensive video course.Classroom-style teacher and peer help. After buying the book, you get access to the private forums on this site, as well as the private Stunning Digital Photography Readers group on Facebook where you can ask the questions and post pictures for feedback from Tony, Chelsea, and other readers. It’s like being able to raise your hand in class and ask a question! Instructions are in the introduction.Lifetime updates. This book is regularly updated with new content (including additional videos) that existing owners receive for free. Updates are added based on reader feedback and questions, as well as changing photography trends and new camera equipment. This is the last photography book you’ll ever need.Hands-on practices. Complete the practices at the end of every chapter to get the real world experience you need.500+ high resolution, original pictures. Detailed example pictures taken by the author in fifteen countries demonstrate both good and bad technique. Many pictures include links to the full-size image so you can zoom in to see every pixel. Most photography books use stock photography, which means the author didn’t even take them. If an author can’t take his own pictures, how can he teach you? In this book, Tony Northrup (award-winning author of more than 30 how-to books and a professional portrait, wildlife, and landscape photographer) teaches the art and science of creating stunning pictures. First, beginner photographers will master: CompositionExposureShutter speedApertureDepth-of-field (blurring the background)ISONatural lightFlashTroubleshooting blurry, dark, and bad picturesPet photographyWildlife photography (mammals, birds, insects, fish, and more)Sunrises and sunsetsLandscapesCityscapesFlowersForests, waterfalls, and riversNight photographyFireworksRaw filesHDRMacro/close-up photography Advanced photographers can skip forward to learn the pro’s secrets for: Posing men and women. including corrective posing (checklists provided)Portraits (candid, casual, formal, and underwater)Remotely triggering flashesUsing bounce flash and flash modifiersUsing studio lighting on any budgetBuilding a temporary or permanent studio at homeShooting your first weddingHigh speed photographyLocation scouting/finding the best spots and timesPlanning shoots around the sun and moonStar trails (via long exposure and image stacking)Light paintingEliminating noiseFocus stacking for infinite depth-of-fieldUnderwater photographyGetting close to wildlifeUsing electronic shutter triggersPhotographing moving carsPhotographing architecture and real estate",Photography,250,5,2,en
Black and White Photography,Henry Horenstein,Little Brown & Company,1983,"A photography instructor guides individuals in the mechanics of taking, developing, and printing black-and-white pictures.",Photography,229,N/A,0,en
The Concise Focal Encyclopedia of Photography,Michael R. Peres,CRC Press,2014-06-20,"Defining photography is impossible. Revealing it is another matter, and that's what The Concise Focal Encyclopedia of Photography does, with each turn of the page. History: The technical origins and evolution of photography are half of the story. The other half consists of the ways that cultural forces have transformed photography into a constellation of practices more diverse than any other mode of representation. Photographers can tell a more in-depth story through a photo like Dorothea Lange's ""Migrant Mother than a journalist ever could with the written word alone. Major themes and practitioners: Over 25 entries, many with supporting illustrations, examine the figures, trends, and ideas that have contributed most heavily to the history and current state of photography. Contemporary issues: The issues influencing photography today are more complex than at any other time in its history. Questions of ethics, desire, perception, digitization, and commercialization all vie for attention. Hear what the experts have to say about crucial issues such as whether or not the images we take today will last the test of time, and if so, how? When material is covered this skillfully, ""concise is no compromise. The Concise Focal Encyclopedia of Photography is packed with useful information, compelling ideas, and - best of all - pure pleasure.",Photography,545,N/A,0,en
Photography,Liz Wells,Routledge,2021-07-08,"Now in its sixth edition, this seminal textbook examines key debates in photographic theory and places them in their social and political contexts. Written especially for students in further and higher education and for introductory college courses, it provides a coherent introduction to the nature of photographic seeing. Individual chapters cover: • Key debates in photographic theory and history • Documentary photography and photojournalism • Personal and popular photography • Photography and the human body • Photography and commodity culture • Photography as art. This revised and updated edition includes new case studies on topics such as: Black Lives Matter and the racialised body; the #MeToo movement; materialism and embodiment; nation branding; and an extended critical discussion of landscape as genre. Illustrated with over 100 colour and black and white photographs, it features work from Bill Brandt, Susan Derges, Rineke Dijkstra, Fran Herbello, Hannah Höch, Mari Katayama, Sant Khalsa, Karen Knorr, Dorothea Lange, Susan Meiselas, Lee Miller, Ingrid Pollard, Jacob Riis, Alexander Rodchenko, Andres Serrano, Cindy Sherman and Jeff Wall. A fully updated resource information, including guides to public archives and useful websites, full glossary of terms and a comprehensive bibliography, plus additional resources at routledgetextbooks.com/textbooks/9780367222758/ make this an ideal introduction to the field.",Art,399,N/A,0,en
