Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Economics- SBPD Publications [2022-23],"Dr. Anupam Agarwal. , Mrs. Sharad Agarwal",SBPD Publications,2022-06-08,"Part A : Introductory Micro Economics 1.Micro Economics : An Introduction, 2. Central Problems of an Economy, 3. Consumer’s Equilibrium, 4. Demand and Law of Demand, 5. Price Elasticity of Demand, 6. Production Function : Returns to a Factor and Returns to Scale, 7. Production Costs, 8. Concepts of Revenue, 9. Producer’s Equilibrium : Meaning and Conditions, 10. Supply and Law of Supply, 11. Elasticity of Supply, 12. Different Forms of Market : Meaning and Features, 13. Market Equilibrium Under Perfect Competition and Effects of Shifts in Demand & Supply, 14. Simple Applications of Tools of Demand and Supply, Part B : Introductory Macro Economics 15. Macro Economics : Meaning, 16. Circular Flow of Income, 17. Concepts and Aggregates related to National Income, 18. Measurement of National Income, 19. Money : Meaning, Evolution and Functions, 20. Commercial Banks and Credit Creation, 21. Central Bank : Meaning and Functions, 22. Recent Significant Reforms and Issues in Indian Banking System : Privatisation and Modernisation, 23. Aggregate Demand, Aggregate Supply and Related Concepts (Propensity to Consume, Propensity to Save and Investment), 24. Short Run Equilibrium Output, 25. Investment Multiplier and its Mechanism, 26. Problems of Deficient and Excess Demand, 27. Measures to Correct Deficient Demand and Excess Demand, 28. Government Budget and Economy, 29. Foreign Exchange Rate, 30. Balance of Payment Accounts : Meaning and Components. Model Paper Board Examination Papers",Business & Economics,433,N/A,0,en
What's It Worth? Educational Background And Economic Status,,DIANE Publishing,1993-05,"Shows that education pays off; the more education adults received, the bigger their paychecks were. Examines the relationship between educational level and earnings; also looks at earnings based on post-secondary degree field, the amount of time it takes to earn degrees, work-related training, and occupations associated with educational background.",Education,56,N/A,0,en
"Indian Polity, Governance & Economy Quick Revision Material for UPSC & State PSC General Studies Exams",Disha Experts,Disha Publications,2021-08-01,N/A,,209,N/A,0,en
ECONOMICS,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-02-06,"THE ECONOMICS MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE ECONOMICS MCQ TO EXPAND YOUR ECONOMICS KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Business & Economics,1372,N/A,0,en
BHU Banaras Hindu University B.Com Entrance Exam 2020,Arihant Experts,Arihant Publications India limited,2019-12-18,"Banaras Hindu University (BHU) is considered one of the prestigious Universities in the world. This university provides a healthy environment, great Infrastructure and faculties. Student not only from India but also across world prepare for its entrance exam in order to get admission into this University. The book of “BHU Bachelor of Commerce (B.Com.)” has been revised for the students who will be appearing for this exam in 2020. It is divided into 4 majors Parts: General English, Numerical Ability, Computer Knowledge, and Commerce that covers the entire syllabus and lastly an overview has been given on computer subject. It also provides the Solved Papers from [2019 – 2017] right in the beginning of the book that helps candidates to get acquaintance with latest exam pattern and also provides the ideas for the solutions of the various tricky questions that come in the exams. Packed with relevant study material to perform well in the upcoming entrance examination for admission to BHU B.Com. (Bachelor of Commerce), it is a must have book to get assured of success. TABLE OF CONTENT Solved Paper [2019-17], Part 1: General English, Part 2: Numerical Ability, Part 3: Computer Knowledge, Part 4: Commerce.",,335,N/A,0,en
Business Economics (According To The National Education Policy - 2020),"Dr. Anupam Agarwal, , Anju Agarwal",SBPD Publications,2021-12-28,"1.Historical Background of Economics in India, 2. The Definitions of Economics , 3 .Scope of Economics and its Nature , 4. Micro and Macro Economics, 5 .Methods of Economic Study, 6.Economic Laws & their Nature , 7. Basic Problems of an Economy , 8. Elasticity of Demand and its Measurement , 9. Concept of Revenue, 10. Production and Factors of Production, 11. Returns to Scale , 12. Production Function, 13. Law of Returns (Law of Variable Proportion), 14. ISO-Product Curves and its Characteristics, 15. Market : Concept and Types, 16. Theory of Cost, 17. Perfect Competition (Price Determination & Equilibrium of Firm in Perfect Competition), 18. Monopoly and price Discrimination, 19. Monopolistic Competition,20. Rent , 21. Wages , 22. Interest, 23. Profits .",Business & Economics,271,N/A,0,en
ECONOMICS MCQ NTA NET,NARAYAN CHANGDER,CHANGDER OUTLINE,2023-10-19,"THE ECONOMICS MCQ NTA NET MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE ECONOMICS MCQ NTA NET MCQ TO EXPAND YOUR ECONOMICS MCQ NTA NET KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Business & Economics,716,N/A,0,en
RBI Grade B Officer Phase 2 (Mains) Exam | Economic & Social Issues + Finance & Management | 1000+ Solved Objective Questions [16 Mock Test (Paper I & III)],EduGorilla Prep Experts,EduGorilla Community Pvt. Ltd.,2022-08-03,• Best Selling Book for RBI Grade B Officer Phase 2 Exam (Mains) with objective-type questions as per the latest syllabus given by the RBI. • Compare your performance with other students using Smart Answer Sheets in EduGorilla’s RBI Grade B Officer Phase 2 Exam (Mains) Practice Kit. • RBI Grade B Officer Phase 2 Exam (Mains) Preparation Kit comes with 16 Mock Tests (Economic & Social Issues + Finance & Management) with the best quality content. • Increase your chances of selection by 14X. • RBI Grade B Officer Phase 2 Exam (Mains) Prep Kit comes with well-structured and 100% detailed solutions for all the questions. • Clear exam with good grades using thoroughly Researched Content by experts.,Education,167,N/A,0,en
Economics Class - XII Model Paper Chapter wise Question Answer With Marking Scheme 2022- SBPD Publications,SBPD Editorial Board,SBPD Publications,2021-12-22,"1. 100% Based on NCERT Guidelines. 2. Important questions have been include chapterwise and unitwise. 3. Previous year questions with answers of board examinations have been included. 4. Solved Model Test Papers for board examination preparation for the current year have been included. Content - Part-A: Introductory Micro Economics 1. Introduction, 2. Consumer Behavior and Demand, 3. Producer Behavior and Supply, 4. From of Market and Price Determination, 5. Simple Application of Tools of Demand and Supply Curves Part-B : Introductory Macro Economics 6. Concepts and Aggregates Related to National Income, 2. Money and Banking, 3. Determination of Income and Employment, 4. Government Budget and the Economy, 5. Balance of Payment and Exchange Rate, Model Paper: Set I–IV Board Examination Paper.",Business & Economics,185,N/A,0,en
Goyal's Target CUET (UG) 2023 Section II - Economics,GBP Editorial,Goyal Brothers Prakashan,2023-04-07,Goyal's Target CUET 2023 Books will help you to score 90% plus in CUET (UG) 2023 Exam conducted by National Testing Agency (NTA) for admission to all the Central Universities for the academic session 2023-24 Salient Features of Goyal's Target CUET (UG) 2023 Books For CUET(UG) to be conducted by National Testing Agency (NTA) for admission to all the Central Universities Strictly according to the latest syllabus released by NTA CUET (UG) Examination Paper (Solved)–2022 Chapter-wise study notes to enable quick revision and systematic flow of concepts Chapter-wise MCQs based on Syllabus released by NTA and books published by NCERT Chapter-wise MCQs based on input text Three Practice Papers (with Answers) as per the guidelines issued by NTA,Juvenile Nonfiction,244,N/A,0,en
Economics Class - 12 Model Paper,SBPD Editorial Board,SBPD Publications,2022-12-24,"Part-A: Introductory Micro Economics 1. Introduction, 2. Consumer Behavior and Demand, 3. Producer Behavior and Supply, 4. From of Market and Price Determination, 5. Simple Application of Tools of Demand and Supply Curves Part-B : Introductory Macro Economics 6. Concepts and Aggregates Related to National Income, 2. Money and Banking, 3. Determination of Income and Employment, 4. Government Budget and the Economy, 5. Balance of Payment and Exchange Rate, Model Paper: Set I–IV Board Examination Paper",Business & Economics,179,N/A,0,en
Handbook of Universities,,Atlantic Publishers & Dist,2006,"The Most Authentic Source Of Information On Higher Education In India The Handbook Of Universities, Deemed Universities, Colleges, Private Universities And Prominent Educational & Research Institutions Provides Much Needed Information On Degree And Diploma Awarding Universities And Institutions Of National Importance That Impart General, Technical And Professional Education In India. Although Another Directory Of Similar Nature Is Available In The Market, The Distinct Feature Of The Present Handbook, That Makes It One Of Its Kind, Is That It Also Includes Entries And Details Of The Private Universities Functioning Across The Country.In This Handbook, The Universities Have Been Listed In An Alphabetical Order. This Facilitates Easy Location Of Their Names. In Addition To The Brief History Of These Universities, The Present Handbook Provides The Names Of Their Vice-Chancellor, Professors And Readers As Well As Their Faculties And Departments. It Also Acquaints The Readers With The Various Courses Of Studies Offered By Each University.It Is Hoped That The Handbook In Its Present Form, Will Prove Immensely Helpful To The Aspiring Students In Choosing The Best Educational Institution For Their Career Enhancement. In Addition, It Will Also Prove Very Useful For The Publishers In Mailing Their Publicity Materials. Even The Suppliers Of Equipment And Services Required By These Educational Institutions Will Find It Highly Valuable.","Education, Higher",484,3,1,en
(Free Sample) Indian Economy NCERT PLUS Objective & Subjective Question Bank for UPSC CSE & State PSC Prelim & Main Exams,Disha Experts,Disha Publications,2021-07-01,N/A,,52,N/A,0,en
Economics Class 12,"Dr. Anupam Agarwal, Mrs. Sharad Agarwal",SBPD Publications,2023-04-29,"Part A : Introductory Micro Economics 1.Micro Economics : An Introduction, 2. Central Problems of an Economy, 3. Consumer’s Equilibrium, 4. Demand and Law of Demand, 5. Price Elasticity of Demand, 6. Production Function : Returns to a Factor and Returns to Scale, 7. Production Costs, 8. Concepts of Revenue, 9. Producer’s Equilibrium : Meaning and Conditions, 10. Supply and Law of Supply, 11. Elasticity of Supply, 12. Different Forms of Market : Meaning and Features, 13. Market Equilibrium Under Perfect Competition and Effects of Shifts in Demand & Supply, 14. Simple Applications of Tools of Demand and Supply, Part B : Introductory Macro Economics 15. Macro Economics : Meaning, 16. Circular Flow of Income, 17. Concepts and Aggregates related to National Income, 18. Measurement of National Income, 19. Money : Meaning, Evolution and Functions, 20. Commercial Banks and Credit Creation, 21. Central Bank : Meaning and Functions, 22. Recent Significant Reforms and Issues in Indian Banking System : Privatisation and Modernisation, 23. Aggregate Demand, Aggregate Supply and Related Concepts (Propensity to Consume, Propensity to Save and Investment), 24. Short Run Equilibrium Output, 25. Investment Multiplier and its Mechanism, 26. Problems of Deficient and Excess Demand, 27. Measures to Correct Deficient Demand and Excess Demand, 28. Government Budget and Economy, 29. Foreign Exchange Rate, 30. Balance of Payment Accounts : Meaning and Components. Model Paper Board Examination Papers",Business & Economics,425,N/A,0,en
Oswaal Karnataka 2nd PUC Question Bank Class 12 Economics | Chapterwise & Topicwise Previous Solved Papers (2017-2024) | For Board Exams 2025,Oswaal Editorial Board,Oswaal Books,2024-05-29,"Description of the Product • 100 % Updated for 2024-25 with Latest Reduced Karnataka PUE Syllabus • Concept Clarity with Concept wise Revision Notes, Mind Maps & Mnemonics • 100% Exam Readiness with Previous Year’s Questions & Board Scheme of Valuation Answers • Valuable Exam Insights with 2000+ NCERT & Exemplar Questions • Extensive Practice 2 Model Papers & 3 Online Model Papers",Study Aids,305,N/A,0,en
NCERT Economics Class 12 [MP Board],"Dr. Anupam Agarwal , Mrs. Sharad Agarwal",SBPD Publications ,2023-07-30,"PART A : INTRODUCTORY MICRO ECONOMICS 1. Micro Economics : An Introduction, 2. Economy and its Central Problems, 3. Consumer’s Equilibrium (Utility Analysis and Indifference Curve Analysis), 4. Demand and Law of Demand, 5. Price Elasticity of Demand, 6. Production Function: Returns to a Factor and Returns to Scale, 7. Production Costs, 8. Concepts of Revenue, 9. Producer’s Equilibrium : Meaning and Conditions, 10. Supply and Law of Supply, 11. Elasticity of Supply, 12. Different Forms of Market : Meaning and Features [Dropped Topic : Non-Competitive Markets, 13. Market Equilibrium Under Perfect Competition and Effect of Shifts in Demand & Supply, 14. Simple Applications ofTools of Demand and Supply, PART B : INTRODUCTORY MACRO ECONOMICS 15. Macro Economics : Meaning, 16. Circular Flow of Income, 17. Concepts and Aggregates related to National Income, 18. Measurement of National Income, 19. Money : Meaning, Evolution and Functions, 20. Commercial Banking System and Credit Creation, 21. Central Bank : Meaning and Functions, 22. Recent Significant Reforms and Issues in Indian Banking System : Privatisation and Modernisation, 23. Aggregate Demand, Aggregate Supply and Related Concepts (Propensity to Consume, Propensity to Save and Investment), 24. Short Run Equilibrium Output, 25. Investment Multiplier and its Mechanism, 26. Problems of Deficient and Excess Demand, 27. Measures to Correct Deficient and Excess Demand, 28. Government Budget and Economy, 29. Foreign Exchange Rate, 30. Balance of Payments Account : Meaning and Components. l Board Examination Papers.",Business & Economics,401,N/A,0,en
ECONOMICS HIGHER SECONDARY LEVEL,NARAYAN CHANGDER,CHANGDER OUTLINE,2022-12-18,"THE ECONOMICS HIGHER SECONDARY LEVEL MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE ECONOMICS HIGHER SECONDARY LEVEL MCQ TO EXPAND YOUR ECONOMICS HIGHER SECONDARY LEVEL KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Business & Economics,1389,N/A,0,en
Xam Success Economics Class - 12 According to NEP 2020,Dr. Anupam Agarwal,Xam Success,2023-06-13,"Part A : Introductory Micro Economics 1. Micro Economics : An Introduction, 2. Economy and its Central Problems, 3. Consumer's Equilibrium (Utility Analysis and Indifference Curve Analysis), 4.Demand and Law of Demand, 5. Price Elasticity of Demand, 6. Production Function : Return to A Factor and Return to Scale, 7. Production Costs, 8. Concepts of Revenue, 9. Producer's Equilibrium : Meaning and Conditions, 10. Supply and Law Supply, 11. Different Forms of Market : Meaning and Features, 12. Different Forms of Market : Meaning and Features, 13. Market Equilibrium Under Perfect Competition and Effect of Shifts in Demand and Supply, 14. Simple Applications of Tools of Demand and Supply, Part B : Introductory Macro Economics 15. Macro Economics : Meaning, 16. Circular Flow of Income, 17. Concepts and Aggregates related to National Income, 18. Measurement of National Income, 19. Money : Meaning, Evolution and Functions, 20. Commercial Banking System and Credit Creation, 21. Central Bank : Meaning and Functions, 22. Recent and Significant Reforms and Issues in Indian Banking System : Privatisation and Modernisation, 23. Aggragate Demand, Aggregate Supply and Related Concepts (Propensity to Consume, Propensity to save and Investment), 24. Short Run Equilibrium Output, 25. Investment Multiplier and Its Mechanism, 26. Problems and Deficient and Excess Demand, 27. Measures to Correct Deficient and Excess Demand, 28. Government Budget and Economy, 29. Foreign Exchange Rate, 30. Balance of Payments Account : Meaning and Components * Board Examination Papers",Business & Economics,409,N/A,0,en
