Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
A Recipe for Cooking,Cal Peternell,HarperCollins,2016-10-25,"Celebrate the joys of a great day in the kitchen and a meal shared with family and friends with this follow-up to the bestselling, IACP Award-winning Twelve Recipes, featuring next level, home-cook-friendly recipes for occasions large and small. Twelve Recipes provided the basic techniques and recipes for essential home cooking. Now, A Recipe for Cooking takes home cooks to the next level. Cal Peternell gives you everything you need to cook for big get-togethers, holiday feasts, family occasions, and for a special dinner for two. He organizes the recipes by season to help cooks plan their meals from first bite to last—how a meal should start, what should be the main attraction, what should be served alongside, and how to choose the perfect finish. Illustrated with charming color photos and drawings, A Recipes for Cooking offers a range of delicious, easy-to-master fare: Savory Tart with Onions, Olive, and Anchovies; Shredded Zucchini Fritters with Basil Mayonnaise; Citrus Salad with Ginger, Cilantro, and Saffron-toasted Pistachios; Fish and Shellfish Soup; Rolled Pork Loin Roast Stuffed with Olives and Herbs; Lasagna Bolognese; Belgian Endive Gratin with Gruyere and Prosciutto; and a Blood Orange and Buttermilk Tart. Each of Cal's recipes utilizes the freshest, most delicious ingredients of each season. Here are meals to share with close family and good friends—to laugh, drink, and cook with—as well as dishes that give you some quiet time in the kitchen, slicing, seasoning, and simmering. With food to make introductions, to commemorate, to celebrate, even, on occasion, to gently instigate, A Recipe for Cooking is Cal Peternell at his wittiest, warmest, and most inspiring.",Cooking,372,N/A,0,en
Korean American,Eric Kim,Clarkson Potter,2022-03-29,"NEW YORK TIMES BESTSELLER • An homage to what it means to be Korean American with delectable recipes that explore how new culinary traditions can be forged to honor both your past and your present. IACP AWARD FINALIST • ONE OF THE TEN BEST COOKBOOKS OF THE YEAR: Simply Recipes ONE OF THE BEST COOKBOOKS OF THE YEAR: Bon Appétit, The Boston Globe, Saveur, NPR, Food & Wine, Salon, Vice, Epicurious, Publishers Weekly “This is such an important book. I savored every word and want to cook every recipe!”—Nigella Lawson, author of Cook, Eat, Repeat New York Times staff writer Eric Kim grew up in Atlanta, the son of two Korean immigrants. Food has always been central to his story, from Friday-night Korean barbecue with his family to hybridized Korean-ish meals for one—like Gochujang-Buttered Radish Toast and Caramelized-Kimchi Baked Potatoes—that he makes in his tiny New York City apartment. In his debut cookbook, Eric shares these recipes alongside insightful, touching stories and stunning images shot by photographer Jenny Huang. Playful, poignant, and vulnerable, Korean American also includes essays on subjects ranging from the life-changing act of leaving home and returning as an adult, to what Thanksgiving means to a first-generation family, complete with a full holiday menu—all the while teaching readers about the Korean pantry, the history of Korean cooking in America, and the importance of white rice in Korean cuisine. Recipes like Gochugaru Shrimp and Grits, Salt-and-Pepper Pork Chops with Vinegared Scallions, and Smashed Potatoes with Roasted-Seaweed Sour Cream Dip demonstrate Eric's prowess at introducing Korean pantry essentials to comforting American classics, while dishes such as Cheeseburger Kimbap and Crispy Lemon-Pepper Bulgogi with Quick-Pickled Shallots do the opposite by tinging traditional Korean favorites with beloved American flavor profiles. Baked goods like Milk Bread with Maple Syrup and Gochujang Chocolate Lava Cakes close out the narrative on a sweet note. In this book of recipes and thoughtful insights, especially about his mother, Jean, Eric divulges not only what it means to be Korean American but how, through food and cooking, he found acceptance, strength, and the confidence to own his story.",Cooking,289,N/A,0,en
The Smitten Kitchen Cookbook,Deb Perelman,Knopf,2012-10-30,"NEW YORK TIMES BEST SELLER • Celebrated food blogger and best-selling cookbook author Deb Perelman knows just the thing for a Tuesday night, or your most special occasion—from salads and slaws that make perfect side dishes (or a full meal) to savory tarts and galettes; from Mushroom Bourguignon to Chocolate Hazelnut Crepe. “Innovative, creative, and effortlessly funny."" —Cooking Light Deb Perelman loves to cook. She isn’t a chef or a restaurant owner—she’s never even waitressed. Cooking in her tiny Manhattan kitchen was, at least at first, for special occasions—and, too often, an unnecessarily daunting venture. Deb found herself overwhelmed by the number of recipes available to her. Have you ever searched for the perfect birthday cake on Google? You’ll get more than three million results. Where do you start? What if you pick a recipe that’s downright bad? With the same warmth, candor, and can-do spirit her award-winning blog, Smitten Kitchen, is known for, here Deb presents more than 100 recipes—almost entirely new, plus a few favorites from the site—that guarantee delicious results every time. Gorgeously illustrated with hundreds of her beautiful color photographs, The Smitten Kitchen Cookbook is all about approachable, uncompromised home cooking. Here you’ll find better uses for your favorite vegetables: asparagus blanketing a pizza; ratatouille dressing up a sandwich; cauliflower masquerading as pesto. These are recipes you’ll bookmark and use so often they become your own, recipes you’ll slip to a friend who wants to impress her new in-laws, and recipes with simple ingredients that yield amazing results in a minimum amount of time. Deb tells you her favorite summer cocktail; how to lose your fear of cooking for a crowd; and the essential items you need for your own kitchen. From salads and slaws that make perfect side dishes (or a full meal) to savory tarts and galettes; from Mushroom Bourguignon to Chocolate Hazelnut Crepe Cake, Deb knows just the thing for a Tuesday night, or your most special occasion. Look for Deb Perelman’s latest cookbook, Smitten Kitchen Keepers!",Cooking,696,N/A,0,en
Pancakes!,,Phaidon Press,2016-10-24,"Cook pancakes from scratch inside this interactive recipe book — readers whisk the eggs, flip the pancakes, and more! Step one: mix together the flour, sugar, salt, and baking powder. Step two: whisk the eggs, milk, and butter. Step three: stir the wet ingredients into the dry ingredients to make the batter. Simple, straightforward recipe text brings readers through each step of cooking pancakes, while the interactive novelty features, such as pull-tabs, wheels, and a punch-out piece, invite them to participate in the process. Cooking pancakes has never been so satisfying nor so clean! Perfect for young chefs-to-be, or any kid who prefers to 'do it myself'. This is the first title in a series of interactive recipe books.",Juvenile Fiction,0,N/A,0,en
Cooking a Home,Pilar Puig Cortada,AuthorHouse,2015-02-17,"Syrian refugees are currently struggling to resume their lives far away from home. But even when confronting harsh conditions like those of life in a refugee camp or while missing family members left behind, a dish of home-cooked stuffed zucchinis can immediately elicit feelings of warmth and comfort and transform a foreign place into a welcoming home. This book is a collection of the recipes and stories that were shared with me by Syrians seeking asylum in Jordan during my time there.",Cooking,75,5,2,en
Plants Only Kitchen,Gaz Oakley,Hardie Grant Publishing,2020-04-30,"Winner of the Best Vegan Cookbook Award in VegNews Magazine 2021 Plants Only Kitchen offers an explosion of flavour, with more than 70 vegan recipes that work around your lifestyle. With symbols flagging whether recipes are high-protein, take less than 15 minutes, are gluten-free, one-pot or are suitable for meal prep,Plants Only Kitchen explains how best to make a vegan diet work for you. No fuss, no fancy ingredients – just fantastic food using plants, only. Gaz Oakley (aka @avantgardevegan) has amassed well over a million followers on social media with his exciting vegan dishes, which emphasize that a plant-based diet doesn't mean missing out on taste. In Plants Only Kitchen, Gaz's recipes are easier than ever before – following his step-by-step instructions, tips and advice, anyone can cook great vegan food.",Cooking,538,N/A,0,en
The Antarctic Book of Cooking and Cleaning,"Wendy Trusler, Carol Devine",HarperCollins,2015-05-19,"This stunning chronicle of the first civilian Antarctic clean-up project, with contemporary and historic anecdotes and photographs, journal entries, and more than forty delicious recipes, is an intricately woven ode to the last wilderness. With more than 130 full-color photographs",Travel,260,N/A,0,en
Country French Cooking,Sunset Publishing Staff,Sunset Books/Sunset Publishing Corporation,1981,N/A,Cooking,134,N/A,0,en
Cooking A to Z,Jane Horn,N/A,1997,"Updated text entries, additional charts, augmented callouts, an improved and expanded index, and an easier-t-read, contemporary design all contribute to this new, revised edition. Now 672 pages long, this is the finest one-volume encyclopedia of cooking currently available. Whatever culinary curiosity, kitchen emergency, or questions of cooking technique might arise, this book is bound to have the answer. 500 color photos.",Cookery,0,N/A,0,en
Taste & Technique,Naomi Pomeroy,Ten Speed Press,2016-09-13,"James Beard Award-winning and self-made chef Naomi Pomeroy's debut cookbook, featuring nearly 140 lesson-driven recipes designed to improve the home cook's understanding of professional techniques and flavor combinations in order to produce simple, but show-stopping meals. Naomi Pomeroy knows that the best recipes are the ones that make you a better cook. A twenty-year veteran chef with four restaurants to her name, she learned her trade not in fancy culinary schools but by reading cookbooks. From Madeleine Kamman and Charlie Trotter to Alice Waters and Gray Kunz, Naomi cooked her way through the classics, studying French technique, learning how to shop for produce, and mastering balance, acidity, and seasoning. In Taste & Technique, Naomi shares her hard-won knowledge, passion, and experience along with nearly 140 recipes that outline the fundamentals of cooking. By paring back complex dishes to the building-block techniques used to create them, Naomi takes you through each recipe step by step, distilling detailed culinary information to reveal the simple methods chefs use to get professional results. Recipes for sauces, starters, salads, vegetables, and desserts can be mixed and matched with poultry, beef, lamb, seafood, and egg dishes to create show-stopping meals all year round. Practice braising and searing with a Milk-Braised Pork Shoulder, then pair it with Orange-Caraway Glazed Carrots in the springtime or Caramelized Delicata Squash in the winter. Prepare an impressive Herbed Leg of Lamb for a holiday gathering, and accompany it with Spring Pea Risotto or Blistered Cauliflower with Anchovy, Garlic, and Chile Flakes. With detailed sections on ingredients, equipment, and techniques, this inspiring, beautifully photographed guide demystifies the hows and whys of cooking and gives you the confidence and know-how to become a masterful cook.",Cooking,402,N/A,0,en
The Food Lab: Better Home Cooking Through Science,J. Kenji López-Alt,W. W. Norton & Company,2015-09-21,"Over 1 Million Copies Sold A New York Times Bestseller Winner of the James Beard Award for General Cooking and the IACP Cookbook of the Year Award ""The one book you must have, no matter what you’re planning to cook or where your skill level falls.""—New York Times Book Review Ever wondered how to pan-fry a steak with a charred crust and an interior that's perfectly medium-rare from edge to edge when you cut into it? How to make homemade mac 'n' cheese that is as satisfyingly gooey and velvety-smooth as the blue box stuff, but far tastier? How to roast a succulent, moist turkey (forget about brining!)—and use a foolproof method that works every time? As Serious Eats's culinary nerd-in-residence, J. Kenji López-Alt has pondered all these questions and more. In The Food Lab, Kenji focuses on the science behind beloved American dishes, delving into the interactions between heat, energy, and molecules that create great food. Kenji shows that often, conventional methods don’t work that well, and home cooks can achieve far better results using new—but simple—techniques. In hundreds of easy-to-make recipes with over 1,000 full-color images, you will find out how to make foolproof Hollandaise sauce in just two minutes, how to transform one simple tomato sauce into a half dozen dishes, how to make the crispiest, creamiest potato casserole ever conceived, and much more.",Cooking,1768,5,1,en
The Complete Book of Irish Country Cooking,Darina Allen,Penguin USA,1996,"Providing an introduction to the art of Irish cookery, a collection of more than 250 traditional recipes includes dishes that range from Watercress Soup to Apple Amble Tart",Cooking,288,N/A,0,en
Heirloom Beans,"Vanessa Barrington, Steve Sando",Chronicle Books,2008-09-17,"“Everything you need to know about the delicious new world of beans in this pioneering [recipe] book . . .A keeper.” —Paula Wolfert, James Beard and Julia Child Award–winning cookbook author Who would have thought a simple bean could do so much? Heirloom bean expert Steve Sando provides descriptions of the many varieties now available, from Scarlet Runners to the spotted Eye of the Tiger beans. Nearly ninety recipes in the book will entice readers to cook up bowls of heartwarming Risotto and Cranberry Beans with Pancetta, or Caribbean Black Bean Soup. Close-up photos of the beans make them easy to identify. Packed with protein, fiber, and vitamins, these little treasures are the perfect addition to any meal. “Heirloom Beans is no less than a promise of good things to come from this humble but rather magical food.” —Deborah Madison, James Beard and Julia Child Award–winning cookbook author of Vegetarian Cooking for Everyone “Heirloom Beans is the ultimate kiss and tell all of legendary legumes. A delicious recipe and savory story for every heirloom bean.” —Annie Somerville, cookbook author and chef, Greens Restaurant “We give Rancho Gordo beans a place of honor at our restaurants.” —Thomas Keller, James Beard award-winning chef, cookbook author and restaurateur, French Laundry",Cooking,182,5,1,en
The Primal Gourmet Cookbook,Ronny Joseph Lvovski,Penguin,2020-09-01,"100+ gluten-free, grain-free, and dairy-free recipes based on the popular Cook Primal Gourmet blog, fully endorsed by Whole30 Ronny Joseph Lvovski struggled with a lifetime of obesity, failed diets, and low self-esteem before discovering the paleo diet. Once he eliminated grains and dairy from his diet, his allergies, asthma, upset stomachs, headaches, back pain, lethargy, excess fat, and cravings disappeared. After losing 40 pounds, Ronny set out to create gourmet-quality meals that followed paleo guidelines and left him feeling satisfied. He shared those recipes on his Cook Primal Gourmet blog, and became one of the most popular contributors to the @whole30recipes Instagram account. Primal Gourmet, Ronny's first cookbook, is fully endorsed by Whole30. The cookbook includes more than 120 recipes, with blog fan-favorites plus all-new dishes such as Mojo Loco Chicken Wings, Short Rib Ragu, Jerk Ribs, and Moroccan Lamb Stew, proving healthy diets really can be delicious.",Cooking,0,N/A,0,en
100 Techniques,America's Test Kitchen,America's Test Kitchen,2020-04-07,"The Absolute Best Way to Do Almost Anything in the Kitchen The first book on technique from America's Test Kitchen showcases 100 groundbreaking techniques that will transform your cooking life, paired with more than 200 creative, modern recipes that put the techniques into real-world, home-kitchen practice. From making the most tender burger patties to grill-roasting a leg of lamb, from making pan sauces for cutlets to simmering homemade duck confit, from griddling the fluffiest pancakes to tempering chocolate, making caramel, and baking French pastry, the test cooks of ATK shine their spotlight on simpler, smarter, foolproof strategies. The first section, Essentials Every Home Cook Should Know, covers core techniques. Learn why it's crucial to season with salt properly before and during cooking for the best Roasted Bone-In Chicken Breasts and Crispy Salt and Pepper Shrimp. Cook any piece of salmon to silky perfection through our high-low roasting technique. The middle section, Techniques You Didn't Know You Couldn't Live Without, includes techniques we developed from an unexpected angle of discovery. Bake crusty, golden, bubbly-topped pizza by using a skillet. Fry easy, restaurant-quality homemade French fries by starting the potatoes in room-temperature oil. The final section, The Bucket List, gives you the know-how to make dreamed-about projects come true. Barbecue true Texas beef ribs in a standard kettle grill. Cure your own bacon or gravlax in your refrigerator. Bake, assemble, and decorate a show-stopping layer cake for any special occasion.",Cooking,301,N/A,0,en
Japanese Home Cooking,Sonoko Sakai,Shambhala Publications,2019-11-19,"“A beautifully photographed . . . introduction to Japanese cuisine.” —New York Times “A treasure trove for . . . Japanese recipes.” —Epicurious “Heartfelt, poetic.” —San Francisco Chronicle “Expand a home chef’s borders” with this “essential guide to Japanese home cooking” featuring 100+ recipes—for seasoned cooks and beginners who crave authentic Japanese food (Martha Stewart Living). Using high-quality, seasonal ingredients in simple preparations, Sonoko Sakai offers recipes with a gentle voice and a passion for authentic Japanese cooking. Beginning with the pantry, the flavors of this cuisine are explored alongside fundamental recipes, such as dashi and pickles, and traditional techniques, like making noodles and properly cooking rice. Use these building blocks to cook an abundance of everyday recipes with dishes like Grilled Onigiri (rice balls) and Japanese Chicken Curry. From there, the book expands into an exploration of dishes organized by breakfast; vegetables and grains; meat; fish; noodles, dumplings, and savory pancakes; and sweets and beverages. With classic dishes like Kenchin-jiru (Hearty Vegetable Soup with Sobagaki Buckwheat Dumplings), Temaki Zushi (Sushi Hand Rolls), and Oden (Vegetable, Seafood, and Meat Hot Pot) to more inventive dishes like Mochi Waffles with Tatsuta (Fried Chicken) and Maple Yuzu Kosho, First Garden Soba Salad with Lemon-White Miso Vinaigrette, and Amazake (Fermented Rice Drink) Ice Pops with Pickled Cherry Blossoms this is a rich guide to Japanese home cooking. Featuring stunning photographs by Rick Poon, the book also includes stories of food purveyors in California and Japan. This is a generous and authoritative book that will appeal to home cooks of all levels.",Cooking,306,N/A,0,en
The New York Times Cooking No-Recipe Recipes,Sam Sifton,Ten Speed Press,2021-03-16,"NATIONAL BESTSELLER • The debut cookbook from the popular New York Times website and mobile app NYT Cooking, featuring 100 vividly photographed no-recipe recipes to make weeknight cooking more inspired and delicious. ONE OF THE BEST COOKBOOKS OF THE YEAR: Vanity Fair, Time Out, Salon, Publishers Weekly You don’t need a recipe. Really, you don’t. Sam Sifton, founding editor of New York Times Cooking, makes improvisational cooking easier than you think. In this handy book of ideas, Sifton delivers more than one hundred no-recipe recipes—each gloriously photographed—to make with the ingredients you have on hand or could pick up on a quick trip to the store. You’ll see how to make these meals as big or as small as you like, substituting ingredients as you go. Fried Egg Quesadillas. Pizza without a Crust. Weeknight Fried Rice. Pasta with Garbanzos. Roasted Shrimp Tacos. Chicken with Caramelized Onions and Croutons. Oven S’Mores. Welcome home to freestyle, relaxed cooking that is absolutely yours.",Cooking,258,N/A,0,en
Cooking Up a Storm,Emma Holly,Macmillan,2007,"A playboy chef rescues the Choates Inn Restaurant in Cape Cod with an aphrodisiac menu that patrons can't resist. Can the restaurant's owner, Abby, tear herself away long enough to realize he might be trying to steal the restaurant from under her nose?",Fiction,292,5,1,en
Whole Food Cooking Every Day,Amy Chaplin,Artisan,2019-09-17,"Winner, James Beard Award for Best Book in Vegetable-Focused Cooking Named one of the Best Cookbooks of the Year / Best Cookbooks to Give as Gifts in 2019 by the New York Times, Washington Post, Bon Appétit, Martha Stewart Living, Epicurious, and more Named one of the Best Healthy Cookbooks of 2019 by Forbes “Gorgeous. . . . This is food that makes you feel invincible.” —New York Times Book Review Eating whole foods can transform a diet, and mastering the art of cooking these foods can be easy with the proper techniques and strategies. In 20 chapters, Chaplin shares ingenious recipes incorporating the foods that are key to a healthy diet: seeds and nuts, fruits and vegetables, whole grains, and other plant-based foods. Chaplin offers her secrets for eating healthy every day: mastering some key recipes and reliable techniques and then varying the ingredients based on the occasion, the season, and what you’re craving. Once the reader learns one of Chaplin’s base recipes, whether for gluten-free muffins, millet porridge, or baked marinated tempeh, the ways to adapt and customize it are endless: change the fruit depending on the season, include nuts or seeds for extra protein, or even change the dressing or flavoring to keep a diet varied. Chaplin encourages readers to seek out local and organic ingredients, stock their pantries with nutrient-rich whole food ingredients, prep ahead of time, and, most important, cook at home.",Cooking,401,N/A,0,en
