Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
More Than This,Patrick Ness,Candlewick Press,2013-09-10,"From two-time Carnegie Medal winner Patrick Ness comes an enthralling and provocative new novel chronicling the life — or perhaps afterlife — of a teen trapped in a crumbling, abandoned world. A boy named Seth drowns, desperate and alone in his final moments, losing his life as the pounding sea claims him. But then he wakes. He is naked, thirsty, starving. But alive. How is that possible? He remembers dying, his bones breaking, his skull dashed upon the rocks. So how is he here? And where is this place? It looks like the suburban English town where he lived as a child, before an unthinkable tragedy happened and his family moved to America. But the neighborhood around his old house is overgrown, covered in dust, and completely abandoned. What’s going on? And why is it that whenever he closes his eyes, he falls prey to vivid, agonizing memories that seem more real than the world around him? Seth begins a search for answers, hoping that he might not be alone, that this might not be the hell he fears it to be, that there might be more than just this. . . .",Young Adult Fiction,484,N/A,0,en
The Thursday Murder Club,Richard Osman,Penguin,2021-08-03,"Soon to be a Major Motion Picture The first installment in the beloved and New York Times bestselling series from Richard Osman, also author of We Solve Murders Four septuagenarians with a few tricks up their sleeves A female cop with her first big case A brutal murder Welcome to... THE THURSDAY MURDER CLUB In a peaceful retirement village, four unlikely friends meet weekly in the Jigsaw Room to discuss unsolved crimes; together they call themselves the Thursday Murder Club. When a local developer is found dead with a mysterious photograph left next to the body, the Thursday Murder Club suddenly find themselves in the middle of their first live case. As the bodies begin to pile up, can our unorthodox but brilliant gang catch the killer, before it's too late? “Witty, endearing and greatly entertaining.” —Wall Street Journal",Fiction,385,N/A,0,en
Better Than the Movies,Lynn Painter,Simon and Schuster,2024-03-28,"Perfect for fans of Emily Henry and Ali Hazelwood, this “sweet and funny” (Kerry Winfrey, author of Waiting for Tom Hanks) teen rom-com is hopelessly romantic with enemies to lovers and grumpy x sunshine energy! Liz hates her annoyingly attractive neighbour but he’s the only in with her long-term crush… Perpetual daydreamer and hopeless romantic Liz Buxbaum gave her heart to Michael a long time ago. But her cool, aloof forever crush never really saw her before he moved away. Now that he’s back in town, Liz will do whatever it takes to get on his radar—and maybe snag him as a prom date—even befriend Wes Bennet. The annoyingly attractive next-door neighbour might seem like a prime candidate for romantic comedy fantasies, but Wes has only been a pain in Liz’s butt since they were kids. Pranks involving frogs and decapitated lawn gnomes do not a potential boyfriend make. Yet, somehow, Wes and Michael are hitting it off, which means Wes is Liz’s in. But as Liz and Wes scheme to get Liz noticed by Michael so she can have her magical prom moment, she’s shocked to discover that she likes being around Wes. And as they continue to grow closer, she must re-examine everything she thought she knew about love—and rethink her own ideas of what Happily Ever After should look like. Better Than the Movies features quotes from the best-loved rom-coms of cinema and takes you on a rollercoaster of romance that isn’t movie-perfect but jaw-dropping and heart-stopping in unexpected ways. Pre-order Nothing Like the Movies, the swoony sequel to Better than the Movies and don't miss out on The Do-Over and Betting On You from Lynn Painter!",Young Adult Fiction,314,N/A,0,en
She's Come Undone,Wally Lamb,Simon and Schuster,2012-12-11,"Meet Dolores Price. She's thirteen, wise-mouthed but wounded. Beached like a whale in front of her bedroom TV, she spends the next few years nourishing herself with the chocolate, crisps and Pepsi her anxious mother supplies. When she finally rolls into young womanhood at 257 pounds, Dolores is no stronger and life is no kinder. But this time she's determined to rise to the occasion and give herself one more chance before really going belly up. In his extraordinary coming-of-age odyssey, Wally Lamb invites us to hitch an incredible ride on a journey of love, pain, and renewal with the most heartbreakingly comical heroine to come along in years. At once a fragile girl and a hard-edged cynic, so tough to love yet so inimitably loveable, Dolores is as poignantly real as our own imperfections.",Fiction,517,5,1,en
The Savior's Sister,Jenna Moreci,N/A,2020-09-29,"""The Savior's Sister is utterly unputdownable. It's compulsive, addictive, and mesmerizing. If you love romance, fantasy, and bloodshed, ignore your TBR pile, this is the only dark fantasy novel you need."" - Sacha Black, BESTSELLING fantasy and nonfiction writing craft author In the thrilling companion to one of Book Depository's Best Books of All Time, experience the peril and heart-stopping romance through Leila's fresh perspective. Leila Tūs Salvatíraas, Savior of Thessen and magical Queen of Her realm, is worshiped by all. Except Her father. He wants Her dead. The Sovereign's Tournament-a centuries-long tradition designed to select The Savior's husband-is days away, but Brontes's plan to overthrow his daughter ignites, shifting the objective of the competition from marriage to murder. With the help of Her sisters and some unexpected allies, Leila must unravel Brontes's network and prevent Her own assassination. But as the body count rises, She learns the deception runs far deeper than She imagined. When She finds Herself falling for one of the tournament competitors, Her father finds himself another target for murder. Can Leila save Herself and Her beloved, or is their untimely end-and the corruption of Her realm-inevitable? TRIGGER WARNINGS: This book contains graphic violence, sexual situations, physical abuse, adult language, and references to suicide. ""The Savior's Sister is one of those gritty, sexy (and occasionally violent) books you can't put down. I can't wait to see what's next for Leila and Tobias."" - Meg LaTorre, FOUNDER of iWriterly and science fiction and fantasy author",,568,N/A,0,en
Outstanding Books for the College Bound,"Angela Carstensen, Young Adult Library Services Association",American Library Association,2011-05-27,"Connecting teens to books they’ll truly enjoy is the aim of every young adult librarian, and the completely revamped guide Outstanding Books for the College Bound will give teen services staff the leg up they need to make it happen. Listing nearly 200 books deemed outstanding for the college bound by the Young Adult Library Services Association (YALSA), this indispensable resource Examines how the previous lists in the series were developed, and explains the book’s new layout Features engaging, helpful book descriptions useful for readers’ advisory Offers programming tips and other ideas for ways the lists can be used at schools and public libraries Includes indexes searchable by topic, year, title, and authorMore than simply a vital collection development tool, this book can help librarians help young adults grow into the kind of independent readers and thinkers who will flourish at college.",Education,175,N/A,0,en
Love in the Library,Maggie Tokuda-Hall,Candlewick Press,2022-01-11,"Set in an incarceration camp where the United States cruelly detained Japanese Americans during WWII and based on true events, this moving love story finds hope in heartbreak. To fall in love is already a gift. But to fall in love in a place like Minidoka, a place built to make people feel like they weren’t human—that was miraculous. After the bombing of Pearl Harbor, Tama is sent to live in a War Relocation Center in the desert. All Japanese Americans from the West Coast—elderly people, children, babies—now live in prison camps like Minodoka. To be who she is has become a crime, it seems, and Tama doesn’t know when or if she will ever leave. Trying not to think of the life she once had, she works in the camp’s tiny library, taking solace in pages bursting with color and light, love and fairness. And she isn’t the only one. George waits each morning by the door, his arms piled with books checked out the day before. As their friendship grows, Tama wonders: Can anyone possibly read so much? Is she the reason George comes to the library every day? Maggie Tokuda-Hall’s beautifully illustrated, elegant love story features a photo of the real Tama and George—the author’s grandparents—along with an afterword and other back matter for readers to learn more about a time in our history that continues to resonate.",Juvenile Fiction,39,N/A,0,en
Sisterhood of the Traveling Pants,Ann Brashares,Delacorte Press,2002-09-24,"The first novel in the wildly popular #1 New York Times bestselling Sisterhood of the Traveling Pants series, from the author of The Whole Thing Together and The Here and Now. Some friends just fit together. Once there was a pair of pants. Just an ordinary pair of jeans. But these pants, the Traveling Pants, went on to do great things. This is the story of the four friends—Lena, Tibby, Bridget, and Carmen—who made it possible. Pants = love. Love your pals. Love yourself. ""Funny, perceptive, and moving."" --USA Today “An outstanding and vivid book that will stay with readers for a long time.” —Publishers Weekly, Starred, Flying Start “The loving depiction of enduring and solid friendship will ring true to readers.” —The Bulletin, Recommended “A feel-good novel of substance.” —Kirkus Reviews, Starred “Uplifting.” —Seventeen",Young Adult Fiction,322,3.5,6,en
One Dark Window,Rachel Gillig,Hachette UK,2022-09-27,"THE FANTASY BOOKTOK SENSATION! For fans of Uprooted and For the Wolf comes a dark, lushly gothic fantasy about a maiden who must unleash the monster within to save her kingdom—but the monster in her head isn't the only threat lurking. Elspeth needs a monster. The monster might be her. Elspeth Spindle needs more than luck to stay safe in the eerie, mist-locked kingdom she calls home—she needs a monster. She calls him the Nightmare, an ancient, mercurial spirit trapped in her head. He protects her. He keeps her secrets. But nothing comes for free, especially magic. When Elspeth meets a mysterious highwayman on the forest road, her life takes a drastic turn. Thrust into a world of shadow and deception, she joins a dangerous quest to cure the kingdom of the dark magic infecting it. Except the highwayman just so happens to be the King’s own nephew, Captain of the Destriers…and guilty of high treason. He and Elspeth have until Solstice to gather twelve Providence Cards—the keys to the cure. But as the stakes heighten and their undeniable attraction intensifies, Elspeth is forced to face her darkest secret yet: the Nightmare is slowly, darkly, taking over her mind. And she might not be able to stop him.",Fiction,373,N/A,0,en
Legendborn,Tracy Deonn,Simon and Schuster,2020-09-15,"An Instant New York Times Bestseller! Winner of the Coretta Scott King - John Steptoe for New Talent Author Award Filled with mystery and an intriguingly rich magic system, Tracy Deonn’s YA contemporary fantasy reinvents the King Arthur legend and “braids together Southern folk traditions and Black Girl Magic into a searing modern tale of grief, power, and self-discovery” (Dhonielle Clayton, New York Times bestselling author of The Belles). After her mother dies in an accident, sixteen-year-old Bree Matthews wants nothing to do with her family memories or childhood home. A residential program for bright high schoolers at UNC–Chapel Hill seems like the perfect escape—until Bree witnesses a magical attack her very first night on campus. A flying demon feeding on human energies. A secret society of so called “Legendborn” students that hunt the creatures down. And a mysterious teenage mage who calls himself a “Merlin” and who attempts—and fails—to wipe Bree’s memory of everything she saw. The mage’s failure unlocks Bree’s own unique magic and a buried memory with a hidden connection: the night her mother died, another Merlin was at the hospital. Now that Bree knows there’s more to her mother’s death than what’s on the police report, she’ll do whatever it takes to find out the truth, even if that means infiltrating the Legendborn as one of their initiates. She recruits Nick, a self-exiled Legendborn with his own grudge against the group, and their reluctant partnership pulls them deeper into the society’s secrets—and closer to each other. But when the Legendborn reveal themselves as the descendants of King Arthur’s knights and explain that a magical war is coming, Bree has to decide how far she’ll go for the truth and whether she should use her magic to take the society down—or join the fight.",Young Adult Fiction,544,N/A,0,en
