Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Theories of Modern Art,"Herschel Browning Chipp, Herschel B. Chipp, Peter Selz",Univ of California Press,1968,N/A,Art,692,N/A,0,en
Essential Art,,A & C Black,2007,"This is a quick, handy reference guide to art from prehistoric times up-to-the present. The book is arranged in chronological order, covering all the main time periods, movements and well-known artists. There are time lines for each section as well as brief introductions to what was happening politically, socially etc. at the time, and also an in-depth look at famous artists. The text is accessible and authoritative. The layout is easy to follow and well laid out. In short, this is the ideal student's or layman's guide to the history of art.",Art,526,N/A,0,en
Art & Max,David Wiesner,HarperCollins,2010-10-04,"Max and Arthur are friends who share an interest in painting. Arthur is an accomplished painter; Max is a beginner. Max’s first attempt at using a paintbrush sends the two friends on a whirlwind trip through various artistic media, which turn out to have unexpected pitfalls. Although Max is inexperienced, he’s courageous—and a quick learner. His energy and enthusiasm bring the adventure to its triumphant conclusion. Beginners everywhere will take heart.",Juvenile Fiction,45,N/A,0,en
Smithsonian Q & A: American Art and Artists,Tricia Wright,Harper Collins,2007-07-24,"Covering topics from the natural to the historical and beyond, the Smithsonian Q & A books are essential for any family reference shelf. Questions and answers are authoritative and accessible. Full–color illustrations and the Q & A format enable users to learn all about their favorite creatures and subjects. SMITHSONIAN Q & A: AMERICAN ART will cover the history of American art and artists from the eighteenth century to the present. The book will encompass the visual arts, including painting, photography, and sculpture, and will feature prominent movements as well as artists from a variety of backgrounds.",Art,226,N/A,0,en
How to Start and Run a Commercial Art Gallery (Second Edition),"Edward Winkleman, Patton Hindle",Simon and Schuster,2018-11-13,"“A comprehensive guide.” —Artspace. “Whether you are new to the business or a seasoned gallerist, it is always wise to remember the essentials.” —Leigh Conner, director, Conner Contemporary Art Aspiring and new art gallery owners can find everything they need to plan and operate a successful art gallery with How to Start and Run a Commercial Art Gallery. This new edition has been updated to mark the changes in market and technology over the past decade. Edward Winkleman and Patton Hindle draw on their years of experience to explain step by step how to start your new venture. From finding the ideal locale and renovating the space to writing business plans and securing start-up capital, this helpful guide has it all. Chapters detail how to: Manage cash flow Grow your new business Hire and manage staff Attract and retain artists and clients Represent your artists Promote your gallery and artists online Select the right art fair And more How to Start and Run a Commercial Art Gallery, Second Edition, also includes sample forms, helpful tips from veteran collectors and dealers, a large section on art fairs, and a directory of art dealer associations.",Art,238,N/A,0,en
Art and Faith,Makoto Fujimura,Yale University Press,2021-01-05,"From a world-renowned painter, an exploration of creativity’s quintessential—and often overlooked—role in the spiritual life “Makoto Fujimura’s art and writings have been a true inspiration to me. In this luminous book, he addresses the question of art and faith and their reconciliation with a quiet and moving eloquence.”—Martin Scorsese “[An] elegant treatise . . . Fujimura’s sensitive, evocative theology will appeal to believers interested in the role religion can play in the creation of art.”—Publishers Weekly Conceived over thirty years of painting and creating in his studio, this book is Makoto Fujimura’s broad and deep exploration of creativity and the spiritual aspects of “making.” What he does in the studio is theological work as much as it is aesthetic work. In between pouring precious, pulverized minerals onto handmade paper to create the prismatic, refractive surfaces of his art, he comes into the quiet space in the studio, in a discipline of awareness, waiting, prayer, and praise. Ranging from the Bible to T. S. Eliot, and from Mark Rothko to Japanese Kintsugi technique, he shows how unless we are making something, we cannot know the depth of God’s being and God’s grace permeating our lives. This poignant and beautiful book offers the perspective of, in Christian Wiman’s words, “an accidental theologian,” one who comes to spiritual questions always through the prism of art.",Religion,184,N/A,0,en
Art Is a Way of Knowing,Pat B. Allen,Shambhala Publications,1995-04-11,"An expert in art therapy offers this “wonderful” guide “for anyone, artistic or not, who is interested in using art to know more about himself or herself” (Library Journal) Making art—giving form to the images that arise in our mind's eye, our dreams, and our everyday lives—is a form of spiritual practice through which knowledge of ourselves can ripen into wisdom. This book offers encouragement for everyone to explore art-making in this spirit of self-discovery—plus practical instructions on material, methods, and activities, such as ways to: • Discover a personal myth or story • Recognize patterns and themes in one's life • Identify and release painful memories • Combine journaling and image making • Practice the ancient skill of active imagination • Connect with others through sharing one's art works Interwoven with this guidance is the intimate story of the author's own journey as a student, art therapist, teacher, wife, mother, and artist—and, most of all, as a woman who discovered a profound and healing connection with her soul through making art.",Self-Help,224,N/A,0,en
A Is for Art,Stephen T. Johnson,Simon & Schuster/Paula Wiseman Books,2008-09-09,"A is for Art: An Abstract Alphabet is a remarkable journey of discovery about art and language through painting, collage, and sculpture by Caldecott Honor artist Stephen T. Johnson. With literal renderings of each letter, complete with witty titles and playful, alliterative captions, Johnson's abstract art forges connections between words, objects, and ideas. Can you find the hidden letters? Look closely and you will see a letter C made of colorful candy, a letter H hidden in a hook, and an S in a soft shadow. From A to Z, each stunning, original work of art will stimulate the imagination and creativity of children and adults alike.",Juvenile Fiction,0,2,1,en
The Art of Relevance,Nina Simon,Museum 2.0,2016-06-14,"What do the London Science Museum, California Shakespeare Theater, and ShaNaNa have in common? They are all fighting for relevance in an often indifferent world. The Art of Relevance is your guide to mattering more to more people. You'll find inspiring examples, rags-to-relevance case studies, research-based frameworks, and practical advice on how your work can be more vital to your community. Whether you work in museums or libraries, parks or theaters, churches or afterschool programs, relevance can work for you. Break through shallow connection. Unlock meaning for yourself and others. Find true relevance and shine.",Art,196,N/A,0,en
"Introduction to Art: Design, Context, and Meaning","Pamela Sachant, Peggy Blood, Jeffery LeMieux, Rita Tekippe",Good Press,2023-11-27,"Introduction to Art: Design, Context, and Meaning offers a deep insight and comprehension of the world of Art. Contents: What is Art? The Structure of Art Significance of Materials Used in Art Describing Art - Formal Analysis, Types, and Styles of Art Meaning in Art - Socio-Cultural Contexts, Symbolism, and Iconography Connecting Art to Our Lives Form in Architecture Art and Identity Art and Power Art and Ritual Life - Symbolism of Space and Ritual Objects, Mortality, and Immortality Art and Ethics",Art,614,N/A,0,en
Art as a Social System,Niklas Luhmann,Stanford University Press,2000,"This is the definitive analysis of art as a social and perceptual system by Germany's leading social theorist of the late 20th century. It combines three decades of research in the social sciences, phenomenology, evolutionary biology, cybernetics, and information theory with an intimate knowledge of art history, literature, aesthetics, and contemporary literary theory.",Philosophy,444,N/A,0,en
The Sense of Art,Ralph A. Smith,Routledge,2014-10-29,"Ralph A. Smith provides a theory of aesthetic education that addresses the need to revitalize the capacity for genuine judgment in society, reaffirm the ideal of excellence in culture, and reorder our thoughts about teaching the arts in schools. The book presents an image of the curriculum as itinerary, preparing the young to traverse the world of art with adroitness and sensitivity.",Education,293,N/A,0,en
How to Read Art,Liz Rideal,Rizzoli Publications,2015-04-14,"This charmingly illustrated, highly informative field guide to understanding art history is small enough to fit in a pocket yet serious enough to provide real answers. This seventh entry in the hugely popular How to Read series is a one-stop guide to understanding the world’s great artworks. The book explains the aesthetics of schools of painting from the Renaissance masters and Impressionists to the Cubists and Modernists. It enables readers to develop swiftly an understanding of the vocabulary of painting and to discover how to look at diverse paintings in detail.In the first part of the book, the author reveals how to read paintings by considering five key areas: shape and support, style and medium, compositional devices, genre, and the meaning of recurring motifs and symbols. The second part explores fifty paintings through extracted details, accompanied by insightful commentary, training the reader and viewer to understand context and discover meaning within art. How to Read Art is the perfect companion for anyone interested in paintings and a book that no art lover’s home should be without.",Art,257,N/A,0,en
Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz",Ballantine Books,2009-12-23,"President Donald J. Trump lays out his professional and personal worldview in this classic work—a firsthand account of the rise of America’s foremost deal-maker. “I like thinking big. I always have. To me it’s very simple: If you’re going to be thinking anyway, you might as well think big.”—Donald J. Trump Here is Trump in action—how he runs his organization and how he runs his life—as he meets the people he needs to meet, chats with family and friends, clashes with enemies, and challenges conventional thinking. But even a maverick plays by rules, and Trump has formulated time-tested guidelines for success. He isolates the common elements in his greatest accomplishments; he shatters myths; he names names, spells out the zeros, and fully reveals the deal-maker’s art. And throughout, Trump talks—really talks—about how he does it. Trump: The Art of the Deal is an unguarded look at the mind of a brilliant entrepreneur—the ultimate read for anyone interested in the man behind the spotlight. Praise for Trump: The Art of the Deal “Trump makes one believe for a moment in the American dream again.”—The New York Times “Donald Trump is a deal maker. He is a deal maker the way lions are carnivores and water is wet.”—Chicago Tribune “Fascinating . . . wholly absorbing . . . conveys Trump’s larger-than-life demeanor so vibrantly that the reader’s attention is instantly and fully claimed.”—Boston Herald “A chatty, generous, chutzpa-filled autobiography.”—New York Post",Business & Economics,401,4,23,en
Drawing as a Way of Knowing in Art and Science,Gemma Anderson-Tempini,Intellect Books,2017-10-01,"In recent history, the arts and sciences have often been considered opposing fields of study, but a growing trend in drawing research is beginning to bridge this divide. Gemma Anderson’s Drawing as a Way of Knowing in Art and Science introduces tested ways in which drawing as a research practice can enhance morphological insight, specifically within the natural sciences, mathematics and art. Inspired and informed by collaboration with contemporary scientists and Goethe’s studies of morphology, as well as the work of artist Paul Klee, this book presents drawing as a means of developing and disseminating knowledge, and of understanding and engaging with the diversity of natural and theoretical forms, such as animal, vegetable, mineral and four dimensional shapes. Anderson shows that drawing can offer a means of scientific discovery and can be integral to the creation of new knowledge in science as well as in the arts.",Art,296,N/A,0,en
A World of Art,Henry M. Sayre,N/A,2010,This text provides students with a wonderfully written introduction to art that emphasizes critical thinking and visual literacy.Developing Visual Literacy. The Themes of Art. Seeing the Value in Art. Line. Space. Light and Color. Other Formal Elements. The Principles of Design. Drawing. Printmaking. Painting. The Camera Arts. Sculpture. Other Three-Dimensional Media. Architecture. Design. The Ancient World. The Christian Era. The Renaissance Through the Baroque. The Eighteenth and Nineteenth Centuries. The Twentieth Century.For anyone looking to develop an appreciation for a diverse range of art.,Art,0,N/A,0,en
A Big Important Art Book (Now with Women),Danielle Krysa,N/A,2018,"Celebrate 45 women artists, and gain inspiration for your own practice, with this beautiful exploration of contemporary creators from the founder of The Jealous Curator. Walk into any museum, or open any art book, and you'll probably be left wondering: where are all the women artists' A Big Important Art Book (Now with Women) offers an exciting alternative to this male-dominated art world, showcasing the work of dozens of contemporary women artists alongside creative prompts that will bring out the artist in anyone! This beautiful book energizes and empowers women, both artists and amateurs alike, by providing them with projects and galvanizing stories to ignite their creative fires. Each chapter leads with an assignment that taps into the inner artist, pushing the reader to make exciting new work and blaze her own artistic trail. Interviews, images, and stories from contemporary women artists at the top of their game provide added inspiration, and historical spotlights on art ""herstory"" tie in the work of pioneering women from the past. With a stunning, gift-forward package and just the right amount of pop culture-infused feminism, this book is sure to capture the imaginations of aspiring women artists.",,498,N/A,0,en
"Elements of Art, a Poem",Martin Archer Shee,N/A,1809,N/A,Aesthetics,444,5,1,en
Art That Changed the World,DK,Penguin,2013-10-01,"Experience the uplifting power of art on this breathtaking visual tour of 2,500 paintings and sculptures created by more than 700 artists from Michelangelo to Damien Hirst. This beautiful book brings you the very best of world art from cave paintings to Neoexpressionism. Enjoy iconic must-see works, such as Leonardo da Vinci's Last Supper and Monet's Waterlilies and discover less familiar artists and genres from all parts of the globe. Art That Changed the World covers the full sweep of world art, including the Ming era in China, and Japanese, Hindu, and Indigenous Australian art. It analyses recurring themes such as love and religion, explaining key genres from Romanesque to Conceptual art. Art That Changed the World explores each artist's key works and vision, showing details of their technique, such as Leonardo's use of light and shade. It tells the story of avant-garde works like Manet's Le Dejeuner sur l'herbe (Lunch on the Grass), which scandalized society, and traces how one genre informed another - showing how the Impressionists were inspired by Gustave Courbet, for example, and how Van Gogh was influenced by Japanese prints. Lavishly illustrated throughout, look no further for your essential guide to the pantheon of world art.",Art,402,N/A,0,en
Artcade,Tim Nicholls,Bitmap Books Limited,2016,"Gamers who cut their teeth in the arcades will love this trip down memory lane. Artcade is a unique collection of coin-op cabinet marquees, some dating back 40 years to the dawn of video gaming. Originally acquired by Tim Nicholls from a Hollywood props company, this archive of marquees - many of which had suffered damage over time - have now been scanned and digitally restored to their former glory. The full collection of classic arcade cabinet artwork is presented here for the first time in this stunning landscape hardback book, and accompanied by interviews with artists Larry Day and the late Python Anghelo. Relive your mis-spent youth with artwork from dozens of coin-ops including Asteroid, Battlezone, Street Fighter II, Out Run, Moon Patrol, Gyruss, Q*Bert, Bubble Bobble and many more. Each marquee takes up a full double-page spread in the book, and is faithfully recreated using beautiful lithographic printing on the highest quality paper. Tim has spent over a thousand hours assembling the high-resolution scans, restoring the images in Photoshop and color-correcting them back to their vibrant, as-new appearance. The results of all that hard work are now available as a lasting record of the amazing artwork that adorned the arcades during the golden era of coin-op video gaming.",Computer games,0,N/A,0,en
Art in the After-Culture,Ben Davis,Haymarket Books,2022-03-15,"It is a peculiar moment for art, as it becomes both increasingly rarefied and associated with elite lifestyle culture, while simultaneously ubiquitous, with the boom of ""creative"" industries and the proliferation of new technologies for making art. In these important essays, Ben Davis covers everything from Instagram to artificial intelligence, eco-art to cultural appropriation. Critical, insightful, and hopeful even in the face of the apocalyptic, this is a must read for those looking to understand the current art world, as well as the role of the artist in the world today.",Art,227,N/A,0,en
Augmented Reality Art,Vladimir Geroimenko,Springer,2014-06-17,"Written by a team of world-renowned artists, researchers and practitioners - all pioneers in using augmented reality based creative works and installations as a new form of art - this is the first book to explore the exciting new field of augmented reality art and its enabling technologies. As well as investigating augmented reality as a novel artistic medium the book covers cultural, social, spatial and cognitive facets of augmented reality art. Intended as a starting point for exploring this new fascinating area of research and creative practice it will be essential reading not only for artists, researchers and technology developers, but also for students (graduates and undergraduates) and all those interested in emerging augmented reality technology and its current and future applications in art.",Computers,322,N/A,0,en
A Guide to Mexican Art,Justino Fernández,University of Chicago Press,1969-08-15,"A Guide to Mexican Art, a survey of more than twenty centuries of art, has a double purpose. It provides an ample version of one of the great national arts by a leading art historian, and it serves simultaneously as a practical guide to the art's outstanding masterpieces. The Guide will thus be of value to specialists and students of Latin American art and to sightseers as an introduction and guide to the art and architecture of Mexico. To facilitate its use for the latter purpose, Professor Fernández has based his exposition on the sensitive analysis of works to be found almost exclusive in museums and public buildings accessible to the tourist. The book was originally published in Spanish in 1958 and revised in 1961. This English translation, from the second edition has been brought up to date by the author and translator.",Art,420,N/A,0,en
Art and Objecthood,Michael Fried,University of Chicago Press,1998-04-18,"Much acclaimed and highly controversial, Michael Fried's art criticism defines the contours of late modernism in the visual arts. This volume contains 27 pieces--uncompromising, exciting, and impassioned writings, aware of their transformative power during a time of intense controversy about the nature of modernism and the aims and essence of advanced painting and sculpture. 16 color plates. 72 halftones.",Art,424,4.5,2,en
Making Art a Practice,Cat Bennett,Simon and Schuster,2013-08-01,"Helping artists catapult into further action, this guide is a treasury of insight and inspiration. Rather than focus on art techniques that build skills or overcome creative blocks through playful activities or writing, this guide walks the artist through exercises designed to develop the personal qualities critical to being an artist in the world, such as courage, the ability to look and see, and connection to the true creative self. This is a hands-on, experiential action book designed to get the reader creating art and exploring a variety of possibilities for being an artist. According to the teachings of this handbook, engagement with art is less about end results or products and more about the self-awareness and competence that frees the artist to seek out and create work that is vital. This is a rigorous programme that allows artists of any skill level to deepen their creative habits and be the best artists possible.",Self-Help,173,N/A,0,en
To Paint is to Love Again,Henry Miller,N/A,1960,N/A,Aesthetics,72,N/A,0,en
"Art of the United States, 1750-2000","John Davis, Michael Leja",Terra Foundation for the Arts,2020,"John Adams on the arts -- The Nation vs. Prang et Co. -- Should women artists marry? -- Dorothea Lange on documentary photography -- Emory Douglas, the Black Panther Party, and revolutionary art -- Fred Wilson exhibits suppressed histories.",ART,0,N/A,0,en
Make Good Art,Neil Gaiman,Harper Collins,2013-05-14,"THIS BOOK IS FOR EVERYONE LOOKING AROUND AND THINKING, ""NOW WHAT?” Neil Gaiman’s acclaimed commencement address, ""Make Good Art,"" thoughtfully and aesthetically designed by renowned graphic artist Chip Kidd. This keepsake volume is the perfect gift for graduates, aspiring creators, or anyone who needs a reminder to run toward what gives them joy. When Neil Gaiman delivered his ""Make Good Art"" commencement address at Philadelphia’s University of the Arts, he shared his thoughts about creativity, bravery, and strength. He encouraged the fledgling painters, musicians, writers, and dreamers to break rules and think outside the box. Most of all, he encouraged them to make good art. The speech resonated far beyond that art school audience and immediately went viral on YouTube and has now been viewed more than a million times. Acclaimed designer Chip Kidd brings his unique sensibility to this seminal address in this gorgeous edition that commemorates Gaiman's inspiring message.",Self-Help,184,N/A,0,en
Education for Socially Engaged Art,Pablo Helguera,N/A,2011,"Education for Socially Engaged Art is the first 'Materials and Techniques' book for the emerging field of social practice. Written with a pragmatic, hands-on approach for university-level readers and those interested in real-life application of the theories and ideas around socially engaged art. The book, emphasizing the use of pedagogical strategies to address issues around social practice, addresses topics such as documentation, community engagement, dialogue and conversation, amongst many others.",Art,0,5,1,en
Abstract Art,Pepe Karmel,National Geographic Books,2020-11-17,"A leading authority on the subject presents a radically new approach to the understanding of abstract art, in this richly illustrated and persuasive history. In his fresh take on abstract art, noted art historian Pepe Karmel chronicles the movement from a global perspective, while embedding abstraction in a recognizable reality. Moving beyond the canonical terrain of abstract art, the author demonstrates how artists from around the world have used abstract imagery to express social, cultural, and spiritual experience. Karmel builds this fresh approach to abstract art around five inclusive themes: body, landscape, cosmology, architecture, and man-made signs and patterns. In the process, this history develops a series of narratives that go far beyond the established figures and movements traditionally associated with abstract art. Each narrative is complemented by a number of featured abstract works, arranged in thought-provoking pairings with accompanying extended captions that provide an in-depth analysis. This wide-ranging examination incorporates work from Asia, Australia, Africa, and South America, as well as Europe and North America, through artists ranging from Wu Guanzhong, Joan Miró, Jackson Pollock, to Hilma af Klint, and Odili Donald Odita. Breaking new ground, Karmel has forged a new history of this key art movement.",Art,0,N/A,0,en
Who's Afraid of Contemporary Art?,"Kyung An, Jessica Cerasi",Thames & Hudson,2017-03-07,"A smart and playful introduction to the often-mystifying world of contemporary art What is contemporary art? What makes it contemporary? What is it for? And why is it so expensive? From museums and the art market to biennales and the next big thing, Who’s Afraid of Contemporary Art? offers concise and pointed insights into today’s art scene, decoding “Artspeak,"" explaining what curators do, demystifying conceptual art, exploring emerging art markets, and more. In this easy-to-navigate A to Z guide, the authors’ playful explanations draw on key artworks, artists, and events from around the globe, including how the lights going on and off won the Turner Prize, what makes the likes of Marina Abramovic and Ai Weiwei such great artists, and why Kanye West would trade his Grammys to be one. Packed with behind-the-scenes information and completely free of jargon, Who’s Afraid of Contemporary Art? is the perfect gallery companion and the go to guide for when the next big thing leaves you stumped.",Art,201,N/A,0,en
Art on the Edge,Harold Rosenberg,University of Chicago Press,1983-06-15,Discusses the aesthetic orientations and creative directions of prominent contemporary artists as well as the nature and implications of the various modern movements.,Art,318,N/A,0,en
Rendez-vous with Art,"Philippe de Montebello, Martin Gayford",Thames & Hudson,2014-09-16,"The fruits of a lifetime of experience by a cultural colossus, Philippe de Montebello, the longest-serving director of the Metropolitan Museum of Art in its history, distilled in conversations with an acclaimed critic Beginning with a fragment of yellow jasper—all that is left of the face of an Egyptian woman who lived 3,500 years ago—this book confronts the elusive questions: how, and why, do we look at art? Philippe de Montebello and Martin Gayford talked in art galleries or churches or their own homes, and this book is structured around their journeys. But whether they were in the Louvre or the Prado, the Mauritshuis of the Palazzo Pitti, they reveal the pleasures of truly looking. De Montebello shares the sense of excitement recorded by Goethe in his autobiography—""akin to the emotion experienced on entering a House of God""—but also reflects on why these secular temples might nevertheless be the ""worst possible places to look at art."" But in the end both men convey, with subtlety and brilliance, the delights and significance of their subject matter and some of the intense creations of human beings throughout our long history.",Art,293,N/A,0,en
Art & Alchemy,Jacob Wamberg,Museum Tusculanum Press,2006,"These richly illustrated articles cover the representation of alchemy in art from the late Middle Ages to the 20th century. The authors, who are artists, curators and art historians from the US and Europe, address such topics as alchemical gender symbolism in Renaissance, Mannerist and modernist art; Netherlandish 17th-century portrayals of alchemists; and alchemy as the forerunner of photography. Distributed in the US by ISBS. Annotation ©2006 Book News, Inc., Portland, OR.",Art,302,4,1,en
"Art, Creativity, and Politics in Africa and the Diaspora","Abimbola Adelakun, Toyin Falola",Springer,2018-07-26,"This book explores the politics of artistic creativity, examining how black artists in Africa and the diaspora create art as a procedure of self-making. Essays cross continents to uncover the efflorescence of black culture in national and global contexts and in literature, film, performance, music, and visual art. Contributors place the concerns of black artists and their works within national and transnational conversations on anti-black racism, xenophobia, ethnocentrism, migration, resettlement, resistance, and transnational feminisms. Does art by the subaltern fulfill the liberatory potential that critics have ascribed to it? What other possibilities does political art offer? Together, these essays sort through the aesthetics of daily life to build a thesis that reflects the desire of black artists and cultures to remake themselves and their world.",History,341,N/A,0,en
The Art of Gathering,Priya Parker,Penguin,2018-05-15,"""Hosts of all kinds, this is a must-read!"" --Chris Anderson, owner and curator of TED From the host of the New York Times podcast Together Apart, an exciting new approach to how we gather that will transform the ways we spend our time together—at home, at work, in our communities, and beyond. In The Art of Gathering, Priya Parker argues that the gatherings in our lives are lackluster and unproductive--which they don't have to be. We rely too much on routine and the conventions of gatherings when we should focus on distinctiveness and the people involved. At a time when coming together is more important than ever, Parker sets forth a human-centered approach to gathering that will help everyone create meaningful, memorable experiences, large and small, for work and for play. Drawing on her expertise as a facilitator of high-powered gatherings around the world, Parker takes us inside events of all kinds to show what works, what doesn't, and why. She investigates a wide array of gatherings--conferences, meetings, a courtroom, a flash-mob party, an Arab-Israeli summer camp--and explains how simple, specific changes can invigorate any group experience. The result is a book that's both journey and guide, full of exciting ideas with real-world applications. The Art of Gathering will forever alter the way you look at your next meeting, industry conference, dinner party, and backyard barbecue--and how you host and attend them.",Self-Help,322,N/A,0,en
Latinx Art,Arlene Dávila,Duke University Press,2020-07-24,"In Latinx Art Arlene Dávila draws on numerous interviews with artists, dealers, and curators to explore the problem of visualizing Latinx art and artists. Providing an inside and critical look of the global contemporary art market, Dávila's book is at once an introduction to contemporary Latinx art and a call to decolonize the art worlds and practices that erase and whitewash Latinx artists. Dávila shows the importance of race, class, and nationalism in shaping contemporary art markets while providing a path for scrutinizing art and culture institutions and for diversifying the art world.",Art,165,1,1,en
An ABC of what Art Can be,Meher McArthur,Getty Publications,2010,"Rhyming text introduces 26 artistic concepts, one for each letter of the alphabet.",Art,40,N/A,0,en
Black Art: A Cultural History (Third) (World of Art),Richard J. Powell,Thames & Hudson,2021-10-26,"This groundbreaking study explores the visual representations of Black culture across the globe throughout the twentieth century and into the twenty-first. The African diaspora—a direct result of the transatlantic slave trade and Western colonialism—has generated a wide array of artistic achievements, from blues and reggae to the paintings of the pioneering American artist Henry Ossawa Tanner and the music videos of Solange. This study concentrates on how these works, often created during times of major social upheaval and transformation, use Black culture both as a subject and as context. From musings on ""the souls of black folk"" in late-nineteenth-century art to questions of racial and cultural identities in performance, media, and computer-assisted arts in the twenty-first century, this book examines the philosophical and social forces that have shaped Black presence in modern and contemporary visual culture. Renowned art historian Richard J. Powell presents Black art drawn from across the African diaspora, with examples from the Americas, the Caribbean, and Europe. Black Art features artworks executed in a broad range of media, including film, photography, performance art, conceptual art, advertising, and sculpture. Now updated and expanded, this new edition helps to better understand how the first two decades of the twenty-first century have been a transformative moment in which previous assumptions about race and identity have been irrevocably altered, with art providing a useful lens through which to think about these compelling issues.",Art,535,N/A,0,en
