Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
White by Law,Ian Haney Lopez,NYU Press,2006-10,Publisher Description,Law,285,5,1,en
Natural Resources Law,"Christine A. Klein, Federico Cheever, Bret C. Birdsong, Alexandra B. Klass, Eric Biber",Aspen Publishing,2018-02-01,"This new sleek and slender textbook provides a platform for teaching Trusts & Estates as an accessible, engaging area of the law. As its title implies, Essentials covers only the core legal doctrines and does so in a concise, straightforward format that focuses on application rather than theory. The organizational structure of each chapter facilitates student learning by providing: a clear explanation of the doctrine in plain English an excerpt of relevant statutory authority where applicable an illustration of the doctrine through a carefully-selected judicial opinion, and an application of the doctrine in a problem set. Each judicial opinion is followed by a series of questions, as well as narrative answers to each question. The problem sets, which are heavily emphasized, simulate the practice of law in a realistic Trusts & Estates setting. Essentials is adaptable for two, three, and four credit versions of the Trusts & Estates survey course.",Law,0,N/A,0,en
"Criminal Law, Procedure, and Evidence",Walter P. Signorelli,Taylor & Francis,2023-10-12,"Providing a complete view of U.S. legal principles, this book addresses distinct issues as well as the overlays and connections between them. It presents as a cohesive whole the interrelationships between constitutional principles, statutory criminal laws, procedural law, and common-law evidentiary doctrines. This fully revised and updated new edition also includes discussion questions and hypothetical scenarios to check learning. Constitutional principles are the foundation upon which substantive criminal law, criminal procedure law, and evidence laws rely. The concepts of due process, legality, specificity, notice, equality, and fairness are intrinsic to these three disciplines, and a firm understanding of their implications is necessary for a thorough comprehension of the topic. This book examines the tensions produced by balancing the ideals of individual liberty embodied in the Constitution against society’s need to enforce criminal laws as a means of achieving social control, order, and safety. Relying on his first-hand experience as a law enforcement official and criminal defense attorney, the author presents issues that highlight the difficulties in applying constitutional principles to specific criminal justice situations. Each chapter of the text contains a realistic problem in the form of a fact pattern that focuses on one or more classic criminal justice issues to which readers can relate. These problems are presented from the points of view of citizens caught up in a police investigation and of police officers attempting to enforce the law within the framework of constitutional protections. This book is ideal for courses in criminal law and procedure that seek to focus on the philosophical underpinnings of the system.",Law,396,N/A,0,en
California Environmental Law and Policy,"Albert I. Herson, Gary A. Lucks",N/A,2017-03-28,"The only book that covers the entire field of California environmental, land use, and natural resources law in a concise, user-friendly format. Authors Herson and Lucks have now thoroughly updated and expanded the first edition, includingSignificant updates to federal and state environmental law that occurred between 2008 and late 2016.An additional major chapter on international, national and state climate change law and policy.This book was written to serve the needs of planners, project applicants, developers, landowners, regulatory agency staff, consultants, attorneys, environmental managers, interested citizens, and students with a survey of California environmental law written for a general, non-technical audience.Written in non-technical language, the book comprehensively surveys the most important California environmental statutes and regulatory programs, as well as relevant federal environmental statutes and regulatory programs. It highlights landmark court cases and current policy issues, and provides practical tips on getting through the regulatory process successfully. To assist in more in-depth research, the book identifies sources of further information for each major program.",Environmental law,506,N/A,0,en
American Law,"Lawrence Meir Friedman, Grant M. Hayden",Oxford University Press,2017,"This book provides an introduction to the American legal system for a broad readership. Its focus is on law in practice, on the role of the law in American society; and how the social context affects the living law of the United States. It covers the institutions of law creation and application, law in American government, American legal culture and the legal profession, American criminal and civil justice, and civil rights. Clearly written, the book has been widely used in both undergraduate and graduate courses as an introduction to the legal system; it will be useful, too, to a general audience interested in understanding how this vital social system works. This new edition follows the same basic structure as applied in the previous editions providing a thorough revision and reworking of the text. This edition reflects upon what has happened in the years since the second edition was published in 1998, and how these events and evolutions have shaped our fundamental comprehension of the workings of the American legal system today.",Law,377,N/A,0,en
Foundations of Law,"Adam J. MacLeod, Robert L. McFarland",Ingram,2017,"Foundations of Law is designed to help law and pre-law students make sense of law in a changeful age. It is founded upon the conviction of the English jurist William Blackstone that students who intend to study law need both technical instruction in law and liberal education in the history and jurisprudential concepts of law. The book considers the enduring nature of law and its relationship to equity and justice with the assistance of the authors of what we today call the Great Books. It also emphasizes enduring aspects of legal practice: the role of logic; the meaning and importance of conscience and of due process; different approaches to textual interpretation; and the relation of law to other normative concepts (such as morality and religion) and to science (such as economics). The book surveys classic writings concerning law and justice--for example, the works of Sophocles, Plato, Aristotle, and Aquinas. It contains writings that are foundational to Anglo-American legal norms and institutions--Blackstone, Bentham, Locke, the Federalists, Lincoln, Holmes, and others. It includes helpful analytical insights from influential jurisprudence scholars--Austin, Hart, Hohfeld, Dworkin, and Finnis, among others. Most uniquely, it matches each of those writings with constitutions, declarations, statutes, judicial decisions, and other legal and political texts (even a letter from jail) that illustrate and reinforce the key lessons drawn from the great works. The book does not leave students adrift in abstractions. It provides a solid grounding for understanding and practicing law in a rapidly-changing world. Combines technical instruction in law with liberal education in the history and jurisprudential concepts of law. Provides a solid grounding in the enduring characteristics of law to enable students to understand and practice law in a rapidly-changing world. Surveys the great books concerning law, equity, and justice. Uniquely matches each great book excerpt with judicial decisions, statutes, proclamations, and other legal materials to illustrate how foundational concepts recur in contemporary legal norms and institutions and to illustrate and reinforce the key lessons drawn from the great works. Emphasizes enduring aspects of legal practice: the role of logic; the meaning and importance of conscience and of due process; different approaches to textual interpretation; and the relation of law to other normative concepts (such as morality and religion) and to science (such as economics). Surveys classic writings concerning law and justice--for example, the works of Sophocles, Plato, Aristotle, and Aquinas. Surveys writings that are foundational to Anglo-American legal norms and institutions--for example, the works of Blackstone, Bentham, Locke, the Federalists, Lincoln, and Holmes. Includes helpful analytical insights from influential jurisprudence scholars--Austin, Hart, Hohfeld, Dworkin, and Finnis, among others. Opens each chapter with reading questions to assist beginning students. Follows readings with notes to direct more advanced students to additional reading and further lines of inquiry.",Jurisprudence,0,N/A,0,en
Aboriginal Customary Law: A Source of Common Law Title to Land,Ulla Secher,Bloomsbury Publishing,2014-12-01,"Described as 'ground-breaking' in Kent McNeil's Foreword, this book develops an alternative approach to conventional Aboriginal title doctrine. It explains that aboriginal customary law can be a source of common law title to land in former British colonies, whether they were acquired by settlement or by conquest or cession from another colonising power. The doctrine of Common Law Aboriginal Customary Title provides a coherent approach to the source, content, proof and protection of Aboriginal land rights which overcomes problems arising from the law as currently understood and leads to more just results. The doctrine's applicability in Australia, Canada and South Africa is specifically demonstrated. While the jurisprudential underpinnings for the doctrine are consistent with fundamental common law principles, the author explains that the Australian High Court's decision in Mabo provides a broader basis for the doctrine: a broader basis which is consistent with a re-evaluation of case-law from former British colonies in Africa, as well as from the United States, New Zealand and Canada. In this context, the book proffers a reconceptualisation of the Crown's title to land in former colonies and a reassessment of conventional doctrines, including the doctrine of tenure and the doctrine of continuity. 'With rare exceptions ... the existing literature does not probe as deeply or question fundamental assumptions as thoroughly as Dr Secher does in her research. She goes to the root of the conceptual problems around the legal nature of Indigenous land rights and their vulnerability to extinguishment in the former colonial empire of the Crown. This book is a formidable contribution that I expect will be influential in shifting legal thinking on Indigenous land rights in progressive new directions.' From the Foreword by Professor Kent McNeil (to read the Foreword please click on the 'sample chapter' link).",Law,542,N/A,0,en
"Fugitive Slave Law. The religious duty of obedience to law: a sermon [on Titus iii. 1 and Rom. xiii. 1-7], etc",Ichabod Smith SPENCER,N/A,1850,N/A,,34,N/A,0,en
Wild Law,Cormac Cullinan,Siber Ink,2011-05-01,"In this visionary book, Cormac Cullinan explains how, if the community of life on Earth is to survive, a new understanding of nature and a new concept of legal systems are needed. Cullinan proposes a new approach or &quote;Earth Jurisprudence&quote; and gives practical guidance on how to begin moving towards it. He shows that this philosophy could help develop new legal systems that would foster human connections to nature. It would encourage personal and social practices that ensure our planet remains liveable.Wild Law is an inspiring and stimulating book, which fuses politics, legal theory, ancient wisdom and personal experiences into a fascinating and eminently readable story.",Law,243,N/A,0,en
Invitation to Law & Society,Kitty Calavita,University of Chicago Press,2016-04-11,"Research and real-life examples that “lucidly connect some of the divisive social issues confronting us today to that thing we call ‘the law’” (Law and Politics Book Review). Law and society is a rapidly growing field that turns the conventional view of law as mythical abstraction on its head. Kitty Calavita brilliantly brings to life the ways in which law is found not only in statutes and courtrooms but in our institutions and interactions, while inviting readers into conversations that introduce the field’s dominant themes and most lively disagreements. Deftly interweaving scholarship with familiar examples, Calavita shows how scholars in the discipline are collectively engaged in a subversive exposé of law’s public mythology. While surveying prominent issues and distinctive approaches to both law as it is written and actual legal practices, as well as the law’s potential as a tool for social change, this volume provides a view of law that is more real but just as compelling as its mythic counterpart. With this second edition of Invitation to Law and Society, Calavita brings up to date what is arguably the leading introduction to this exciting, evolving field of inquiry and adds a new chapter on the growing law and cultural studies movement. “Entertaining and conversational.” —Law and Social Inquiry",Social Science,245,N/A,0,en
Language and Law,"Alan Durant, Janny HC Leung",Routledge,2017-05-08,"Language plays an essential role both in creating law and in governing its implementation. Providing an accessible and comprehensive introduction to this subject, Language and Law: describes the different registers and genres that make up spoken and written legal language and how they develop over time; analyses real-life examples drawn from court cases from different parts of the world, illustrating the varieties of English used in the courtroom by speakers occupying different roles; addresses the challenges presented to our notions of law and regulation by online communication; discusses the complex role of translation in bilingual and multilingual jurisdictions, including Hong Kong and Canada; and provides readings from key scholars in the discipline, including Lawrence Solan, Peter Goodrich, Marianne Constable, David Mellinkoff, and Chris Heffer. With a wide range of activities throughout, this accessible textbook is essential reading for anyone studying language and law or forensic linguistics. Sections A, B, and C of this book are freely available as a downloadable Open Access PDF under a Creative Commons Attribution-Non Commercial-No Derivatives 4.0 license available at http://www.taylorfrancis.com/books/e/9781315436258",Language Arts & Disciplines,322,N/A,0,en
Making a Law,Sarah De Capua,True Books: American History (,2004,"Learn how local, state, and federal laws are made, and what citizens can do to participate in the lawmaking process. A True Book: Civics series helps children become productive citizens by presenting core civic knowledge in a fun and engaging way. This series includes an age appropriate (grades 3-5) introduction to curriculum-relevant subjects and a robust resource section that encourages independent study.",Juvenile Nonfiction,0,N/A,0,en
The Law of the List,Gavin Sullivan,Cambridge University Press,2020-04-23,"Governing though the technology of the list is transforming international law, global security and the power of international organisations.",Law,399,N/A,0,en
Overcoming Law,Richard A. Posner,Harvard University Press,1995,"Legal theory must become more factual and empirical and less conceptual and polemical, Richard Posner argues in this wide-ranging new book. The topics covered include the structure and behavior of the legal profession; constitutional theory; gender, sex, and race theories; interdisciplinary approaches to law; the nature of legal reasoning; and legal pragmatism. Posner analyzes, in witty and passionate prose, schools of thought as different as social constructionism and institutional economics, and scholars and judges as different as Bruce Ackerman, Robert Bork, Ronald Dworkin, Catharine MacKinnon, Richard Rorty, and Patricia Williams. He also engages challenging issues in legal theory that range from the motivations and behavior of judges and the role of rhetoric and analogy in law to the rationale for privacy and blackmail law and the regulation of employment contracts. Although written by a sitting judge, the book does not avoid controversy; it contains frank appraisals of radical feminist and race theories, the behavior of the German and British judiciaries in wartime, and the excesses of social constructionist theories of sexual behavior. Throughout, the book is unified by Posner's distinctive stance, which is pragmatist in philosophy, economic in methodology, and liberal (in the sense of John Stuart Mill's liberalism) in politics. Brilliantly written, eschewing jargon and technicalities, it will make a major contribution to the debate about the role of law in our society.",Law,612,N/A,0,en
Food Law,AMERICAN BAR ASSOCIATION.,N/A,2022-05-02,"""The goal of this practical guide to food law is to offer attorneys of all stripes an introduction to how different areas of law and legal practice intersect with food""--",Law,232,N/A,0,en
Model Rules of Professional Conduct,"American Bar Association. House of Delegates, Center for Professional Responsibility (American Bar Association)",American Bar Association,2007,"The Model Rules of Professional Conduct provides an up-to-date resource for information on legal ethics. Federal, state and local courts in all jurisdictions look to the Rules for guidance in solving lawyer malpractice cases, disciplinary actions, disqualification issues, sanctions questions and much more. In this volume, black-letter Rules of Professional Conduct are followed by numbered Comments that explain each Rule's purpose and provide suggestions for its practical application. The Rules will help you identify proper conduct in a variety of given situations, review those instances where discretionary action is possible, and define the nature of the relationship between you and your clients, colleagues and the courts.",Law,216,N/A,0,en
Everyday Law on the Street,Mariana Valverde,University of Chicago Press,2012-10-22,"Toronto prides itself on being “the world’s most diverse city,” and its officials seek to support this diversity through programs and policies designed to promote social inclusion. Yet this progressive vision of law often falls short in practice, limited by problems inherent in the political culture itself. In Everyday Law on the Street, Mariana Valverde brings to light the often unexpected ways that the development and implementation of policies shape everyday urban life. Drawing on four years spent participating in council hearings and civic association meetings and shadowing housing inspectors and law enforcement officials as they went about their day-to-day work, Valverde reveals a telling transformation between law on the books and law on the streets. She finds, for example, that some of the democratic governing mechanisms generally applauded—public meetings, for instance—actually create disadvantages for marginalized groups, whose members are less likely to attend or articulate their concerns. As a result, both officials and citizens fail to see problems outside the point of view of their own needs and neighborhood. Taking issue with Jane Jacobs and many others, Valverde ultimately argues that Toronto and other diverse cities must reevaluate their allegiance to strictly local solutions. If urban diversity is to be truly inclusive—of tenants as well as homeowners, and recent immigrants as well as longtime residents—cities must move beyond micro-local planning and embrace a more expansive, citywide approach to planning and regulation.",Law,263,N/A,0,en
Law and Leviathan,"Cass R. Sunstein, Adrian Vermeule",Belknap Press,2020-09-15,"Winner of the Scribes Book Award “As brilliantly imaginative as it is urgently timely.” —Richard H. Fallon, Jr., Harvard Law School “At no time more than the present, a defense of expertise-based governance and administration is sorely needed, and this book provides it with gusto.” —Frederick Schauer, author of The Proof A highly original framework for restoring confidence in a government bureaucracy increasingly derided as “the deep state.” Is the modern administrative state illegitimate? Unconstitutional? Unaccountable? Dangerous? America has long been divided over these questions, but the debate has recently taken on more urgency and spilled into the streets. Cass Sunstein and Adrian Vermeule argue that the administrative state can be redeemed so long as public officials are constrained by morality and guided by stable rules. Officials should make clear rules, ensure transparency, and never abuse retroactivity, so that current guidelines are not under constant threat of change. They should make rules that are understandable and avoid issuing contradictory ones. These principles may seem simple, but they have a great deal of power. Already, they limit the activities of administrative agencies every day. In more robust form, they could address some of the concerns of critics who decry the “deep state” and yearn for its downfall. “Has something to offer both critics and supporters...a valuable contribution to the ongoing debate over the constitutionality of the modern state.” —Review of Politics “The authors freely admit that the administrative state is not perfect. But, they contend, it is far better than its critics allow.” —Wall Street Journal",Law,209,N/A,0,en
African Customary Law: An Introduction,Peter Onyango,African Books Collective,2013-12-29,"The author is a Don at the School of Law, University of Nairobi Kenya and a development consultant with various NGOs and other international bodies in Eastern Africa region and Italy. He is a researcher and writer of articles and texts on matters concerning law and culture. Dr. Onyango is an expert in modern legal science with wide knowledge of law ranging from comparative legal system, international public law, ethics, philosophy, theology, sociology, mass media and social realities today. He is currently teaching Social Foundations of Law, Customary Law, International Public Law and International Relations at the University of Nairobi and he is a part-time lecturer at St. Pauls University. Among his publication are Cultural Gap and Economic Crisis in Africa and, Dholuo Grammar for Beginners.",Law,206,N/A,0,en
The Making of Consumer Law and Policy in Europe,Hans-W. Micklitz,Bloomsbury Publishing,2021-11-04,"This book analyses the founding years of consumer law and consumer policy in Europe. It combines two dimensions: the making of national consumer law and the making of European consumer law, and how both are intertwined. The chapters on Germany, Italy, the Nordic countries and the United Kingdom serve to explain the economic and the political background which led to different legal and policy approaches in the then old Member States from the 1960s onwards. The chapter on Poland adds a different layer, the one of a former socialist country with its own consumer law and how joining the EU affected consumer law at the national level. The making of European consumer law started in the 1970s rather cautiously, but gradually the European Commission took an ever stronger position in promoting not only European consumer law but also in supporting the building of the European Consumer Organisation (BEUC), the umbrella organisation of the national consumer bodies. The book unites the early protagonists who were involved in the making of consumer law in Europe: Guido Alpa, Ludwig Krämer, Ewa Letowska, Hans-W Micklitz, Klaus Tonner, Iain Ramsay, and Thomas Wilhelmsson, supported by the younger generation Aneta Wiewiórowska Domagalska, Mateusz Grochowski, and Koen Docter, who reconstructs the history of BEUC. Niklas Olsen and Thomas Roethe analyse the construction of this policy field from a historical and sociological perspective. This book offers a unique opportunity to understand a legal and political field, that of consumer law and policy, which plays a fundamental role in our contemporary societies.",Law,375,N/A,0,en
CCCTB,Dennis Weber,Kluwer Law International B.V.,2012-05-10,"The European Commission’s proposed Common Consolidated Corporate Tax Base (CCCTB) is the most ambitious project in the history of direct taxation within the EU. While retaining the right of Member States to set their own corporate tax rate, the proposed system allows for a ‘one-stop shop’ for filing tax returns and consolidating prof its and losses across the EU. In this book – the first to offer guidance to practitioners whose work will be affected by these new developments – 19 prominent representatives of the business community, tax consultancy, academic taxation scholarship and tax administration discuss the proposed system’s rationale, structure and uncertainties, ranging from very technical aspects, to the wording of the proposal, to political considerations. These topics include the following: eligibility; formation of a group; the concept of ‘permanent establishment’; foreign tax credits; ‘dual resident’ companies; consequences of entering and leaving; depreciation of fixed assets; repackaged asset transfers; appeals procedure; disagreements among Member States; subsidiarity and the ‘yellow card procedure’; international aspects and tax treaties; sharing mechanism and transfer pricing; and anti-abuse rules. The discussion raises numerous issues likely to lead to future amendments, and for this reason, along with its practical value in developing an understanding of the proposed system’s specific effects, the book will be welcomed by tax consultants and lawyers worldwide, corporate tax advisers, European tax authorities and tax researchers and academics.",Law,441,N/A,0,en
Law: A Very Short Introduction,Raymond Wacks,OUP Oxford,2008-03-27,"Law underlies our society - it protects our rights, imposes duties on each of us, and establishes a framework for the conduct of almost every social, political, and economic activity. The punishment of crime, compensation of the injured, and the enforcement of contracts are merely some of the tasks of a modern legal system. It also strives to achieve justice, promote freedom, and protect our security. The result is a system that, while it touches all of our daily lives, is properly understood by only a few, with its impenetrable jargon, obsolete procedures, and interminable stream of Byzantine statutes and judgments of the courts. This clear, jargon-free Very Short Introduction aims to redress that balance, as it introduces the essentials of law and legal systems in a lively, accessible, and stimulating manner. Explaining the main concepts, terms, and processes of the legal system, it focuses on the Western tradition (the common law and the civil law), but also includes discussions of other legal systems, such as customary law and Islamic law. And it looks to the future too, as globalization and rapid advances in technology place increasing strain on our current legal system. ABOUT THE SERIES: The Very Short Introductions series from Oxford University Press contains hundreds of titles in almost every subject area. These pocket-sized books are the perfect way to get ahead in a new subject quickly. Our expert authors combine facts, analysis, perspective, new ideas, and enthusiasm to make interesting and challenging topics highly readable.",Law,217,5,1,en
Law and Happiness,"Eric A. Posner, Cass R. Sunstein",University of Chicago Press,2010-04-15,"Since the earliest days of philosophy, thinkers have debated the meaning of the term happiness and the nature of the good life. But it is only in recent years that the study of happiness—or “hedonics”—has developed into a formal field of inquiry, cutting across a broad range of disciplines and offering insights into a variety of crucial questions of law and public policy. Law and Happinessbrings together the best and most influential thinkers in the field to explore the question of what makes up happiness—and what factors can be demonstrated to increase or decrease it. Martha Nussbaum offers an account of the way that hedonics can productively be applied to psychology, Cass R. Sunstein considers the unexpected relationship between happiness and health problems, Matthew Adler and Eric A. Posner view hedonics through the lens of cost-benefit analysis, David A. Weisbach considers the relationship between happiness and taxation, and Mark A. Cohen examines the role crime—and fear of crime—can play in people’s assessment of their happiness, and much more. The result is a kaleidoscopic overview of this increasingly prominent field, offering surprising new perspectives and incisive analyses that will have profound implications on public policy.",Law,366,N/A,0,en
American Law in a Global Context,"George P. Fletcher, Steve Sheppard",N/A,2005,Resource added for the Paralegal program 101101.,Law,700,N/A,0,en
