Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Writing in Political Science,Diane E. Schmidt,Longman Publishing Group,2005,"This easy-to-use guide shows readers how to think, research, and write like a political scientist and includes new coverage of current practices in using electronic databases and Internet sources.Political Inquiry; Critical Thinking About Politics; Choosing a Topic; Research Using the Internet and Traditional Sources; Properties of Essays; Common Problems With Writing; Format for the Manuscript; Comprehension and Synthesis of Class Materials; Managing and Processing Information; Conventional Research Papers; Special Analytical Techniques; Applied Political Science; Organizing and Documenting Research; Organizing and Documenting Career Development. Anyone who need to write about politics as part of their career or education.",Academic writing,0,N/A,0,en
Elements of Political Science,Stephen Leacock,"Boston : Houghton, Mifflin Company",1905,N/A,Political science,430,N/A,0,en
Political Science: the Discipline and Its Dimensions,"Stephen L. Wasby, William Chandler Baum",N/A,1970,N/A,Political science,626,N/A,0,en
Political Science,William J. Crotty,Northwestern University Press,1991,"In this volume, the study of legislatures has traditionally been a central preoccupation of political scientists. Legislatures provide good laboratories for testing theories and methodologies of significance in the discipline and, more broadly, for contributing to an understanding of how representative government works.",Political Science,252,N/A,0,en
Why Politics Matters,Dooley,N/A,2014,N/A,,0,N/A,0,en
Foundation of Political Science,Donald M. Freeman,New York : Free Press,1977,N/A,Political Science,904,N/A,0,en
An Introduction to Political Science,"Khan, Rais Ahmad, James D. McNiven","Scarborough, Ont. : Nelson Canada",1991,N/A,Political science,573,N/A,0,en
The Elements of Political Science,Alfred De Grazia,N/A,1962,N/A,Political science,0,N/A,0,en
Political Science,Chukwunedum Amajioyi,Xlibris,2016-06-16,"This is a book on political science and political theory on American politics and West African politics. It discussed the systems of government, political behaviors, and analysis. It offers crucial political ideas and ways to achieving good governance, leadership, equality, and freedom. Political leadership in this modern era is corrupt and shows nothing but selfishness toward society. Their priorities as leaders have deviated from managing the overall good welfare of the people, to money, greed, power, and prestige. At the end of the day, poor people suffer the consequences. Modern politics has become a devilish game of empowering the rich and oppressing the poor. Since there are no world police, peace is unattainable among states, and the strongest states forcefully take it all from the weak. We need to improve our reasoning faculties as political leaders because through reasoning we can do good, for the greatest number of people and put in more effort in making our governments and the world a better place for all of us. Our leaders should stop impoverishing the already poor masses; rather help them to live the way people are supposed to live. Politics is all about improving the lives of the masses. There is nothing like playing good politics anymore, most politicians has become deceivers and liars. They dish out fake promises to the voters, just to get elected into office. After winning the election, they use their influence and power to quiet the poor voters. In politics, power is everything. I mean military power and not personal wealth. Military power makes negotiations and decisions a lot easier in the real world. We will discuss these issues and much more in this book.",,0,N/A,0,en
Political Science,"Jeffrey Morton, Orin Kirshner",Quickstudy Reference Guides,2018-05,"Highly relevant on today's world stage, this succinct guide to systems of government and the analysis of political activity and behavior can support students taking the course and anyone interested in understanding these systems that ultimately determine our way of life. Comprehensive 6 page laminated guide will boost grades and is a fact filled gold mine for political conversations and debates backed by the high qualifications of our coauthors, both professors and honorees in the field of U.S. and international politics. 6 page laminated guide includes: World Governments by Country Theories of World Politics Three Levels of Analysis Modern International System International Law International Political Economy United Nations Arms Control Actors in World Politics War Philosophy of the Social Sciences Major U.S. Foreign Policy Events: 2000-2018 What Kind of Country is the United States? The Three Branches of the Federal Government How a Bill Becomes a Law",Political science,0,N/A,0,en
Political Theory and Political Science,Martin Landau,N/A,1972,N/A,,244,N/A,0,en
Bridges to Knowledge in Political Science,"Carl Kalvelage, Albert P. Melone, Morley Segal",N/A,1984,N/A,Political science,153,N/A,0,en
21st Century Political Science: A Reference Handbook,"John T Ishiyama, Marijke Breuning",SAGE Publications,2010-10-22,"Request a free trial of SAGE Knowledge to sample this title and many more! www.sagepub.com/freetrial Via 99 entries or ""mini-chapters,"" the SAGE 21st Century Reference Series volumes on political science highlight the most important topics, issues, questions, and debates any student obtaining a degree in this field ought to have mastered for effectiveness in the 21st century. 21st Century Political Science: A Reference Handbook serves as an authoritative reference source that meets students' research needs with more detailed information than encyclopedia entries but not so much jargon, detail, or density as a journal article or a research handbook chapter. An editorial advisory board comprised of eminent scholars from various subfields, many of whom are also award-winning teachers, selected the most important general topics in the discipline. The two volumes are divided into six major parts: 1) General Approaches of Political Science; 2) Comparative Politics; 3) International Relations; 4) Political Science Methodology; 5) Political Thought; and 6) American Politics. A section on identity politics includes chapters on topics such as Race, Ethnicity, and Politics; Gender and Politics; Religion and Politics; and LGBT Issues/ Queer Theory. This two-volume resource makes fairly complex approaches in political science accessible to advanced undergraduate and beginning graduate students.",Political Science,937,N/A,0,en
Political Science,"Michael G. Roskin, James A. Medeiros, Robert L. Cord, Walter S. Jones",Longman Publishing Group,2011-02-16,"Balancing practical and theoretical knowledge, Political Science is a comprehensive and jargon-free introduction to the field’s basic concepts and themes. This bestselling brief book uses diverse real-world examples to show readers the value of avoiding simplifications in politics, the relevance of government, and the importance of participation. Written from Mike Roskin’s unique and engaging point-of-view, Political Science remains the best at providing the clear explanations, practical applications, and current examples that will welcome readers to a vital field of study.",Political science,0,N/A,0,en
Elements of Political Science,Stephen Leacock,N/A,1936,N/A,,385,N/A,0,en
21st Century Political Science: A Reference Handbook,"John T Ishiyama, Marijke Breuning",SAGE Publications,2010-10-22,"Via 99 entries or ""mini-chapters,"" the SAGE 21st Century Reference Series volumes on political science highlight the most important topics, issues, questions, and debates any student obtaining a degree in this field ought to have mastered for effectiveness in the 21st century. 21st Century Political Science: A Reference Handbook serves as an authoritative reference source that meets students′ research needs with more detailed information than encyclopedia entries but not so much jargon, detail, or density as a journal article or a research handbook chapter. An editorial advisory board comprised of eminent scholars from various subfields, many of whom are also award-winning teachers, selected the most important general topics in the discipline. The two volumes are divided into six major parts: 1) General Approaches of Political Science; 2) Comparative Politics; 3) International Relations; 4) Political Science Methodology; 5) Political Thought; and 6) American Politics. A section on identity politics includes chapters on topics such as Race, Ethnicity, and Politics; Gender and Politics; Religion and Politics; and LGBT Issues/ Queer Theory. This two-volume resource makes fairly complex approaches in political science accessible to advanced undergraduate and beginning graduate students.",Political Science,1959,N/A,0,en
Political Science,Theodore Dwight Woolsey,N/A,1877,N/A,Political science,618,5,1,en
Elements of Political Science,Stephen Leacock,Forgotten Books,2015-06-25,"Excerpt from Elements of Political Science 1. Definition and Scope of Political Science. A treatise on political science must naturally begin with some discussion as to the scope and province of the science itself, and its relation with the other branches of human knowledge of a kindred character. This is especially necessary for two reasons. In the first place the term political science has been used with a good deal of latitude, not to say ambiguity, both in colloquial language and in scientific discussion. In the second place the relationship between this and various other departments of knowledge, such as jurisprudence, history, and economics is an extremely intimate one. It is necessary, therefore, to endeavor as accurately as may be to define the proper field of political science, and to indicate its connection with other branches of learning. An elaborate definition may better be reserved for later consideration. For the present a simple and convenient starting-point may be found in the statement, inadequate though it is, that political science deals with government. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Political Science,434,N/A,0,en
Analyzing Politics,Ellen Grigsby,N/A,2015,N/A,Political science,372,N/A,0,en
Understanding Political Science Research Methods,"Maryann Barakso, Daniel M. Sabet, Brian Schaffner",Routledge,2013-12-04,"This text starts by explaining the fundamental goal of good political science research—the ability to answer interesting and important questions by generating valid inferences about political phenomena. Before the text even discusses the process of developing a research question, the authors introduce the reader to what it means to make an inference and the different challenges that social scientists face when confronting this task. Only with this ultimate goal in mind will students be able to ask appropriate questions, conduct fruitful literature reviews, select and execute the proper research design, and critically evaluate the work of others. The authors' primary goal is to teach students to critically evaluate their own research designs and others’ and analyze the extent to which they overcome the classic challenges to making inference: internal and external validity concerns, omitted variable bias, endogeneity, measurement, sampling, and case selection errors, and poor research questions or theory. As such, students will not only be better able to conduct political science research, but they will also be more savvy consumers of the constant flow of causal assertions that they confront in scholarship, in the media, and in conversations with others. Three themes run through Barakso, Sabet, and Schaffner’s text: minimizing classic research problems to making valid inferences, effective presentation of research results, and the nonlinear nature of the research process. Throughout their academic years and later in their professional careers, students will need to effectively convey various bits of information. Presentation skills gleaned from this text will benefit students for a lifetime, whether they continue in academia or in a professional career. Several distinctive features make this book noteworthy: A common set of examples threaded throughout the text give students a common ground across chapters and expose them to a broad range of subfields in the discipline. Box features throughout the book illustrate the nonlinear, ""non-textbook"" reality of research, demonstrate the often false inferences and poor social science in the way the popular press covers politics, and encourage students to think about ethical issues at various stages of the research process.",Political Science,445,N/A,0,en
The SAGE Handbook of Political Science,"Dirk Berg-Schlosser, Bertrand Badie, Leonardo Morlino",SAGE,2020-02-11,"Comprising three volumes of contributions from expert authors from around the world, The SAGE Handbook of Political Science aims to frame, assess and synthesize research in the field, helping to define and identify its current and future developments.",Political Science,1701,N/A,0,en
The World of Political Science,"John E. Trent, Michael Stein",Verlag Barbara Budrich,2012-07-10,"How well is the field of political studies doing and where is it headed? These questions are answered by this broad world overview of political science, its advances and shortcomings, along with prescriptions for the future in the first decades of the 21th century. The volume includes three world regional assessments of the discipline by senior scholars along with an in-depth survey of various sub-disciplinary fields and a concluding critical essay on the future of political studies. Great as a text book, i.e., an introductory global overview.",Political Science,188,N/A,0,en
The Fundamentals of Political Science Research,Paul M. Kellstedt,N/A,2009,"This textbook provides an introduction to the scientific study of politics, supplying students with the basic tools to be critical consumers and producers of scholarly research.",Political science,272,N/A,0,en
Introduction to Political Science,"Mark Carl Rom, Masaki Hidaka, Rachel Bzostek Walker",N/A,2022,"""Designed to meet the scope and sequence of your course, OpenStax Introduction to Political Science provides a strong foundation in global political systems, exploring how and why political realities unfold. Rich with examples of individual and national social action, this text emphasizes students' role in the political sphere and equips them to be active and informed participants in civil society. Learn more about what this free, openly-licensed textbook has to offer you and your students.""--OpenStax.",Political Science,0,N/A,0,en
Introduction to Political Science,Raymond Garfield Gettell,N/A,1910,N/A,Political science,454,N/A,0,en
Foundations of Political Science,Peter Harris,N/A,1976,N/A,Political Science,360,N/A,0,en
Principles of Political Science,,N/A,2025,N/A,,0,N/A,0,en
Interpretive Political Science,R. A. W. Rhodes,Oxford University Press,2017-07-20,"Interpretive Political Science is the second of two volumes featuring a selection of key writings by R.A.W. Rhodes. Volume II looks forward and explores the 'interpretive turn' and its implications for the craft of political science, especially public administration, and draws together articles from 2005 onwards on the theme of 'the interpretive turn' in political science. Part I provides a summary statement of the interpretive approach, and Part II develops the theme of blurring genres and discusses a variety of research methods common in the humanities, including: ethnographic fieldwork, life history, and focus groups. Part III demonstrates how the genres of thought and presentation found in the humanities can be used in political science. It presents four examples of such blurring 'at work' with studies of: applied anthropology and civil service reform; women's studies and government departments; and storytelling and local knowledge. The book concludes with a summary of what is edifying about an interpretive approach, and why this approach matters, and revisits some of the more common criticisms before indulging in plausible conjectures about the future of interpretivism. The author seeks new and interesting ways to explore governance, high politics, public policies, and the study of public administration in general. Volume I collects in one place for the first time the main articles written by Rhodes on policy networks and governance between 1990 and 2005, and explores a new way of describing British government, focusing on policy making and the ways in which policy is put into practice.",Social Science,345,N/A,0,en
Political Theory and Political Science,Martin Landau,N/A,1979,N/A,Political science,244,N/A,0,en
Political Science Today,Wendy N. Whitman Cobb,CQ Press,2019-07-23,"""This is a solid textbook for an intro course... It follows different approaches in the discipline, going subfield by subfield from Political Theory to American Politics, Comparative, and IR. It has a strong introductory chapter that helps disentangle the relation between politics and political science."" —Manuel Balan, McGill University Political science has changed; the way students learn has changed; so too should the way it’s taught. This is political science, today. Political Science Today by Wendy Whitman Cobb gives students a holistic view of the subfields that make up political science by dedicating one chapter to each of the topics at the core of the discipline. Unlike denser texts on the market, Political Science Today uses a field-based approach that allows students to engage with the material directly and dig into each of the discipline’s diverse subfields while also developing critical thinking skills, discerning the differences between politics and political science, conducting and consuming research, and broadening their future career aspirations. This title is accompanied by a complete teaching and learning package. Digital Option / Courseware SAGE Vantage is an intuitive digital platform that delivers this text’s content and course materials in a learning experience that offers auto-graded assignments and interactive multimedia tools, all carefully designed to ignite student engagement and drive critical thinking. Built with you and your students in mind, it offers simple course set-up and enables students to better prepare for class. Assignable Video with Assessment Assignable video (available with SAGE Vantage) is tied to learning objectives and curated exclusively for this text to bring concepts to life. LMS Cartridge (formerly known as SAGE Coursepacks): Import this title’s instructor resources into your school’s learning management system (LMS) and save time. Don’t use an LMS? You can still access all of the same online resources for this title via the password-protected Instructor Resource Site.",Political Science,288,N/A,0,en
Political Science in Europe,"Thibaud Boncourt, Isabelle Engeli, Diego Garzia",ECPR Press,2020-05-28,"The last half-century has been a defining period for the development of political science in Europe: disciplinary norms have become institutionalized in professional organizations, training units, and research centres; the scholarly community has dramatically grown in size across the continent; the analytical and methodological tools of the discipline are increasingly sophisticated; and the knowledge disseminated under the label ""political science"" is bigger than it has ever been. Political Science in Europe takes stock of these developments and reflects on the achievements of the discipline, and the challenges it faces. Is there a distinctive ""European"" blend of political science? Is the European political science community cohesive and inclusive? How does the discipline cope with the neoliberalisation of academia, and the diffusion of illiberal politics? Leading and up-and-coming political scientists answer these questions by discussing the discipline's key concepts and intellectual trends, its professional structures, and its relationship with its social, economic, and political environment.",Political Science,295,N/A,0,en
Political science in motion,"Ramona Coman, Jean-Frédéric Morin",Editions de l'Université de Bruxelles,2019-08-06,"What are the main trends in contemporary political science research? This book examines recent developments in political science research. What are the new influences to which the discipline opens itself up? Is political science research converging towards a single model or splitting into different streams? What are the new challenges at the beginning of the 21st century? This collection of essays discusses three interrelated topics: the relationship between political science and the problems of politics, the relationship between political science and other fields of research, and the transformation of the profession. EXTRACT The past, the present and the future of political science have always been a topic of inquiry for political scientists. This collection of essays is not the first to explore the evolution of the discipline. Since its inception, scholars of politics of all persuasions have (re)produced the story of the field as a discipline and as a profession (Farr et al. 1990: 598; Blondiaux 1997: 10; Gunnell 2002: 339; Dryzek 2002; 2006). They have explored the discipline’s relation with its social and political environment, they have questioned its epistemological and ontological specificities, and more recently they have documented its professional standards, codes, and practices. As the discipline expands in different parts of the world, the attention devoted to its evolution and development has increased. Political science is a recognized object of study and “state of the discipline” studies are flourishing. This book seeks to contribute to these recent debates about the evolution of the discipline by exploring three interrelated themes, namely (1) the discipline’s co-evolution with politics, (2) its changing relations with sister disciplines, (3) and the transformation of its practices for knowledge production and dissemination. We argue in this volume that these topics are fundamental, as they directly address the core identity of political science. ABOUT THIS BOOK There is very little literature on academic journals and how they function or what they achieve and Political Science in Motion is to be welcomed as a step towards filling that gap. It is well-edited, as is evident from the cross-references between chapters. It answers some of the questions that one might want to ask, while others remain unanswered"" - Wyn Grant, The London School of Economics and Political Science, Review of books",Political Science,220,N/A,0,en
Ibss: Political Science: 1994,British Library of Political and Economic Science at the London School of Economics,Psychology Press,1995-12-08,"The IBSS is the essential tool for librarians, university departments, research institutions and any public or private institution whose work requires access to up-to-date and comprehensive knowledge of the social sciences.",Political Science,578,5,1,en
Political Science and the Problem of Social Order,Henrik Enroth,Cambridge University Press,2022-03-24,"Shows how the problem of social order has shaped concept formation, theory, and normative argument in political science.",Philosophy,211,N/A,0,en
The Elements of Political Science,Stephen Leacock,N/A,1913,N/A,Political science,417,N/A,0,en
Liberalism and the Emergence of American Political Science,Robert Adcock,Oxford University Press,2014-03-10,"Winner of the 2015 Award for Concept Analysis in Political Science American political science has been widely but loosely identified as a liberal science. Robert Adcock clarifies the place of American political science within the liberal tradition by situating its origins in relation to the transatlantic history of liberalism. The pioneers of American political science participated in transatlantic networks of intellectual and political elites that connected them directly to the evolution of liberalism in Europe. This book shows how these figures adapted multiple European liberal arguments to speak to particular challenges of mass democratic politics and large-scale industry as they developed in America. Political science's pioneers in the American academy were thus active agents of the Americanization of liberalism. In charting the emergence of American political science, Adcock shows how a distinct current of mid-nineteenth-century European liberalism was transformed into two alternative twentieth-century American liberalisms. When political science first secured a niche in America's antebellum academy, it advanced a democratized classical liberal vision that overlapped with the contemporary European liberalism of Tocqueville and John Stuart Mill. As political science expanded during the dramatic growth of universities in the Gilded Age, controversy and cleavage within liberalism came to the fore in the area of political economy. During the late-nineteenth century, this cleavage was fleshed out into the alternative analyses of democracy and the administrative state advanced by two divergent liberal political visions: progressive liberalism and disenchanted classical liberalism. Both visions found expression among the early leaders of the new American Political Science Association, founded in 1903; and in turn, within the fierce contest over the meaning of ""liberalism"" as this term entered American political discourse from the mid-1910s on. The history of American political science allows us to see how a distinct current of mid-nineteenth-century European liberalism was transformed into alternative twentieth-century American liberalisms.",Political Science,313,N/A,0,en
Political Science Revitalized,Michael Haas,Lexington Books,2017-07-28,"Political science has been described as a jigsaw puzzle with many specializations and subfields that do not talk to one another. This book offers a solution that will advance the field from mid-level theory to engage in cross-fertilization through metatheoretical paradigms. The book begins with a history of political science from the nineteenth century to the present, followed by a paradigmatic history of political science including 6 metatheories in the pre-behavioral era, 12 in the behavioral era, and the 4 major and several minor paradigms being developed today. The book advances the goal of David Easton by proposing a neobehavioral political science including multimethodological innovations, cross-testing of paradigms, and tenets of a new political science that can rise to become a truly theoretical science. Each paradigm is diagramed to demonstrate the key concepts and their causal interconnections. Political Science Revitalized: Filling the Jigsaw Puzzle with Paradigms poses an exciting and provocative argument for the future of the vast field of political science.",Political Science,335,N/A,0,en
Political Science in History,"James F. Farr, James Farr, John S. Dryzek, Stephen T. Leonard",Cambridge University Press,1995-04-28,"In this volume, scholars take up the challenge of disciplinary history by exploring the themes and movements that have shaped political science today.",History,386,N/A,0,en
Political Science-I,,N/A,2016,N/A,,231,N/A,0,en
Behavioralism in Political Science,Richard J. Gelles,Routledge,2017-09-08,"Changes in the thinking of science are usually accompanied by lively intellectual conflicts between opposing or divergent points of view. The clash of ideas is a major ingredient in the stimulation of the life of the mind in human culture. Such arguments and counter-arguments, of proofs and disproofs, permit changes in the arts and sciences to take place. Political science is not exempt from these conflicts. Since the middle of the twentieth century, the study of politics has been rocked by disagreements over its scope, theories, and methods. These disagreements were somewhat less frequent than in most sciences, natural or behavioral, but they have been at times bitter and persuasive. The subject matter of political science politics and all that is involved in politics has a halo effect. The stakes of politics make people fight and sometimes die for what they claim as their due. Political scientists seem to confuse academic with political stakes, behaving as if the victories and defeats on the battleground of the intellect resemble those on the battleground of political life. Three issues seem critical to political science at the time this volume first appeared in the 1960s: First, disagreement over the nature of the knowledge of political things is a science of politics possible, or is the study of politics a matter of philosophy? Second, controversy over the place of values in the study of politics a controversy that makes for a great deal of confusion. Third, disagreements over the basic units of analysis in the study of politics‘should the political scientist study individual and collective behavior, or limit the work to the study of institutions and large-scale processes? This collection brings together the most persuasive writings on these topics in the mid-1960s.",Political Science,121,N/A,0,en
Doing Political Science and International Relations,"Heather Savigny, Lee Marsden",Bloomsbury Publishing,2011-05-24,"This is an ideal introduction for all embarking on a degree in Politics or International Relations. Starting from the premise that the 'doing' of political science is an active, and interactive, process of critical evaluation, it addresses the crucial question of how – as well as what – we should study. The book examines a wide range of theoretical perspectives and shows how they can be usefully applied to questions such as 'Why do states go to war?' and 'In whose interests does the political system work?' Chapters are organized by core areas of study – such as power, the state, policy, institutions, the media, security, political economy – and show how theories can be used and applied within each topic.",Political Science,335,N/A,0,en
Empirical Implications of Theoretical Models in Political Science,"Jim Granato, Melody Lo, M. C. Sunny Wong",Cambridge University Press,2021-05-13,"Provides a framework to demonstrate how to unify formal, theoretical and empirical analysis through various interdisciplinary examples.",Political Science,399,N/A,0,en
政治秩序的起源（上卷） ：從史前到法國大革命,法蘭西斯．福山,時報文化出版,2020-12-11,沒有優質國家國家， 就沒有優質民主！ 2020年讓全球措手不及。新型冠狀病毒（COVID-19）導致的肺炎疫情意外爆發，不僅考驗各國政府如何保護國民健康、維繫經濟活動，更加速國際政治情勢的變化，疫情能否獲得控制仍在未定之天，世界秩序已然大洗牌。如今重讀政治思想家法蘭西斯．福山於2014年寫就的《政治秩序的起源》，彷彿置身於政治預言之中。 法蘭西斯．福山師承杭亭頓（Samual P. Huntington），希望能藉由這套《政治秩序的起源》，補足其政治思想因時代衍生的落差。但他的做法並非接續杭亭頓的著作從一九七?年代開始分析，而選擇從人類史前開始，自人類的靈長目祖先黑猩猩談起。 法蘭西斯．福山認為現代國家要實施民主並不難，真正困難的是建立有能力為人民服務，並且保障人民安全的合法現代國家。《政治秩序的起源》分成上下兩卷，其理論基礎在於，現代成功的自由民主，來自三大政治體制：國家、政治、可問責的政府。 第一、國家必須能合法、有效地使用權力。 第二、法治是用來限制國家、統治者的權力。 第三、一個可問責的政府，會藉由公平自由的多黨選舉等民主程序，迫使統治者以全民利益為優先，而非謀一己之私。 在《政治秩序的起源（上卷）：從史前到法國大革命》中，福山旁徵博引、縱貫古今，展開一場探討政治建制的起源、演變與衰敗的歷史之旅。上卷共分五部，前半以國家建造為主題，闡述從黑猩猩的生活習性乃至人類部落社會的出現；他視中國為世界上第一個擁有現代政治體系的國家，並比較同樣位於東方的印度，宗教如何讓兩者的政治發展截然不同；一路延伸至中東如何藉由奇特的奴隸制度建立短暫的強勢國家。後半則立論於法治，談宗教如何在西方發展出法治獨立的運作模式；以及直到法國大革命前夕，可問責政府在歐洲的發展。 對照2014年書中提到的質疑與推測，如中國能否在專制制度下維持經濟成長，如今讀來分外值得深思。縱然自由市場、有活力的公民社會、自發性的群眾智慧，都是民主重要的成分，但都無法取代一個強健、階層分明的政府。民主建制的存在，並不是評斷某國治理好壞的有力依據，未能兌現承諾，才是政治制度面臨的最嚴峻挑戰。如何「向丹麥看齊」，建立民主、安全、繁榮又不腐敗的國家，是本書追求的理想國度。,Political Science,156,N/A,0,zh-TW
International Encyclopedia of Political Science,"Bertrand Badie, Dirk Berg-Schlosser, Leonardo Morlino",SAGE Publications,2011-09-07,"With entries from leading international scholars from around the world, this eight-volume encyclopedia offers the widest possible coverage of key areas both regionally and globally. The International Encyclopedia of Political Science provides a definitive, comprehensive picture of all aspects of political life, recognizing the theoretical and cultural pluralism of our approaches and including findings from the far corners of the world. The eight volumes cover every field of politics, from political theory and methodology to political sociology, comparative politics, public policies, and international relations. Entries are arranged in alphabetical order, and a list of entries by subject area appears in the front of each volume for ease of use. The encyclopedia contains a detailed index as well as extensive bibliographical references. Filling the need for an exhaustive overview of the empirical findings and reflections on politics, this reference resource is suited for undergraduate or graduate students who wish to be informed effectively and quickly on their field of study, for scholars seeking information on relevant research findings in their area of specialization or in related fields, and for lay readers who may lack a formal background in political science but have an interest in the field nonetheless. The International Encyclopedia of Political Science provides an essential, authoritative guide to the state of political science at the start of the 21st century and for decades to come, making it an invaluable resource for a global readership, including researchers, students, citizens, and policy makers. The encyclopedia was developed in partnership with the International Political Science Association. Key Themes: Case and Area Studies Comparative Politics, Theory, and Methods Democracy and Democratization Economics Epistemological Foundations Equality and Inequality Gender and Race/Ethnicity International Relations Local Government Peace, War, and Conflict Resolution People and Organizations Political Economy Political Parties Political Sociology Public Policy and Administration Qualitative Methods Quantitative Methods Religion",Political Science,4511,N/A,0,en
Political Science in Africa,,Bloomsbury Publishing,2023-12-28,"Bringing together African and international scholars, this book gives an account of the present state of the discipline of political science in Africa - generating insights into its present and future trajectories, and assessing the freedom with which it is practiced. Tackling subjects including the decolonization of the discipline, political scientists as public intellectuals, and the teaching of political science, this diverse range of perspectives paints a detailed picture of the impact and relevance of the political science discipline on the continent during the struggles for democratization, and the influence it continues to exert today.",Political Science,224,N/A,0,en
Anthropology and Political Science,"Myron J. Aronoff, Jan Kubik",Berghahn Books,2013,"What can anthropology and political science learn from each other? The authors argue that collaboration, particularly in the area of concepts and methodologies, is tremendously beneficial for both disciplines, though they also deal with some troubling aspects of the relationship. Focusing on the influence of anthropology on political science, the book examines the basic assumptions the practitioners of each discipline make about the nature of social and political reality, compares some of the key concepts each field employs, and provides an extensive review of the basic methods of research that ""bridge"" both disciplines: ethnography and case study. Through ethnography (participant observation), reliance on extended case studies, and the use of ""anthropological"" concepts and sensibilities, a greater understanding of some of the most challenging issues of the day can be gained. For example, political anthropology challenges the illusion of the ""autonomy of the political"" assumed by political science to characterize so-called modern societies. Several chapters include a cross-disciplinary analysis of key concepts and issues: political culture, political ritual, the politics of collective identity, democratization in divided societies, conflict resolution, civil society, and the politics of post-Communist transformations.",Political Science,368,N/A,0,en
Beginning Research in Political Science,Carolyn Forestiere,N/A,2021-03,"""Beginning Research in Political Science takes a learn-by-doing-approach to guide students through all of the steps needed for their own original projects. Each chapter builds from the previous chapter with step-by-step instructions that guide students towards the project's completion. The text features recent data from the World Values Survey and instructional SPSS Statistics software tutorials, along with a variety of features reflecting its consistent pedagogy""--",,0,N/A,0,en
