Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Autobiography of a Transgender Scientist,Ben Barres,MIT Press,2018-10-30,"A leading scientist describes his life, his gender transition, his scientific work, and his advocacy for gender equality in science. Ben Barres was known for his groundbreaking scientific work and for his groundbreaking advocacy for gender equality in science. In this book, completed shortly before his death from pancreatic cancer in December 2017, Barres (born in 1954) describes a life full of remarkable accomplishments—from his childhood as a precocious math and science whiz to his experiences as a female student at MIT in the 1970s to his female-to-male transition in his forties, to his scientific work and role as teacher and mentor at Stanford. Barres recounts his early life—his interest in science, first manifested as a fascination with the mad scientist in Superman; his academic successes; and his gender confusion. Barres felt even as a very young child that he was assigned the wrong gender. After years of being acutely uncomfortable in his own skin, Barres transitioned from female to male. He reports he felt nothing but relief on becoming his true self. He was proud to be a role model for transgender scientists. As an undergraduate at MIT, Barres experienced discrimination, but it was after transitioning that he realized how differently male and female scientists are treated. He became an advocate for gender equality in science, and later in life responded pointedly to Larry Summers's speculation that women were innately unsuited to be scientists. Privileged white men, Barres writes, “miss the basic point that in the face of negative stereotyping, talented women will not be recognized.” At Stanford, Barres made important discoveries about glia, the most numerous cells in the brain, and he describes some of his work. “The most rewarding part of his job,” however, was mentoring young scientists. That, and his advocacy for women and transgender scientists, ensures his legacy.",Social Science,161,N/A,0,en
Truth & Beauty,Ann Patchett,Harper Collins,2009-10-13,"""A loving testament to the work and reward of the best friendships, the kind where your arms can’t distinguish burden from embrace.” — People New York Times Bestselling author Ann Patchett’s first work of nonfiction chronicling her decades-long friendship with the critically acclaimed and recently deceased author, Lucy Grealy. Ann Patchett and the late Lucy Grealy met in college in 1981, and, after enrolling in the Iowa Writer’s Workshop, began a friendship that would be as defining to both of their lives as their work. In Gealy's critically acclaimed and hugely successful memoir, Autobiography of a Face, she wrote about losing part of her jaw to childhood cancer, years of chemotherapy and radiation, and endless reconstructive surgeries. In Truth & Beauty, the story isn't Lucy's life or Ann's life, but the parts of their lives they shared together. This is a portrait of unwavering commitment that spans twenty years, from the long cold winters of the Midwest, to surgical wards, to book parties in New York. Through love, fame, drugs, and despair, this is what it means to be part of two lives that are intertwined...and what happens when one is left behind. This is a tender, brutal book about loving the person we cannot save. It is about loyalty and being uplifted by the sheer effervescence of someone who knew how to live life to the fullest.",Nature,212,N/A,0,en
Autobiography,Morrissey,Penguin,2014-11-04,"“Spend the day in bed” with Autobiography by Morrissey, whose new album Low in High School is out November 17th Steven Patrick Morrissey was born in Manchester on May 22nd 1959. Singer-songwriter and co-founder of the Smiths (1982–1987), Morrissey has been a solo artist for twenty-six years, during which time he has had three number 1 albums in England in three different decades. Achieving eleven Top 10 albums (plus nine with the Smiths), his songs have been recorded by David Bowie, Nancy Sinatra, Marianne Faithfull, Chrissie Hynde, Thelma Houston, My Chemical Romance and Christy Moore, amongst others. An animal protectionist, in 2006 Morrissey was voted the second greatest living British icon by viewers of the BBC, losing out to Sir David Attenborough. In 2007 Morrissey was voted the greatest northern male, past or present, in a nationwide newspaper poll. In 2012, Morrissey was awarded the Keys to the City of Tel-Aviv. It has been said “Most pop stars have to be dead before they reach the iconic status that Morrissey has reached in his lifetime.”",Biography & Autobiography,478,N/A,0,en
Vanna Speaks,"Vanna White, Bart Andrews",Grand Central Pub,1988,"Finally in paperback, the candid, revealing autobiography of America's favorite new star! Sweet, sexy, candid and always herself, here is the real Vanna--and the inspiring story of her breathtaking dream come true. Includes 32 dazzling photos, including some surprising picture's from White's past. ""Presented with charm and aplomb"".--Washington Post Book World.",Biography & Autobiography,191,N/A,0,en
Curriculum Vitae,Muriel Spark,New Directions Publishing,2011,Muriel Spark's bracingly salty memoir is a no-holds-barred trip through an extraordinary writer's life.,Biography & Autobiography,244,N/A,0,en
Over the Top and Back,Tom Jones,Penguin UK,2015-10-08,"Discover the remarkably honest and captivating story of one of the world's greatest ever singing talents, Sir Tom Jones 'Brilliantly told' SUNDAY TIMES 'A terrific, star-studded journey' DAILY EXPRESS ______ 'For a lot of years, I've answered a lot of questions, but have never told my story before . . .' In a business where dreams are often short-lived, Sir Tom Jones has maintained his sensational career across six decades. But how did a boy from a Welsh coal-mining family attain success across the globe over the course of decades? In this, his first ever autobiography, Tom revisits his past and tells the tale of his journey from wartime Pontypridd to LA and beyond. He reveals the stories behind the ups and downs of his fascinating and remarkable life, from the early heydays to the subsequent fallow years to his later period of artistic renaissance. It's the story nobody else knows or understands, told by the man who lived it, and written the only way he knows how: simply and from the heart. Raw, honest, funny and powerful, this is a memoir like no other from one of the world's greatest ever singing talents. ______ 'Packed with the kind of showbiz tales you don't get any more' Daily Express 'Hugely enjoyable' Daily Mail 'A book that gets to Jones's core' Daily Mirror 'This lively, thoughtful and entertaining account does justice to a remarkable life and career' Sunday Express 'A brilliant read full of charm' Woman & Home",Biography & Autobiography,471,N/A,0,en
Neil Patrick Harris,Neil Patrick Harris,Crown,2015-09-15,"“Neil Patrick Harris’s Choose Your Own Autobiography is one of the best celeb memoirs I’ve ever read.”—The Phoenix News Seeking an exciting read that puts the “u” back in “aUtobiography”? Look no further than Neil Patrick Harris: Choose Your Own Autobiography! In this entertaining and innovative memoir, Neil Patrick Harris shares intimate and hilarious stories about everything from his early days in LA, life on the How I Met Your Mother set, secrets from backstage at award shows, and family life with David, Harper, and Gideon. In a fresh spin on the typical celebrity narrative, he lets you, the reader, choose which path you want him to follow. All this plus magic tricks, cocktail recipes, embarrassing pictures from his time as a child actor, and even a closing song!",Biography & Autobiography,314,N/A,0,en
American Autobiography,Paul John Eakin,Univ of Wisconsin Press,1991,This is the first comprehensive assessment of the major periods and varieties of American autobiography. The eleven original essays in this volume do not only survey what has been done; they also point toward what can and should be done in future studies of a literary genre that is now receiving major scholarly attention. Book jacket.,Biography & Autobiography,302,N/A,0,en
Iacocca,"Lee Iacocca, William Novak",Bantam,1986-06-01,"“Vintage Iacocca . . . He is fast-talking, blunt, boastful, and unabashedly patriotic. Lee Iacocca is also a genuine folk hero. . . . His career is breathtaking.”—Business Week He’s an American legend, a straight-shooting businessman who brought Chrysler back from the brink and in the process became a media celebrity, newsmaker, and a man many had urged to run for president. The son of Italian immigrants, Lee Iacocca rose spectacularly through the ranks of Ford Motor Company to become its president, only to be toppled eight years later in a power play that should have shattered him. But Lee Iacocca didn’t get mad, he got even. He led a battle for Chrysler’s survival that made his name a symbol of integrity, know-how, and guts for millions of Americans. In his classic hard-hitting style, he tells us how he changed the automobile industry in the 1960s by creating the phenomenal Mustang. He goes behind the scenes for a look at Henry Ford’s reign of intimidation and manipulation. He recounts the miraculous rebirth of Chrysler from near bankruptcy to repayment of its $1.2 billion government loan so early that Washington didn’t know how to cash the check.",Biography & Autobiography,402,5,2,en
An Autobiography,Agatha Christie,HarperCollins UK,2010-10-14,Agatha Christie’s ‘most absorbing mystery’ – her own autobiography.,Biography & Autobiography,743,N/A,0,en
"History, Historians, and Autobiography",Jeremy D. Popkin,University of Chicago Press,2005-05-09,"Though history and autobiography both claim to tell true stories about the past, historians have traditionally rejected first-person accounts as subjective and therefore unreliable. What then, asks Jeremy D. Popkin in History, Historians, and Autobiography, are we to make of the ever-increasing number of professional historians who are publishing stories of their own lives? And how is this recent development changing the nature of history-writing, the historical profession, and the genre of autobiography? Drawing on the theoretical work of contemporary critics of autobiography and the philosophy of Paul Ricoeur, Popkin reads the autobiographical classics of Edward Gibbon and Henry Adams and the memoirs of contemporary historians such as Emmanuel Le Roy Ladurie, Peter Gay, Jill Ker Conway, and many others, he reveals the contributions historians' life stories make to our understanding of the human experience. Historians' autobiographies, he shows, reveal how scholars arrive at their vocations, the difficulties of writing about modern professional life, and the ways in which personal stories can add to our understanding of historical events such as war, political movements, and the traumas of the Holocaust. An engrossing overview of the way historians view themselves and their profession, this work will be of interest to readers concerned with the ways in which we understand the past, as well as anyone interested in the art of life-writing.",Biography & Autobiography,350,N/A,0,en
The Book of Disquiet: The Complete Edition,Fernando Pessoa,New Directions Publishing,2017-08-29,"For the first time—and in the best translation ever—the complete Book of Disquiet, a masterpiece beyond comparison The Book of Disquiet is the Portuguese modernist master Fernando Pessoa’s greatest literary achievement. An “autobiography” or “diary” containing exquisite melancholy observations, aphorisms, and ruminations, this classic work grapples with all the eternal questions. Now, for the first time the texts are presented chronologically, in a complete English edition by master translator Margaret Jull Costa. Most of the texts in The Book of Disquiet are written under the semi-heteronym Bernardo Soares, an assistant bookkeeper. This existential masterpiece was first published in Portuguese in 1982, forty-seven years after Pessoa’s death. A monumental literary event, this exciting, new, complete edition spans Fernando Pessoa’s entire writing life.",Fiction,516,N/A,0,en
N/A,,N/A,N/A,N/A,,169,N/A,0,en
Telling Lies in Modern American Autobiography,Timothy Dow Adams,UNC Press Books,2017-10-10,"All autobiographers are unreliable narrators. Yet what a writer chooses to misrepresent is as telling -- perhaps even more so -- as what really happened. Timothy Adams believes that autobiography is an attempt to reconcile one's life with one's self, and he argues in this book that autobiography should not be taken as historically accurate but as metaphorically authentic. Adams focuses on five modern American writers whose autobiographies are particularly complex because of apparent lies that permeate them. In examining their stories, Adams shows that lying in autobiography, especially literary autobiography, is not simply inevitable. Rather it is often a deliberate, highly strategic decision on the author's part. Throughout his analysis, Adams's standard is not literal accuracy but personal authenticity. He attempts to resolve some of the paradoxes of recent autobiographical theory by looking at the classic question of design and truth in autobiography from the underside -- with a focus on lying rather than truth. Originally published in 1990. A UNC Press Enduring Edition -- UNC Press Enduring Editions use the latest in digital technology to make available again books from our distinguished backlist that were previously out of print. These editions are published unaltered from the original, and are presented in affordable paperback formats, bringing readers both historical and cultural value.",Literary Criticism,222,N/A,0,en
I Came As a Shadow,John Thompson,Henry Holt and Company,2020-12-15,"A NEW YORK TIMES NOTABLE BOOK The long-awaited autobiography from Georgetown University’s legendary coach, whose life on and off the basketball court threw America’s unresolved struggle with racial justice into sharp relief. John Thompson was never just a basketball coach and I Came As A Shadow is categorically not just a basketball autobiography. After five decades at the center of race and sports in America, Thompson—the iconic NCAA champion, Black activist, and educator—was ready to make the private public at last, and he completed this autobiography shortly before his death in the historically tumultuous summer of 2020. Chockful of stories and moving beyond mere stats (three Final Fours, four-time national coach of the year, seven Big East championships, 97 percent graduation rate), Thompson’s book drives us through his childhood under Jim Crow segregation to our current moment of racial reckoning. We experience riding shotgun with Celtics icon Red Auerbach and coaching NBA Hall of Famers like Patrick Ewing and Allen Iverson. What were the origins of the the phrase “Hoya Paranoia”? You’ll see. And parting his veil of secrecy, Thompson brings us into his negotiation with a D.C. drug kingpin in his players’ orbit in the 1980s, as well as behind the scenes of his years on the Nike board. Thompson’s mother was a teacher who had to clean houses because of racism in the nation's capital. His father could not read or write. Their son grew up to be a man with his own larger-than-life statue in a building that bears his family’s name on a campus once kept afloat by the selling of 272 enslaved Black people. This is a great American story, and John Thompson’s experience sheds light on many of the issues roiling our nation. In these pages, he proves himself to be the elder statesman whose final words college basketball and the country need to hear. I Came As A Shadow is not a swan song, but a bullhorn blast from one of America’s most prominent sons.",Sports & Recreation,352,N/A,0,en
Autobiography of Andrew Carnegie,Andrew Carnegie,DigiCat,2022-06-02,"""Autobiography of Andrew Carnegie"" tells the story of the life of one of the richest people in the world. He was a Scottish-American industrialist who led the expansion of the American steel industry in the late 19th century. Together with the ""Gospel of Wealth,"" this book was one of the most important of his writings.",Fiction,359,N/A,0,en
My Autobiography,Charlie Chaplin,N/A,1992,N/A,,0,N/A,0,en
Open,Andre Agassi,HarperCollins UK,2010,"A stunning memoir by one of the world's most beloved athletes-a nuance portrait, an intensely candid account of a remarkable life, and a thrilling inside view of the pro tennis tour.",Jugadores de tenis,404,5,1,en
The Life of Benvenuto Cellini,Benvenuto Cellini,London : J.C. Nimmo,1888,N/A,"Art, Renaissance",432,N/A,0,en
An Autobiography of the Autobiography of Reading,Dionne Brand,University of Alberta,2020-01-28,"The geopolitics of empire had already prepared me for this...coloniality constructs outsides and insides—worlds to be chosen, disturbed, interpreted, and navigated—in order to live something like a real self. Internationally acclaimed poet and novelist Dionne Brand reflects on her early reading of colonial literature and how it makes Black being inanimate. She explores her encounters with colonial, imperialist, and racist tropes; the ways that practices of reading and writing are shaped by those narrative structures; and the challenges of writing a narrative of Black life that attends to its own expression and its own consciousness.",Literary Criticism,73,N/A,0,en
"The Autobiography of Martin Luther King, Jr.",Clayborne Carson,Grand Central Publishing,2001-01-01,"Written by Martin Luther King, Jr. himself, this astounding autobiography brings to life a remarkable man changed the world —and still inspires the desires, hopes, and dreams of us all. Martin Luther King: the child and student who rebelled against segregation. The dedicated minister who questioned the depths of his faith and the limits of his wisdom. The loving husband and father who sought to balance his family’s needs with those of a growing, nationwide movement. And to most of us today, the world-famous leader who was fired by a vision of equality for people everywhere. Relevant and insightful, The Autobiography of Martin Luther King, Jr. offers King’s seldom disclosed views on some of the world’s greatest and most controversial figures: John F. Kennedy, Malcolm X, Lyndon B. Johnson, Mahatma Gandhi, and Richard Nixon. It paints a moving portrait of a people, a time, and a nation in the face of powerful change. And it shows how Americans from all walks of life can make a difference if they have the courage to hope for a better future.",Biography & Autobiography,319,3,71,en
Autobiography of an Archive,Nicholas B. Dirks,Columbia University Press,2015-02-10,"The decades between 1970 and the end of the twentieth century saw the disciplines of history and anthropology draw closer together, with historians paying more attention to social and cultural factors and the significance of everyday experience in the study of the past. The people, rather than elite actors, became the focus of their inquiry, and anthropological insights into agriculture, kinship, ritual, and folk customs enabled historians to develop richer and more representative narratives. The intersection of these two disciplines also helped scholars reframe the legacies of empire and the roots of colonial knowledge. In this collection of essays and lectures, history's turn from high politics and formal intellectual history toward ordinary lives and cultural rhythms is vividly reflected in a scholar's intellectual journey to India. Nicholas B. Dirks recounts his early study of kingship in India, the rise of the caste system, the emergence of English imperial interest in controlling markets and India's political regimes, and the development of a crisis in sovereignty that led to an extraordinary nationalist struggle. He shares his personal encounters with archives that provided the sources and boundaries for research on these subjects, ultimately revealing the limits of colonial knowledge and single disciplinary perspectives. Drawing parallels to the way American universities balance the liberal arts and specialized research today, Dirks, who has occupied senior administrative positions and now leads the University of California at Berkeley, encourages scholars to continue to apply multiple approaches to their research and build a more global and ethical archive.",Social Science,401,N/A,0,en
The Autobiography of Medgar Evers,"Myrlie Evers-Williams, Manning Marable",Civitas Books,2006-08-29,"On the evening of June 12, 1963 -- the day President John F. Kennedy gave his most impassioned speech about the need for interracial tolerance ""Medgar Evers, the NAACP's first field secretary in Mississippi, was shot and killed by an assassin's bullet in his driveway. The still-smoking gun -- bearing the fingerprints of Byron De La Beckwith, a staunch white supremacist -- was recovered moments later in some nearby bushes. Still, Beckwith remained free for over thirty years, until Evers's widow finally forced the Mississippi courts to bring him to justice. The Autobiography of Medgar Evers tells the full story of one the greatest leaders of the civil rights movement, bringing his achievement to life for a new generation. Although Evers's memory has remained a force in the civil rights movement, the legal battles surrounding his death have too often overshadowed the example and inspiration of his life. Myrlie Evers-Williams and Manning Marable have assembled the previously untouched cache of Medgar's personal documents, writings, and speeches. These remarkable pieces range from Medgar's monthly reports to the NAACP to his correspondence with luminaries of the time such as Robert Carter, General Counsel for the NAACP in the landmark Brown v. Board of Education case. Most important of all are the recollections of Myrlie Evers, combined with letters from her personal collection. These documents and memories form the backbone of The Autobiography of Medgar Evers a cohesive narrative detailing the rise and tragic death of a civil rights hero.",Biography & Autobiography,394,N/A,0,en
The Autobiography of William Carlos Williams,William Carlos Williams,New Directions Publishing,2017-04-28,"The Autobiography is an unpretentious book; it reads much as Williams talked—spontaneously and often with a special kind of salty humor. But it is a very human story, glowing with warmth and sensitivity. It brings us close to a rare man and lets us share his affectionate concern for the people to whom he ministered, body and soul, through a long rich life as physician and writer. William Carlos Williams’s medical practice and his literary career formed an undivided life. For forty years he was a busy doctor in the town of Rutherford, New Jersey, and yet he was able to write more than thirty books. One of the finest chapters in the Autobiography tells how each of his two roles stimulated and supported the other.",Biography & Autobiography,426,N/A,0,en
Mark Twain's Autobiography,Mark Twain,N/A,1924,Selected from Mark Twain's typescript.,"Authors, American",402,N/A,0,en
The Grammar of Autobiography,Jean Quigley,Psychology Press,2000-05-01,"This is the first book to bring together four distinct literatures--functional linguistics, child language, narrative development, and discursive psychology. It is an outgrowth of the historical relationship between psychology and linguistics, especially the post-Wittgensteinian ""turn to language."" Relevant issues are situated at that interface in a way that should prove accessible to both linguists with little or no psychological knowledge and to psychologists with no linguistics background are addressed. Previously, there have been volumes on the theses of discursive psychology and social constructionism and volumes on the workings and theories of functional linguistics, but none have attempted to link the two as natural bedfellows in this way. While clearly situated within the spirit of the Berkeley school, it goes beyond it by virtue of linking functional linguistics and discursive psychology, and by doing this ontogenetically. Overall, this book is an investigation of the psycholinguistic thesis of the social construction of selfhood and the psychology of everyday life. Featuring the only book-length studies of the use of grammatical analysis as a research strategy in psychology, it integrates issues of human development and child language in a new way. It deals in careful linguistic analyses, examining the role of grammatical forms in constituting context which involves an examination of their functions that are then used to highlight fundamental aspects of development. The linguistic analyses are treated as a testing ground for the ideas and claims made in discursive psychology. The discussion deals with many of the current issues in psychology and related disciplines, including narrative, morality, agency, and responsibility, in order to show the central role of language in human functioning.",Psychology,466,N/A,0,en
I Know Why the Caged Bird Sings,Maya Angelou,Random House,2010-07-21,"Here is a book as joyous and painful, as mysterious and memorable, as childhood itself. I Know Why the Caged Bird Sings captures the longing of lonely children, the brute insult of bigotry, and the wonder of words that can make the world right. Maya Angelou’s debut memoir is a modern American classic beloved worldwide. Sent by their mother to live with their devout, self-sufficient grandmother in a small Southern town, Maya and her brother, Bailey, endure the ache of abandonment and the prejudice of the local “powhitetrash.” At eight years old and back at her mother’s side in St. Louis, Maya is attacked by a man many times her age—and has to live with the consequences for a lifetime. Years later, in San Francisco, Maya learns that love for herself, the kindness of others, her own strong spirit, and the ideas of great authors (“I met and fell in love with William Shakespeare”) will allow her to be free instead of imprisoned. Poetic and powerful, I Know Why the Caged Bird Sings will touch hearts and change minds for as long as people read. “I Know Why the Caged Bird Sings liberates the reader into life simply because Maya Angelou confronts her own life with such a moving wonder, such a luminous dignity.”—James Baldwin From the Paperback edition.",Biography & Autobiography,289,5,2,en
The Autobiography of An Ex-Colored Man,James Weldon Johnson,Prabhat Prakashan,2021-01-01,"First published in the year 1912, 'The Autobiography of an Ex-Colored Man' by James Weldon Johnson is the fictional account of a young biracial man, referred to as the ""Ex-Colored Man"", living in post-Reconstruction era America in the late nineteenth and early twentieth centuries.",Juvenile Fiction,135,N/A,0,en
Andal,"Priya Sarukkai Chabria, Ravi Shankar",Zubaan,2016-03-11,"Ninth century Tamil poet and founding saint Andal is believed to have been found as a baby underneath a holy basil plant in the temple garden of Srivilliputhur. As a young woman she fell deeply in love with Lord Vishnu, composing fervent poems and songs in his honour and, according to custom, eventually marrying the god himself. The Autobiography of a Goddess is Andal's entire corpus, composed before her marriage to Vishnu, and it cements her status as the South Indian corollary to Mirabai, the saint and devotee of Sri Krishna. The collection includes Tiruppavai, a song still popular in congregational worship, thirty pasuram (stanzas) sung before Lord Vishnu, and the less-translated, rapturously erotic Nacchiyar Tirumoli. Priya Sarrukai Chabria and Ravi Shankar employ a radical method in this translation, breathing new life into this rich classical and spiritual verse by rendering Andal in a contemporary poetic idiom in English. Many of Andal's pieces are translated collaboratively; others individually and separately. The two approaches are brought together, presenting a richly layered reading of these much-loved classic Tamil poems and songs.",Poetry,190,N/A,0,en
The Autobiography of Gucci Mane,"Gucci Mane, Neil Martinez-Belkin",Simon and Schuster,2017-09-19,"The highly anticipated memoir from Gucci Mane, ""one of hip-hop's most prolific and admired artists"" (The New York Times).",Biography & Autobiography,304,5,1,en
