Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Internet Family,"Katherine M. Hertlein, Markie L. C. Twist",N/A,2019,"In The Internet Family, Drs. Katherine Hertlein and Markie Twistprovide a current and comprehensive look at the effects of technology on couple and family relationships. Beginning with an overview of the multifaceted ways in which technology impacts our relationships today, the authors discuss a wide range of topics pertinent to couple and family life. Chapters focus on issues such as online dating and infidelity, parenting and the Internet, video gaming, cyberbullying, and everyday usage of social and new media, before providing guidance on how the reader can successfully navigate the advantages and risks that emerge from the use of specific technologies. An online appendix offers a range of assessments and practical tools for identifying Internet-related problems and solutions. A portion of the text is also devoted to the application of the Couple and Family Technology framework and how it can be effectively integrated into clinicians' current practice. Couple and family therapists will find this book highly informative, both to use in their own practice and for referring clients to as part of the treatment process. ed into clinicians' current practice. Couple and family therapists will find this book highly informative, both to use in their own practice and for referring clients to as part of the treatment process.",Computers and families,306,N/A,0,en
Navigating Relationships in the Modern Family,"Jordan Soliz, Colleen Warner Colaner","Peter Lang Incorporated, International Academic Publishers",2020,"This edited collection provides a unique and important perspective on how communication within and about families related to issues of identity and difference can ameliorate negative processes and, at times, potentially amplify positive outcomes such as well-being and relational solidarity.",Communication in families,0,N/A,0,en
Displaying Families,"E. Dermott, J. Seymour",Springer,2011-08-26,"This edited collection uses the concept of 'displaying families' as a new way to understand contemporary family and personal life, addressing how, in a world of fluid relationships, family life must not only be 'done' but also be 'seen to be done'.",Political Science,238,N/A,0,en
Mapping Your Family Relationships,"Stephanie Jean Clement, Cosmic Patterns",Llewellyn Worldwide,2004,This book and CD package is an invaluable astrological tool for analyzing one's family unit objectively. Now pervious astrological knowledge--a birth date and time is all that is required.,"Body, Mind & Spirit",244,N/A,0,en
Working with Refugee Families,"Lucia De Haene, Cécile Rousseau",Cambridge University Press,2020-08-06,This important new book explores how to support refugee family relationships in promoting post-trauma recovery and adaptation in exile.,Law,361,N/A,0,en
The Modern Family,Tim Bracken,N/A,2016,"The Modern Family: Relationships and the Law explains in a concise and clear fashion the law as it relates to 'the family' and the relationship between its members. The definition of 'the family' has changed enormously over the past generation with the enactment of ground-breaking legislation which has redefined our legal understanding of what constitutes 'a family.' For example, the Marriage Act 2015, which recognizes full legal marriage between two persons of the same sex redefining the traditional definition of marriage; the Children and Family Relationships Act 2015 gives full legal recognition to children born as a result of IVF and their parents, who may not be the biological parents; the Gender Recognition Act 2015 allows transgendered persons to register their preferred gender and recognizes a marriage of a transgendered person subsequent to their change of gender. Furthermore, the law recognizes persons who live as a couple, with or without children, who are not married. The Modern Family: Relationships and the Law explains the rights and obligations of the modern Irish family. Issues such as taxation, children, relationship breakdown, rights of cohabitants, succession, IVF, and court procedures are all addressed. A useful Frequently Asked Questions is also included. This accessible book will be of great interest to members of the public seeking information on family-related legal matters, as well as for solicitors, barristers, and other legal professionals. [Subject: Family Law, Irish Law]",Domestic relations,0,N/A,0,en
"Future of Work, Work-Family Satisfaction, and Employee Well-Being in the Fourth Industrial Revolution","Abe, Ethel Ndidiamaka",IGI Global,2020-11-13,"Disruptions are being caused in the workplace due to the development of advanced software technology and the speed at which these technological advancements are being produced. These disruptions could take diverse forms and affect various aspects of work and the lives of entities in the workplaces and families of the individual employees. Work and family are caught in the crossfire between technological disruptions and human adaptation. Hence, there is a need to assess the overall effect that the Fourth Industrial Revolution would have on work, employee work-family satisfaction, and employee well-being. Future of Work, Work-Family Satisfaction, and Employee Well-Being in the Fourth Industrial Revolution is a critical reference source that discusses practical solutions and strategies to manage challenges and address fears regarding the effect of the Fourth Industrial Revolution on the future of employment and the workforce. Featuring research on topics such as corporate governance, job satisfaction, and mental health, this book is ideally designed for human resource professionals, business managers, industry professionals, government officials, policymakers, corporate strategists, consultants, work-life balance experts, human resources software developers, business policy experts, academicians, researchers, and students.",Business & Economics,382,N/A,0,en
Contemporary Grandparenting,"Sara Arber, Virpi Timonen",Policy Press,2012,This is the first book to take a sociological approach to grandparenting across diverse country contexts and combines new theorising with up-to-date empirical findings to document the changing nature of grandparenting across global contexts.,Family & Relationships,286,N/A,0,en
Grandparenting,"Bert Hayslip, Jr., PhD, Christine A. Fruhauf, PhD",Springer Publishing Company,2019-03-15,"This landmark resource investigates and documents current and predicted trends regarding the experiences of grandparents in the United States and abroad. Edited by two of the foremost scholars and educators on the health and wellbeing of grandparents raising their grandchildren, it reflects the enormous changes in the roles of grandparents during the last several decades and explores the historical and social context in which these changes have occurred. With contributions from internationally recognized scholars in family studies, gerontology, human development, psychology, social work, and sociology, this interdisciplinary resource examines the roles of grandparents from multiple perspectives including the cultural/historical, developmental, ecological, and cross cultural, as well as from a clinical/family systems perspective. It reflects the redefinition of the role of grandparents over the past 20 years, mirroring societal shifts in greater longevity and life expectancy, and a greater awareness that grandparenting cannot be viewed in a sociocultural vacuum. Scholars, clinicians, and educators of adult development and aging, will find a wealth of critical information in their fields of endeavor, as will policy makers and clinical practitioners. Print version of the book includes free, searchable, digital access to entire contents of the book! Key Features: Addresses new dimensions of grandparenting such as sexual orientation, health of grandparents, resilience and resourcefulness, step-grandparents, and great-grandparenting Delivers groundbreaking research on the health and wellbeing of grandparents caring for their grandchildren Covers decreasing health disparities, health care coverage, and stipends for grandparents who are not certified kinship providers Examines grief, clinical interventions, grandparent-grandchild and intergenerational relationships, divorce, and the prevalence of multigenerational households Discusses the expanding role of grandfathers, the impact of HIV-AIDS and drug addiction on grandparents, and the global nature of grandparenting Includes clinical case study approaches to helping grandparents",Social Science,402,N/A,0,en
"The Wiley Handbook of Family, School, and Community Relationships in Education","Steven B. Sheldon, Tammy A. Turner-Vorbeck",John Wiley & Sons,2019-03-19,"A comprehensive collection of essays from leading experts on family and community engagement The Wiley Handbook of Family, School, and Community Relationships in Educationbrings together in one comprehensive volume a collection of writings from leading scholars on family and community engagement to provide an authoritative overview of the field. The expert contributors identify the contemporary and future issues related to the intersection of students’ families, schools, and their communities. The Handbook’s chapters are organized to cover the topic from a wide-range of perspectives and vantage points including families, practitioners, policymakers, advocates, as well as researchers. In addition, the Handbook contains writings from several international researchers acknowledging that school, family, and community partnerships is a vital topic for researchers and policymakers worldwide. The contributors explore the essential issues related to the policies and sociopolitical concerns, curriculum and practice, leadership, and the role of families and advocates. This vital resource: Contains a diverse range of topics related to the field Includes information on current research as well as the historical origins Projects the breadth and depth of the field into the future Fills a void in the current literature Offers contributions from leading scholars on family and community engagement Written for faculty and graduate students in education, psychology, and sociology, The Wiley Handbook of Family, School, and Community Relationships in Educationis a comprehensive and authoritative guide to family and community engagement with schools.",Education,714,N/A,0,en
The Five Love Languages,Gary Chapman,Moody Publishers,2009-12-17,"Marriage should be based on love, right? But does it seem as though you and your spouse are speaking two different languages? #1 New York Times bestselling author Dr. Gary Chapman guides couples in identifying, understanding, and speaking their spouse's primary love language-quality time, words of affirmation, gifts, acts of service, or physical touch. By learning the five love languages, you and your spouse will discover your unique love languages and learn practical steps in truly loving each other. Chapters are categorized by love language for easy reference, and each one ends with simple steps to express a specific language to your spouse and guide your marriage in the right direction. A newly designed love languages assessment will help you understand and strengthen your relationship. You can build a lasting, loving marriage together. Gary Chapman hosts a nationally syndicated daily radio program called A Love Language Minute that can be heard on more than 150 radio stations as well as the weekly syndicated program Building Relationships with Gary Chapman, which can both be heard on fivelovelanguages.com. The Five Love Languages is a consistent New York Times bestseller - with over 5 million copies sold and translated into 38 languages. This book is a sales phenomenon, with each year outselling the prior for 16 years running!",Family & Relationships,209,4.5,70,en
Therapeutic Cultural Routines to Build Family Relationships,"Marva L. Lewis, Deborah J. Weatherston",Springer Nature,2021-12-06,"Social workers and Infant and Early Childhood Mental Health (IECMH) helpers need practical, relationship-based clinical tools to support families experiencing stress, separation, and loss. Research reveals key parenting behaviors occur during hair combing interaction (HCI) – lively verbal interaction, sensitive touch, and responsiveness to infant cues. This book explores how the simple routine of combing hair serves as an emotionally powerful, trauma-informed, culturally valid therapeutic tool for use by mental health helpers. HCI offers a low-cost opportunity for IECMH helpers to engage families and sustain attachment relationships. In this book, case studies illustrate the use of HCI with diverse families of color. Each chapter includes questions for reflective supervision to understand sociocultural factors that may shape behaviors during HCI. Topics included in the text: The Observing Professional and the Parent’s Ethnobiography Introduction to Reflective Supervision: Through the Lens of Culture, Diversity, Equity, and Inclusion A Case Study in Cross-Racial Practice and Supervision: Reflections in Black and White Tools to Disrupt Legacies of Colorism: Perceptions, Emotions, and Stories of Childhood Racial Features Therapeutic Cultural Routines to Build Family Relationships: Talk, Touch & Listen While Combing Hair© is a unique resource for counselors, psychologists, psychiatrists, home visiting nurses, early childhood educators, and family therapists who work with military families or multiracial families with bi-racial children. “This book provides practical insights useful for professionals and parents. The authors share compelling experiences using strength-based and rich cultural approaches guided by reflective practice. It deserves to be widely read and become a classic resource.” Robert N. Emde, Emeritus Professor of Psychiatry, University of Colorado School of Medicine",Psychology,283,N/A,0,en
Family Relationships and Delinquent Behavior,Francis Ivan Nye,Praeger,1973-10-05,"Speaking openly of their ideas about race, these nine and ten year-olds show they have internalized the prevailing western mindset—whatever their own ethnicity. And this mindset is racist. Research has long been needed into what children themselves think about cultural diversity and about efforts to counter racism in their schools. Here is the empirical, child-centered research that tells educators what they need to know. It was conducted with a sample of Year 5 pupils in two predominantly white and two diverse schools which were themselves involved in the research process. The book is suffused with their vibrant, profound and original voices and their often surprising ideas. The children's views are accompanied by the researcher's sociologically informed close observation of school life and the views and practice of the teachers, and the book concludes with the important implications she identifies for policy and practice in schools. It's Not Just About Black and White, Missis an enlightening and enjoyable read for primary teachers and trainees and offers grounded information for policy makers and school managers.",Family & Relationships,192,N/A,0,en
Understanding Families,"Linda McKie, Samantha Callan",SAGE,2012-03-05,"Written by field experts this clear, engaging book adopts a global perspective to usefully examine how modern families can be explored and understood. Packed with critical pedagogy, including case-studies, think points, key words and a glossary, it guides students through topics such as relationships, sexualities and paid and unpaid work. The book also: Applies key social theories from classical sociological theory and contemporary analysis Examines best practice for researching families and family life Explores the role of government policies and practices",Social Science,266,N/A,0,en
The Big Disconnect,"Catherine Steiner-Adair, EdD., Teresa H. Barker",Harper Collins,2013-08-13,"Wall Street Journal Best Nonfiction Pick; Publisher's Weekly Best Book of the Year Clinical psychologist Catherine Steiner-Adair takes an in-depth look at how the Internet and the digital revolution are profoundly changing childhood and family dynamics, and offers solutions parents can use to successfully shepherd their children through the technological wilderness. As the focus of the family has turned to the glow of the screen—children constantly texting their friends or going online to do homework; parents working online around the clock—everyday life is undergoing a massive transformation. Easy access to the Internet and social media has erased the boundaries that protect children from damaging exposure to excessive marketing and the unsavory aspects of adult culture. Parents often feel they are losing a meaningful connection with their children. Children are feeling lonely and alienated. The digital world is here to stay, but what are families losing with technology's gain? As renowned clinical psychologist Catherine Steiner-Adair explains, families are in crisis as they face this issue, and even more so than they realize. Not only do chronic tech distractions have deep and lasting effects but children also desperately need parents to provide what tech cannot: close, significant interactions with the adults in their lives. Drawing on real-life stories from her clinical work with children and parents and her consulting work with educators and experts across the country, Steiner-Adair offers insights and advice that can help parents achieve greater understanding, authority, and confidence as they engage with the tech revolution unfolding in their living rooms.",Family & Relationships,334,N/A,0,en
Gateway to Arabic,Imran Hamza Alawiye,N/A,2000,"Aimed at the beginner who has no prior knowledge of Arabic, this work begins with the first letter of the alphabet, and gradually builds up the learner's skills to a level where he or she would be able to read a passage of vocalised Arabic text. It also includes numerous copying exercises that enable students to develop a clear handwritten style.",Arabic language,68,N/A,0,en
How to Talk So Kids Will Listen & Listen So Kids Will Talk,"Adele Faber, Elaine Mazlish",Harper Collins,1999-10,"You Can Stop Fighting With Your Chidren! Here is the bestselling book that will give you the know–how you need to be more effective with your children and more supportive of yourself. Enthusiastically praised by parents and professionals around the world, the down–to–earth, respectful approach of Faber and Mazlish makes relationships with children of all ages less stressful and more rewarding. Their methods of communication, illustrated with delightful cartoons showing the skills in action, offer innovative ways to solve common problems.",Family & Relationships,308,4.5,3,en
Just Relationships,Douglas L. Kelley,Routledge,2017,"Bringing a social justice lens to daily interpersonal relationships, Just Relationships offers a perspective on existing social science theory that demonstrates how our personal relationships should be grounded in fairness and justice. Douglas Kelley utilizes concepts from a variety of academic disciplines and helping professions to examine the barriers encountered in achieving balanced partnerships. This student-friendly book brings the important new perspective of social justice to courses focusing on interpersonal relationships and family relationships, supplementing traditional textbooks. This book presents key relationship theories in each chapter and then applies them from a social justice perspective; uses thought-provoking case studies and guiding questions to enhance student learning; examines a number of different types of interpersonal relationships including family, friends, lovers, and mentor-mentee relationships within a variety of socioeconomic and sociocultural contexts.",Language Arts & Disciplines,0,N/A,0,en
Loving Our Differences,George Selig,N/A,1989,N/A,Families,70,N/A,0,en
Communication in Family Relationships,"Patricia Noller, Mary Anne Fitzpatrick",Prentice Hall,1993,"Arguing that modes of family functioning always include communication as a central enabling process, this text explores the theoretically-based research on family communication across the social sciences. KEY TOPICS: It presents important theoretical and research approaches to family communication - systems, social exchange, behaviorism, and symbolic interactionism. For counselors, social workers, and sociologists.",Social Science,355,N/A,0,en
Red Is the Color Of...,Tiffany Haisten,Tate Publishing,2012-05,'I hate my red hair!' Tiffany feels that her red hair makes her weird and different from everybody else. But her mother knows that the color red is not weird at all. It is what makes things vibrantly beautiful. Roses are red. Red is a color of the rainbow. Christmas stockings are red. Listen in on a conversation between Tiffany and her mother as Tiffany is taught what else Red Is the Color Of...,Juvenile Fiction,20,N/A,0,en
The Wiley-Blackwell Handbook of Couples and Family Relationships,"Patricia Noller, Gery C. Karantzas",John Wiley & Sons,2012-02-20,"The Wiley-Blackwell Handbook of Couples and Family Relationships presents original articles from leading experts that link research, policy, and practice together to reflect the most current knowledge of contemporary relationships. Offers interesting new perspectives on a range of relationship issues facing twenty-first century Western society Helps those who work with couples and families facing with relationship issues Includes practical suggestions for dealing with relationship problems Explores diverse issues, including family structure versus functioning; attachment theory; divorce and family breakdown; communication and conflict; self regulation, partner regulation, and behavior change; care-giving and parenting; relationship education; and therapy and policy implications",Psychology,516,N/A,0,en
Breaking the Cycle of Hurtful Family Relationships,Robert McGee,N/A,2015-08-12,"We learn about much of life from our first and primary role models - our parents, who are imperfect persons. They model beliefs and behaviors they learned from their own imperfect parents. And on and on the cycle goes. Sometimes those ideas about life, ourselves, others, and God are faulty, and we and our relationships suffer. What's more, we continue this faulty and sometimes damaging cycle for future generations. Help your group members identify these harmful patterns in order to experience healthy relationships with others. Help them learn how God, by speaking to us through His Word, can help us reshape false perceptions of Him and His Word so we can experience His love, forgiveness, and power in all of life's circumstances.This guide powerfully assists you in leading your group or individual members on their journey .",,38,N/A,0,en
Families as Relationships,"Robert M. Milardo, Steve Duck",John Wiley & Sons,2000,"The field of family studies has recently seen the development of a more specialized focus on the character of particular relationships. The nature of these relationships may take many forms but typically involves individuals who view themselves as a unit with a long-term commitment to continue their relationship. Traditionally, at least in western societies, families are defined in terms of two parents living together with responsibility for rearing their children. However, these so-called nuclear families are becoming a rarer phenomenon. Single-parent families, childless couples, lesbian or gay male couples are also all represented in the broad mix of relations referred to as families. Each of the chapters in this book deals with a primary relationship issue. These include: issues of early marriage how young relationships become enduring relationships parent and child relations conflict between partners the interface between work and family life marital quality and maintenance divorce and its impact on the family aging and older families This volume provides a useful reference for professionals whose research and/or clinical practice focuses on family relationship issues. This book is also intended for advanced students in the areas of sociology, close relationships and family sciences. Families as Relationships is one of a series of paperbacks dedicated to the study and application of processes by which individuals relate to each other in social and family settings. Each book provides an expanded and up-to-date version of a section in the original Handbook of Personal Relationships (second edition) edited by Steve Duck.",Family & Relationships,274,N/A,0,en
Healing Family Relationships,Rob Rienow,Bethany House Publishers,2020-06-16,"Every family is hurting, and the wounds that come from our relatives can be deeper than all others. Conflict within a family can range from daily frictions and annoyances to rage and hatred and eventually estrangement. We want things to be different but have no idea where to start. After 25 years of ministering to families, Rob Rienow believes reconciliation is at the heart of the gospel--reconciliation with God and one another. You will come away with specific steps you can take in your relationships with your family members to pursue peace and healing in your homes. Each chapter includes key biblical examples as well as present-day stories of families who have experienced God's help and healing--including the author's own miraculous healing of his relationship with his father. Our families can bring out the best, as well as the worst, in all of us. May this book guide you in making your home and family a blessing in a broken world.",Religion,0,N/A,0,en
Family Relationships in the Second Half of Life,Next Avenue,Public Broadcasting Service,2014-01-01,"How can we improve and enrich our family relationships? Even people who are outwardly confident, successful in their professional lives and have rewarding friendships can be undone by uncomfortable, cold or combative relationships with their siblings, parents, children and grandkids. But at midlife, many people are finally ready to take on the slings and arrows and set things right, whether with a resentful child, a critical parent or a competitive sister. One motivated person can initiate lasting change. However, someone has to take the first step onto the high road. When we do this, it's important to remember that it's often not what we communicate that counts, but how we say it and what we intentionally don’t say. This eBook from PBS and Next Avenue offers up concrete, actionable advice for healing and enjoying our most critical family relationships. By enriching these, we boost the amount and quality of love in our lives as well as our peace of mind, and we ensure that loneliness can be the least of our worries in older age.",Family & Relationships,77,N/A,0,en
The Internet Family: Technology in Couple and Family Relationships,"Katherine M. Hertlein, Markie L. C. Twist",Routledge,2019-05-15,"In The Internet Family, Drs. Katherine Hertlein and Markie Twist provide a current and comprehensive look at the effects of technology on couple and family relationships. Beginning with an overview of the multifaceted ways in which technology impacts our relationships today, the authors discuss a wide range of topics pertinent to couple and family life. Chapters focus on issues such as online dating and infidelity, parenting and the Internet, video gaming, cyberbullying, and everyday usage of social and new media, before providing guidance on how the reader can successfully navigate the advantages and risks that emerge from the use of specific technologies. An online appendix offers a range of assessments and practical tools for identifying Internet-related problems and solutions. A portion of the text is also devoted to the application of the Couple and Family Technology framework and how it can be effectively integrated into clinicians’ current practice. Couple and family therapists will find this book highly informative, both to use in their own practice and for referring clients to as part of the treatment process.",Family & Relationships,324,N/A,0,en
How to Improve Family Relationships Study Guide,Rick Renner,Harrison House,2020-05-05,"Improve Relationships With Those Closest to You Do you wish your family relationships were better? One thing is sure: Relationships are delicate and must be wisely managed or they quickly spin out of control. Nothing is more disruptive to your personal peace than trouble inside your own family. But what do you do if there is discord between family members? In this series, Rick and Denise Renner speak candidly about difficult family relationships and share keys from their lives and Scripture about how to navigate troublesome places in life. The devil wants to divide and spoil your family. But the Holy Spirit will show you how to circumvent every attack! In this five-part series, you'll learn: What to do if there is strife in your family. How to improve your relationship with your spouse. How to get back on track with your adult children. How to improve your relationship with older parents. If you're ready right now for your family relationships to improve, this series will help you get started on the road to enjoying those precious, blessed relationships. Apply what you learn, and you'll see things begin to turn around!",,40,N/A,0,en
Family Relationships and Familial Responses to Health Issues,"Sampson Lee Blair, Jennifer Higgins McCormick",Emerald Group Publishing,2014-10-13,"Around the globe, families are often faced with a variety of health issues, often as a result of social, political, religious, and economic forces. This multidisciplinary volume addresses the impact these issues have on the family as a unit; how they impact family relationships as well as how the family as a whole responds.",Social Science,360,N/A,0,en
Handbook of Marriage and the Family,"Gary W. Peterson, Kevin R. Bush",Springer Science & Business Media,2012-09-14,"The third edition of Handbook of Marriage and the Family describes, analyzes, synthesizes, and critiques the current research and theory about family relationships, family structural variations, and the role of families in society. This updated Handbook provides the most comprehensive state-of-the art assessment of the existing knowledge of family life, with particular attention to variations due to gender, socioeconomic, race, ethnic, cultural, and life-style diversity. The Handbook also aims to provide the best synthesis of our existing scholarship on families that will be a primary source for scholars and professionals but also serve as the primary graduate text for graduate courses on family relationships and the roles of families in society. In addition, the involvement of chapter authors from a variety of fields including family psychology, family sociology, child development, family studies, public health, and family therapy, gives the Handbook a multidisciplinary and interdisciplinary framework.",Social Science,903,N/A,0,en
One Hundred Years of Solitude,Gabriel García Márquez,Blackstone Publishing,2022-10-11,"Netflix’s series adaptation of One Hundred Years of Solitude premieres December 11, 2024! One of the twentieth century’s enduring works, One Hundred Years of Solitude is a widely beloved and acclaimed novel known throughout the world and the ultimate achievement in a Nobel Prize–winning career. The novel tells the story of the rise and fall of the mythical town of Macondo through the history of the Buendía family. Rich and brilliant, it is a chronicle of life, death, and the tragicomedy of humankind. In the beautiful, ridiculous, and tawdry story of the Buendía family, one sees all of humanity, just as in the history, myths, growth, and decay of Macondo, one sees all of Latin America. Love and lust, war and revolution, riches and poverty, youth and senility, the variety of life, the endlessness of death, the search for peace and truth—these universal themes dominate the novel. Alternately reverential and comical, One Hundred Years of Solitude weaves the political, personal, and spiritual to bring a new consciousness to storytelling. Translated into dozens of languages, this stunning work is no less than an account of the history of the human race.",Fiction,342,N/A,0,en
The Routledge Handbook of Family Communication,Anita L. Vangelisti,Routledge,2012-11-27,"With a synthesis of research on issues key to understanding family interaction, as well as an analysis of many theoretical and methodological choices made by researchers studying family communication, the Handbook serves to advance the field by reframing old questions and stimulating new ones. The contents are comprised of chapters covering: theoretical and methodological issues influencing current conceptions of family; research and theory centering around the family life course communication occurring in a variety of family forms individual family members and their relationships dynamic communication processes taking place in families family communication embedded in social, cultural, and physical contexts. Key changes to the second edition include: updates throughout, providing a thorough and up-to-date overview of research and theory new topics reflecting the growth of the discipline, including chapters on ""singles"" as family members, emerging adults, and physiology and physical health. Highlighting the work of scholars across disciplines--communication, social psychology, clinical psychology, sociology, family studies, and others--this volume captures the breadth and depth of research on family communication and family relationships. The well-known contributors approach family interaction from a variety of theoretical perspectives and focus on topics ranging from the influence of structural characteristics on family relationships to the importance of specific communication processes.",Language Arts & Disciplines,747,N/A,0,en
