Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The SAGE Encyclopedia of Contemporary Early Childhood Education,"Donna Couchenour, J. Kent Chrisman",SAGE Publications,2016-03-15,"The general public often views early childhood education as either simply “babysitting” or as preparation for later learning. Of course, both viewpoints are simplistic. Deep understanding of child development, best educational practices based on development, emergent curriculum, cultural competence and applications of family systems are necessary for high-quality early education. Highly effective early childhood education is rare in that it requires collaboration and transitions among a variety of systems for children from birth through eight years of age. The SAGE Encyclopedia of Contemporary Early Childhood Education presents in three comprehensive volumes advanced research, accurate practical applications of research, historical foundations and key facts from the field of contemporary early childhood education. Through approximately 425 entries, this work includes all areas of child development – physical, cognitive, language, social, emotional, aesthetic – as well as comprehensive review of best educational practices with young children, effective preparation for early childhood professionals and policy making practices, and addresses such questions as: · How is the field of early childhood education defined? · What are the roots of this field of study? · How is the history of early childhood education similar to yet different from the study of public education? · What are the major influences on understandings of best practices in early childhood education?",Education,3270,N/A,0,en
The Survival Guide for Business Families,Gerald Le Van,Routledge,2014-07-10,"Meet the JacMar family: successful, committed, and--like every other business family--trying to strike a balance between their professional and personal lives. The JacMars are a composite of actual business families. As Gerald Le Van follows them from the bedroom to the board room, he identifies the key issues and problems faced by every business family today. Le Van, a highly sought-after speaker and consultant, has helped many business families successfully navigate through times of turbulence and transition. In The Survival Guide for Business Families, he makes his secrets available to the public for the first time. He leads the reader step-by-step through thirty-nine questions that everyone involved with a family operated business must address in order to plan for the future. Designed as a self-help book, The Survival Guide for Business Families teaches families to recognize the emotional and organizational work that only they--and not their lawyers, accountants or financial advisors--can do to secure their future. It gives them the communication and coping skills to get through crises, such as a leadership transition. Le Van shows that business families are not alone in their struggle, and that they can not only survive, but prosper.",Business & Economics,254,N/A,0,en
Handbook of Optimization in Telecommunications,"Mauricio G.C. Resende, Panos M. Pardalos",Springer Science & Business Media,2008-12-10,"This comprehensive handbook brings together experts who use optimization to solve problems that arise in telecommunications. It is the first book to cover in detail the field of optimization in telecommunications. Recent optimization developments that are frequently applied to telecommunications are covered. The spectrum of topics covered includes planning and design of telecommunication networks, routing, network protection, grooming, restoration, wireless communications, network location and assignment problems, Internet protocol, World Wide Web, and stochastic issues in telecommunications. The book’s objective is to provide a reference tool for the increasing number of scientists and engineers in telecommunications who depend upon optimization.",Mathematics,1120,N/A,0,en
The Man Behind the Rubaiyat of Omar Khayyam,"William H. Martin, Sandra Mason",Bloomsbury Publishing,2016-08-24,"Its lines and verses have become part of the western literary canon and his translation of this most famous of poems has been continuously in print in for almost a century and a half. But just who was Edward FitzGerald? Was he the eccentric recluse that most scholars would have us believe? Is there more to the man than just his famous translation? In The Man Behind the Rubaiyat of Omar Khayyam William Martin and Sandra Martin go beyond the standard view. Drawing on their unique analysis of the more than 2,000 surviving letters of FitzGerald, together with evidence from his scrapbooks, commonplace books and materials from his personal library, they reveal a more convivial yet complex personality than we have been led to suppose.""",Biography & Autobiography,278,N/A,0,en
Friends,Robin Dunbar,Hachette UK,2021-03-04,"'Fascinating...In essence, the number and quality of our friendships may have a bigger influence on our happiness, health and mortality risk than anything else in life save for giving up smoking' Guardian, Book of the Day Friends matter to us, and they matter more than we think. The single most surprising fact to emerge out of the medical literature over the last decade or so has been that the number and quality of the friendships we have has a bigger influence on our happiness, health and even mortality risk than anything else except giving up smoking. Robin Dunbar is the world-renowned psychologist and author who famously discovered Dunbar's number: how our capacity for friendship is limited to around 150 people. In Friends, he looks at friendship in the round, at the way different types of friendship and family relationships intersect, or at the complex of psychological and behavioural mechanisms that underpin friendships and make them possible - and just how complicated the business of making and keeping friends actually is. Mixing insights from scientific research with first person experiences and culture, Friends explores and integrates knowledge from disciplines ranging from psychology and anthropology to neuroscience and genetics in a single magical weave that allows us to peer into the incredible complexity of the social world in which we are all so deeply embedded. Working at the coalface of the subject at both research and personal levels, Robin Dunbar has written the definitive book on how and why we are friends.",Psychology,409,N/A,0,en
"Census of Population, 1960",,N/A,1963,N/A,United States,968,5,1,en
Census of Population: 1960: Characteristics of the population. pt. A and numb. pts. in,United States. Bureau of the Census,N/A,1963,N/A,Census,284,N/A,0,en
My Maylard Family The Genealogical History of an Ordinary Family,Susanne E. Hayter,Lulu.com,2010,N/A,England,396,N/A,0,en
Navy Medicine,,N/A,2012,N/A,"Medicine, Naval",288,N/A,0,en
From Truth and truth,Francis Etheredge,Cambridge Scholars Publishing,2016-04-26,"What emerges in this second book of the trilogy is that the very “ground” and content of experience is richer than what can be reduced to a particular account of it. As such, dialogue develops from the “natural” diversity of what is “of” faith and what is “of” reason. Neither faith nor reason, however, originates “from” experience; rather, both are “witnessed” in experience. In other words, taking up questions about the nature of man, whether philosophically, psychologically or in terms of social structures, manifests both a variety of points of departure and, at the same time, the manifold conversations that are possible in the “field of culture”.Focusing particularly on the work of St. John Paul II, the first essay examines the answer of reason and the answer of faith to the same question: What is man? Conversion, too, entails an “unexpected” relationship to natural truth, which, in its own way, is both adequate and inadequate to salvation. Communication, as it were, runs throughout these essays; however, in particular, there is a need to enrich our human understanding of the process of “coming to ourselves” with the insights of spiritual discernment. Axiomatically, however, it is possible to say that just as we come to exist through a relationship to others, so our healing and holiness are manifest through our relationship to others in the “Other”. Furthermore, while it is ultimately true that we exist as individually rooted in the social structure of our origin and the times in which we live, we need to critically participate in the dialogue which identifies our common “reality” and not live our lives covered in “psycho-social” labels of one kind or another.As a whole, then, there is an incomparable range and depth to “dialogue”. Indeed, given the many critical situations in the world, it is increasingly indispensable and essential that humanity choose the incredible wealth of dialogue in contrast to the possibility of a “polarised” and “conflictual” structure between people and peoples.",Philosophy,295,N/A,0,en
The Easy Guide to Repertory Grids,Devi Jankowicz,John Wiley & Sons,2005-01-21,"A user-friendly introduction to the powerful mental mapping tool of repertory grid technique. Repertory grid technique is a system for identifying, in detail, what you or anyone else really thinks about an issue. You can use it as a tool for personal discovery, as a device for team building activities, or as a problem-solving aid. Written as a DIY guide, with a friendly expert sitting beside you, this book will teach you the technique of repertory grids step by step. Here you'll find all the information you need, alongside lots of worked examples and helpful exercises that you can use to check your understanding. The answers are in the back! If you want additional practice and resources a website that supports this book can be found at www.wiley.co.uk/easyguide Professor Devi Jankowicz is one of the leading authorities on occupational applications of personal construct theory and repertory grid technique. He has written this guide for psychology students and researchers; education students; personnel practitioners; as well as managers in the workplace. ""This book's title may seem a contradiction in terms to readers who have seen the repertory grid as dauntingly complex. However, the book lives up to its title in being a very user-friendly introduction to the technique, written in a chatty style, and including numerous practical exercises, mostly not requiring use of computer software."" - David Winter University of Hertfordshire and Barnet, Enfield and Haringey Mental Health NHS Trust",Psychology,328,N/A,0,en
Child Support Guidelines,,N/A,1994,N/A,Child support,156,N/A,0,en
Subaltern Urbanisation in India,"Eric Denis, Marie-Hélène Zérah",Springer,2017-03-01,"​This volume decentres the view of urbanisation in India from large agglomerations towards smaller urban settlements. It presents the outcomes of original research conducted over three years on subaltern processes of urbanization. The volume is organised in four sections. A first one deals with urbanisation dynamics and systems of cities with chapters on the new census towns, demographic and economic trajectories of cities and employment transformation. The interrelations of land transformation, social and cultural changes form the topic of the “land, society, belonging” section based on ethnographic work in various parts of India (Karnataka, Himachal Pradesh, Arunachal Pradesh and Tamil Nadu). A third section focuses on public policies, governance and urban services with a set of macro-analysis based papers and specific case studies. Understanding the nature of production and innovation in non-metropolitan contexts closes this volume. Finally, though focused on India, this research raises larger questions with regard to the study of urbanisation and development worldwide.",Social Science,632,N/A,0,en
Medical Genetics: First South Asia Edition - E-Book,"Lynn B. Jorde, John C. Carey, Michael J. Bamshad",Elsevier Health Sciences,2017-01-20,"Popular for its highly visual, clinical approach, Medical Genetics: First South Asia Edition delivers an accessible yet thorough understanding of this active and fast-changing field. Key updates in this new edition cover the latest developments which are integrated with clinical practice to emphasize the central principles and how they apply to practice. Photographs, illustrations, and tables, along with boxes containing patient/family vignettes demonstrate clinical relevance and enhance visual impact of the material for easier and more effective learning and retention. - Mini-summaries, study questions, suggested reading, and a detailed glossary supplement and reinforce what you learn from the text. - More than 230 photographs, illustrations, and tables, along with patient/family vignettes clarify difficult concepts and demonstrate clinical significance. - Clinical Commentary Boxes help demonstrate how the hard science of genetics has real applications to everyday patient problems and prepare you for problem-based integrated courses",Medical,369,N/A,0,en
Inclusion in the American Dream,Michael Sherraden,Oxford University Press,2005-07-21,"Inclusion in the American Dream brings together leading scholars and policy experts on the topic of asset building, particularly as this relates to public policy. The typical American household accumulates most of its assets in home equity and retirement accounts, both of which are subsidized through the tax system. But the poor, for the most part, do not participate in these asset accumulation policies. The challenge is to expand the asset-based policy structure so that everyone is included.",Business & Economics,432,N/A,0,en
Rice Plus,Susan H. Lee,Routledge,2006-02-14,"This book explores the economic coping practices of rural widows in the aftermath of the Cambodian civil war. War produces a preponderance of widows, often young widows with small children in their care. Rural widows must feed their families and educate their children despite rural poverty and the lack of opportunities for women. The economics of widowhood is therefore a significant social problem in less developed countries. The widows' predominant economic plan was to combine rice cultivation with an assortment of microenterprises, a ""rice plus"" strategy. Many widows were unable to grow enough rice on their land to feed their families. They filled the hunger gap by raising cash through microenterprises to purchase additional rice. Gender work roles were both permeable and persistent, allowing a flexible sexual division of labor in the short run but maintaining traditional roles in the long run. Most widows called on relatives or exchanged transplanting labor for male plowing services, although a few women took up the plow themselves. The study also explores widows' access to key economic resources such as land, credit, and education. War decimated widows' family support networks, including the loss of children, their social security. The study concludes that Cambodia's gender arrangement offered many economic options to widows but also devalued their labor in a cultural structure of inequality. Gender, poverty, and war interacted to reduce widows' financial resources, accounting for their economic vulnerability.",Social Science,183,N/A,0,en
Housing Our Families,Cecile Smull,N/A,1980,N/A,Housing,76,N/A,0,en
Connecting Sociology to Our Lives,Tim Delaney,Routledge,2015-11-17,"Many introductory texts claim to make sociology relevant to student interests. Perhaps no other text has done this so completely - and engagingly - as Connecting Sociology to Our Lives. Tim Delaney not only uses popular and contemporary culture examples, he explains sociology thoroughly within the frame of the contemporary culture of students - a culture shaped by political, economic, and environmental trends just as much as by today's pop stars. This book will help academics to engage their students in sociology through the prism of their own culture. It involves students in critical thinking and classroom discussion through the book's many 'What Do You Think?' inserts, and will inspire them to careers with the book's unique chapter, 'Sociology's Place in Society: Completing the Connection'.",Education,559,N/A,0,en
CBSE/NCERT Sociology Class 12,"Dr. Ravindranath Mukherjee , Dr. Bharat Agarwal",SBPD Publications ,2024-11-11,"INDIAN SOCIETY 1. Introducing Indian Society : Colonialism, Nationalism, Class and Community 2. Demographic Structure 3. Rural-Urban Linkages and Divisions 4. Family and Kinship 5. Caste System 6. Tribal Society 7. The Market as a Social Institution 8. Caste Prejudice, Scheduled Castes and Other Backward Classes 9. Marginalization of Tribal Communities 10. The Struggle for Women’s Equality 11. The Protection of Religious Minorities 12. Caring for the Differently Abled 13. Challenges of Cultural Diversities : Communalism, Regionalism, Casteism and Patriarchy 14. Role of the State in a Pluralistic and Unequal Society 15. What Should be Our Sharing ? 16. Project Work SOCIAL CHANGE AND DEVELOPMENT IN INDIA 1. Processes of Structural Change in India : Colonialism, Industrialization and Urbanization 2. Processes of Cultural Change in India : Modernization, Westernization, Sanskritization and Secularization 3. Social Reform Movements and Laws 4. The Constitution : As an Instrument of Social Change 5. Political Parties, Pressure Groups and Democratic Politics 6. Panchayati Raj and Challenges of Social Transformation 7. Land Reforms, Green Revolution and Agrarian Society 8. From Planned Industrialization to Liberalization 9. Changes in Class-Structure 10. Mass Media and Social Changes 11. Globalization and Social Change 12. Social Movements : Class Based Workers and Peasant Movements 13. Caste based Movements : Dalit and Backward Class Movements (Trends in Upper Caste Responses) 14. Women’s Movement in Independent India 15. Tribal Movements 16. Environmental Movements Board Examination Papers (With OMR Sheet)",Social Science,463,N/A,0,en
Enduring Questions,"David Bloome, Evelyn B. Freeman, Rosemary Horowitz, Laurie Katz",Rowman & Littlefield,2022-11-28,"This accessible guide to Jewish children’s literature explores many of the enduring questions of the Jewish tradition: What is Jewish history? What are love, wisdom, humor, ritual, evil, and justice? Jewish children’s literature matters for all children, and with this practical guide parents and teachers will be empowered to choose and discuss books and stories with Jewish or non-Jewish children. Jewish children’s literature is often absent in school classrooms and when it is available, it presents a picture to children of Jews as victims. Enduring Questions provides teachers with guidance in the use of Jewish children’s literature in the preschool and elementary school classroom. Enduring Questions includes extensive bibliographies of Jewish children’s literature, digital resources for teachers, and suggestions for further reading. With summaries of suggested books and texts, honest recommendations from teachers who have used these texts in the classroom, and practical curricular connections, this comprehensive book is suited for those looking for an introduction to teaching Jewish children's literature and those familiar with it. The book provides a framework about the use of Jewish children’s literature as an opportunity for all children, both Jewish and non-Jewish, to be philosophers and engage in dialog and debate. The enduring questions thoughtfully explored through Jewish literature are important for all students growing up in a diverse multicultural world.",Education,221,N/A,0,en
Morality and the Human Goods,Alfonso Gómez-Lobo,Georgetown University Press,2001-12-18,"A concise and accessible introduction to natural law ethics, this book introduces readers to the mainstream tradition of Western moral philosophy. Building on philosophers from Plato through Aquinas to John Finnis, Alfonso Gómez-Lobo links morality to the protection of basic human goods — life, family, friendship, work and play, the experience of beauty, knowledge, and integrity — elements essential to a flourishing, happy human life. Gómez-Lobo begins with a discussion of Plato's Crito as an introduction to the practice of moral philosophy, showing that it requires that its participants treat each other as equals and offer rational arguments to persuade each other. He then puts forth a general principle for practical rationality: one should pursue what is good and avoid what is bad. The human goods form the basis for moral norms that provide a standard by which actions can be evaluated: do they support or harm the human goods? He argues that moral norms should be understood as a system of rules whose rationale is the protection and enhancement of human goods. A moral norm that does not enjoin the preservation or enhancement of a specific good is unjustifiable. Shifting to a case study approach, Gómez-Lobo applies these principles to a discussion of abortion and euthanasia. The book ends with a brief treatment of rival positions, including utilitarianism and libertarianism, and of conscience as our ultimate moral guide. Written as an introductory text for students of ethics and natural law, Morality and the Human Goods makes arguments consistent with Catholic teaching but is not based on theological considerations. The work falls squarely within the field of philosophical ethics and will be of interest to readers of any background.",Philosophy,161,N/A,0,en
Who's in a Family?,Robert Skutch,Tricycle Press,1997-02-01,"Family is important, but who's in a family? Why, the people who love you the most!This equal opportunity, open-minded picture book has no preconceptions about what makes a family a family. There's even equal time given to some of children's favorite animal families. With warm and inviting jewel-tone illustrations, this is a great book for that long talk with a little person on your lap.",Juvenile Fiction,0,N/A,0,en
Transnational Cinema and Ideology,Milja Radovic,Routledge,2014-06-13,"Increasingly, as the production, distribution and audience of films cross national boundaries, film scholars have begun to think in terms of ‘transnational’ rather than national cinema. This book is positioned within the emerging field of transnational cinema, and offers a groundbreaking study of the relationship between transnational cinema and ideology. The book focuses in particular on the complex ways in which religion, identity and cultural myths interact in specific cinematic representations of ideology. Author Milja Radovic approaches the selected films as national, regional products, and then moves on to comparative analysis and discussion of their transnational aspects. This book also addresses the question of whether transnationalism reinforces the nation or not; one of the possible answers to this question may be given through the exploration of the cinema of national states and its transnational aspects. Radovic illustrates the ways in which these issues, represented and framed by films, are transmitted beyond their nation-state borders and local ideologies in which they originated – and questions whether therefore one can have an understanding of transnational cinema as a platform for political dialogue.",Religion,179,N/A,0,en
Emerging Infectious Diseases,,N/A,2006,N/A,Communicable diseases,1180,N/A,0,en
The Hispanic Population in the United States,"Jesus M. Garcia, Patricia A. Montgomery",N/A,1991,N/A,Hispanic Americans,56,N/A,0,en
New Cyclopaedia of Prose Illustrations,Elon Foster,BoD – Books on Demand,2024-06-20,N/A,,798,N/A,0,en
"School Enrollment, Social and Economic Characteristics of Students",,N/A,1991,N/A,Education,156,N/A,0,en
Malnutrition and Federal Food Service Programs,United States. Congress. House. Committee on Education and Labor,N/A,1968,N/A,Food relief,424,N/A,0,en
What Is a Family?,"Mary Elizabeth Berry, Marcia Yonemoto",Univ of California Press,2019-09-17,"A free open access ebook is available upon publication. Learn more at www.luminosoa.org. What Is a Family? explores the histories of diverse households during the Tokugawa period in Japan (1603–1868). The households studied here differ in locale and in status—from samurai to outcaste, peasant to merchant—but what unites them is life within the social order of the Tokugawa shogunate. The circumstances and choices that made one household unlike another were framed, then as now, by prevailing laws, norms, and controls on resources. These factors led the majority to form stem families, which are a focus of this volume. The essays in this book draw on rich sources—population registers, legal documents, personal archives, and popular literature—to combine accounts of collective practices (such as the adoption of heirs) with intimate portraits of individual actors (such as a murderous wife). They highlight the variety and adaptability of households that, while shaped by a shared social order, do not conform to any stereotypical version of a Japanese family.",History,290,N/A,0,en
Handbook of Neurochemistry and Molecular Neurobiology,"Moussa B.H. Youdim, Abel Lajtha, Peter Riederer",Springer Science & Business Media,2007-12-14,N/A,Medical,430,N/A,0,en
Psycho-oncology,Jimmie C. Holland,"Oxford University Press, USA",2015,"Originally published by Oxford in 1998, Psycho-Oncology was the first comprehensive text in the field and remains the gold standard today. Edited by a team of leading experts in psycho-oncology, spearheaded by Dr. Jimmie C. Holland, the founder of the field, the text reflects the interdisciplinary nature and global reach of this growing field. Thoroughly updated and developed in collaboration with the American Psychosocial Society and the International Psycho-oncology Society, the third edition is a current, comprehensive reference for psychiatrists, psychologists, oncologists, hospice workers, and social workers seeking to understand and manage the psychological issues involved in the care of persons with cancer and the psychological, social, and behavioral factors that contribute to cancer risk and survival. New to this edition are chapters on gender-based and geriatric issues and expanded coverage of underserved populations, community based programs, and caregiver training and education.",Medical,809,N/A,0,en
Becoming a Family Counselor,Thomas W. Blume,John Wiley & Sons,2006-03-31,"A complete and accessible resource for working with couples and families Becoming a Family Counselor sets a new standard for family therapy texts. Working from a broad historical orientation, it focuses on the common themes that reappear across various theoretical approaches and connects family practice with individual approaches. Crossing boundaries of generation, gender, race, and culture, this useful introduction presents current thinking related to today's practice issues. The text begins with an overview of couple and family counseling, emphasizing the diversity and unity in the field. The development of the field is examined, from its roots in the nineteenth century through its identity crisis in the 1980s. Subsequent chapters lay out an integrated approach to contemporary family research, theory, and therapy; core chapters focus on understanding the contributions of behavioral, organizational, narrative, emotional, and spiritual perspectives. The last section of the book offers practical chapters on conducting family therapy in organizational contexts that often define the client in individual terms. Readers are encouraged to balance a change orientation with a respect for continuity and tradition. Complete with illuminating case studies, self-evaluation exercises, suggestions for independent study, and current ethics codes, Becoming a Family Counselor is a dynamic resource suitable for both students and practicing mental health professionals.",Psychology,433,N/A,0,en
