Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Primitive Technology,David Wescott,Gibbs Smith,1999,"Living in modern society, we have become increasingly disassociated from the earth, from the essence of ourselves, and the need is awakened in us to return to the wilderness--physically and emotionally. We long to feel a sense of connection with our ancient roots. This urge is what has prompted man's fascination with primitive skills: producing objects from natural materials using methods similar to prehistoric cultures. Primitive Technology: A Book of Earth Skills is a sharing of ideas--the philosophies, the history, and the personal stories by the authorities on primitive technology from teh pages of The Bulletin of Primitive Technology. Included are instructions for creating fire and tools of wood, stone, and bone, as well as fiber adhesives, projectiles, art, and music. Practicing these primitive methods will lead the seeker towards a tangible, raw connection with the ancient past, with nature's resources and, ultimately, with the creative forces that constructed the foundation of man's survival on the planet.",Nature,268,3,2,en
A Kids Book About Technology,Amber Case,Penguin,2025-04-08,Build a healthy relationship with the technology in your life! We're all cyborgs. It's true! We use technology every day in all aspects of our lives—but that's not a bad thing! The problem is when we let it take over our lives. This book will help kids and grownups alike reflect on their relationship with technology and learn to embrace the benefits of being unplugged.,Juvenile Nonfiction,0,N/A,0,en
Technology: A World History,Daniel R. Headrick,Oxford University Press,2009-04,"Technology: A World History offers a brilliant history of invention around the globe. Historian Daniel R. Headrick ranges from the Stone Age and the beginnings of agriculture to the Industrial Revolution and the electronic revolution of the recent past. In tracing the growing power of humans over nature through increasingly powerful innovations, he compares the evolution of technology in different parts of the world, providing a much broader account than is found in other histories of technology.",History,196,N/A,0,en
Educational Technology,"Al Januszewski, Michael Molenda",Routledge,2013-01-11,"Sponsored by the Association for Educational Communications and Technology (AECT), this book presents a definition of the field of study and practice known as educational technology or instructional technology. It reflects the collaborative efforts of all members of the AECT Definition and Terminology Committee. The volume begins with the statement of the definition itself (chapter 1), followed by commentary chapters on each of the key terms and concepts contained in the definition (chapters 2-9). Chapter 10 provides historical context for the current definition by reviewing salient elements of prior AECT definitions. Chapter 11 discusses ethical considerations and chapter 12 concludes by discussing ramifications of the current definition for academic programs in educational technology. This book is appropriate for anyone working in the field of educational technology: students, instructors, researchers and in-service providers.",Education,385,5,1,en
Race After Technology,Ruha Benjamin,John Wiley & Sons,2019-07-09,"From everyday apps to complex algorithms, Ruha Benjamin cuts through tech-industry hype to understand how emerging technologies can reinforce White supremacy and deepen social inequity. Benjamin argues that automation, far from being a sinister story of racist programmers scheming on the dark web, has the potential to hide, speed up, and deepen discrimination while appearing neutral and even benevolent when compared to the racism of a previous era. Presenting the concept of the “New Jim Code,” she shows how a range of discriminatory designs encode inequity by explicitly amplifying racial hierarchies; by ignoring but thereby replicating social divisions; or by aiming to fix racial bias but ultimately doing quite the opposite. Moreover, she makes a compelling case for race itself as a kind of technology, designed to stratify and sanctify social injustice in the architecture of everyday life. This illuminating guide provides conceptual tools for decoding tech promises with sociologically informed skepticism. In doing so, it challenges us to question not only the technologies we are sold but also the ones we ourselves manufacture. Visit the book's free Discussion Guide: www.dropbox.com",Social Science,172,5,1,en
Biomechanical Systems Technology (A 4-volume Set): (1) Computational Methods,Cornelius T Leondes,World Scientific,2007-12-05,"Because of rapid developments in computer technology and computational techniques, advances in a wide spectrum of technologies, coupled with cross-disciplinary pursuits between technology and its application to human body processes, the field of biomechanics continues to evolve. Many areas of significant progress include dynamics of musculoskeletal systems, mechanics of hard and soft tissues, mechanics of bone remodeling, mechanics of blood and air flow, flow-prosthesis interfaces, mechanics of impact, dynamics of man-machine interaction, and more. Thus, the great breadth and significance of the field in the international scene require a well integrated set of volumes to provide a complete coverage of the exciting subject of biomechanical systems technology. World-renowned contributors tackle the latest technologies in an in-depth and readable manner.",Medical,328,N/A,0,en
Fashioning Technology,Syuzi Pakhchyan,"""O'Reilly Media, Inc.""",2008,"Provides instructions for creating a variety of home accents, accessories, and toys that combine crafting and technology.",Computers,240,N/A,0,en
Runaway Technology,Joshua A. T. Fairfield,Cambridge University Press,2021-02-25,Law can keep up with rapid technological change by reflecting our evolving understanding of how humans use language to cooperate.,Law,307,N/A,0,en
Appropriate Technology Sourcebook,"Ken Darrow, Mike Saxenian",James Currey,1986,N/A,Business & Economics,808,N/A,0,en
Designing Agentive Technology,Christopher Noessel,Rosenfeld Media,2017-05-01,"Advances in narrow artificial intelligence make possible agentive systems that do things directly for their users (like, say, an automatic pet feeder). They deliver on the promise of user-centered design, but present fresh challenges in understanding their unique promises and pitfalls. Designing Agentive Technology provides both a conceptual grounding and practical advice to unlock agentive technology’s massive potential.",Computers,241,N/A,0,en
Early American Technology,Judith A. McGaw,UNC Press Books,2014-01-01,"This collection of original essays documents technology's centrality to the history of early America. Unlike much previous scholarship, this volume emphasizes the quotidian rather than the exceptional: the farm household seeking to preserve food or acquire tools, the surveyor balancing economic and technical considerations while laying out a turnpike, the woman of child-bearing age employing herbal contraceptives, and the neighbors of a polluted urban stream debating issues of property, odor, and health. These cases and others drawn from brewing, mining, farming, and woodworking enable the authors to address recent historiographic concerns, including the environmental aspects of technological change and the gendered nature of technical knowledge. Brooke Hindle's classic 1966 essay on early American technology is also reprinted, and his view of the field is reassessed. A bibliographical essay and summary of Hindle's bibliographic findings conclude the volume. The contributors are Judith A. McGaw, Robert C. Post, Susan E. Klepp, Michal McMahon, Patrick W. O'Bannon, Sarah F. McMahon, Donald C. Jackson, Robert B. Gordon, Carolyn C. Cooper, and Nina E. Lerman.",History,495,N/A,0,en
Educational Technology,"Ronghuai Huang, J. Michael Spector, Junfeng Yang",Springer,2019-02-27,"The aim of this book is to prepare students with knowledge and skills to understand the organizational needs and requirements of educational technology. Students should be able to use and manage both existing and emerging technologies effectively and be able to apply associated pedagogies to suit the environment, but also evaluate and manage technological advances of future and the requisite pedagogical shifts to achieve efficiency and effectiveness. The demand of educational technology has been rising steadily, primarily due to the fact that e-learning is a huge and significantly expanding world-wide industry. Commercial e-learning companies, training departments in large companies and organizations, computer software companies and educational institutions the world over employ large numbers of educational technology specialists. There is a strong demand for technologists who understand educational theories and for instructional designers and teachers who understand technologies. This book is targeted towards those who are looking for career in educational technology, instructional design, or media and information systems, or may want to continue their studies in graduate programs in learning and instructional technology, and those who are interested in becoming teacher in K-12 setting but need background in educational technology. This book will also act as a valuable resource in teacher education programs where primary focus on mainstream education and requires an authentic resource in instructional design and educational technology. Keeping in mind the varied needs of the organizations, employees and potential students, this book adopts a competency approach to learning and assessment. The themes and topics take a multi-disciplinary approach, and are aimed at preparing students for competent and innovative educational technology professionals.",Education,253,N/A,0,en
Access Technology for Blind and Low Vision Accessibility,"Yue-Ting Siu, Ike Presley",APH Press,2020,"""Access Technology for Blind and Low Vision Accessibility, the second edition of 2008's Assistive Technology for Students Who Are Blind or Visually Impaired: A Guide to Assessment, uses clear language to describe the range of technology solutions that exists to facilitate low vision and nonvisual access to print and digital information. Part 1 gives teachers, professionals, and families an overview of current technologies including refreshable braille displays, screen readers, 3D printers, cloud computing, tactile media, and integrated development environments. Part 2 builds on this foundation, providing readers with a conceptual and practical framework to guide a comprehensive technology evaluation process. As did its predecessor, Access Technology for Blind and Low Vision Accessibility is focused on giving people who are blind or visually impaired equal access to all activities of self-determined living, allowing them to be seamlessly integrated within their home, school, and work communities""--",Education,0,N/A,0,en
Planning for Technology,"Bruce M. Whitehead, Devon F. N. Jensen, Floyd Boschee",Corwin Press,2013-09-04,"Stay a step ahead of technological change so that every student can flourish! Students and classrooms are growing more technologically savvy every semester, which presents you with an essential choice: Will you let these learning tools sit idle, or will you unleash the power of technology for your students and staff? The first edition of Planning for Technology created leaders who empowered students to master the technological tools now required for success. This second edition will prepare you for the coming decade, when the pace of change will be much faster. In addition to the core methods and exercises, this book includes: Revisions addressing essential digital developments of the past decade that school leaders must learn to utilize New content covering guidelines for addressing the new Common Core State Standards, distributed leadership, adult learning theory, digital citizenship, cybersecurity, cloud computing, and more A new chapter on creating a ""culture of technology"" that goes beyond user manuals to create responsible, tech-savvy students Technology is no longer optional—it is a requirement for success in the 21st century. Planning for Technology is the go-to resource for ensuring your students thrive. ""This book is about how to plan for technology, promote it, pay for it, and take steps to ensure that it really is improving student achievement. This book makes school administrators consider more thoughtfully how they are using technology for teaching and learning and why. It helps the reader understand how to plan for and implement technology in a more effective way."" —Patricia L. Tucker, Retired Regional Superintendent District of Columbia Public Schools, DC ""The reflective activities at the end of every chapter prompt leaders to think about diverse areas they may have not thought about before."" —Frances L. O’Reilly, Assistant Professor of Educational Leadership The University of Montana-Missoula",Education,296,5,1,en
Transforming Technology,Andrew Feenberg,Oxford University Press,2002-02-06,"Thoroughly revised, this new edition of Critical Theory of Technology rethinks the relationships between technology, rationality, and democracy, arguing that the degradation of labor--as well as of many environmental, educational, and political systems--is rooted in the social values that preside over technological development. It contains materials on political theory, but the emphasis has shifted to reflect a growing interest in the fields of technology and cultural studies.",Political Science,236,N/A,0,en
Genetic Technology: A New Frontier,Assessment Office Of Technology,CRC Press,2020-09-23,"First published in 1982 . This report examines the application of classical and molecular genetic technologies to micro-organisms, plants, and animals. This book is one of the first comprehensive documents on emerging genetic technologies and their implications for society. The authors discuss the opportunities and problems involved, describe current techniques, and attempt to project some of the economic, environmental, and institutional impacts of those techniques. The issues they raise go beyond those of technology, utility, and economic feasibility. As we gain the ability to manipulate life, we must face basic questions of just what life means and how far we can reasonably-and safely-allow ourselves to go.",Science,487,N/A,0,en
Gender and Technology,Caroline Sweetman,Oxfam,1998,"This collection of articles from Gender and Development considers technologies of many kinds, including those intended to save womens labour, to enable them to control their fertility and to learn and communicate using computer technology.",Political Science,92,N/A,0,en
Human Technology,Ilchi Lee,Healing Society,2005,"Ilchi Lee, author of Healing Society, presents a toolkit for self-reliance management of the core issues of life: health, sexuality, and life purpose. Meditation, breath-work, and Oriental healing arts are offered as self-reliant health management skills. A distinctive perspective on relationships and an inspirational guide to discover a passionate life purpose are featured. This book also includes a practical guide to optimize our life's master controller?the brain. In the name of comfort and security, we have created increasingly complex systems that demand our lives for their maintenance. Systems cannot answer life's most important questions?only you can. The ultimate goal of education, institutions, and expertise should be self-education. Only then will technology serve humanity rather than reign over us. Human Technology contains the principles and tools that can return us to self-mastery and the life well lived. Human Technology is a toolkit for living an authentic life.",Acupressure,362,4,2,en
Information and Software Technology,"David Grover, Eamon Gormley, Heather Knights",N/A,2011,The student book provides a clear project development focus in line with the spirit of the syllabus. It presents a precise coverage of the Core topics to provide a ready reference as the Options are studied.,Information technology,366,5,1,en
Wearable Technology: A Guide to the Revolution,Charles Nehme ,Charles Nehme,N/A,"In the annals of technological evolution, few advancements have captured the imagination and transformed our daily lives as profoundly as wearable sensors. From the humble beginnings of wristwatches to the sophisticated devices of today, these tiny marvels have seamlessly integrated into our lives, offering unprecedented insights into our health, fitness, and surroundings. This book delves into the fascinating world of wearable sensors, exploring their history, underlying technologies, and diverse applications. We will examine the journey from early prototypes to the cutting-edge devices that now grace our wrists, fingers, and even our clothing. We will unravel the intricate mechanisms that power these sensors, from their ability to measure heart rate and track steps to their potential to monitor environmental conditions and detect diseases. Beyond their consumer appeal, wearable sensors are revolutionizing industries ranging from healthcare to manufacturing. They are empowering individuals to take control of their health, enabling businesses to optimize operations, and even reshaping the way we interact with the world around us. As we navigate the pages of this book, we will explore the challenges and opportunities that lie ahead. We will discuss the ethical implications of collecting and analyzing personal data, the importance of privacy and security, and the ongoing quest for even more advanced and comfortable wearable devices. I invite you to join me on this exciting journey as we uncover the incredible potential of wearable sensors and their transformative impact on our lives.",Computers,59,N/A,0,en
Gender and Technology,"Nina Lerman, Ruth Oldenziel, Arwen P. Mohun",JHU Press,2003-10-15,"McGaw; Joy Parr, Simon Fraser University.",History,482,N/A,0,en
"Media,Technology and Society",Brian Winston,Routledge,2002-09-11,"Challenging the popular myth of a present-day 'information revolution', Media Technology and Society is essential reading for anyone interested in the social impact of technological change. Winston argues that the development of new media forms, from the telegraph and the telephone to computers, satellite and virtual reality, is the product of a constant play-off between social necessity and suppression: the unwritten law by which new technologies are introduced into society only insofar as their disruptive potential is limited.",Social Science,389,N/A,0,en
Technology and the Common Good,Allen Batteau,Berghahn Books,2022-06-10,"Building on the work of Elinor Ostrom (Governing the Commons) the author examines how the different shared goods of a democratic society are shaped by technology and demonstrates how club goods, common pool resources, and public goods are supported, enhanced, and disrupted by technology. He further argues that as the common good is undermined by different interests, it should be possible to reclaim technology, if the members of the society conclude that they have something in common.",Social Science,231,N/A,0,en
Quality Indicators for Assistive Technology,"Gayl Bowser, Diana Foster Carl, Kelly Fonner, Terry Vernon Foss, Jane Edgar Korsten, Kathleen Lalk, Joan Breslin Larson, Scott Marfilius, Susan McCloskey, Penny Reed, Joy Smiley Zabala",Cast Professional Publishing,2016-06,"""The QIAT Leadership Team: Gayl Bowser, Joan Breslin-Larson, Diana Foster Carl, Kelly Fonner, Terry Foss, Jane Korsten, Kathy Lalk, Scott Marfilius, Susan McCloskey, Penny Reed, Joy Smiley Zabala.""",Assistive computer technology,0,N/A,0,en
"Cambridge Game Changer : Guaranteed Pass for Cambridge ""O"" & ""A"" Level Exams.",David Chitate,David Chitate,2024-06-10,"This groundbreaking book, authored by Dr. David Chitate and distributed by Swipe Educational Solutions LLC, is the first of its kind in the 21st century, offering a comprehensive Past Exam Question Bank with answers developed through collaboration with Subject Examiners, Subject Teachers and Artificial Intelligence. It equips students to excel in Ordinary and Advanced Level Exams, featuring Examiners' tips, common candidate errors, syllabus review exercises, model answers and much more. This transformative resource, boasting over 900 pages of exam-focused content per subject, guarantees that an ""A"" grade is within reach, revolutionising how students prepare for exams.",Self-Help,1331,N/A,0,en
Elements of a Philosophy of Technology,Ernst Kapp,U of Minnesota Press,2018-11-13,"The first philosophy of technology, constructing humans as technological and technology as an underpinning of all culture Ernst Kapp was a foundational scholar in the fields of media theory and philosophy of technology. His 1877 Elements of a Philosophy of Technology is a visionary study of the human body and its relationship with the world that surrounds it. At the book’s core is the concept of “organ projection”: the notion that humans use technology in an effort to project their organs to the outside, to be understood as “the soul apparently stepping out of the body in the form of a sending-out of mental qualities” into the world of artifacts. Kapp applies this theory of organ projection to various areas of the material world—the axe externalizes the arm, the lens the eye, the telegraphic system the neural network. From the first tools to acoustic instruments, from architecture to the steam engine and the mechanic routes of the railway, Kapp’s analysis shifts from “simple” tools to more complex network technologies to examine the projection of relations. What emerges from Kapp’s prophetic work is nothing less than the emergence of early elements of a cybernetic paradigm.",Science,416,N/A,0,en
Capacity for Development,"Sakiko Fukuda-Parr, Carlos Lopes, Khalid Malik",Earthscan,2002,"If capacity development initiatives are to have a pivotal role in helping developing countries meet the challenges of the 21st century, it is necessary to take a closer look at the underlying assumptions about the nature of development as a process of societal transformation, of capacity and capacity development, of knowledge and of aid-donor-recipient relationship. This book contains a range of views from practitioners, academics and policy-makers about what has gone right with technical cooperation, what has gone wrong, and how to do it better.",Economic development,289,N/A,0,en
Technen: Elements of Recent History of Information Technologies with Epistemological Conclusions,Andrzej Piotr Wierzbicki,Springer,2014-07-25,"The book expresses the conviction that the art of creating tools – Greek techne – changes its character together with the change of civilization epochs and co-determines such changes. This does not mean that tools typical for a civilization epoch determine it completely, but they change our way of perceiving and interpreting the world. There might have been many such epochs in the history of human civilization (much more than the three waves of agricultural, industrial and information civilization). This is expressed by the title Technen of the book, where n denotes a subsequent civilization epoch. During last fifty years we observed a decomposition of the old episteme (understood as a way of creating and interpreting knowledge characteristic for a given civilization epoch) of modernism, which was an episteme typical for industrial civilization. Today, the world is differently understood by the representatives of three different cultural spheres: of strict and natural sciences; of human and social sciences (especially by their part inclined towards postmodernism) and technical sciences that have a different episteme than even that of strict and natural sciences. Thus, we observe today not two cultures, but three different episteme. The book consists of four parts. First contains basic epistemological observations, second is devoted to selected elements of recent history of information technologies, third contains more detailed epistemological and general discussions, fourth specifies conclusions. The book is written from the cognitive perspective of technical sciences, with a full awareness – and discussion – of its differences from the cognitive perspective of strict sciences or human and social sciences. The main thesis of the book is that informational revolution will probably lead to a formation of a new episteme. The book includes discussions of many issues related to such general perspective, such as what is technology proper; what is intuition from a perspective of technology and of evolutionary naturalism; what are the reasons for and how large are the delays between a fundamental invention and its broad social utilization; what is the fundamental logical error (using paradoxes that are not real, only apparent) of the tradition of sceptical philosophy; what are rational foundations and examples of emergence of order out of chaos; whether civilization development based on two positive feedbacks between science, technology and the market might lead inevitably to a self-destruction of human civilization; etc.",Technology & Engineering,317,N/A,0,en
The Race between Education and Technology,"Claudia Goldin, Lawrence F. Katz",Harvard University Press,2009-07-01,"This book provides a careful historical analysis of the co-evolution of educational attainment and the wage structure in the United States through the twentieth century. The authors propose that the twentieth century was not only the American Century but also the Human Capital Century. That is, the American educational system is what made America the richest nation in the world. Its educational system had always been less elite than that of most European nations. By 1900 the U.S. had begun to educate its masses at the secondary level, not just in the primary schools that had remarkable success in the nineteenth century. The book argues that technological change, education, and inequality have been involved in a kind of race. During the first eight decades of the twentieth century, the increase of educated workers was higher than the demand for them. This had the effect of boosting income for most people and lowering inequality. However, the reverse has been true since about 1980. This educational slowdown was accompanied by rising inequality. The authors discuss the complex reasons for this, and what might be done to ameliorate it.",Business & Economics,497,N/A,0,en
Assistive Technology for Students who are Blind Or Visually Impaired,"Ike Presley, Frances Mary D'Andrea",American Foundation for the Blind,2008,"Assistive technology is essential in today's world to enable people who are blind or visually impaired to participate fully in school, work, and life. But which assistive technology tools are right for your students? This comprehensive handbook is the essential resource for teachers of students with visual impairments, administrators, technology professionals, and anyone who needs to keep up with the ever-changing world of technology. Assistive Technology For Students Who Are Blind or Visually Impaired: A Guide to Assessment contains a wealth of technical information translated into clear, user-friendly terms, including: - An overview of the full range of assistive technology that students can use to manage information in print or electronic formats-whether they use vision, touch or hearing to access information - How to select appropriate tools and strategies - A structured process for conducting a technology assessment - Detailed assessment forms that can be used to determine students' technology needs and solutions to address them - Advice on writing up program recommendations based on assessment results - Reproducible, blank assessment forms",Education,549,N/A,0,en
Surface and Interface Analysis,Seong H. Kim,John Wiley & Sons,2024-12-03,"Comprehensive textbook covering characterization techniques to understand the chemistry and structure of materials on surfaces and at interfaces Surface and Interface Analysis is a comprehensive textbook resource that covers everything readers need to know about surface energy, molecular speciation, and optical and physical characterization techniques. Assuming only basic knowledge of general chemistry (electronic orbitals, organic functional groups), physics (electromagnetic waves, Maxwell equations), physical chemistry (Schrödinger equation, harmonic oscillator), and mathematics (wave equations, covariance matrix), this textbook helps readers understand the underlying principles of the discussed characterization techniques and enables them to transform theoretical knowledge into applied skills through a Maieutic pedagogical approach. Written by a highly qualified professor, Surface and Interface Analysis: Principles and Applications includes information on: Relationship between atomic and molecular orbitals and compositional analysis principles based on measurements of photoelectrons, Auger electrons, X-rays, and secondary ions emitted from the surface Governance of electromagnetic wave propagation in a dielectric medium and what can be learned from analyzing the electromagnetic wave reflected from the interface Surface metrology using light reflection (non-contact) and scanning probe (contact) and analysis of mechanical properties through indentation Artifacts and misinterpretations that may be encountered during analysis Surface and Interface Analysis is an ideal textbook resource on the subject for graduate students in the fields of solid state physics, optics, materials science, chemistry, and engineering who want to learn and apply advanced materials characterization methods, along with undergraduate students in advanced elective courses.",Technology & Engineering,423,N/A,0,en
Acting with Technology,"Victor Kaptelinin, Bonnie A. Nardi",MIT Press,2009-08-07,"A systematic presentation of activity theory, its application to interaction design, and an argument for the development of activity theory as a basis for understanding how people interact with technology. Activity theory holds that the human mind is the product of our interaction with people and artifacts in the context of everyday activity. Acting with Technology makes the case for activity theory as a basis for understanding our relationship with technology. Victor Kaptelinin and Bonnie Nardi describe activity theory's principles, history, relationship to other theoretical approaches, and application to the analysis and design of technologies. The book provides the first systematic entry-level introduction to the major principles of activity theory. It describes the accumulating body of work in interaction design informed by activity theory, drawing on work from an international community of scholars and designers. Kaptelinin and Nardi examine the notion of the object of activity, describe its use in an empirical study, and discuss key debates in the development of activity theory. Finally, they outline current and future issues in activity theory, providing a comparative analysis of the theory and its leading theoretical competitors within interaction design: distributed cognition, actor-network theory, and phenomenologically inspired approaches.",Computers,347,N/A,0,en
