Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Ernest Hemingway,Mary V. Dearborn,Knopf,2017,A full biography of Ernest Hemingway draws on a wide range of previously untapped material and offers particular insight into the private demons that both inspired and tormented him.,Biography & Autobiography,753,N/A,0,en
American Biography,William Richard Cutter,N/A,1916,N/A,United States,0,N/A,0,en
Albert Camus,Herbert R. Lottman,N/A,1997,"From his birth in World War I Algiers, to his untimely death in a car crash in 1960, Albert Camus represented the conscience of his generation. This biography examines his novels in the 1940s and 50s, such as The Stranger and The Plague, which echoed the plight of the 20th-century soul.","Authors, Algerian",805,N/A,0,en
George Washington,"James Cross Giblin, Michael Dooling",Scholastic,1998-01-01,"Examines the family life and career of the first American president, also discussing myths and legends, monuments to Washington, and Mount Vernon.",Juvenile Nonfiction,48,4,1,en
Blake,Peter Ackroyd,Ardent Media,N/A,N/A,"Painting, English",142,N/A,0,en
"A Cyclopædia of Female Biography ... [A revised abridgement, with additions, of “Woman's Record”.] Edited by H. G. Adams",Sarah Josepha Buell Hale,N/A,1857,N/A,,852,N/A,0,en
The Book of Job,Mark Larrimore,Princeton University Press,2020-02-25,"The life and times of this iconic and enduring biblical book The book of Job raises stark questions about the meaning of innocent suffering and the relationship of the human to the divine, yet it is also one of the Bible's most obscure and paradoxical books. Mark Larrimore provides a panoramic history of this remarkable book, traversing centuries and traditions to examine how Job's trials and his challenge to God have been used and understood in diverse contexts, from commentary and liturgy to philosophy and art. Larrimore traces Job's reception by figures such as Gregory the Great, William Blake, and Elie Wiesel, and reveals how Job has come to be viewed as the Bible's answer to the problem of evil and the perennial question of why a God who supposedly loves justice permits bad things to happen to good people.",Religion,296,N/A,0,en
Samuel Johnson,Peter Martin,Hachette UK,2012-08-16,"The first new biography for a generation of one of the great figures of English literature Poet, essayist, biographer, lexicographer, critic, conversationalist and wit, Dr Johnson is one of the great figures of English literature, perhaps the most quoted English writer after Shakespeare. Our view of Johnson has been overwhelmingly shaped by James Boswell's Life of Samuel Johnson, published in 1791, the most famous biography in the English language. But invaluable as Boswell is as a source, he should not be the last word. This new biography illuminates the Johnson that Boswell never knew: the awkward youth, the unsuccessful schoolmaster, the eccentric marriage, his early years in London in the 1740s scratching a living, the epic struggle to produce the Dictionary. Very much the outsider, rather than the supremely confident dispenser of robust common sense. Using material unknown to previous biographers, Peter Martin describes the psychological knife-edge on which Johnson felt he lived, caused by his severe melancholia and his physical diseases. He explores Johnson's role in the publishing and printing world of the time and he reveals how important women were to Johnson throughout his life. The Samuel Johnson that emerges from this enthralling biography is still the foremost figure of his age but a more rebellious, unpredictable and sympathetic figure than the one that Boswell so memorably portrayed.",Biography & Autobiography,353,N/A,0,en
Biography: A Very Short Introduction,Hermione Lee,Oxford University Press,2009-07-09,"Biographies are one of the most popular and best-selling of the literary genres. Why do people like them? What does a biography do and how does it work? This Very Short Introduction examines different types of biographies, why certain people and historical events arouse so much interest, and how they are compared with history and fiction.",Biography & Autobiography,185,N/A,0,en
Louisa May,Martha Saxton,N/A,1978,N/A,"Alcott, Louisa May, 1832-1888",0,N/A,0,en
The National Cyclopaedia of American Biography,,N/A,1906,Includes cumulative subject index of the entire set. 1 v.,United States,648,3,1,en
The Bee Gees,David N. Meyer,Da Capo Press,2013-07-09,"The first narrative biography of the Bee Gees, the phenomenally popular vocal group that has sold more than 200 million records worldwide -- sales in the company of the Beatles and Michael Jackson. The Bee Gees is the epic family saga of brothers Barry, Robin, and Maurice Gibb, and it's riddled with astonishing highs—especially as they became the definitive band of the disco era, fueled by Saturday Night Fever and crashing lows, including the tragic drug-fueled downfall of youngest brother, Andy. In recent years, a whole new generation of fans has rediscovered the undeniable grooves and harmonies that made the Bee Gees and songs like Stayin' Alive, How Deep is Your Love, To Love Somebody, and I Started a Joke timeless.",Biography & Autobiography,418,N/A,0,en
Napoleon: A Concise Biography,David A. Bell,Oxford University Press,2015-11-05,"This book provides a concise, accurate, and lively portrait of Napoleon Bonaparte's character and career, situating him firmly in historical context. David Bell emphasizes the astonishing sense of human possibility--for both good and ill--that Napoleon represented. By his late twenties, Napoleon was already one of the greatest generals in European history. At thirty, he had become absolute master of Europe's most powerful country. In his early forties, he ruled a European empire more powerful than any since Rome, fighting wars that changed the shape of the continent and brought death to millions. Then everything collapsed, leading him to spend his last years in miserable exile in the South Atlantic. Bell emphasizes the importance of the French Revolution in understanding Napoleon's career. The revolution made possible the unprecedented concentration of political authority that Napoleon accrued, and his success in mobilizing human and material resources. Without the political changes brought about by the revolution, Napoleon could not have fought his wars. Without the wars, he could not have seized and held onto power. Though his virtual dictatorship betrayed the ideals of liberty and equality, his life and career were revolutionary.",History,152,N/A,0,en
The Book of Common Prayer,Alan Jacobs,Princeton University Press,2019-05-28,"""While many of us are familiar with such famous words as, ""Dearly beloved, we are gathered together here."" or ""Ashes to ashes, dust to dust,"" we may not know that they originated with The Book of Common Prayer, which first appeared in 1549. Like the words of the King James Bible and Shakespeare, the language of this prayer book has saturated English culture and letters. Here Alan Jacobs tells its story. Jacobs shows how The Book of Common Prayer--from its beginnings as a means of social and political control in the England of Henry VIII to its worldwide presence today--became a venerable work whose cadences express the heart of religious life for many.The book's chief maker, Thomas Cranmer, Archbishop of Canterbury, created it as the authoritative manual of Christian worship throughout England. But as Jacobs recounts, the book has had a variable and dramatic career in the complicated history of English church politics, and has been the focus of celebrations, protests, and even jail terms. As time passed, new forms of the book were made to suit the many English-speaking nations: first in Scotland, then in the new United States, and eventually wherever the British Empire extended its arm. Over time, Cranmer's book was adapted for different preferences and purposes. Jacobs vividly demonstrates how one book became many--and how it has shaped the devotional lives of men and women across the globe""--.",Religion,256,N/A,0,en
Steve Jobs,Walter Isaacson,Simon and Schuster,2011,"Based on more than 40 interviews with Jobs conducted over two years--as well as interviews with more than 100 family members, friends, adversaries, competitors, and colleagues--Isaacson has written a riveting story of the roller-coaster life and searingly intense personality of a creative entrepreneur whose passion for perfection and ferocious drive revolutionized six industries: personal computers, animated movies, music, phones, tablet computing, and digital publishing.",Biography & Autobiography,656,3.5,5,en
Water,Giulio Boccaletti,Pantheon,2021-09-14,"Spanning millennia and continents, a revealing history that “tackles the most important story of our time: our relationship with water in a world of looming scarcity” (Kelly McEvers, NPR Host). ""Far more than a biography of its nominal subject ... The book stands as a compelling history of civilization itself."" —The Wall Street Journal Book Review Writing with authority and brio, Giulio Boc­caletti—honorary research associate at the Smith School of Enterprise and the Environment, Univer­sity of Oxford—shrewdly combines environmental and social history, beginning with the earliest civ­ilizations of sedentary farmers on the banks of the Nile, the Tigris, and the Euphrates Rivers. Even as he describes how these societies were made possible by sea-level changes from the last glacial melt, he incisively examines how this type of farming led to irrigation and multiple cropping, which, in turn, led to a population explosion and labor specialization. We see with clarity how irrigation’s structure informed social structure (inventions such as the calendar sprung from agricultural necessity); how in ancient Greece, the communal ownership of wells laid the groundwork for democracy; how the Greek and Roman experiences with water security resulted in systems of taxation; and how the modern world as we know it began with a legal framework for the development of water infrastructure. Extraordinary for its monumental scope and piercing insightfulness, Water: A Biography richly enlarges our understanding of our relationship to—and fundamental reliance on—the most elemental substance on earth.",Political Science,401,N/A,0,en
"CVs, Resumes, and LinkedIn",Adrian Wallwork,Springer,2014-06-26,"Are you a graduate, postgraduate or PhD student? Are you simply looking for a new job in the private or public sector, in research or industry? If your aim is to produce a professional CV or resume, then this book is for you. Based on interviews with recruiters and HR managers, and an analysis of hundreds of CVs from around 40 different countries, the book is structured as a series of FAQs. Topics covered include: how recruiters and HR people analyse a CV whether using a template is a good idea the difference between a CV and a resume how to present your personal details and whether to include a photo how to write an Executive Summary what to write in each section (Education, Work Experience, Skills, Personal Interests) how to write dates how to highlight your language, communication and team skills how to get and write references You will also learn some hints and strategies for writing a: cover letter LinkedIn profile reference letter bio The last chapter of the book contains a simple template to help you get the job of your dreams!",Business & Economics,207,N/A,0,en
Read On...Biography,Rick Roche,Bloomsbury Publishing USA,2012-03-07,"Categorizing hundreds of popular biographies according to their primary appeal—character, story, setting, language, and mood—and organizing them into thematic lists, this guide will help readers' advisors more effectively recommend titles. Read On...Biography: Reading Lists for Every Taste is that essential go-to readers' advisory guide, filling a gap in the growing readers' advisory literature with information about 450 biography titles, most published within the last decade, but also including some classic titles as well. The book focuses on life stories written in the third person, with subjects ranging from individuals who lived in ancient times to the present-day, hailed from myriad nations, and gained fame in diverse fields. The contents are organized in order to facilitate identification of read-alikes and easy selection of titles according to appeal features such as character, story, language, setting, and mood. Written specifically with librarians and their patrons in mind, this readers' advisory title will be invaluable in public, high school, and college libraries.",Language Arts & Disciplines,297,N/A,0,en
"Bright Lights, Dark Shadows: The Real Story of ABBA",Carl Magnus Palm,Omnibus Press,2009-10-28,"Revel in the bright lights of ABBA’s show-stopping musical career, and hear the whispers from the shadows that lurked behind. Bright Lights Dark Shadows: The Real Story of Abba is the first true, full-scale biography ever written about the band. With lucid prose and an inquisitive eye, author, Carl Palm, covers all aspects of the band’s lives and careers. The period before the group formed; their global domination throughout the 1970s; their marriages and divorces; their business empire and; their eventual, inevitable split.",Music,901,5,1,en
British Biography,Carl Rollyson,iUniverse,2005-07-14,"Biography as a literary genre is largely the product of the eighteenth century and of one seminal work, James Boswell's Life of Samuel Johnson (1791). Boswell's innovations revolutionized the genre and made it the target of suppression and censorship. He sought not only to memorialize a great man but also to reveal his flaws. Boswell reported long stretches of Johnson's conversation, noted his mannerisms, and in general gave an intimate picture such as no biography had ever before dared to attempt. After Boswell, there was a retreat from his bolder innovations, which amounted to self-censorship on the biographer's part. When Thomas Carlyle's biographer, James Anthony Froude, braved this trend against truth and allowed his subject's dark side to show, he was vilified in the press. The tensions between discretion and candor have endured in British biography since Froude, a point Carl Rollyson makes in the reviews of contemporary British biographers he includes in British Biography, which also contains Johnson's full-length biography of Richard Savage, excerpts from Boswell's Life of Johnson as well selections from and commentaries on Southey's biography of Nelson, Mrs. Gaskell's biography of Charlotte Bront, and the revolutionary work of Froude and Strachey.",Biography & Autobiography,321,N/A,0,en
God: A Biography,Jack Miles,Vintage,1996-03-19,"WINNER OF THE PULITZER PRIZE What sort of ""person"" is God? What is his ""life story""? Is it possible to approach him not as an object of religious reverence, but as the protagonist of the world's greatest book—as a character who possesses all the depths, contradictions, and abiguities of a Hamlet? This is the task that Jack Miles—a former Jesuit trained in religious studies and Near Eastern languages—accomplishes with such brilliance and originality in God: A Biography. Using the Hebrew Bible as his text, Miles shows us a God who evolves through his relationship with man, the image who in time becomes his rival. Here is the Creator who nearly destroys his chief creation; the bloodthirsty warrior and the protector of the downtrodden; the lawless law-giver; the scourge and the penitent. Profoundly learned, stylishly written, the resulting work illuminates God and man alike and returns us to the Bible with a sense of discovery and wonder.",Biography & Autobiography,465,N/A,0,en
Bowie,Marc Spitz,Crown,2010-10-05,"An expansive biography of David Bowie, one of the twentieth century’s greatest music and cultural icons. From noted author and rock ’n’ roll journalist Marc Spitz comes a major David Bowie biography to rival any other. Following Bowie’s life from his start as David Jones, an R & B—loving kid from Bromley, England, to his rise to rock ’n’ roll aristocracy as David Bowie, Bowie recounts his career but also reveals how much his music has influenced other musicians and forever changed the landscape of the modern era. Along the way, Spitz reflects on how growing up with Bowie as his soundtrack and how writing this definitive book on Bowie influenced him in ways he never expected, adding a personal dimension that Bowie fans and those passionate about art and culture will connect with and that no other bio on the artist offers. Bowie takes an in-depth look at the culture of postwar England in which Bowie grew up, the mod and hippie scenes of swinging London in the sixties, the sex and drug-fueled glitter scene of the early seventies when Bowie’s alter-ego Ziggy Stardust was born, his rise to global stardom in the eighties and his subsequent status as an elder statesman of alternative culture. Spitz puts each incarnation of Bowie into the context of its era, creating a cultural time line that is intriguing both for its historical significance as well as for its delineation of this rock ’n’ roll legend, the first musician to evolve a coherent vision after the death of the sixties dream. Amid the sex, drugs and rock ’n’ roll mayhem, a deeper portrait of the artist emerges. Bowie’s early struggles to go from follower to leader, his tricky relationship with art and commerce and Buddhism and the occult, his complicated family life, his open romantic relationship and, finally, his perceived disavowal of all that made him a touchstone for outcasts are all thoughtfully explored. A fresh evaluation of his recorded work, as well as his film, stage and video performances, is included as well. Based on a hundred original interviews with those who knew him best and those familiar with his work, including ex-wife Angie Bowie, former Bowie manager Kenneth Pitt, Siouxsie Sioux, Camille Paglia, Dick Cavett, Todd Haynes, Ricky Gervais and Peter Frampton, Bowie gives us not only a portrait of one of the most important artists in the last century, but also an honest examination of a truly revolutionary artist and the unique impact he’s had across generations.",Biography & Autobiography,466,N/A,0,en
Max Weber,Marianne Weber,Routledge,2017-07-12,"A founder of contemporary social science, Max Weber was born in Germany in 1864. At his death 56 years later, he was nationally known for his scholarly and political writings, but it was the international reception of his oeuvre over the last forty years that has made him world-famous. ""The Protestant Ethic and the Spirit of Capitalism,"" ""The Economic Ethics of the World Religions"" and his magnum opus, ""Economy and Society,"" with its treatment of the relations of economics, politics, law and religion, belong to the great achievements of 20th-century social science. The groundwork for the posthumous Weber reception was laid by Weber's widow Marianne, a well-known feminist writer, who followed up her edition of his collected works with one of the greatest biographies in a generation that produced many important accounts of itself. Although unavailable in English until a decade ago, the importance of Marianne Weber's 1926 work had been widely understood. Sociologist Robert A. Nisbet called it ""a moving and deeply felt biographical memoir."" Historian Gerhard Masur cited the book as ""the foundation of all further inquiries into Max Weber's life and influence."" Beginning with Max's ancestry and early years, Marianne Weber guides us through his life as student, young lawyer, scholar and political writer, quoting liberally from his voluminous correspondence. Her account of his nervous breakdown after 1897, which curtailed his academic career but ultimately strengthened his creative energies, provides deep insight into some of the personal tensions that troubled him to the end. In addition to her perceptive personal and intellectual life before the First World War, describing many scholars, social reformers, politicians and literary figures within and beyond the famous Heidelberg circle of the Webers. The new introduction by Guenther Roth situates Marianne Weber's own role in the contemporary setting and discusses the current state of Weber research and of the international Weber reception.",Music,1038,N/A,0,en
The Art of Biography in Antiquity,Tomas Hägg,Cambridge University Press,2012-04-05,"Examines the whole spectrum of Greek and Roman biography, which explores the virtues and vices of philosophers, statesmen and poets.",Biography & Autobiography,513,N/A,0,en
Jacinda Ardern,"Supriya Vani, Carl A. Harte",Simon and Schuster,2021-05-06,"‘It takes courage to be an empathetic leader. And I think if anything the world needs empathetic leadership now, perhaps more than ever.’ Jacinda Ardern Jacinda Ardern was swept to office in 2017 on a wave of popular enthusiasm dubbed ‘Jacindamania’. In less than three months, she rose from deputy leader of the opposition to New Zealand’s highest office. Her victory seemed heroic. Few in politics would have believed it possible; fewer still would have guessed at her resolve and compassionate leadership, which, in the wake of the horrific Christchurch mosque shootings of March 2019, brought her international acclaim. Since then, her decisive handling of the COVID-19 pandemic has seen her worldwide standing rise to the point where she is now celebrated as a model leader. In 2020 she won an historic, landslide victory and yet, characteristically, chose to govern in coalition with the Green Party. Jacinda Ardern: Leading with Empathy carefully explores the influences – personal, social, political and emotional – that have shaped Ardern. Peace activist and journalist Supriya Vani and writer Carl A. Harte build their narrative through Vani’s exclusive interviews with Ardern, as well as the prime minister’s public statements and speeches and the words of those who know her. We visit the places, meet the people and understand the events that propelled the daughter of a small-town Mormon policeman to become a committed social democrat, a passionate Labour Party politician and a modern leader admired for her empathy and courage.",Biography & Autobiography,583,N/A,0,en
Madonna,J. Randy Taraborrelli,Simon and Schuster,2001-09-27,"Madonna! Megastar. Lover. Mother. Opportunist. Chameleon. Role model. She's all of these things...and more. Yet, who is she, really? In Madonna: An Intimate Biography, author J. Randy Taraborrelli's scrupulously researched and completely balanced unauthorized biography of one of the world's most celebrated entertainers, the reader is allowed to draw his or her own conclusions. Indeed, the portrait bestselling author Taraborrelli paints here is of a truly complex woman, one who is driven and determined to succeed at any cost, yet who displays remarkable vulnerability when it comes to matters of the heart. It is significant that Madonna: An Intimate Biography is the first such book written about the star in over a decade, because in the past ten years the ever-changing Madonna has gone through her biggest transformation yet -- from tempestuous sex goddess to happily married mother. Amazingly, as she launches her first worldwide tour in eight years, she is now -- at forty-something -- enjoying one of the most successful periods of her groundbreaking career. Whereas other books about Madonna have been based on previously published material, Madonna: An Intimate Biography is the result of ten years of exclusive interviews with people who are speaking publicly about her for the first time, including close friends, business associates and even family members. Since Taraborrelli interviewed the star herself early in her career, he is now able to draw from such firsthand experiences to place her success story in perspective and provide new, stunning insights. The true Madonna, as presented here, is not merely a sensation-seeking tabloid vixen, but a flesh-and-blood woman with human foibles and weaknesses -- as well as great strengths and ambitions. For the first time, the reader learns about the complex nature of her difficult relationship with her father, and how the two finally found one another after years of estrangement; how Warren Beatty broke her heart, and why the two never wed; how she and John Kennedy, Jr., became romantically involved, his mother's reaction to the prospect of Madonna as a daughter-in-law and why it could never have worked out; the truth of her relationships with the fathers of her two children and how, as a loving and attentive mother, she has evolved into a surprisingly different woman...and what the future holds for her. Madonna: An Intimate Biography is a truly explosive and definitive account of the life of an entertainer who is undoubtedly one of the most popular, trendsetting figures of our time. Full of amazing disclosures about her private life and public career, New York Times bestselling author J. Randy Taraborrelli's latest work reveals Madonna in a new -- and surprisingly inspiring -- way. Not only a feast for fans, this book is great entertainment for anyone who enjoys a remarkable story, stirringly told.",Biography & Autobiography,395,3.5,3,en
First Man,James R. Hansen,Simon and Schuster,2012-11-27,"On July 20, 1969, the world stood still to watch American astronaut Neil A. Armstrong become the first person ever to step on the surface of another heavenly body. Upon his return to Earth, Armstrong was celebrated for his monumental achievement. He was also--as NASA historian Hansen reveals in this authorized biography--misunderstood. Armstrong's accomplishments as an engineer, a test pilot, and an astronaut have long been a matter of record, but Hansen's access to private documents and unpublished sources and his interviews with more than 125 subjects (including more than fifty hours with Armstrong himself) yield the first in-depth analysis of this elusive, reluctant hero.",Biography & Autobiography,755,1,1,en
Anna,Amy Odell,Simon and Schuster,2022-05-03,This biography of the legendary fashion journalist and media mogul follows her journey from the trendy fashion scene of swinging 1960s London to becoming the editor-in-chief of Vogue magazine.,Biography & Autobiography,464,N/A,0,en
His Way,Kitty Kelley,Bantam,2010-12-28,"#1 NEW YORK TIMES BESTSELLER • With a new afterword by the author in honor of Frank Sinatra’s 100th birthday This is the book that Frank Sinatra tried—but failed—to keep from publication, and it’s easy to understand why. This unauthorized biography goes behind the iconic myth of Sinatra to expose the well-hidden side of one of the most celebrated—and elusive—public figures of our time. Celebrated journalist Kitty Kelley spent three years researching government documents (Mafia-related material, wiretaps, and secret testimony) and interviewing more than 800 people in Sinatra’s life (family, colleagues, law-enforcement officers, friends). The result is a stunning, often shocking exposé of a man as tortured as he was talented, as driven to self-destruction as he was to success. Featuring a new afterword by the author, this fully documented, highly detailed biography—filled with revealing anecdotes—is the penetrating story of the explosively controversial and undeniably multitalented legend who ruled the entertainment industry for fifty years and continues to fascinate to this day. Praise for His Way “The most eye-opening celebrity biography of our time.”—The New York Times “A compelling page-turner . . . Kitty Kelley’s book has made all future Sinatra biographies virtually redundant.”—Los Angeles Herald Examiner",Biography & Autobiography,690,N/A,0,en
Adam Sandler,Dave Stern,N/A,1999-12-28,"Celebrates the life and work of the actor and comedian, from his childhood years in Brooklyn to his success on ""Saturday Night Live"".",Biography & Autobiography,254,5,1,en
The Encyclopaedia Britannica,Hugh Chisholm,N/A,1911,N/A,Encyclopedias and dictionaries,1016,N/A,0,en
