Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Social Work ASWB Masters Exam Guide,"Dawn Apgar, PhD, LSW, ACSW",Springer Publishing Company,2015-05-11,"“Dawn gave us the tools we needed to take the exam, and let me tell you - she was on point! Not only did she cover the content areas we needed to focus in on, but she also showed us how to read and interpret the questions on the exam.” —Ammu D. Kowolik, LMSW, McSilver Institute for Poverty Policy and Research Students and social workers preparing for the social work masters licensure exam will find an invaluable study resource in the Social Work ASWB® Masters Exam Guide. Written by a prominent social work leader and trainer for social work licensing exams in the United States, this guide is based on years of time-tested exam prep workshops conducted by the author. It mirrors the ASWB Masters “Knowledge, Skills, and Abilities” upon which the exam is based and incorporates information from the DSM-5®. The guide is comprehensive yet focuses on the material most likely to be included on the exam, so readers can prioritize information as they study. A self-assessment section helps identify strengths and weaknesses before tackling the material. The author shares her extensive knowledge of the exam by providing useful test-taking strategies and tips for overcoming test anxiety. The 170-question practice test at the end of the guide (with explanations of the correct answers) mirrors the actual exam in both length and structure. Content includes human development, diversity, abuse and neglect, assessment and intervention planning, direct and indirect (micro and macro) practice, and professional values and ethics. This book will be a valuable asset for social workers throughout the United States and Canada. Key Features: Developed by a highly respected educator of social work licensure candidates Covers all the content areas on the masters examination, including new content added in 2015 Begins with a self-assessment section to help identify areas of strength and weakness Offers a wealth of test-taking tips and strategies to foster exam confidence Includes a practice test (with explanations of the correct answers) that mirrors the exam ASWB® is a registered service mark of the Association of Social Work Boards, which neither sponsors nor endorses this product.",Social Science,353,N/A,0,en
"Princeton Review ACT Prep, 2022",The Princeton Review,Princeton Review,2022-01-25,"Make sure you’re studying with the most up-to-date prep materials! Look for the newest edition of this title, The Princeton Review ACT Prep, 2023 (ISBN: 9780593516324, on-sale December 2022). Publisher's Note: Products purchased from third-party sellers are not guaranteed by the publisher for quality or authenticity, and may not include access to online tests or materials included with the original product.",Study Aids,897,N/A,0,en
The Bible Recap,Tara-Leigh Cobble,Baker Books,2020-11-03,"Have you ever closed your Bible and thought, What did I just read? Whether you're brand-new to the Bible or you grew up in the second pew, reading Scripture can feel confusing or boring at times. Understanding it well seems to require reading it thoroughly (and even repeatedly), but who wants to read something they don't understand? If you've ever wanted to read through the Bible or even just wanted to want to read it, The Bible Recap is here to help. Following a chronological Bible reading plan, these recaps explain and connect the story of Scripture, section by section. Soon you'll see yourself as a child of God who knows and loves His Word in the ways you've always hoped for. You don't have to go to seminary. You don't need a special Bible. Just start reading this book alongside your Bible and see what God has to say about Himself in the story He's telling. ""Tara-Leigh gets me excited to read the Bible. Period. I have found a trusted guide to walk me into deeper understanding of the Scriptures.""--MICHAEL DEAN MCDONALD, the Bible Project",Religion,764,5,1,en
A Nature Study Guide,William S. Furneaux,N/A,1912,N/A,Natural history,320,N/A,0,en
Utility Arboriculture,"Randall H. Miller, Geoffrey P. Kempter",N/A,2018,N/A,Arboriculture,0,N/A,0,en
Ace the CCRN®,Nicole Kupchik,N/A,2016-12-01,"Ace the CCRN(R) You Can Do it! Study Guide was designed to serve as a succinct guide following AACN's test blueprint for the CCRN(R) examination. The guide was purposefully written using only bullet points containing key information on each disease state. Consider using the accompanying guide Ace the CCRN(R) You Can Do It? Practice Review Question Book, which contains over 500 practice questions with rationale.",,0,N/A,0,en
"The Official ACT Prep Guide, 2018",ACT,John Wiley & Sons,2017-06-09,"The only guide from the ACT organization, the makers of the exam, revised and updated for 2017 and beyond The Official ACT Prep Guide, 2018 Edition, Revised and Updated is the must-have resource for college bound students. The guide is the go-to handbook for ACT preparation and the only guide from the makers of the exam. The book and online content includes the actual ACT test forms (taken from real ACT exams). In addition, this comprehensive resource has everything students need to know about when they are preparing for and taking the ACT. The book contains information on how to register for the exam, proven test-taking strategies, ideas for preparing mentally and physically, gearing up for test day, and much more. This invaluable guide includes additional questions and material that contains articles on everything from preparing a standout college application and getting into your top-choice school to succeeding in college The bestselling prep guide from the makers of the ACT test Offers bonus online content to help boost college readiness Contains the real ACT test forms used in previous years This new edition offers students updated data on scoring your writing test, new reporting categories, as well as updated tips on how to do your best preparing for the test and on the actual test day from the team at ACT. It also offers additional 400 practice questions that are available online.",Study Aids,724,N/A,0,en
Knowable Word,Peter Krol,N/A,2022-05-26,"Knowable Word offers a foundation on why and how to study the Bible. Through a running study Genesis 1, this new edition illustrates how to Observe, Interpret, and Apply the Scripture-and gives the vision behind each step.",,170,N/A,0,en
West Group's Nutshell Series Fast Finder,West Group,N/A,1999,N/A,Law,0,N/A,0,en
LexisNexis Study Guide,"Stephen Tully, Bridget Lewis, Ottavio Quirico",N/A,2015-07-22,"This invaluable study guide provides a contemporary and accessible foundation for the study of all key aspects of international law. It covers the fundamentals of theory and practice and highlights issues of particular relevance to Australia. Format: Paperback Begin your revision or exam preparation with this essential tool for success! The LexisNexis Study Guide series is designed to assist law students with the foundations for effective, systematic revision and exam preparation. Each chapter clearly explains pertinent topics within international law and identifies key materials to consolidate learning. Succinct summaries of principles and key cases simplify exam study and short, concise paragraphs, bullet-pointed summaries, flowcharts and tables facilitate revision. This book provides a contemporary and accessible foundation for the study of all key aspects of international law. It covers the fundamentals of theory and practice and highlights issues of particular relevance to Australia. Features oÂeo Includes key cases and commentary to simplify revision and exam study oÂeo Clear summaries assist students to understand and retain key principles oÂeo Compact and portable - great for open book exams",International law,0,N/A,0,en
"5 Steps to a 5: 500 AP Physics 1 Questions to Know by Test Day, Fourth Edition",Anaxos Inc.,McGraw Hill Professional,2022-02-21,"The only study guide you’ll need for the AP Physics 1 test—revised and updated, now with a 20-question Diagnostic Quiz Confidence is key when taking any exam, and it will come easier if you spend your test prep time wisely—even if you’ve been so busy that you’ve put off preparing until the last weeks before the exam. You’ll find the smartest, most effective test prep in 5 Steps to a 5: 500 AP Physics 1 Questions to Know by Test Day, Fourth Edition. Written by expert AP teachers who know the exam inside and out, the questions closely resemble those you’ll face on exam day, and include detailed review explanations for both right and wrong answers. 5 Steps to a 5: 500 AP Physics 1 Questions to Know by Test Day, Fourth Edition is updated for the latest exam, featuring only the types of questions you’ll see on this year’s exam, plus a super-helpful 20-question Diagnostic Quiz to test your knowledge. No matter how busy you are, this 5 Steps to a 5 guide will help you make the most of your last-minute study to build the skills you need in a minimal amount of time. Features: 500 AP-style questions and answers referenced to core AP materials NEW! 20 Question Diagnostic Quiz to test your knowledge Updated for the latest exam: 150 NEW questions throughout the book that match the latest exam requirements Questions parallel the topic, format, and degree of difficulty of those in the AP exam, followed by answers with comprehensive, easy-to-understand explanations Detailed review explanations for right and wrong answers Ideal and effective last-minute practice to help build the skills you need in a minimal amount of time",Study Aids,337,N/A,0,en
Air Force Handbook 1,U. S. Air Force,N/A,2018-07-17,"This handbook implements AFPD 36-22, Air Force Military Training. Information in this handbook is primarily from Air Force publications and contains a compilation of policies, procedures, and standards that guide Airmen's actions within the Profession of Arms. This handbook applies to the Regular Air Force, Air Force Reserve and Air National Guard. This handbook contains the basic information Airmen need to understand the professionalism required within the Profession of Arms. Attachment 1 contains references and supporting information used in this publication. This handbook is the sole source reference for the development of study guides to support the enlisted promotion system. Enlisted Airmen will use these study guide to prepare for their Promotion Fitness Examination (PFE) or United States Air Force Supervisory Examination (USAFSE).",Reference,582,N/A,0,en
Land Use in a Nutshell,"Robert R. Wright, Susan Webber Wright",West Publishing Company,1985,N/A,Business & Economics,424,N/A,0,en
A Short and Happy Guide to Contracts,"David G. Epstein, Bruce A. Markell, Lawrence Ponoroff",West Academic Publishing,2012,"This efficient and exceedingly effective guide to Contracts will help you see the big picture. The authors focus on making the key concepts of contract law, and the relationship among those concepts, easier to understand and retain. The authors have also infused the book with humor, believing there is nothing inconsistent between a rigorous academic experience and having a little fun. Each of the authors is nationally-renowned law teacher who has taught Contracts for decades. Based on that experience, in this book they have set forth understandable techniques for mastering the law governing each critical aspect of the contract relationship, including, contract formation (offer and acceptance), enforcement (consideration and defenses), interpretation, performance, breach, and remedies.",Contracts,0,N/A,0,en
Urantia Ascenders' Handbook,Hara Davis,N/A,2018-10-26,"Almost A4 size. 50 pages. Full colour. Our journey through the heavenly spheres as described in the Urantia Book is so thrilling and awesome that I decided to present it in as much detail as possible for the benefit of those Urantia students who enjoy a more visual representation of our future career. I begin with our short but intense test as mortals on the material plane of existence on Urantia (the name given to Planet Earth) and then chronicle our journey upwards through the morontia worlds of our local system and constellation before reaching our local universe headquarters where we attain spirit status. The journey continues through the minor and major sectors of our superuniverse until we reach Uversa, our superuniverse capital. From here we are prepared for our transit through the seven circuits of Havona before the last transit sleep to Paradise and the eventual destiny of ascending mortals--the Finaliter Corps.""Love of adventure, curiosity, and dread of monotony--these traits inherent in evolving human nature--were not put there just to aggravate and annoy you during your short sojourn on earth, but rather to suggest to you that death is only the beginning of an endless career of adventure, an everlasting life of anticipation, an eternal voyage of discovery."" p.159/6. It is this eternal voyage that I present to you in this Handbook.",Philosophy,52,N/A,0,en
Firearm Safety Certificate - Manual for California Firearms Dealers and DOJ Certified Instructors,California Department of Justice,N/A,2016-12,"The growing concern over the number of accidental firearm shootings, especially those involving children, prompted passage of the initial handgun safety law which went into effect in 1994. The stated intent of the California Legislature in enacting the current FSC law is for persons who obtain firearms to have a basic familiarity with those firearms, including, but not limited to, the safe handling and storage of those firearms. The statutory authority for this program is contained in Penal Code sections 26840 and 31610 through 31700. These statutes mandate DOJ to develop, implement and maintain the FSC Program. Pursuant to Penal Code section 26840, a firearms dealer cannot deliver a firearm unless the person receiving the firearm presents a valid FSC, which is obtained by passing a written test on firearm safety. Prior to taking delivery of a firearm from a licensed firearms dealer, the purchaser/recipient must also successfully perform a safe handling demonstration with that firearm..",Reference,0,N/A,0,en
Criminal Law,Wayne R. LaFave,West Publishing Company,2000,"This book is an updated abridgement of LaFave and Scott's two volume, Substantive criminal law, in West's criminal practice series.",Law,1100,N/A,0,en
Ati Teas Review Manual,Ati,Jones & Bartlett Publishers,2020-08-14,"The official TEAS manual written by the creators of the TEAS exam. This study manual directly aligns with the TEAS exam, giving you the preparation you need to achieve the highest score possible. Features: - New! Features full-length practice exam with an expectancy table that helps determine how prepared you are to take the TEAS exam - New! More practice questions with detailed answer explanations at the end of each chapter - Comprehensive end-of-section (Mathematics, Science, English and English language usage) quizzes with detailed answer keys - Updated testing-taking tips and strategies - The TEAS study manual directly aligned with the ATI TEAS exam blueprint The ATI TEAS Manual is designed to work in conjunction with our other TEAS Exam prep products include ATI TEAS SmartPrep and the ATI TEAS Online Practice Assessments.",Medical,192,N/A,0,en
Social Work Licensing Clinical Exam Guide,"Dawn Apgar, PhD Lsw Acsw",N/A,2020-10-28,"Features improved ASWB exam prep strategies, expanded analysis of exam content, and proven test-taking tips! The third edition of the bestselling acclaimed exam guide for the ASWB Social Work Clinical Exam has been thoroughly updated to reflect current practice and core knowledge tested on the exam. Recognized for its unique test-taking tips and strategies, Dawn Apgar's complete review of the Knowledge Skills and Abilities (KSAs) across the core social work content areas helps readers discover gaps in their knowledge so they can identify strengths and target weak areas. Included with every print purchase is a bonus 170-question practice test that mirrors the actual exam in length and structure, plus explains correct answers. KSAs are identified for each question so test-takers can easily locate relevant source material for further study. Dawn Apgar's guide for the Social Work Licensing Clinical Exam is the best test-taking package available, ensuring success by providing invaluable tips on how to parse the questions, overcome test anxiety, avoid common pitfalls, and assess your own learning style - all of which help to foster exam confidence. The new updated third edition not only reflects the 2018 test blueprint, but is significantly revised and reformatted to help test-takers pass the exam on the first try. Revised content includes content on racial/cultural groups, NASW Code of Ethics, including the ethical use of technology, and gender diversity. New to the Third Edition: How to Use This Guide - brand new chapter focused on how the book's content structure links to the ASWB blueprint and how to use for more efficient study Examination Overview - expanded discussion and analysis of exam content Exam Preparation Strategies - new content focused on essential strategies for success, how to deal with test anxiety, and how to maximize content retention based on learning styles Test Taking Tips - a favorite with test takers, this feature has been updated to be more even more helpful New Content - revised content on race, ethnicity, and culture, and macro practice Key Features: Authoritative - developed and written by a renowned social work educator who has helped thousands of test takers pass the exam through her workshops and books Blueprints - provides a thorough content review of the ASWB exam core content areas, perfectly weighted to match licensing blueprints Self-assessment - begins with a self-assessment to help identify areas of strength and weakness Practice Test - includes a 170-question full practice test mirroring the actual exam with detailed explanations of correct answers Complete Learning Package - purchase of print edition includes digital access to entire book contents plus fully interactive Q&A to help identify strengths and weaknesses Digital access - Content available digitally via ExamPrepConnect for study on the go ExamPrepConnect Features: All the high-quality content from the book Personalized study plan based on exam date Ability to study by topic area to identify strengths and weaknesses Full 4-hour timed practice test that simulates the test-taking environment Discussion board to connect with the social work exam-prep community Games to make studying fun",,494,N/A,0,en
Study Guide for the Marriage and Family Therapy National Licensing Examination,Robert Guise,N/A,2015-09,"The 6th Edition of the FSI MFT Study Guide was updated to specifically cover the current AMFTRB Exam slated for each of the 12 testing windows in 2018 and beyond; the New 6th Edition contains the correct and accurate information about each of the Knowledge Domains that may appear on the Marriage & Family Therapy Licensing Exam. FSI's ""Knowledge Domain-to-Chapter Map"" shows where in the Study Guide information can be found about each domain. As FSI hears of any changes to the exam, even after you have purchased the Home Study Program or Intensive Track, we will make the new content available to you via our eStudy site at a discounted price through our eStudy Program if you have purchased either the Home Study Program, eStudy Program or Intensive Track previously. As HIPAA has begun to appear more regularly on the exam, FSI has added an easy to understand HIPAA section in this new 6th Edition, as well as a chapter on Crisis Management and the DSM-5. Used by many COAMFTE Accredited MFT programs, the Study Guide serves as both a foundations and advanced theories text that will also successfully help you pass the AMFTRB National exam upon graduation.The Study Guide is a 600+ page hardbound book which concisely organizes the information most likely to be tested by the AMFTRB. The book presents this large body of knowledge in both a summary and more detailed form, emphasizing the most important concepts needed for the exam, in a very ""user friendly"" format. It is designed with both recent graduates and the older, very experienced clinicians in mind. Increasingly, COAMFTE Accredited MFT Programs are using the FSI Study Guide in their Foundation Courses to meet the new national exam pass percentage requirements for maintaining accreditation.",Family psychotherapy,598,N/A,0,en
LEXISNEXIS STUDY GUIDE,"Julian Mellick, David Newlyn",N/A,2019,N/A,Contracts,0,N/A,0,en
Open Book,"Barry Friedman, John C. P. Goldberg",Aspen Publishers,2011,"A concise, highly accessible guide to exam success. Provides an insider s view of what professors look for in exam answers, and how exam-taking connects to good lawyering. Accompanied by a Web site with content that is both free (e.g., sample outlines, class notes, case briefs) and for-sale (e.g., sample exams and memos written by professors giving feedback on the answers). Features: High-profile, experienced authors from elite schools with hands-on experience teaching the majority of the courses in the traditional 1L curriculum Distinctive central pedagogy: the pinball method of exam-taking Accompanied by Web site with content that is both free (e.g., sample outlines, class notes, case briefs) and for-sale (e.g., sample exams and memos written by professors giving feedback on the answers). Explains to students not just the how but the why of law school exams what makes law school exams different from exams students have encountered in other settings Detailed examples provide concrete demonstrations of exam-taking techniques Highly readable: prose is straightforward and humorous; key points accented with memorably amusing illustrations Not just an exam prep book; students are offered guidance on getting the most out of classes, and law school more generally",Law examinations,0,N/A,0,en
ACT Prep Black Book,"Mike Barrett, Patrick Barrett",N/A,2018-02-15,"Click the ""look inside"" feature above to browse the Black Book and get a feel for how it approaches the ACT! The fully up-to-date ACT Prep Black Book, Second Edition gives you unique, effective ACT strategies from Mike Barrett, an ACT tutor with clients all over the globe who pay him hundreds of dollars an hour for phone tutoring. In addition to extensive and effective training on every aspect of the ACT, the ACT Prep Black Book gives you detailed, systematic, easy-to-follow walkthroughs for every question in all 3 official practice tests from the current Official ACT Prep Guide.The Black Book is a must-have in your ACT preparation, whether you need to make a perfect 36 to be competitive at an Ivy, score a 10 in each section to claim a sports scholarship, or anything in between. The Black Book works best when used with the authentic ACT questions in the ""Red Book,"" which is the Official ACT Prep Guide, 2018, by ACT, Inc. The Black Book shows you how to beat the ACT, while the Red Book gives you real ACT questions to practice with. (The ACT Prep Black Book has no affiliation with ACT, Inc.)The Black Book and the Red Book are all you need to get your best possible ACT score.The Black Book is the ideal ACT book for 3 major reasons: It covers every aspect of the test with advice that actually works, making it unique in the ACT prep field. It doesn't just review material from your high school classes! Instead, you'll learn to exploit design flaws in the ACT, using its own ""ACT tricks"" against it. The Black Book contains 600+ detailed, systematic, easy-to-follow walkthroughs for real ACT questions from the Red Book, so you know that what you're learning actually works. You'll see every question from all 3 of the Red Book's official ACT Practice Tests attacked in a way that clearly demonstrates the ideal thought process on the ACT. (You'll need your own copies of those real ACT practice tests, which you can find in the Official ACT Prep Guide, 2018, by ACT, Inc.) The Black Book is a clear, concise roadmap to the ACT. (See the selected highlights below). It explains exactly how every ACT question works, and how to beat it in the least time possible. Selected Highlights from the ACT Prep Black Book: The important differences between the ACT and a normal high school test, and how they influence every aspect of the proper approach to ACT preparation... Why every ACT question can only have one valid answer, no matter how much it might seem otherwise sometimes... How to look at ACT questions the same way ACT, Inc. does when it writes them... Why it's so important to work with real test questions from ACT, Inc....and why you shouldn't pay much attention to the official written explanations for those questions... What you're actually supposed to do when the ACT asks you about an author's attitude... The important implications of viewing time as an investment on test day... Why focusing on the wrong answers can be just as important as finding the right one...and how to do it effectively... The simple formula that allows you to crank out a top-scoring essay (that is, if you even need to take the ACT Writing test in the first place)... The special grammatical rules tested on the ACT English section-which may differ from what's commonly accepted in a high school or college classroom... The unwritten rules for every kind of ACT question... The many ways to approach an ACT Math question, and which ones are likely to work best for you... Why every real ACT Math question can potentially be answered in under 30 seconds... And much, much more than we can fit in this space...",,630,N/A,0,en
ESV,Crossway Bibles,Crossway Books,2008,"Combining the best and most recent evangelical Christian scholarship with the highly regarded ESV text, the ESV Study Bible is the most comprehensive study Bible ever published.",Bibles,2750,N/A,0,en
APHR Study Guide 2022-2023,Joshua Rueda,Test Prep Books,2022-02-09,"Test Prep Books' aPHR Study Guide 2022-2023: 3 Full-Length Practice Tests and Prep Book for the Associate Professional in Human Resources Certification Exam [Updated for the New Outline] Made by Test Prep Books experts for test takers trying to achieve a great score on the aPHR certification exam. This comprehensive study guide includes: Quick Overview Find out what's inside this guide! Test-Taking Strategies Learn the best tips to help overcome your exam! Introduction Get a thorough breakdown of what the test is and what's on it! Subarea I-Talent Acquisition Subarea II-Learning and Development Subarea III-Compensation and Benefits Subarea IV-Employee Relations Subarea V-Compliance and Risk Management Practice Questions Practice makes perfect! Detailed Answer Explanations Figure out where you went wrong and how to improve! Studying can be hard. We get it. That's why we created this guide with these great features and benefits Comprehensive Review: Each section of the test has a comprehensive review created by Test Prep Books that goes into detail to cover all of the content likely to appear on the test. aPHR Practice Test Questions: We want to give you the best practice you can find. That's why the Test Prep Books practice questions are as close as you can get to the actual test. Answer Explanations: Every single problem is followed by an answer explanation. We know it's frustrating to miss a question and not understand why. The answer explanations will help you learn from your mistakes. That way, you can avoid missing it again in the future. Test-Taking Strategies: A test taker has to understand the material that is being covered and be familiar with the latest test taking strategies. These strategies are necessary to properly use the time provided. They also help test takers complete the test without making any errors. Test Prep Books has provided the top test-taking tips. Customer Service: We love taking care of our test takers. We make sure that you interact with a real human being when you email your comments or concerns.",,270,N/A,0,en
Law School Exams,Alex Schimel,N/A,2018,"Law School Exams: A Guide to Better Grades is the complete handbook for students seeking to improve their performance in law school. This book offers a concise and practical strategy that can be applied to almost any law school exam, regardless of topic or level. Alex Schimel is a Lecturer-in-Law at the University of Miami and a leading expert on law school academic success. The new edition offers unique insights by reducing the exam format to a series of repeatable steps. It also teaches students how to ¿prepare for exams, instead of preparing for class,¿ with proven time-management and outlining techniques.",Law examinations,120,N/A,0,en
The Arts Good Study Guide,"Ellie Chambers, Andrew Northedge",The Open University,1997,"This invaluable study guide is specifically written for students studying the arts and humanities whether beginners or more experienced. It offers comprehensive guidance on key skills and helps students to learn how to present their thoughts with confidence, both in discussion with other people and in writing. Topics covered include: - Reading and understanding written, visual and aural texts; - Writing fluently and convincingly making good use of textual illustration and evidence; - The processes of analysis-interpretation-evaluation; - Getting the most out of lectures, group discussions, audio-visual media and galleries, theatres and museums; - Research techniques including writing a project report.",Arts,276,N/A,0,en
