Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Playing Nature,Alenda Y. Chang,U of Minnesota Press,2019-12-31,"A potent new book examines the overlap between our ecological crisis and video games Video games may be fun and immersive diversions from daily life, but can they go beyond the realm of entertainment to do something serious—like help us save the planet? As one of the signature issues of the twenty-first century, ecological deterioration is seemingly everywhere, but it is rarely considered via the realm of interactive digital play. In Playing Nature, Alenda Y. Chang offers groundbreaking methods for exploring this vital overlap. Arguing that games need to be understood as part of a cultural response to the growing ecological crisis, Playing Nature seeds conversations around key environmental science concepts and terms. Chang suggests several ways to rethink existing game taxonomies and theories of agency while revealing surprising fundamental similarities between game play and scientific work. Gracefully reconciling new media theory with environmental criticism, Playing Nature examines an exciting range of games and related art forms, including historical and contemporary analog and digital games, alternate- and augmented-reality games, museum exhibitions, film, and science fiction. Chang puts her surprising ideas into conversation with leading media studies and environmental humanities scholars like Alexander Galloway, Donna Haraway, and Ursula Heise, ultimately exploring manifold ecological futures—not all of them dystopian.",Games & Activities,293,N/A,0,en
The Better Angels of Our Nature,Steven Pinker,Penguin Books,2012-09-25,"Faced with the ceaseless stream of news about war, crime, and terrorism, one could easily think this is the most violent age ever seen. Yet as bestselling author Pinker shows in this startling and engaging new work, just the opposite is true.",Psychology,834,5,1,en
Before and After,Jan Thornhill,Maple Tree Press,2005,"In Before & After, Jan Thornhill's beautifully detailed illustrations depict nature's varied scenes as they change over spans of time, ranging from the subtle changes that occur in just one second to the dramatic transformations that occur over the course of a year. Before & After presents stunning two-page spreads showing a variety of settings teeming with life and change. Children will take a journey through a tropical coral reef, an African savanna, the Australian rain forest and in the final scene, the familiar setting of a schoolyard. Each spread cleverly doubles as a puzzle, with creatures identified in the border for readers to spot in the main picture. Children will take pleasure in the animal searches while spotting the changes that have occurred between one picture and the next. An innovative combination of art, information, puzzle and picture book, Before & After is a book to be treasured.",Habitat (Ecology),32,N/A,0,en
The Course of Nature,Robert Pollack,Createspace Independent Publishing Platform,2014-08-13,"Humanity is a part of Nature, yet every thinking person at one time or another asks herself or himself, ""How did we get here? What makes me different from the rest of Nature?"" In The Course of Nature an artist and a scientist ask those questions with full respect for all contexts, both scientific and not. Amy Pollack's figures stand on their own as elegant summaries of one or another aspect of Nature and our place in it. Robert Pollack's one-page essays for each illustration lay out the underlying scientific issues along with the overarching moral context for these issues. Together the authors have created a door into Nature for the non-scientist, and a door into the separate question of what is right, for both the scientist and the rest of us.",,0,N/A,0,en
Nature's Fortune,"Mark R Tercek, Jonathan S Adams",Basic Books,2013-04-09,"What is nature worth? The answer to this question -- which traditionally has been framed in environmental terms -- is revolutionizing the way we do business. In Nature's Fortune, Mark Tercek, CEO of The Nature Conservancy and former investment banker, and science writer Jonathan Adams argue that nature is not only the foundation of human well-being, but also the smartest commercial investment any business or government can make. The forests, floodplains, and oyster reefs often seen simply as raw materials or as obstacles to be cleared in the name of progress are, in fact as important to our future prosperity as technology or law or business innovation. Who invests in nature, and why? What rates of return can it produce? When is protecting nature a good investment? With stories from the South Pacific to the California coast, from the Andes to the Gulf of Mexico and even to New York City, Nature's Fortune shows how viewing nature as green infrastructure allows for breakthroughs not only in conservation -- protecting water supplies; enhancing the health of fisheries; making cities more sustainable, livable and safe; and dealing with unavoidable climate change -- but in economic progress, as well. Organizations obviously depend on the environment for key resources -- water, trees, and land. But they can also reap substantial commercial benefits in the form of risk mitigation, cost reduction, new investment opportunities, and the protection of assets. Once leaders learn how to account for nature in financial terms, they can incorporate that value into the organization's decisions and activities, just as habitually as they consider cost, revenue, and ROI. A must-read for business leaders, CEOs, investors, and environmentalists alike, Nature's Fortune offers an essential guide to the world's economic -- and environmental -- well-being.",Business & Economics,274,N/A,0,en
Nature Is A Human Right,Ellen Miles,Dorling Kindersley Ltd,2022-02-03,"Having access to natural, green spaces is vital to our physical and mental wellbeing. But, as urban development spreads, grey has become the new green. Already, concrete outweighs every tree, bush and shrub on Earth. Nature deprivation is a fast-growing epidemic, harming the health and happiness of hundreds of millions of people worldwide - especially vulnerable and marginalized groups. To combat this, Nature is a Human Right, founded by Ellen Miles in 2020, is working to make access to green space a recognized right for all, not a privilege. This ebook has taken root from the mission and vision of the campaign, bringing together a collection of engaging essays, interviews and exercises, curated by Ellen, from a selection of its expert ambassadors and supporters (including authors, artists, scientists, human rights experts, television presenters, TED speakers, and climate activists). Through each contributor, we discover a new perspective on why contact with nature should be a protected human right, journeying through personal narratives on mental health, disability, racism, environmental inequality, creativity, innovation and activism. This is a captivating and enlightening collection of original writing and ideas that highlights the importance of nature, the threats of nature deprivation, and the work that needs to be done to make our global future happier, healthier and more equal.",Nature,245,N/A,0,en
Three Laws of Nature,R. Stephen Berry,Yale University Press,2019-01-01,"A short and entertaining introduction to thermodynamics that uses real-world examples to explain accessibly an important but subtle scientific theory A romantic description of the second law of thermodynamics is that the universe becomes increasingly disordered. But what does that actually mean? Starting with an overview of the three laws of thermodynamics, MacArthur ""genius grant"" winner R. Stephen Berry explains in this short book the fundamentals of a fundamental science. Readers learn both the history of thermodynamics, which began with attempts to solve everyday engineering problems, and ongoing controversy and unsolved puzzles. The exposition, suitable for both students and armchair physicists, requires no previous knowledge of the subject and only the simplest mathematics, taught as needed. With this better understanding of one science, readers also gain an appreciation of the role of research in science, the provisional nature of scientific theory, and the ways scientific exploration can uncover fundamental truths. Thus, from a science of everyday experience, we learn about the nature of the universe.",Science,184,N/A,0,en
"The universal Church of nature, a synopsis of 'The universal Church', by the author of the original pamphlet [J. Crook].",John Crook (of Lyon's inn.),N/A,1836,N/A,,114,N/A,0,en
Coming of Age at the End of Nature,"Julie Dunlap, Susan A. Cohen",Trinity University Press,2016-09-19,"Coming of Age at the End of Nature explores a new kind of environmental writing. This powerful anthology gathers the passionate voices of young writers who have grown up in an environmentally damaged and compromised world. Each contributor has come of age since Bill McKibben foretold the doom of humanity’s ancient relationship with a pristine earth in his prescient 1988 warning of climate change, The End of Nature. What happens to individuals and societies when their most fundamental cultural, historical, and ecological bonds weaken—or snap? In Coming of Age at the End of Nature, insightful millennials express their anger and love, dreams and fears, and sources of resilience for living and thriving on our shifting planet. Twenty-two essays explore wide-ranging themes that are paramount to young generations but that resonate with everyone, including redefining materialism and environmental justice, assessing the risk and promise of technology, and celebrating place anywhere from a wild Atlantic island to the Arizona desert, to Baltimore and Bangkok. The contributors speak with authority on problems facing us all, whether railing against the errors of past generations, reveling in their own adaptability, or insisting on a collective responsibility to do better. Contributors include Blair Braverman, Jason Brown, Cameron Conaway, Elizabeth Cooke, Amy Coplen, Ben Cromwell, Sierra Dickey, Ben Goldfarb, CJ Goulding, Bonnie Frye Hemphill, Lisa Hupp, Amaris Ketcham, Megan Kimble, Craig Maier, Abby McBride, Lauren McCrady, James Orbesen, Alycia Parnell, Emily Schosid, Danna Staaf, William Thomas, and Amelia Urry.",Nature,144,N/A,0,en
After Nature,Jedediah Purdy,Harvard University Press,2015-09,"An Artforum Best Book of the Year A Legal Theory Bookworm Book of the Year Nature no longer exists apart from humanity. Henceforth, the world we will inhabit is the one we have made. Geologists have called this new planetary epoch the Anthropocene, the Age of Humans. The geological strata we are now creating record industrial emissions, industrial-scale crop pollens, and the disappearance of species driven to extinction. Climate change is planetary engineering without design. These facts of the Anthropocene are scientific, but its shape and meaning are questions for politics—a politics that does not yet exist. After Nature develops a politics for this post-natural world. “After Nature argues that we will deserve the future only because it will be the one we made. We will live, or die, by our mistakes.” —Christine Smallwood, Harper’s “Dazzling...Purdy hopes that climate change might spur yet another change in how we think about the natural world, but he insists that such a shift will be inescapably political... For a relatively slim volume, this book distills an incredible amount of scholarship—about Americans’ changing attitudes toward the natural world, and about how those attitudes might change in the future.” —Ross Andersen, The Atlantic",History,337,N/A,0,en
Reading the Book of Nature,Jonathan R. Topham,University of Chicago Press,2022-10-12,"""When Darwin returned to Britain from the Beagle voyage in 1836, the most talked-about scientific books were the Bridgewater Treatises. This series of eight books was funded by a bequest of the last Earl of Bridgewater, and they were authored by leading men of science, appointed by the President of the Royal Society, and intended to explore ""the power, wisdom, and goodness of God, as manifested in the creation."" Securing public attention beyond all expectations, the series gave Darwin's generation a range of approaches to one of the great questions of the age: how to incorporate the newly emerging disciplinary sciences into Britain's overwhelmingly Christian culture. Drawing on a wealth of archival and published sources, including many unexplored by historians, Jonathan R. Topham examines how and to what extent the series contributed to a sense of congruence between Christianity and the sciences in the generation before the infamous Victorian ""conflict between science and religion."" He does so by drawing on the distinctive insights of book history, using close attention to the production, circulation, and use of the books to open up new perspectives not only on aspects of early Victorian science but also on the whole subject of science and religion. Its innovative focus on practices of authorship, publishing, and reading helps us to understand the everyday considerations and activities through which the religious culture of early Victorian science was fashioned. And in doing so, Reading the Book of Nature powerfully reimagines the world in which a young Charles Darwin learned how to think about the implications of his theory""--",History,590,N/A,0,en
A Healthy Nature Handbook,"Justin Pepper, Don Parker",Island Press,2021-10-28,"The Chicago metropolitan area is home to far more protected nature than most people realize. There's a critical factor of the Chicago Wilderness restoration effort that makes it unique. A grassroots volunteer community, thousands strong, works alongside agency staff to give nearby nature what it needs to thrive in an everchanging urban context. A Healthy Nature Handbook captures hard-earned ecological wisdom from this community in engaging and highly readable chapters, each including illustrated restoration sequences.",Nature,166,N/A,0,en
Patterns in Nature,"James G. Sanderson, Stuart L. Pimm",University of Chicago Press,2015-11-10,"What occurs where (and why) and why do some places harbor more species than others are basic questions for ecologists. Some species simply live in different places: fish live underwater, birds do not. Adaptations follow: most fish have gills; birds have lungs. ""A fish out of water"" is the expression for a person -- and an animal -- in the wrong place. But not all patterns are trivial. Travel along any gradient -- up a mountain, from forest into desert, from a north-facing slope to a south-facing slope, from low tide to high tide on a shoreline, from Arctic tundra to tropical rain forest -- and the species change. What explains the patterns of these distributions? Some patterns might be as random as a coin toss. But as with a coin toss, can ecologists differentiate associations caused by a multiplicity of complex, idiosyncratic factors from those structured by some unidentified, but simple mechanisms? Can simple mechanisms that structure communities be inferred from observations of which species associations naturally occur? This book is about the identification and interpretation of nature's large-scale patterns of species co-occurrence and what we can deduce from them about how nature works. It draws upon a critical debate between Jared Diamond and Dan Simberloff, one which resonates today as the dynamics of species occurrence are shifting rapidly in a changing global environment.",Science,218,N/A,0,en
The Complementary Nature,"J. A. Scott Kelso, David A. Engstrom",MIT Press,2006-05-05,"How the ubiquitous human tendency to polarize--either or, nature nurture, body mind, yin yang--can be explained in terms of coordination dynamics, a new conception of brain function, and how such polar opposites can be reconciled.",Medical,339,N/A,0,en
Nature for Water: A Series of Utility Spotlights,"Jessica Ertel, Brenda Ampomah, Katharine Cross, Aparna Sridhar",IWA Publishing,2019-11-15,"By 2025, two thirds of the world’s population will be living in water stressed conditions. Meanwhile, the degradation of water ecosystems is occurring at alarming rates. Water utilities and water regulators that choose to play an active role in catchment management with nature based solutions (NBS) are uniquely positioned to help. Building a robust knowledge base and supporting opportunities for cross-sector collaboration are fundamental to the mainstreaming of NBS. The International Water Association (IWA) and The Nature Conservancy (TNC) are working together to encourage and facilitate active utility involvement in NBS, as well as promoting stronger connections between water utilities and regulatory bodies. Implementation of NBS involves multiple, interdependent stakeholders at various governance levels, and consequently regulators a key role in creating the enabling environments for these interactions and negotiations. This publication taps into diverse geographies and contexts, delving into case studies for a richer conversation that addresses the variety of challenges and elements for success for integrating NBS into water utility operations and planning. By publicizing successful case studies, the IWA/TNC partnership fulfils a dual purpose of endorsing these efforts and providing actionable guidance for other water utilities striving to improve their sustainability and resiliency.",Science,64,N/A,0,en
A Century of Nature,"Laura Garwin, Tim Lincoln",University of Chicago Press,2010-03-15,"Many of the scientific breakthroughs of the twentieth century were first reported in the journal Nature. A Century of Nature brings together in one volume Nature's greatest hits—reproductions of seminal contributions that changed science and the world, accompanied by essays written by leading scientists (including four Nobel laureates) that provide historical context for each article, explain its insights in graceful, accessible prose, and celebrate the serendipity of discovery and the rewards of searching for needles in haystacks.",Science,381,2,1,en
Colors of Nature,"Alison H. Deming, Lauret E. Savoy",Milkweed Editions,2011-02-01,"“An anthology of nature writing by people of color, providing deeply personal connections to—or disconnects from—nature.” —NPR From African American to Asian American, indigenous to immigrant, “multiracial” to “mixed-blood,” the diversity of cultures in this world is matched only by the diversity of stories explaining our cultural origins: stories of creation and destruction, displacement and heartbreak, hope and mystery. With writing from Jamaica Kincaid on the fallacies of national myths, Yusef Komunyakaa connecting the toxic legacy of his hometown, Bogalusa, LA, to a blind faith in capitalism, and bell hooks relating the quashing of multiculturalism to the destruction of nature that is considered “unpredictable”—among more than thirty-five other examinations of the relationship between culture and nature—this collection points toward the trouble of ignoring our cultural heritage, but also reveals how opening our eyes and our minds might provide a more livable future. Contributors: Elmaz Abinader, Faith Adiele, Francisco X. Alarcón, Fred Arroyo, Kimberly Blaeser, Joseph Bruchac, Robert D. Bullard, Debra Kang Dean, Camille Dungy, Nikky Finney, Ray Gonzalez, Kimiko Hahn, bell hooks, Jeanne Wakatsuki Houston, Pualani Kanaka’ole Kanahele, Robin Wall Kimmerer, Jamaica Kincaid, Yusef Komunyakaa, J. Drew Lanham, David Mas Masumoto, Maria Melendez, Thyllias Moss, Gary Paul Nabhan, Nalini Nadkarni, Melissa Nelson, Jennifer Oladipo, Louis Owens, Enrique Salmon, Aileen Suzara, A. J. Verdelle, Gerald Vizenor, Patricia Jabbeh Wesley, Al Young, Ofelia Zepeda “This notable anthology assembles thinkers and writers with firsthand experience or insight on how economic and racial inequalities affect a person’s understanding of nature . . . an illuminating read.” —Bloomsbury Review “[An] unprecedented and invaluable collection.” —Booklist",Nature,353,N/A,0,en
The Big Book of Nature Activities,"Jacob Rodenburg, Drew Monkman",New Society Publisher,2016-06-17,"Get out! Seasonal activities, information, stories, games and observations to foster engagement with the natural world The Big Book of Nature Activities is a comprehensive guide for parents and educators to help youth of all ages explore, appreciate and connect with the natural world. This rich, fully illustrated compendium is is packed with crafts, stories, information and inspiration to make outdoor learning fun! The Big Book of Nature Activities features: Nature-based skills and activities such as species identification, photography, journaling and the judicious use of digital technology Ideas, games and activities grounded in what's happening in nature each season Core concepts that promote environmental literacy, such as climate change and the mechanisms and wonder of evolution, explained using a child-friendly, engaging approach Lists of key species and happenings to observe throughout the year across most of North America Perfect for families, educators, and youth leaders wanting to help children connect with nature!",Nature,640,N/A,0,en
The Realm of Nature,Hugh Robert Mill,N/A,1892,N/A,Geomorphology,458,N/A,0,en
The Invention of Nature,Andrea Wulf,Vintage,2016-10-04,"NATIONAL BESTSELLER • A biography of Alexander von Humboldt, the visionary German naturalist whose ideas changed the way we see the natural world—and in the process created modern environmentalism. • From the acclaimed author of Magnificent Rebels. ""Vivid and exciting.... Wulf’s pulsating account brings this dazzling figure back into a dazzling, much-deserved focus.” —The Boston Globe Alexander von Humboldt (1769-1859) was the most famous scientist of his age, a visionary German naturalist and polymath whose discoveries forever changed the way we understand the natural world. Among his most revolutionary ideas was a radical conception of nature as a complex and interconnected global force that does not exist for the use of humankind alone. In North America, Humboldt’s name still graces towns, counties, parks, bays, lakes, mountains, and a river. And yet the man has been all but forgotten. In this illuminating biography, Andrea Wulf brings Humboldt’s extraordinary life back into focus: his prediction of human-induced climate change; his daring expeditions to the highest peaks of South America and to the anthrax-infected steppes of Siberia; his relationships with iconic figures, including Simón Bolívar and Thomas Jefferson; and the lasting influence of his writings on Darwin, Wordsworth, Goethe, Muir, Thoreau, and many others. Brilliantly researched and stunningly written, The Invention of Nature reveals the myriad ways in which Humboldt’s ideas form the foundation of modern environmentalism—and reminds us why they are as prescient and vital as ever.",Nature,586,4,1,en
Avenging Nature,"Eduardo Valls Oyarzun, Rebeca Gualberto Valverde, Noelia Malla Garcia, María Colom Jiménez, Rebeca Cordero Sánchez",Rowman & Littlefield,2020-09-28,"“Nature, thou art my goddess”—Edmund’s bold assertion in King Lear could easily inspire and, at the same time, function as a lamentation of the inadequate respect of nature in culture. In this volume, international experts provide multidisciplinary exploration of the insubordinate representations of nature in modern and contemporary literature and art. The work foregrounds the need to reassess how nature is already, and has been for a while, striking back against human domination. From the perspective of literary studies, art, history, media studies, ethics and philosophy, and ethnology and anthropology, Avenging Nature highlights the need of assessing insurgent discourses that—converging with counter-discourses of race, gender or class—realize the empowerment of nature from its subaltern position. Acknowledging the argument that cultural representations of nature establish a relationship of domination and exploitation of human discourse over nonhuman reality and that, in consequence, our regard for nature as humanist critics is instrumental and anthropocentric, the present volume advocates for the view that the time has come to finally perceive nature’s vengeance and to critically probe into nature’s ongoing revenge against the exploitation of culture.",Nature,259,N/A,0,en
"The gallery of nature: a pictorial and descriptive tour through creation ... A new edition, carefully revised",Thomas Milner,N/A,1852,N/A,,880,N/A,0,en
Design and Nature,"Kate Fletcher, Louise St. Pierre, Mathilda Tham",Routledge,2019-09-09,"Organised as a dialogue between nature and design, this book explores design ideas, opportunities, visions and practices through relating and uncovering experience of the natural world. Presented as an edited collection of 25 wide-ranging short chapters, the book explores the possibility of new relations between design and nature, beyond human mastery and understandings of nature as resource and by calling into question the longstanding role for design as agent of capitalism. The book puts forward ways in which design can form partnerships with living species and examines designers’ capacities for direct experience, awe, integrated relationships and new ways of knowing. It covers: • New design ethics of care • Indigenous perspectives • Prototyping with nature • Methods for new design and nature relations • A history of design and nature • Animist beliefs • De-centering human-centered design • Understanding nature has power and agency Design and Nature: A Partnership is a rich resource for designers who wish to learn to engage with sustainability from the ground up.",Design,329,N/A,0,en
A Book of the Beginnings,Gerald Massey,"Cosimo, Inc.",2007-03-01,"Containing an attempt to recover and reconstitute the lost origins of the myths and mysteries, types and symbols, religion and language, with Egypt for the mouthpiece and Africa as the birthplace.",Social Science,517,2,1,en
The Wild and the Wicked,Benjamin Hale,MIT Press,2016-12-10,"A brief foray into a moral thicket, exploring why we should protect nature despite tsunamis, malaria, bird flu, cancer, killer asteroids, and tofu. Most of us think that in order to be environmentalists, we have to love nature. Essentially, we should be tree huggers—embracing majestic redwoods, mighty oaks, graceful birches, etc. We ought to eat granola, drive hybrids, cook tofu, and write our appointments in Sierra Club calendars. Nature's splendor, in other words, justifies our protection of it. But, asks Benjamin Hale in this provocative book, what about tsunamis, earthquakes, cancer, bird flu, killer asteroids? They are nature, too. For years, environmentalists have insisted that nature is fundamentally good. In The Wild and the Wicked, Benjamin Hale adopts the opposite position—that much of the time nature can be bad—in order to show that even if nature is cruel, we still need to be environmentally conscientious. Hale argues that environmentalists needn't feel compelled to defend the value of nature, or even to adopt the attitudes of tree-hugging nature lovers. We can acknowledge nature's indifference and periodic hostility. Deftly weaving anecdote and philosophy, he shows that we don't need to love nature to be green. What really ought to be driving our environmentalism is our humanity, not nature's value. Hale argues that our unique burden as human beings is that we can act for reasons, good or bad. He claims that we should be environmentalists because environmentalism is right, because we humans have the capacity to be better than nature. As humans, we fail to live up to our moral potential if we act as brutally as nature. Hale argues that despite nature's indifference to the plight of humanity, humanity cannot be indifferent to the plight of nature.",Science,329,N/A,0,en
The State of Nature,Gregg Mitman,University of Chicago Press,1992-10,"Although science may claim to be ""objective,"" scientists cannot avoid the influence of their own values on their research. In The State of Nature, Gregg Mitman examines the relationship between issues in early twentieth-century American society and the sciences of evolution and ecology to reveal how explicit social and political concerns influenced the scientific agenda of biologists at the University of Chicago and throughout the United States during the first half of this century. Reacting against the view of nature ""red in tooth and claw,"" ecologists and behavioral biologists such as Warder Clyde Allee, Alfred Emerson, and their colleagues developed research programs they hoped would validate and promote an image of human society as essentially cooperative rather than competitive. Mitman argues that Allee's religious training and pacifist convictions shaped his pioneering studies of animal communities in a way that could be generalized to denounce the view that war is in our genes.",Nature,312,N/A,0,en
