Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"History, Historians, and Autobiography",Jeremy D. Popkin,University of Chicago Press,2005-05-09,"Though history and autobiography both claim to tell true stories about the past, historians have traditionally rejected first-person accounts as subjective and therefore unreliable. What then, asks Jeremy D. Popkin in History, Historians, and Autobiography, are we to make of the ever-increasing number of professional historians who are publishing stories of their own lives? And how is this recent development changing the nature of history-writing, the historical profession, and the genre of autobiography? Drawing on the theoretical work of contemporary critics of autobiography and the philosophy of Paul Ricoeur, Popkin reads the autobiographical classics of Edward Gibbon and Henry Adams and the memoirs of contemporary historians such as Emmanuel Le Roy Ladurie, Peter Gay, Jill Ker Conway, and many others, he reveals the contributions historians' life stories make to our understanding of the human experience. Historians' autobiographies, he shows, reveal how scholars arrive at their vocations, the difficulties of writing about modern professional life, and the ways in which personal stories can add to our understanding of historical events such as war, political movements, and the traumas of the Holocaust. An engrossing overview of the way historians view themselves and their profession, this work will be of interest to readers concerned with the ways in which we understand the past, as well as anyone interested in the art of life-writing.",Biography & Autobiography,350,N/A,0,en
Truth & Beauty,Ann Patchett,Harper Collins,2009-10-13,"""A loving testament to the work and reward of the best friendships, the kind where your arms can’t distinguish burden from embrace.” — People New York Times Bestselling author Ann Patchett’s first work of nonfiction chronicling her decades-long friendship with the critically acclaimed and recently deceased author, Lucy Grealy. Ann Patchett and the late Lucy Grealy met in college in 1981, and, after enrolling in the Iowa Writer’s Workshop, began a friendship that would be as defining to both of their lives as their work. In Gealy's critically acclaimed and hugely successful memoir, Autobiography of a Face, she wrote about losing part of her jaw to childhood cancer, years of chemotherapy and radiation, and endless reconstructive surgeries. In Truth & Beauty, the story isn't Lucy's life or Ann's life, but the parts of their lives they shared together. This is a portrait of unwavering commitment that spans twenty years, from the long cold winters of the Midwest, to surgical wards, to book parties in New York. Through love, fame, drugs, and despair, this is what it means to be part of two lives that are intertwined...and what happens when one is left behind. This is a tender, brutal book about loving the person we cannot save. It is about loyalty and being uplifted by the sheer effervescence of someone who knew how to live life to the fullest.",Nature,212,N/A,0,en
Autobiography of Andrew Carnegie,Andrew Carnegie,"Cosimo, Inc.",2007-11-01,"Much more than a book of sage business advice-though it is that, too-this extraordinary autobiography of one of the greatest American success stories is the tale of the nation's entrepreneurial spirit itself. The man who made a fortune in steel relates, in a lively and at times even poetic voice, the story of his life, from the vital lessons he learned from his ""poor but honest"" family about the value of hard work and a generous, liberal philosophy and his early work in telegraph and railroad offices to his investments in oil and steel and the great pleasure he took in his philanthropic causes, including setting up pensions for his steelworkers. Published in 1920, just after his death, and written as if to family and friends, this is an important reminder that there was a time in American business when a multimillion-dollar deal could be conducted on a handshake and greed wasn't good. Entrepreneur and philanthropist ANDREW CARNEGIE (1835-1919) was born in Scotland and emigrated to America as a teenager. His Carnegie Steel Company launched the steel industry in Pittsburgh, and after its sale to J.P. Morgan, he devoted his life to philanthropic causes. His charitable organizations built more than 2,500 public libraries around the world, and gave away more than $350 million during his lifetime.",Business & Economics,401,N/A,0,en
"The Autobiography of Martin Luther King, Jr.",Clayborne Carson,Grand Central Publishing,2001-01-01,"Written by Martin Luther King, Jr. himself, this astounding autobiography brings to life a remarkable man changed the world —and still inspires the desires, hopes, and dreams of us all. Martin Luther King: the child and student who rebelled against segregation. The dedicated minister who questioned the depths of his faith and the limits of his wisdom. The loving husband and father who sought to balance his family’s needs with those of a growing, nationwide movement. And to most of us today, the world-famous leader who was fired by a vision of equality for people everywhere. Relevant and insightful, The Autobiography of Martin Luther King, Jr. offers King’s seldom disclosed views on some of the world’s greatest and most controversial figures: John F. Kennedy, Malcolm X, Lyndon B. Johnson, Mahatma Gandhi, and Richard Nixon. It paints a moving portrait of a people, a time, and a nation in the face of powerful change. And it shows how Americans from all walks of life can make a difference if they have the courage to hope for a better future.",Biography & Autobiography,319,3,71,en
American Autobiography,Paul John Eakin,Univ of Wisconsin Press,1991,This is the first comprehensive assessment of the major periods and varieties of American autobiography. The eleven original essays in this volume do not only survey what has been done; they also point toward what can and should be done in future studies of a literary genre that is now receiving major scholarly attention. Book jacket.,Biography & Autobiography,302,N/A,0,en
Me,Elton John,Pan Macmillan,2019-10-15,"In his first and only official autobiography, music icon Elton John reveals the truth about his extraordinary life. Me is the joyously funny, honest and moving story of the most enduringly successful singer/songwriter of all time. The Sunday Times bestseller with a new chapter bringing the story up to date. 'The rock memoir of the decade' – Daily Mail 'The rock star's gloriously entertaining and candid memoir is a gift to the reader' – Sunday Times ______________ Christened Reginald Dwight was a shy boy with Buddy Holly glasses who grew up in the London suburb of Pinner and dreamed of becoming a pop star. By the age of twenty-three, he was performing his first gig in America, facing an astonished audience in his bright yellow dungarees, a star-spangled T-shirt and boots with wings. Elton John had arrived and the music world would never be the same again. His life has been full of drama, from the early rejection of his work with songwriting partner Bernie Taupin to spinning out of control as a chart-topping superstar; from half-heartedly trying to drown himself in his LA swimming pool to disco-dancing with the Queen; from friendships with John Lennon, Freddie Mercury and George Michael to setting up his AIDS Foundation. All the while, Elton was hiding a drug addiction that would grip him for over a decade. In Me Elton also writes powerfully about getting clean and changing his life, about finding love with David Furnish and becoming a father. In a voice that is warm, humble and open, this is Elton on his music and his relationships, his passions and his mistakes. This is a story that will stay with you, by a living legend. ______________ 'Self-deprecating, funny . . . You cannot help but enjoy his company throughout, temper tantrums and all' – The Times 'Racy, pacy and crammed with scurrilous anecdotes - what more could you ask from the rocket man' – Guardian (Book of the Week) 'Chatty, gossipy, amusing and at times brutally candid' – Telegraph",Biography & Autobiography,433,5,1,en
Autobiography of an Archive,Nicholas B. Dirks,Columbia University Press,2015-02-10,"The decades between 1970 and the end of the twentieth century saw the disciplines of history and anthropology draw closer together, with historians paying more attention to social and cultural factors and the significance of everyday experience in the study of the past. The people, rather than elite actors, became the focus of their inquiry, and anthropological insights into agriculture, kinship, ritual, and folk customs enabled historians to develop richer and more representative narratives. The intersection of these two disciplines also helped scholars reframe the legacies of empire and the roots of colonial knowledge. In this collection of essays and lectures, history's turn from high politics and formal intellectual history toward ordinary lives and cultural rhythms is vividly reflected in a scholar's intellectual journey to India. Nicholas B. Dirks recounts his early study of kingship in India, the rise of the caste system, the emergence of English imperial interest in controlling markets and India's political regimes, and the development of a crisis in sovereignty that led to an extraordinary nationalist struggle. He shares his personal encounters with archives that provided the sources and boundaries for research on these subjects, ultimately revealing the limits of colonial knowledge and single disciplinary perspectives. Drawing parallels to the way American universities balance the liberal arts and specialized research today, Dirks, who has occupied senior administrative positions and now leads the University of California at Berkeley, encourages scholars to continue to apply multiple approaches to their research and build a more global and ethical archive.",Social Science,401,N/A,0,en
Iacocca,"Lee Iacocca, William Novak",Bantam,1986-06-01,"“Vintage Iacocca . . . He is fast-talking, blunt, boastful, and unabashedly patriotic. Lee Iacocca is also a genuine folk hero. . . . His career is breathtaking.”—Business Week He’s an American legend, a straight-shooting businessman who brought Chrysler back from the brink and in the process became a media celebrity, newsmaker, and a man many had urged to run for president. The son of Italian immigrants, Lee Iacocca rose spectacularly through the ranks of Ford Motor Company to become its president, only to be toppled eight years later in a power play that should have shattered him. But Lee Iacocca didn’t get mad, he got even. He led a battle for Chrysler’s survival that made his name a symbol of integrity, know-how, and guts for millions of Americans. In his classic hard-hitting style, he tells us how he changed the automobile industry in the 1960s by creating the phenomenal Mustang. He goes behind the scenes for a look at Henry Ford’s reign of intimidation and manipulation. He recounts the miraculous rebirth of Chrysler from near bankruptcy to repayment of its $1.2 billion government loan so early that Washington didn’t know how to cash the check.",Biography & Autobiography,402,5,2,en
Telling Lies in Modern American Autobiography,Timothy Dow Adams,UNC Press Books,2017-10-10,"All autobiographers are unreliable narrators. Yet what a writer chooses to misrepresent is as telling -- perhaps even more so -- as what really happened. Timothy Adams believes that autobiography is an attempt to reconcile one's life with one's self, and he argues in this book that autobiography should not be taken as historically accurate but as metaphorically authentic. Adams focuses on five modern American writers whose autobiographies are particularly complex because of apparent lies that permeate them. In examining their stories, Adams shows that lying in autobiography, especially literary autobiography, is not simply inevitable. Rather it is often a deliberate, highly strategic decision on the author's part. Throughout his analysis, Adams's standard is not literal accuracy but personal authenticity. He attempts to resolve some of the paradoxes of recent autobiographical theory by looking at the classic question of design and truth in autobiography from the underside -- with a focus on lying rather than truth. Originally published in 1990. A UNC Press Enduring Edition -- UNC Press Enduring Editions use the latest in digital technology to make available again books from our distinguished backlist that were previously out of print. These editions are published unaltered from the original, and are presented in affordable paperback formats, bringing readers both historical and cultural value.",Literary Criticism,222,N/A,0,en
The Life of Benvenuto Cellini,Benvenuto Cellini,London : J.C. Nimmo,1888,N/A,"Art, Renaissance",432,N/A,0,en
Autobiography of Red,Anne Carson,Vintage,2013-03-05,"The award-winning poet reinvents a genre in a stunning work that is both a novel and a poem, both an unconventional re-creation of an ancient Greek myth and a wholly original coming-of-age story set in the present. Geryon, a young boy who is also a winged red monster, reveals the volcanic terrain of his fragile, tormented soul in an autobiography he begins at the age of five. As he grows older, Geryon escapes his abusive brother and affectionate but ineffectual mother, finding solace behind the lens of his camera and in the arms of a young man named Herakles, a cavalier drifter who leaves him at the peak of infatuation. When Herakles reappears years later, Geryon confronts again the pain of his desire and embarks on a journey that will unleash his creative imagination to its fullest extent. By turns whimsical and haunting, erudite and accessible, richly layered and deceptively simple, Autobiography of Red is a profoundly moving portrait of an artist coming to terms with the fantastic accident of who he is. A NEW YORK TIMES NOTABLE BOOK OF THE YEAR National Book Critics Circle Award Finalist ""Anne Carson is, for me, the most exciting poet writing in English today."" --Michael Ondaatje ""This book is amazing--I haven't discovered any writing in years so marvelously disturbing."" --Alice Munro ""A profound love story . . . sensuous and funny, poignant, musical and tender."" --The New York Times Book Review ""A deeply odd and immensely engaging book. . . . [Carson] exposes with passionate force the mythic underlying the explosive everyday."" --The Village Voice",Poetry,317,N/A,0,en
Autobiography of a Geisha,増田小夜,Columbia University Press,2003,"Home to the New York Yankees, the Bronx Zoo, and the Grand Concourse, the Bronx was at one time a haven for upwardly mobile second-generation immigrants eager to leave the crowded tenements of Manhattan in pursuit of the American dream. Once hailed as a ""wonder borough"" of beautiful homes, parks, and universities, the Bronx became--during the 1960s and 1970s--a national symbol of urban deterioration. Thriving neighborhoods that had long been home to generations of families dissolved under waves of arson, crime, and housing abandonment, turning blocks of apartment buildings into gutted, graffiti-covered shells and empty, trash-filled lots. In this revealing history of the Bronx, Evelyn Gonzalez describes how the once-infamous New York City borough underwent one of the most successful and inspiring community revivals in American history. From its earliest beginnings as a loose cluster of commuter villages to its current status as a densely populated home for New York's growing and increasingly more diverse African American and Hispanic populations, this book shows how the Bronx interacted with and was affected by the rest of New York City as it grew from a small colony on the tip of Manhattan into a sprawling metropolis. This is the story of the clattering of elevated subways and the cacophony of crowded neighborhoods, the heady optimism of industrial progress and the despair of economic recession, and the vibrancy of ethnic cultures and the resilience of local grassroots coalitions crucial to the borough's rejuvenation. In recounting the varied and extreme transformations this remarkable community has undergone, Evelyn Gonzalez argues that it was not racial discrimination, rampant crime, postwar liberalism, or big government that was to blame for the urban crisis that assailed the Bronx during the late 1960s. Rather, the decline was inextricably connected to the same kinds of social initiatives, economic transactions, political decisions, and simple human choices that had once been central to the development and vitality of the borough. Although the history of the Bronx is unquestionably a success story, crime, poverty, and substandard housing still afflict the community today. Yet the process of building and rebuilding carries on, and the revitalization of neighborhoods and a resurgence of economic growth continue to offer hope for the future.",Biography & Autobiography,212,N/A,0,en
The Autobiography of Medgar Evers,"Myrlie Evers-Williams, Manning Marable",Civitas Books,2006-08-29,"On the evening of June 12, 1963 -- the day President John F. Kennedy gave his most impassioned speech about the need for interracial tolerance ""Medgar Evers, the NAACP's first field secretary in Mississippi, was shot and killed by an assassin's bullet in his driveway. The still-smoking gun -- bearing the fingerprints of Byron De La Beckwith, a staunch white supremacist -- was recovered moments later in some nearby bushes. Still, Beckwith remained free for over thirty years, until Evers's widow finally forced the Mississippi courts to bring him to justice. The Autobiography of Medgar Evers tells the full story of one the greatest leaders of the civil rights movement, bringing his achievement to life for a new generation. Although Evers's memory has remained a force in the civil rights movement, the legal battles surrounding his death have too often overshadowed the example and inspiration of his life. Myrlie Evers-Williams and Manning Marable have assembled the previously untouched cache of Medgar's personal documents, writings, and speeches. These remarkable pieces range from Medgar's monthly reports to the NAACP to his correspondence with luminaries of the time such as Robert Carter, General Counsel for the NAACP in the landmark Brown v. Board of Education case. Most important of all are the recollections of Myrlie Evers, combined with letters from her personal collection. These documents and memories form the backbone of The Autobiography of Medgar Evers a cohesive narrative detailing the rise and tragic death of a civil rights hero.",Biography & Autobiography,394,N/A,0,en
Open,Andre Agassi,HarperCollins UK,2010,"A stunning memoir by one of the world's most beloved athletes-a nuance portrait, an intensely candid account of a remarkable life, and a thrilling inside view of the pro tennis tour.",Jugadores de tenis,404,5,1,en
The Autobiography of an Ex-Colored Man,James Weldon Johnson,Graphic Arts Books,2021-01-26,"A gifted musician’s decision to navigate society as a white man causes an internal debate about anti-blackness and the explicit nature of intent versus impact. James Weldon Johnson presents a distinct conflict driven by a person’s desires and overwhelming fear. The Autobiography of an Ex-Colored Man follows the story of an unnamed narrator and his unique experience as a fair-skinned Black person. As a child, he is initially unaware of his race, but his mother soon clarifies their family’s ancestry. The young man’s ability to pass for white allows him to negate the harsh and discriminatory treatment most Black people face. This leads to a series of events that significantly shape the way he views his place in society. James Weldon Johnson delivers a captivating tale of identity politics in the U.S. and abroad. The main character is living a life of omission that provides public gain at a personal cost. This story maintains its relevance as a critical examination of race in society. With an eye-catching new cover, and professionally typeset manuscript, this edition of The Autobiography of an Ex-Colored Man is both modern and readable.",Fiction,118,N/A,0,en
An Autobiography of the Autobiography of Reading,Dionne Brand,University of Alberta,2020-01-28,"The geopolitics of empire had already prepared me for this...coloniality constructs outsides and insides—worlds to be chosen, disturbed, interpreted, and navigated—in order to live something like a real self. Internationally acclaimed poet and novelist Dionne Brand reflects on her early reading of colonial literature and how it makes Black being inanimate. She explores her encounters with colonial, imperialist, and racist tropes; the ways that practices of reading and writing are shaped by those narrative structures; and the challenges of writing a narrative of Black life that attends to its own expression and its own consciousness.",Literary Criticism,73,N/A,0,en
My Autobiography,Charlie Chaplin,N/A,1992,N/A,,0,N/A,0,en
Mark Twain's Autobiography,Mark Twain,N/A,1924,Selected from Mark Twain's typescript.,"Authors, American",402,N/A,0,en
Something Like An Autobiography,Akira Kurosawa,Vintage,2011-07-27,"Translated by Audie E. Bock. ""A first rate book and a joy to read.... It's doubtful that a complete understanding of the director's artistry can be obtained without reading this book.... Also indispensable for budding directors are the addenda, in which Kurosawa lays out his beliefs on the primacy of a good script, on scriptwriting as an essential tool for directors, on directing actors, on camera placement, and on the value of steeping oneself in literature, from great novels to detective fiction."" --Variety ""For the lover of Kurosawa's movies...this is nothing short of must reading...a fitting companion piece to his many dynamic and absorbing screen entertainments."" --Washington Post Book World",Biography & Autobiography,241,N/A,0,en
The Autobiography of Lincoln Steffens,Lincoln Steffens,N/A,1958,N/A,Journalists,926,N/A,0,en
The Autobiography and Other Writings,Benjamin Franklin,Penguin,2014-08-05,"A comprehensive and insightful compilation of Benjamin Franklin’s The Autobiography and other essays which offers an in-depth look into the life of America’s most fascinating Founding Father. Benjamin Franklin was a true Renaissance man: writer, publisher, scientist, inventor, diplomat, and politician. During his long life, he offered advice on attaining wealth, organized public institutions, contributed to the birth of a nation, and negotiated with foreign powers to ensure his country’s survival. Through the words of the elder statesman himself, The Autobiography and Other Writings presents a remarkable insight into the man and his accomplishments. Additional writings from Benjamin Franklin’s wife and son provide a more intimate portrait of the husband and father who became a legend in his own time. Edited by L. Jesse Lemich With an Introduction by Walter Isaacson and an Afterword by Carla Mulford",Biography & Autobiography,354,N/A,0,en
The Autobiography of William Carlos Williams,William Carlos Williams,New Directions Publishing,2017-04-28,"The Autobiography is an unpretentious book; it reads much as Williams talked—spontaneously and often with a special kind of salty humor. But it is a very human story, glowing with warmth and sensitivity. It brings us close to a rare man and lets us share his affectionate concern for the people to whom he ministered, body and soul, through a long rich life as physician and writer. William Carlos Williams’s medical practice and his literary career formed an undivided life. For forty years he was a busy doctor in the town of Rutherford, New Jersey, and yet he was able to write more than thirty books. One of the finest chapters in the Autobiography tells how each of his two roles stimulated and supported the other.",Biography & Autobiography,426,N/A,0,en
My Autobiography,Charlie Chaplin,Melville House,2012-12-26,"The life of the silent film and comedy icon, in his own words—“the best autobiography every ever written by an actor . . . an astonishing work” (Chicago Tribune) Take an unforgettable journey with the man George Bernard Shaw called “the only genius to come out of the movie industry” as he moves from his impoverished South London childhood to the heights of Hollywood wealth and fame; from the McCarthy-era investigations to his founding of United Artists to his “reverse migration” back to Europe. Charlie Chaplin’s heartfelt and hilarious autobiography—one of the very first celebrity memoirs—tells the story of his life, showcasing all the charms, peculiarities and deeply-held beliefs that made him such an endearing and lasting character. Re-issued as part of Melville House’s Neversink Library, My Autobiography offers dedicated Chaplin fans and casual admirers alike an astonishing glimpse into the heart and the mind of Hollywood’s original genius maverick.",Biography & Autobiography,626,N/A,0,en
