Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The House in the Cerulean Sea,TJ Klune,Tor Books,2020-03-17,"A NEW YORK TIMES, USA TODAY, and WASHINGTON POST BESTSELLER! A 2021 Alex Award winner! The 2021 RUSA Reading List: Fantasy Winner! An Indie Next Pick! One of Publishers Weekly's ""Most Anticipated Books of Spring 2020"" One of Book Riot’s “20 Must-Read Feel-Good Fantasies” Lambda Literary Award-winning author TJ Klune’s bestselling, breakout contemporary fantasy that's ""1984 meets The Umbrella Academy with a pinch of Douglas Adams thrown in."" (Gail Carriger) Linus Baker is a by-the-book case worker in the Department in Charge of Magical Youth. He's tasked with determining whether six dangerous magical children are likely to bring about the end of the world. Arthur Parnassus is the master of the orphanage. He would do anything to keep the children safe, even if it means the world will burn. And his secrets will come to light. The House in the Cerulean Sea is an enchanting love story, masterfully told, about the profound experience of discovering an unlikely family in an unexpected place—and realizing that family is yours. ""1984 meets The Umbrella Academy with a pinch of Douglas Adams thrown in."" —Gail Carriger, New York Times bestselling author of Soulless At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Fiction,338,5,3,en
Golden Boy,Abigail Tarttelin,Simon and Schuster,2014-08-19,"Presenting themselves to the world as an effortlessly excellent family, successful criminal lawyer Karen, her Parliament candidate husband, and her intelligent athlete son, Max, find their world crumbling in the wake of a friend's betrayal and the secretabout Max's intersexual identity.",Fiction,352,N/A,0,en
Jailbait,Leslea Newman,Delacorte Books for Young Readers,2009-03-12,"Andrea Robin Kaplan is a clique unto herself. In other words, she has no friends. Her only goal is get through high school with the least amount of humiliation possible, which should be easy— nothing ever happens in the suburbs, right? Wrong. One day, as Andi walks home from school, a little brown VW drives up and she meets Frank. Frank makes her feel beautiful and special. With Frank, Andi forgets how alone she is. From boundary breaking author Lesléa Newman comes a haunting story about a girl who is all alone, and a man old enough to know better. From the Hardcover edition.",Young Adult Fiction,255,N/A,0,en
Find Layla,Meg Elison,Skyscape,2020-09,"A neglected girl's chaotic coming-of-age becomes a trending new hashtag in a novel about growing up and getting away by an award-winning author. Underprivileged and keenly self-aware, SoCal fourteen-year-old Layla Bailey isn't used to being noticed. Except by mean girls who tweet about her ragged appearance. All she wants to do is indulge in her love of science, protect her vulnerable younger brother, and steer clear of her unstable mother. Then a school competition calls for a biome. Layla chooses her own home, a hostile ecosystem of indoor fungi and secret shame. With a borrowed video camera, she captures it all. The mushrooms growing in her brother's dresser. The black mold blooming up the apartment walls. The unmentionable things living in the dead fridge. All the inevitable exotic toxins that are Layla's life. Then the video goes viral. When Child Protective Services comes to call, Layla loses her family and her home. Defiant, she must face her bullies and friends alike, on her own. Unafraid at last of being seen, Layla accepts the mortifying reality of visibility. Now she has to figure out how to stay whole and stand behind the truth she has shown the world.",Young Adult Fiction,0,N/A,0,en
Never Touch a Dinosaur!,Alice Fewery,N/A,2024-03,"Join the playful dinosaurs in this exciting addition to our bestselling Never Touch series. The adorable mini format is perfect for on-the-go adventures. Use the handy strap and clip to attach to strollers, bags, and highchairs. The sturdy pages and bumpy silicone touches are sure to keep busy little hands entertained.",,0,N/A,0,en
Never Touch a Shark!,Alice Fewery,N/A,2024-03,"Join the playful ocean creatures in this exciting addition to our bestselling Never Touch series. The adorable mini format is perfect for adventures on-the-go.Use the handy strap and clip to attach to strollers, bags, and highchairs. The sturdy pages and bumpy silicone touches are sure to keep busy little hands entertained.",,0,N/A,0,en
The Ravenstone,"Diane Solomon, Assistant Professor of History Mark Carey",Eloquent Rascals,2016-09-30,"""You were born to this path! This quest is your fate."" Imagine a raven appearing out of thin air and guiding you to an exquisitely carved icon that glows with ancient light and pulses with shamanic power. This is how the adventure begins for Nadia and Aidan Shaw, thirteen-year-old twins, who live in idyllic Cold Spring, New York, on the banks of the Hudson River. Armed with the power of the Ravenstone and their own special gifts, they embark on a harrowing quest across centuries, at the bidding of a mysterious old shaman. They must depend on their courage, their faith in their friends, and luck. Or is it destiny? If they succeed, what they bring back could change the course of human existence. ************************************** ""Solomon and Carey's imaginative storytelling sweeps you into a fascinating tale of mystery and adventure. Young twins Nadia and Aidan stumble upon an ancient power that could help their family in the future, or trap them in the past forever."" Linda Zimmermann, successful author of 30 books about hauntings, the paranormal, and mysterious stone sites. ************************************** ABOUT THE AUTHORS: Diane Solomon has had a wonderfully diverse career path that has included her own variety show on BBC TV in England during the late seventies, and major tours with Glen Campbell and Kenny Rogers. She is also a published author with a successful book entitled, Chronic Fatigue Syndrome: a guide to the homeopathic treatment of CFS/M.E. Co-author, Mark Carey, is a retired biologist, naturalist, and voiceover artist. Diane and Mark live in southern New Hampshire on 55 acres of woods and streams, where they write, create gardens, and watch wildlife.",,0,N/A,0,en
The Magic of Finkleton,K. C. Hilton,Createspace Independent Publishing Platform,2011-04-26,"Most folks say, ""Mother Nature controls the rain"". However this is not the case in the village of Finkleton.In the perfect little village of Finkleton, the weather is always perfect. Every farm grows the best, biggest, healthiest crops in the entire world, and everyone is happy.Soon after the Finkles inherit their Uncle Harry's shop and move to Finkleton, they discover magical secrets hidden in his shop. One clue at a time, Jack, Lizzy and Robert learn the town's amazing secret. No, Mother Nature is not in charge in Finkleton!Ever since Uncle Harry's death, the weather has not been cooperating. Farms are starting to fail. Will the Finkle children be able to solve all the magical mysteries before the village is destroyed?Come along to Finkleton. A very special, magical adventure is about to begin!Age Range 9-12 Childrens / Pre-Teen Fiction **********Children's Literary Classics Seal of Approval June 8, 2011 *****Literary Classics Finalist September 29, 2011 *****Literary Classics Gold Award for Best of Pre-Teen Fiction October 14, 2011 *****Reader Views 2011 Global Winner Europe - March 7, 2012 *********READ THE SEQUEL - RETURN TO FINKLETON (SPRING 2012) Reviewed by Rita V for Readers FavoriteFive Stars! Captivating!The Magic of Finkleton is a captivating novel. K.C. Hilton brings a powerful punch of magic into a fast-paced older children's book that does not disappoint. I found it to be inquisitive, exciting, and truly fun to read. It is rare to find a book so intricately written in which the reader is actually encouraged to participate. I loved the use of descriptive words; the plot was full of twists and turns, and the depth of the characters was amazingly accomplished. K.C. creates the perfect recipe of magic, adventure and imagination that are all easy to comprehend for older children on up to adult readers. I very much look forward to reading her next novel, Return to Finkleton. I can easily see K.C Hilton's series as either a television series or a film series comparable to Harry Potter, and I do not say that lightly. She is truly a genius in her mad writing skills, and this book portrays to all audiences who love a little magic in their life. This is by far, the best novel I have read all year, and if I could have given it ten stars, I would have. Look out world, here comes K.C. Hilton!",Children's stories,0,3.5,2,en
Another Year of Progress for the Providence Public Library,Providence Public Library (R.I.),N/A,1908,N/A,,1318,N/A,0,en
Made to Measure,Margaret Gurevich,Capstone,2016,"Chloe has college on the brain. A trip to Los Angeles provides a good distraction, but how will she ever figure out which school measures up and where she fits in?",Juvenile Fiction,97,N/A,0,en
Annual Report of the Providence Public Library,Providence Public Library (R.I.),N/A,1917,N/A,Providence (R.I.),82,N/A,0,en
That's Wrong!,Bryan Smith,Boys Town Press,2023-01-17,"Eye rolls, pouty faces, and angry declarations. That’s how Isaac reacts when he disagrees with his coach, his mom, and his friends. He acts rude, dismissive, and disrespectful. When he can’t be team captain, Isaac stomps away and threatens not to play anymore. When he’s told homework must come before fun, he sasses back to his mom and gets sent to his room. When he refuses to listen to a classmate’s opinion, he must redo an entire assignment. Isaac doesn’t know how to disagree appropriately or respectfully, and it’s creating problems at home and in the classroom. With help from a caring teacher and his loving mom, Isaac learns four specific steps that will help him respond in more appropriate ways when he has a disagreement. If he can master these steps, he will be able to stand up for himself while still being respectful toward others, realize that it’s okay to have disagreements if done the right way, understand that sometimes he must agree to disagree, and be empowered to accept answers or results he doesn’t like. That's Wrong! is a must-read story filled with helpful lessons about managing conflict, learning to negotiate, accepting comprises, and disagreeing respectfully. Help children understand the lessons of this story with the",Juvenile Fiction,34,N/A,0,en
Catch the Ball,Bryan Smith,Boys Town Press,2024-08-13,"Ezekiel is such a sure-handed receiver, he’s always chosen first when teams are picked for football. He’s even earned the nickname EZ, short for endzone, because he catches so many touchdown passes. His good buddy, Joel, however, always gets picked last. For a reason. The football was thrown in a tight spiral, soaring straight to Joel. Caching it would mean victory. As Joel reached out, the ball bounced off his fingertips and hung in the air. Joel stretched his arms out further, but the ball slipped through his hands and hit the ground with a thud. Joel was deflated. EZ was annoyed and, out of frustration, yelled, “Catch the ball!” It was that moment of disappointment and disbelief that would eventually lead the boys to realize they have the same problem – neither is having any fun. Joel can’t keep his head in the game or concentrate because he’s too worried about messing up and getting yelled at by teammates. EZ hates the pressure that comes from everyone expecting him to always be at the top of his game. Even his league coach repeatedly tells him to “catch the ball,” which has taken all the fun out of playing his favorite sport. For very different reasons, Joel and EZ struggle with peer pressure, self-doubt, and stress. But instead of turning to grownups for answers and help, they turn to each other for a solution. Can they work together to come up with a successful plan that will allow them to reclaim the confidence and sense of fun they’ve lost? Catch the Ball! isn’t a story about winning on the gridiron. Rather, it’s a lesson about life and harnessing the power of empathy, courage, and perseverance to become a more independent problem solver and an even better friend. This is the first title in author Bryan Smith’s new Kids Can Do It Too! series, written for students in grades 1-6, and includes a special page for parents and educators on how to encourage children to develop independent problem-solving and decision-making skills.",Juvenile Fiction,34,N/A,0,en
Molly Gets a Goat (and Wants to Give It Back),Megan Atwood,Capstone,2018-08,"Molly who lives in New York City, and Olive who lives on a farm in Iowa are email friends, and both think that the other would be in serious trouble if they exchanged places--so they make a bet, and while Olive is getting totally lost in Minneapolis, Molly is at a farm in upstate New York desperately trying to milk a goat.",Juvenile Fiction,97,N/A,0,en
Face the Music,Julie Bowe,Capstone Classroom,2015-08,"Victoria Torres is the fifth chair out of nine flutes in her middle school band, so when the director asks for a someone to play the new piccolo, Victoria sees it as her chance to stand out--but her best friend Bea has also volunteered, and their friendship may not survive the competition when they audition for the part.",Juvenile Fiction,161,N/A,0,en
Runway Rundown,Margaret Gurevich,Capstone,2015,The pressure and responsibilities mount for Chloe as the countdown to New York Fashion week begins and she returns to Teen Design Diva as a guest judge.,Juvenile Fiction,97,N/A,0,en
Sabotage,Priya Sridhar,Stone Arch Books,2019,"Kelli joins an all-girls' team for a video game tournament, and their team is really good. But their success soon makes them the target of a rival team. When the other team hacks the game to cheat, Kelli uses her powers of ESP and telekinesis to try to thwart them and keep the tournament fair. But the other team somehow discovers Kelli's abilities. Kelli wants to alert the tournament organizers about the cheaters, but the hackers threaten to reveal Kelli's secret if she tells. Kelli must decide if she can risk exposure of her powers or if she can deal with the problem on her own.",Juvenile Fiction,129,N/A,0,en
Olive Finds Treasure (of the Most Precious Kind),Megan Atwood,Capstone,2016-08,Pen pals Molly and Olive consider themselves best friends even though they have never actually met because Molly lives in New York City and Olive lives on a farm in Iowa--but when Olive finds a diamond bracelet in the grass the two girls start to wonder if they can finally get the money for one of them to visit the other.,Juvenile Fiction,97,N/A,0,en
The Songs of Stones River,Jessica Gunderson,Capstone Classroom,2015,"The stories of two Southern boys, one black and one white, during the Civil War.",Juvenile Fiction,97,N/A,0,en
Super Spooked,Gina Bellisario,Capstone,2018,"Ellie is invited to a Halloween sleepover at her best friend Hannah's house. She can't wait to have some spooky fun with her friends . . . until the lights go out. Nothing scares Ellie worse than the dark But when the villainous Fairy Frightmare strikes the sleepover and sprinkles the girls with bad dream dust, trapping them inside their worst nightmares, there are bigger things to worry about. Can Ellie squash her fear and save her friends?",Juvenile Fiction,129,N/A,0,en
Orca in Open Water,Emma Carlson Berne,Capstone,2019-02-01,"When an orca is rescued from a less-reputable aquarium and brought to Seaside Sanctuary, the seaside marine biology facility where her parents work, Elsa Roth is excited to help with the animal's care and rehab. It's a crucial step before it can be released into the wild. But the whale has been in captivity for a long time. It's up to Elsa and the rest of the sanctuary staff to teach the animal how to live on its own-the whale's survival depends on it.",Juvenile Fiction,113,N/A,0,en
Fire and Ice,Julie Kathleen Gilbert,Capstone,2019-05-01,"In this eBook, something or someone, is harming sea creatures, and as a result, the mer are at risk. India Finch, a part-human/part-mermaid, is called underwater to heal the animals. But simply healing the hurt is not enough. India is determined to discover who or what is causing so much pain, even if it puts her own life at risk.",Juvenile Fiction,130,N/A,0,en
Attack of the Drones,Michael Dahl,Stone Arch Books,2020,"Zak Nine and Erro have escaped! But now they find themselves lost in a vast forest of alien birds and deadly plants. Things grow even worse when they hear strange buzzing sounds just above the treetops attack drones! The prison guards are searching for the boys using a flock of remote bots, armed with flame-throwers and sleeping gas! Will the boys outwit the bots and find a way off Planet Alcatraz? The exotic flora and fauna just might provide a solution to the high-tech hazards hunting our heroes.",Juvenile Fiction,41,N/A,0,en
Shannon in the Spotlight,Kalena Miller,Yearling,2024-04-23,"After Shannon accidentally lands a lead role in the summer musical, she realizes she has bigger things to worry about than stage fright in this contemporary middle-school novel about strained friendships, the positive power of theater, and the realities of being a tween with OCD. Shannon Carter never considered herself much of a theater person. Not like her two BFFs, Elise, an actress, and Fatima, a techie. Shannon’s always been content to stay backstage, helping wherever she can. But when the director of the summer musical hears Shannon singing, he encourages her to step out of the wings and into the spotlight. At first, Shannon is hesitant. As a twelve-year-old with obsessive-compulsive disorder, she depends on routine. But when she braves the audition, she discovers that center stage is the one place where she doesn’t feel anxious. She lands a lead role, and everyone in her life is ecstatic . . . except Elise. To make matters worse, Shannon’s eccentric and opinionated grandmother moves in with her and her mom after a fluke house fire. As opening night approaches, Shannon feels pressure to save her friendship with Elise, to make Mom and Grandma Ruby act like grown-ups, and to follow the old theater adage The show must go on.",Juvenile Fiction,273,N/A,0,en
Sadiq and the Green Thumbs,Siman Nuurali,Picture Window Books,2019-08,"When Sadiq's Dugsi teacher can't take care of his yard because of an injury, Sadiq reluctantly agrees to help out. To make it more fun, Sadiq gathers together some friends to help. Can they care for their teacher's garden and have fun at the same time?",Juvenile Fiction,65,N/A,0,en
Danger on the Reef,Jake Maddox,Stone Arch Books,2020,"Twelve-year-old Jasmine Lopez loves exploring the coral reefs around Fiji where her marine biologist parents are stationed, and though young, she is already a certified scuba diver, a fact that her ten-year-old brother Arjun seems to resent; in fact he seems to believe he already knows everything about diving, and certainly does not want help from his older sister--until his overconfidence and defiance leads them both into a confrontation with a reef shark.",Juvenile Fiction,73,N/A,0,en
Yard War,Taylor Kitchings,Yearling,2016-08-16,"“Taylor Kitching’s rousing debut puts you right on the fifty-yard line of a vital historical moment.” —Chris Grabenstein, New York Times bestselling author of Escape from Mr. Lemoncello’s Library Perfect for readers of Christopher Paul Curtis’s Bud, Not Buddy and Vince Vawter’s Paperboy, Yard War explores race relations during the Civil Rights Movement from the perspective of a boy who accidentally sets off a “yard war” when he invites his maid’s son to play football on his front lawn. Trip Westbrook has spent his first twelve years far from the struggle for civil rights going on in Mississippi. The one black person he knows well is Willie Jane, the family maid, who has been a second mother to him. When Trip invites her son, Dee, to play football in the yard, he discovers the ugly side of his smiling neighbors. Trip’s old pals stop coming by. He is bullied, his house is defaced, and his family is threatened. The Westbrooks will be forced to choose between doing the right thing or losing the only home Trip has ever known. Who knew that playing football in the yard could have such consequences? This engaging, honest, and hopeful novel is full of memorable characters, and brings the civil rights–era South alive for young readers. “Trip is a fine character. 1964 Mississippi leaps to life in this book.” —Gennifer Choldenko, Newbery Honor winning author of Al Capone Does My Shirts “A captivating story about standing up for your friends. I loved seeing Trip learn how hard it can be to do the right thing.” —Kristin Levine, author of The Lions of Little Rock and The Paper Cowboy “Trip’s journey is a sensitive account about how one person can slowly make a difference.” —Booklist “A challenging but worthwhile portrait of a very difficult period in American history.” —SLJ",Juvenile Fiction,226,N/A,0,en
Enemy Mind,Gina Kammer,Capstone,2018-08,"Syah Walker feels that she's the best Drifter ever. With the help of the MindLink machine at Emdaria North Middle School, she goes into the minds of other students and help them battle mental monsters to overcome their inner struggles. But Syah isn't always as successful dealing with people in the real world. When her best friend starts getting bullied at school, she completely misses the signs. Then when she tries to make things right by MindLinking with her friend's enemy without permission, things go terribly wrong. Syah finds herself outmatched and trapped inside the enemy's mind. But the experience teaches Syah what her friend is going through, and gives her the confidence to stand up to the bully and help her friend in the real world. This exciting adventure will capture readers' imaginations and keep them turning the page to follow Syah's latest jouney inside the mind.",Juvenile Fiction,129,N/A,0,en
N/A,,Capstone,N/A,N/A,,129,N/A,0,en
Never Touch a Porcupine!,"Make Believe Ideas Ltd, Rosie Greening",N/A,2020-09,A tactile silicone touch-and-feel book with woodland creatures.,Juvenile Fiction,12,N/A,0,en
The Last Kids on Earth,Max Brallier,Penguin,2015-10-13,"A Netflix Original series! The first book in the New York Times, USA Today, and Wall Street Journal bestselling series, with over 7 million copies in print! ""Terrifyingly fun! Delivers big thrills and even bigger laughs.""--Jeff Kinney, author of the #1 New York Times bestseller Diary of a Wimpy Kid Ever since the monster apocalypse hit town, average thirteen year old Jack Sullivan has been living in his tree house, which he's armed to the teeth with catapults and a moat, not to mention video games and an endless supply of Oreos and Mountain Dew scavenged from abandoned stores. But Jack alone is no match for the hordes of Zombies and Winged Wretches and Vine Thingies, and especially not for the eerily intelligent monster known only as Blarg. So Jack builds a team: his dorky best friend, Quint; the reformed middle school bully, Dirk; Jack's loyal pet monster, Rover; and the fiercest girl Jack knows, June. With their help, Jack is going to slay Blarg, achieve the ultimate Feat of Apocalyptic Success, and be average no longer! Can he do it? Told in a mixture of text and black-and-white illustration, this is the perfect series for any kid who's ever dreamed of starring in their own comic book or video game. Covers may vary.",Juvenile Fiction,257,4,7,en
Never Touch a Panda Silicone Board Book,Rosie Greening,Never Touch,2020-08,"Never touch a panda... unless its in this book! This new addition to the Never Touch a... series features five sporty animals, and is accompanied by a silly rhyme that is sure to make little ones laugh! Children will love feeling the bumpy silicone touches on every page, and Stuart Lynchs funny illustrations are sure to make this a hit with all families.",Animals,12,N/A,0,en
Never Touch a Polar Bear!,"Make Believe Ideas Ltd, Rosie Greening",Never Touch a,2020-09,"A tactile silicone touch-and-feel book, filled with fun winter animals.",Juvenile Fiction,12,N/A,0,en
The Long Winter,Laura Ingalls Wilder,N/A,1940,"After an October blizzard, Laura's family moves into town for the winter.",Blizzards,325,N/A,0,en
The Strange New Dog,James D. Witmer,N/A,2020-11,"The Allen family loves their many pets, and they're excited to adopt just one more-Henry, the bull-terrier. But why are dangerous men after him? He's not telling, and the other pets must find out before someone in the family gets hurt:Why is Henry angry about being adopted? Can a dachshund actually concentrate for more than two minutes? What do Henry's stalkers really want? Can a cat's natural stubbornness foil a dastardly scheme of kidnapping and robbery?",,0,N/A,0,en
Her Last Affair,John Searles,HarperCollins,2022-03-22,"""A winner: tense and terrifying with a twist you’ll never see coming. You won’t soon forget these characters and the shocking ways their lives intersect."" -- Laura Dave, #1 New York Times bestselling author of The Last Thing He Told Me Every marriage has its secrets…. Skyla lives alone in the shadow of the defunct drive-in movie theater that she and her husband ran for nearly fifty years. Ever since Hollis’s death in a freak accident the year before, Skyla spends her nights ruminating about the regrets and deceptions in her long marriage. That is, until she rents a cottage on the property to a charming British man, Teddy Cornwell…. A thousand miles away, Linelle is about to turn fifty. Bored by her spouse and fired from her job when a questionable photo from her youth surfaces on social media, her only source of joy is an on-line affair with her very first love, a man she’s not seen in nearly thirty years, Teddy Cornwell… While in New York City, Jeremy, a failed and bitter writer, accepts an assignment to review a new restaurant in Providence. Years ago, Providence was the site of his first great love and first great heartbreak—and maybe, just maybe, he’ll look her up when he’s back in town… Part page-turning thriller, part homage to film noir, and dazzling in its insight into the often desperate desires of the human heart, Her Last Affair is a tense and atmospheric novel of love lost and found again.",Fiction,336,N/A,0,en
A Certain Hunger,Chelsea G. Summers,N/A,2022-07-07,"'Irresistable.' Megan Abbott 'A gory, gorgeous feast of a book.' Kiran Millwood Hargrave 'This book is crazy. You have to read it.' Bon Appetit Dorothy Daniels has always had a voracious - and adventurous - appetite. From her idyllic farm-to-table childhood (homegrown tomatoes, thick slices of freshly baked bread) to the heights of her career as a food critic (white truffles washed down with Barolo straight from the bottle) Dorothy has never been shy about indulging her exquisite tastes - even when it lead to her plunging an ice pick into her lover's neck. There is something inside Dorothy that makes her different from everybody else. Something she's finally ready to confess. But beware: her story just might make you wonder how your lover would taste sautéed with shallots and mushrooms and deglazed with a little red wine. 'An unapologetic, rollicking satire of one woman's insatiable appetite.' Irish Times 'Thrilling and awful.' The Times 'One of the most uniquely fun and campily gory books in my recent memory.' New York Times 'Riotously funny and deliriously unhinged.' Refinery29 READERS ARE DEVOURING A CERTAIN HUNGER: 'Decadent, sleazy, visceral, disgusting. I can't believe this is a first novel.' 'If a female Hannibal starred in Orange is the New Black, it would give you a pretty good idea of what to expect from this novel. ... I could write pages about how much I loved this book but it would still not do it justice. Just read it!' 'This was everything I wanted from a book. Exciting, funny, gory, and most of all the absolutely exquisite writing.' 'I loved this book from beginning to end, it was dark, humorous and also made me a feel a little queasy in places!'",Fiction,0,N/A,0,en
