Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"Body, Mind & Spirit","Eileen Campbell, J. H. Brennan, Fran Holt-Underwood",Tuttle Pub,1994,N/A,Religion,250,N/A,0,en
"Connecting Soul, Spirit, Mind, and Body",Ryan D. Foster,Aquiline Books,2017-01-03,"This edited volume presents spiritual and religious perspectives and practices that can be integrated into counseling, written by experts in the field. Included are topics such as transpersonal experiences, prayer, meditation, and non-traditional spiritual approaches.",Psychology,167,N/A,0,en
Breathwalk,"Gurucharan Singh Khalsa, Ph.D., Yogi Bhajan, Ph.D.",Harmony,2008-12-10,"Breathing and walking comprise two of our simplest activities, yet they are also two of our most powerful actions. By bringing them together in a systematic and meditative way, we can enhance our physical, emotional, and spiritual fitness. We can tap our vitality to fully enjoy and excel in our lives. With a series of easy to follow, transformational exercises that combine breathing and walking in very specific ways for specific benefits, Breathwalk teaches us: • how to alleviate exhaustion, anxiety, sadness, and other problems • to heal physical, mental, and spiritual conflict in our lives • to enter a zone of total fitness within our own bodies and minds In this simple program that anyone can follow, two of the world's leading experts in meditation and kundalini yoga reveal the power and flexibility of this technique for the first time. Centuries old traditions come together with modern scientific research in an effective and enjoyable holistic way to exercise. This practical, insightful guide is a breath of fresh air that can change your life for the better every time you take a step.","Body, Mind & Spirit",304,N/A,0,en
The Modern Guide to Witchcraft,Skye Alexander,Simon and Schuster,2014-07-31,"Provides information on creating a sacred space, promoting good energy, and creating incantations, potions, and charms.","Body, Mind & Spirit",304,4.5,2,en
"Mind, Body, Spirit",Mark Evans,N/A,2006,N/A,Alternative medicine,256,N/A,0,en
The Narcotics Anonymous Step Working Guides,,N/A,1998-01-01,"Narcotics Anonymous Step Working Guides are meant to be used by NA members at any stage of recovery, whether it's the first time through the steps, or whether they have been a guiding force for many years. This book is intentionally written to be relevant to newcomers and to help more experienced memebers develop a deeper understanding of the Twelve Steps.",Drug addicts,124,5,1,en
Surrender The Outcome,Brook Cupps,N/A,2021-09,"Surrender The Outcome is a leadership fable that follows the progress of a longtime basketball coach, Mick, through his traditional, transactional approach to coaching to a new refreshing, impactful, and transformational approach to life. Along the way he receives great wisdom from those closest to him. Mick is your typical coach to start: focused on winning the next game while appearing to maintain complete control of his team. In his chase for wins, he wins some and loses some like all coaches. Regardless of the record, Mick always finishes the season frustrated and disappointed that his team couldn't squeeze out a few more wins. Through many failures and much self-reflection, Mick moves beyond the race for wins and discovers a better way to gauge success-on the court and in life. As he begins to focus on his values outside the coaching box, Mick realizes this new approach isn't only better for his team but also for his family and personal life. Mick's journey towards his own definition of success leads him to the realization of a powerful process that can transform the impact of all leaders regardless of their area of influence. By focusing on gaining self-awareness Gain Self-Awareness Clarify Your Purpose Enact Courage Build Your Personal Standards If you've ever wondered how to live, and lead, the most impactful life possible, then Surrender The Outcome is the book for you. Live the rest of your life with intention and purpose by focusing on the process and surrendering the outcome!",Education,230,N/A,0,en
Love Over Fear: A Guide to Peace and Purpose,Monk Coleman,N/A,2021-01-22,"This book is to remind you of the greatness you are. Acting from a place of LOVE allows you to walk by FAITH and TRUST. The Universe is working in your favor. As the collective vibration rises, we all benefit. You'll step closer to your purpose and contribute your beauty to us. Thank you for understanding your importance. Thank you for embracing your gift!","Body, Mind & Spirit",96,N/A,0,en
The I AM Diet,Sierra Goodman,Independently Published,2020-12-24,"The I AM DIET is not your average weight loss book. While most weight loss books focus on a particular diet, this unique perspective focuses on exercising the muscle of your brain to reprogram your thoughts and emotions. You will not only learn how to retrain your brain to have the thoughts and emotions of a thin, happy, healthy person, you will discover who you really are. All aspects of your life will improve as you bring out the thin and happy person within. This is a journey of Body, Mind and Spirit.The I AM DIET shares Sierra Goodman's personal weight loss journey and teaches you the I AM DIET method in an easy to follow manner. It includes processes geared to bring you to an healthy and happy mindset and finally lose the weight and become the thin person that you are inside.This book will help you get clear on what you desire and help you to change your thoughts and emotions to think and be thin now. Lots of great tips, tricks and inspiration for using deliberate thinking to create your life and your body size. Let's get down to it!",,106,N/A,0,en
Heal Yourself,Michelle S Fondin,Independently Published,2020-06-13,"We are born from a place of wholeness. Throughout our life the parts of who we are become fragmented. Upon realization of our fragmented selves we begin the journey toward reintegration. Human suffering is a signal. It's a call to reintegrate. Discomfort arises until we receive this message. Hence begins our voyage back home. What does it take to heal? Are you healed simply by a medicine or remedy? And why does it appear so hard to heal in a world where those who are sick increases by millions each year? Healing is more than a single solution. As you learn about the various aspects of you, including your body, mind, ego, intellect, individual soul, collective soul, and universal soul, you'll begin to understand why a feeling of wholeness has seemed like a distant dream. Let's embark on this journey together to discover the way to healing and to becoming more of yourself. In all of our efforts to forget, it is now time to remember, you are already whole.",,170,N/A,0,en
The Deck of Crystals,Nadia Bailey,Rizzoli Publications,2022-02-08,"When you’re feeling depleted, tap into the Earth’s energies. Inside the Earth our planet is a wealth of crystals, each unique in beauty and properties. Whether you want to cleanse your mind or shield against negativity, there’s a crystal that’s perfect for you and your needs. Learn about what they do and when to use them as you dive into their rich legacies. • Features 50 crystal profiles • Explores stones’ properties, history, and lore • Beautiful watercolor illustrations","Body, Mind & Spirit",0,N/A,0,en
"Atlas of Mind, Body and Spirit",Paul Hougham,Godsfield,2006-07-01,"This beautifully illustrated, holistic view of human anatomy makes graphically clear how consciousness and spirit are manifested and revealed in the physiology of the body. The in-depth coverage is both accessible and authoritative. In large full-color diagrams and photographs, we see how organs, nerves, bones, and muscles connect with the meridian lines and chakras used in ancient therapies, and come to understand how the principles of alternative medicine relate to the discoveries of science. By gathering together for the first time the wisdom of acupuncture, yoga, kabbalah, and shamanism with the practices of conventional medicine, osteopathy, and the Alexander Technique, the atlas gives a vivid overall picture of everything we know today about the interconnectedness of body, mind, and spirit.","Body, Mind & Spirit",0,N/A,0,en
Osho: Intimate Glimpses,Anando,N/A,2021-07-15,"The last words Osho spoke before leaving the body: ""Anando will be my medium."" Through a series of poignant memories and anecdotes, Anando offers a glimpse into the private life of the twentieth-century mystic, Osho, through her unique perspective as one of his caretakers and secretaries in the last years of his life. These stories, never before shared publicly, show another side of the man described by The Times (London) as ""one of the makers of the twentieth century"". Anando reveals the sense of humor and fearlessness with which he navigated the controversies that hounded him in his later years, as well as the immense compassion and love with which he worked on those closest to him.",,170,N/A,0,en
"Body, Mind, and Sport",John Douillard,Harmony,2018-08-14,"Until recently, the effortless ""Zone"" of peak performance was only within the reach of serious athletes. Now, with Body, Mind, and Sport, anyone can reach the Zone, regardless of fitness level. Designed to accommodate a variety of individual fitness needs, the Body, Mind, and Sport program is split into two levels. Level 1 is for non-athletes who want to improve overall fitness; Level 2 is for those who want to train for competitive or recreational purposes. Your own unique mind-body type is taken into account to guide you in achieving your personal best without stress or strain. In this revised and updated edition of Body, Mind, and Sport, fitness expert and trainer John Douillard outlines a program in which your individual seasonal constitution-Winter, Spring, or Summer-determines what exercises or sports are best suited to your mind-body type and what foods you should eat for optimum results. Using the Body, Mind, and Sport approach you can decrease heart and breath rates while improving both fitness and performance. Dozens of world-class athletes, including Martina Navratilova and Billie Jean King, have used John Douillard's expert breathing techniques, dietary recommendations, and seasonally balanced workouts. Now you can, too!",Health & Fitness,274,N/A,0,en
Qigong and the Tai Chi Axis,Mimi Kuo-Deemer,Courier Dover Publications,2019-10-16,"Reduce stress, release pain, and create bodily harmony with this introduction to qigong and tai chi. Includes practical information, insights, and widely practiced sequences and forms that lead to improved health.","Body, Mind & Spirit",259,N/A,0,en
Jump Start!,David Herzog,Charisma Media,2014,"A step-by-step plan to supercharge every area of your health Everybody wants to look and feel their best. Jumpstart! takes a multipronged approach to heath and wellness that provides impressive results quickly. Emphasizing the connection between mind, body and spirit, the author shows you how to: · Reset your weight to its optimal level · Reprogram your mind for success · Tap into the most powerful power source When you start to drop the excess pounds and cleanse your body of stress and toxins, your body will begin to function at its optimal level, revving up your metabolism and immune system. Jumpstart! your health and get excited about the new life that is just around the corner!",Health & Fitness,242,N/A,0,en
Learning How to Learn,"Barbara Oakley, PhD, Terrence Sejnowski, PhD, Alistair McConville",Penguin,2018-08-07,"A surprisingly simple way for students to master any subject--based on one of the world's most popular online courses and the bestselling book A Mind for Numbers A Mind for Numbers and its wildly popular online companion course ""Learning How to Learn"" have empowered more than two million learners of all ages from around the world to master subjects that they once struggled with. Fans often wish they'd discovered these learning strategies earlier and ask how they can help their kids master these skills as well. Now in this new book for kids and teens, the authors reveal how to make the most of time spent studying. We all have the tools to learn what might not seem to come naturally to us at first--the secret is to understand how the brain works so we can unlock its power. This book explains: Why sometimes letting your mind wander is an important part of the learning process How to avoid ""rut think"" in order to think outside the box Why having a poor memory can be a good thing The value of metaphors in developing understanding A simple, yet powerful, way to stop procrastinating Filled with illustrations, application questions, and exercises, this book makes learning easy and fun.",Juvenile Nonfiction,258,N/A,0,en
The Higher Powers of Mind and Spirit,Ralph Waldo Trine,Binker North,1917,"The Higher Powers of Mind and Spirit is a self help classic by Ralph Waldo Trine. We are all dwellers in two kingdoms, the inner kingdom, the kingdom of the mind and spirit, and the outer kingdom, that of the body and the physical universe about us. In the former, the kingdom of the unseen, lie the silent, subtle forces that are continually determining, and with exact precision, the conditions of the latter.To strike the right balance in life is one of the supreme essentials of all successful living.",History,258,N/A,0,en
The Healthy Living Handbook,"C.N.C. Smith, B.S.O.M. Laura Harris",Chosen Books,2017-12-05,"Simple, Everyday Ways to Lifelong Health for Your Body, Mind, and Spirit These days we are living longer than ever, yet we're more run down, anxious, overweight, exhausted, stressed out, depressed, and all-around more unwell than ever before. The quantity of the days we live is up, but the quality of those days is down. Way down. What if there were a simple, everyday way to change this? What if a healthy life were easily within your grasp--body, mind, and spirit? The good news is that it is! Going beyond over-hyped diets and complicated exercise routines, spiritual wellness expert and certified nutritional counselor Laura Harris Smith distills the essence of a healthy life into one simple, practical idea: change your habits, change your life. By showing that a truly healthy life is more than physical--it's mental, emotional, physical, and spiritual--Smith gives you easy, everyday ways not only to live well, but to live better, in every area of life. Accessible, practical, and grounded in real life, The Healthy Living Handbook is not a major lifestyle overhaul; it's just full of simple course corrections that will bring you the peace, rest, energy, connection, and clarity you've longed for. When you live from a place of true health, you will love more deeply, engage more fully, and participate with others more wholeheartedly.",Religion,249,N/A,0,en
Each Day a New Beginning,Karen Casey,Simon and Schuster,2009-06-03,"With millions of copies sold, these inspirational daily meditations speak to the common experiences, shared struggles, and unique strengths of women in recovery from all addictions. Discover why Each Day a New Beginning has become a classic for recovering women everywhere. Beloved author Karen Casey shares wisdom on spirituality, acceptance, self-esteem, relationships, perfectionism, the importance of connecting with other women, and many other topics essential for continued sobriety and personal growth. These daily meditations begin with quotations from exceptional and diverse women from around the world and end with actionable affirmations for the twenty-four hours ahead. In this perfect companion for AA, NA, and other Twelve Step programs, all recovering women will find messages that inspire them to live their best lives.",Self-Help,395,N/A,0,en
101 Exercises for the Soul,Bernie S. Siegel,New World Library,2009-12,"In these pages, Dr. Bernie S. Siegel offers 101 simple exercises for the soul, a divine plan for healing yourself and transforming your life. With his trademark humor and insight, he becomes your ""workout coach,"" giving you this wonderful series of short and easy-to-apply exercises to help you achieve your potential and live a more peaceful, loving, and fulfilling life. As Bernie writes in the introduction, ""Before you know it, you will begin to notice how your life has taken on more meaning and how much better you feel....The Force is with you. Believe me.""","Body, Mind & Spirit",210,5,1,en
