Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Introduction to Acoustic Engineering,cybellium,Cybellium ,2024-10-26,"Designed for professionals, students, and enthusiasts alike, our comprehensive books empower you to stay ahead in a rapidly evolving digital world. * Expert Insights: Our books provide deep, actionable insights that bridge the gap between theory and practical application. * Up-to-Date Content: Stay current with the latest advancements, trends, and best practices in IT, Al, Cybersecurity, Business, Economics and Science. Each guide is regularly updated to reflect the newest developments and challenges. * Comprehensive Coverage: Whether you're a beginner or an advanced learner, Cybellium books cover a wide range of topics, from foundational principles to specialized knowledge, tailored to your level of expertise. Become part of a global network of learners and professionals who trust Cybellium to guide their educational journey. www.cybellium.com",,376,N/A,0,en
Advanced Information Systems Engineering Workshops,"Marko Bajec, Johann Eder",Springer,2012-07-04,"This book constitutes the thoroughly refereed proceedings of eight international workshops held in Gdańsk, Poland, in conjunction with the 24th International Conference on Advanced Information Systems Engineering, CAiSE 2012, in June 2012. The 35 full and 17 short revised papers were carefully selected from 104 submissions. The eight workshops were Agility of Enterprise Systems (AgilES), Business/IT Alignment and Interoperability (BUSITAL), Enterprise and Organizational Modeling and Simulation (EOMAS), Governance, Risk and Compliance (GRCIS), Human-Centric Process-Aware Information Systems (HC-PAIS), System and Software Architectures (IWSSA), Ontology, Models, Conceptualization and Epistemology in Social, Artificial and Natural Systems (ONTOSE), and Information Systems Security Engineering (WISSE).",Computers,657,N/A,0,en
Computer Systems Engineering Management,Robert S. Alford,CRC Press,2018-01-18,"Computer Systems Engineering Management provides a superb guide to the overall effort of computer systemsbridge building. It explains what to do before you get to the river, how to organise your work force, how to manage the construction, and what do when you finally reach the opposite shore. It delineates practical approaches to real-world development issues and problems presents many examples and case histories and explains techniques that apply to everything from microprocessors to mainframes and from person computer applications to extremely sophisticated systems",Computers,266,N/A,0,en
Interdisciplinary and Social Nature of Engineering Practices,"Antonio Carlos Zambroni de Souza, Maarten J. Verkerk, Paulo Fernando Ribeiro",Springer Nature,2022-01-15,"This book covers practical and philosophical aspects of Engineering, paying special attention to the social impacts of emerging technologies. Some fundamentals of philosophy of technology are introduced followed by social, economic, and environmental discussion and implications in different disciplines. Each chapter provides insights on the responsibilities involved in the design of engineering projects. The examples presented combine concepts about the impacts of Engineering in society at the same time that incorporates new technological models, yielding an innovative approach about the topics.",Technology & Engineering,441,N/A,0,en
The Chairs for Women in Science and Engineering Program,Caroline D’Amours,Springer Nature,N/A,N/A,,193,N/A,0,en
Principles of Compilers,"Yunlin Su, Song Y. Yan",Springer Science & Business Media,2011-11-22,"""Principles of Compilers: A New Approach to Compilers Including the Algebraic Method"" introduces the ideas of the compilation from the natural intelligence of human beings by comparing similarities and differences between the compilations of natural languages and programming languages. The notation is created to list the source language, target languages, and compiler language, vividly illustrating the multilevel procedure of the compilation in the process. The book thoroughly explains the LL(1) and LR(1) parsing methods to help readers to understand the how and why. It not only covers established methods used in the development of compilers, but also introduces an increasingly important alternative — the algebraic formal method. This book is intended for undergraduates, graduates and researchers in computer science. Professor Yunlin Su is Head of the Research Center of Information Technology, Universitas Ma Chung, Indonesia and Department of Computer Science, Jinan University, Guangzhou, China. Dr. Song Y. Yan is a Professor of Computer Science and Mathematics at the Institute for Research in Applicable Computing, University of Bedfordshire, UK and Visiting Professor at the Massachusetts Institute of Technology and Harvard University, USA.",Computers,458,N/A,0,en
"VII Latin American Congress on Biomedical Engineering CLAIB 2016, Bucaramanga, Santander, Colombia, October 26th -28th, 2016","Isnardo Torres, John Bustamante, Daniel A. Sierra",Springer,2017-04-05,"This volume presents the proceedings of the CLAIB 2016, held in Bucaramanga, Santander, Colombia, 26, 27 & 28 October 2016. The proceedings, presented by the Regional Council of Biomedical Engineering for Latin America (CORAL), offer research findings, experiences and activities between institutions and universities to develop Bioengineering, Biomedical Engineering and related sciences. The conferences of the American Congress of Biomedical Engineering are sponsored by the International Federation for Medical and Biological Engineering (IFMBE), Society for Engineering in Biology and Medicine (EMBS) and the Pan American Health Organization (PAHO), among other organizations and international agencies to bring together scientists, academics and biomedical engineers in Latin America and other continents in an environment conducive to exchange and professional growth.",Technology & Engineering,837,N/A,0,en
Frattura ed Integrità Strutturale: Annals 2009,Aa.vv.,Gruppo Italiano Frattura,2010-01-01,"Annals of the Italian Group of Fracture journal ""Frattura ed Integrità Strutturale"" (issues 7 - 10, 2009)",Reference,366,N/A,0,en
Holistic Engineering Education,"Domenico Grasso, Melody Burkins",Springer Science & Business Media,2010-03-01,"Holistic Engineering Education: Beyond Technology is a compilation of coordinated and focused essays from world leaders in the engineering profession who are dedicated to a transformation of engineering education and practice. The contributors define a new and holistic approach to education and practice that captures the creativity, interdisciplinarity, complexity, and adaptability required for the profession to grow and truly serve global needs. With few exceptions today, engineering students and professionals continue to receive a traditional, technically-based education and training using curriculum models developed for early 20th century manufacturing and machining. While this educational paradigm has served engineering well, helping engineers create awe-inspiring machines and technologies for society, the coursework and expectations of most engineering programs eschew breadth and intellectual exploration to focus on consistent technological precision and study. Why this dichotomy? While engineering will always need precise technological skill, the 21st century innovation economy demands a new professional perspective that recognizes the value of complex systems thinking, cross-disciplinary collaborations, economic and environmental impacts (sustainability), and effective communication to global and community leaders, thus enabling engineers to consider ""the whole patient"" of society's needs. The goal of this book is to inspire, lead, and guide this critically needed transformation of engineering education. ""Holistic Engineering Education: Beyond Technology points the way to a transformation of engineering education and practice that will be sufficiently robust, flexible, and systems-oriented to meet the grand challenges of the 21st century with their ever-increasing scale, complexity, and transdisciplinary nature."" -- Charles Vest, President, National Academy of Engineering; President Emeritus, MIT ""This collection of essays provides compelling arguments for the need of an engineering education that prepares engineers for the problems of the 21st century. Following the National Academy’s report on the Engineer of 2020, this book brings together experts who make the case for an engineering profession that looks beyond developing just cool technologies and more into creating solutions that can address important problems to benefit real people."" -- Linda Katehi, Chancellor, University of California at Davis ""This superb volume offers a provocative portrait of the exciting future of engineering education...A dramatically new form of engineering education is needed that recognizes this field as a liberal art, as a profession that combines equal parts technical rigor and creative design...The authors challenge the next generation to engineering educators to imagine, think and act in new ways. "" -- Lee S. Shulman, President Emeritus, The Carnegie Foundation for the Advancement of Teaching and Charles E. Ducommun Professor of Education Emeritus, Stanford University",Technology & Engineering,307,3,1,en
Regents' Proceedings,University of Michigan. Board of Regents,N/A,1963,N/A,,1872,N/A,0,en
Systems Engineering Guidebook,James N Martin,CRC Press,1996-11-14,"Systems Engineering Guidebook: A Process for Developing Systems and Products is intended to provide readers with a guide to understanding and becoming familiar with the systems engineering process, its application, and its value to the successful implementation of systems development projects. The book describes the systems engineering process as a multidisciplinary effort. The process is defined in terms of specific tasks to be accomplished, with great emphasis placed on defining the problem that is being addressed prior to designing the solution.",Technology & Engineering,310,5,2,en
Engineering a Compiler,"Keith D. Cooper, Linda Torczon",Elsevier,2011-01-18,"This entirely revised second edition of Engineering a Compiler is full of technical updates and new material covering the latest developments in compiler technology. In this comprehensive text you will learn important techniques for constructing a modern compiler. Leading educators and researchers Keith Cooper and Linda Torczon combine basic principles with pragmatic insights from their experience building state-of-the-art compilers. They will help you fully understand important techniques such as compilation of imperative and object-oriented languages, construction of static single assignment forms, instruction scheduling, and graph-coloring register allocation. - In-depth treatment of algorithms and techniques used in the front end of a modern compiler - Focus on code optimization and code generation, the primary areas of recent research and development - Improvements in presentation including conceptual overviews for each chapter, summaries and review questions for sections, and prominent placement of definitions for new terms - Examples drawn from several different programming languages",Computers,825,N/A,0,en
Engineering as a Vocation,Ernest McCullough,N/A,1912,N/A,Engineering,220,N/A,0,en
Inner Engineering A (D.I.Y) User Manual,A K Francis,A K Francis,2021-05-23,"Inner engineering is a subject which has always interested me throughout my life. I am lucky to have attended quite a few Inner Engineering sessions conducted by some organizations. Such seminars are normally conducted by religious organizations. Of late secular and professional organizations also conduct such seminars to boost overall health and well being. Hurt feelings are the result of most of the turmoil that we see around us today. Individuals have hurt feelings; communities have hurt feelings so do whole nations have hurt feelings. Hurt feelings are the result of some past events in which one of the persons involved or community involved have had to undergo public embarrassment. The public insult caused due to hurt feelings gives birth to a desire to take revenge. Individuals, communities and nations keep this desire for revenge for years. Due to this desire for revenge are born personal fights, revolts and wars. The great wars which humanity has waged were caused due to hurt feelings which the victim had gone through. Hence engineering is required at all levels be it at individual level, community level or national level. People have to be bold and forgive each other. National leaders should be bold enough to accept responsibility for the mistakes committed in the past by their leaders and submit a public apology. This is the only way forward. Nations have fought wars against each other due to misunderstandings and mistakes on the part of their ancestors. Because of this, even decades after world war two some nations still regard other nations as their rivals or enemies. Throughout the world we find border skirmishes between the armies of nations due to this rivalry carried forward from past wars. As examples I can mention the regular skirmishes between India and Pakistan on the L.O.C., The continuous skirmishes between the Israeli army and the Arabs in the Gaza Strip is another example of the result of hurt feelings between two nations. This article tries to delve into the subject of hurt feelings and the tragic events caused by them. If people and nations forgive each other then trillions of dollars that are spent with the intentions of inflicting harm to each other would be saved. Without hurt feelings the world would become a better place with abundance of resources for the betterment of society as a whole. I have written this small article without any bias towards or against people of any community and with a secular mental attitude. Hence I have preferred to name the supreme deity as just ‘God’ or Divinity. Circumstantial evidences are overwhelming that mind in conjunction with Divinity can really work wonders by engineering the mind and making available avenues for progress.","Body, Mind & Spirit",31,N/A,0,en
Engineering in Society,"National Research Council, Division on Engineering and Physical Sciences, Commission on Engineering and Technical Systems, Committee on the Education and Utilization of the Engineer, Panel on Engineering Interactions With Society",National Academies Press,1985-02-01,"The National Research Council's Panel on Engineering Interactions with Society was formed to examine the functioning of the engineering profession in the context of, and in relation to, American society. This document presents the findings of the panel. The panel's inquiry was twofold. First, it examined the impact that engineering and technology development has had on the nation, including the impact on societal demands, values, and perceptions on engineering. Next, the panel attempted to assess the structure and development of the engineering profession, and the adaptability of the profession in meeting current and future national needs. Chapters in the document deal with: (1) the evolution of American engineering; (2) the present era (managing change in the information age); (3) engineering and social dynamics; (4) maintaining flexibility in an age of stress and rapid change; and (5) conclusions and recommendations. Appendices include 23 references and a 16-item bibliography, along with an article prepared by Arthur L. Donovan, entitled ""Engineering in an Increasingly Complex Society: Historical Perspectives on Education, Practice, and Adaptation in American Engineering."" (TW)",Education,145,N/A,0,en
Engineering World,,N/A,1907,N/A,Engineering,1238,N/A,0,en
Engineering News-record,,N/A,1922,N/A,Building,1514,N/A,0,en
Engineering News,,N/A,1892,N/A,Engineering,696,N/A,0,en
Exploring Engineering,"Philip Kosky, Robert T. Balmer, William D. Keat, George Wise",Academic Press,2009-11-11,"Winner in its first edition of the Best New Undergraduate Textbook by the Professional and Scholarly Publishing Division of the American Association of Publishers (AAP), Kosky, et al is the first text offering an introduction to the major engineering fields, and the engineering design process, with an interdisciplinary case study approach. It introduces the fundamental physical, chemical and material bases for all engineering work and presents the engineering design process using examples and hands-on projects. Organized in two parts to cover both the concepts and practice of engineering: Part I, Minds On, introduces the fundamental physical, chemical and material bases for all engineering work while Part II, Hands On, provides opportunity to do design projects An Engineering Ethics Decision Matrix is introduced in Chapter 1 and used throughout the book to pose ethical challenges and explore ethical decision-making in an engineering context Lists of ""Top Engineering Achievements"" and ""Top Engineering Challenges"" help put the material in context and show engineering as a vibrant discipline involved in solving societal problems New to this edition: Additional discussions on what engineers do, and the distinctions between engineers, technicians, and managers (Chapter 1) New coverage of Renewable Energy and Environmental Engineering helps emphasize the emerging interest in Sustainable Engineering New discussions of Six Sigma in the Design section, and expanded material on writing technical reports Re-organized and updated chapters in Part I to more closely align with specific engineering disciplines new end of chapter excercises throughout the book",Technology & Engineering,464,3,2,en
Academic Growth in Higher Education,"Helena Pedrosa-de-Jesus, Mike Watts",BRILL,2018-11-26,"Many changes in higher education have derived from Europe-wide initiatives such as the Bologna process, and have given increasing attention to student-centred learning and teaching approaches, allied to growth in teachers’ scholarship and academic development. Academic Growth in Higher Education: Questions and Answers centers around a decade-long research project, which is one component of a long-standing programme focused on ways to promote academic development and scholarship in higher education. The purpose of the book is to highlight debates and issues important in teaching and learning at the tertiary level in universities, colleges and schools – exploring issues that teachers and lecturers will need to address throughout their professional lives. These issues surround acts of student-centred learning, inquiry-based learning, teachers’ own practices in the classroom and, every bit as significant, the activities generated by their students in the process of learning. The intention is to identify some of the debates relevant to teaching and learning, to challenge some of the orthodoxies within traditional forms of teaching and learning, and to suggest some solutions though current practice over a wide context of activity.",Education,250,N/A,0,en
Air Force Engineering & Services Quarterly,,N/A,1975,N/A,Civil engineering,228,N/A,0,en
Exploring Opportunities in Green Chemistry and Engineering Education,"National Research Council, Division on Earth and Life Studies, Board on Chemical Sciences and Technology, Chemical Sciences Roundtable",National Academies Press,2007-03-12,"Going green is a hot topic in both chemistry and chemical engineering. Green chemistry is the design of chemical products and processes that reduce or eliminate the use and generation of hazardous substances. Green engineering is the development and commercialization of economically feasible industrial processes that reduce the risk to human health and the environment. This book summarizes a workshop convened by the National Research Council to explore the widespread implementation of green chemistry and chemical engineering concepts into undergraduate and graduate education and how to integrate these concepts into the established and developing curricula. Speakers highlighted the most effective educational practices to date and discussed the most promising educational materials and software tools in green chemistry and engineering. The goal of the workshop was to inform the Chemical Sciences Roundtable, which provides a science-oriented, apolitical forum for leaders in the chemical sciences to discuss chemically related issues affecting government, industry, and universities.",Education,56,N/A,0,en
Van Nostrand's Eclectic Engineering Magazine,,N/A,1879,N/A,Engineering,560,N/A,0,en
Chemical & Metallurgical Engineering,"Eugene Franz Roeber, Howard Coon Parmelee",N/A,1922,N/A,Chemical engineering,1318,N/A,0,en
Undergraduate Announcement,University of Michigan--Dearborn,N/A,1987,N/A,,228,N/A,0,en
Municipal Engineering,,N/A,1902,N/A,Municipal engineering,962,N/A,0,en
Engineering & Contracting,,N/A,1918,N/A,Buildings,674,N/A,0,en
Journal of the Association of Engineering Societies,Association of Engineering Societies (U.S.),N/A,1886,N/A,Engineering,612,N/A,0,en
Value-Focused Business Process Engineering : a Systems Approach,"Dina Neiger, Leonid Churilov, Andrew Flitman",Springer Science & Business Media,2008-12-16,"One of the keys to successful business process engineering is tight alignment of processes with organisational goals and values. Historically, however, it has always been difficult to relate different levels of organizational processes to the strategic and operational objectives of a complex organization with many interrelated and interdependent processes and goals. This lack of integration is especially well recognized within the Human Resource Management (HRM) discipline, where there is a clearly defined need for greater alignment of HRM processes with the overall organizational objectives. Value-Focused Business Process Engineering is a monograph that combines and extends the best on offer in Information Systems and Operations Research/Decision Sciences modelling paradigms to facilitate gains in both business efficiency and business effectiveness.",Business & Economics,271,N/A,0,en
Software Engineering and Testing,"B. B. Agarwal, S. P. Tayal, Mahesh Gupta",Jones & Bartlett Learning,2010,"This book is designed for use as an introductory software engineering course or as a reference for programmers. Up-to-date text uses both theory applications to design reliable, error-free software. Includes a companion CD-ROM with source code third-party software engineering applications.",Computers,534,4,3,en
University of Michigan Official Publication,University of Michigan,UM Libraries,1973,Each number is the catalogue of a specific school or college of the University.,"Education, Higher",808,N/A,0,en
Mechanical Engineering: A Century of Progress,"Thomas H. Fehring, P.E.","NorCENergy Consultants, LLC",1980-10-10,"This book describes approximately 50 engineering accomplishments -- a number of which were subsequently designated historic mechanical engineering landmarks. This book can serve as an entry guide into the remarkable engineering achievements that occurred in the greater Milwaukee area from the late 1800s until the early 1900s, much of which centered around Milwaukee's Menomonee River Valley.",Technology & Engineering,72,N/A,0,en
Exploration and Engineering,Erik M. Conway,JHU Press,2015-03-30,"Getting to Mars required engineering genius, scientific strategy, and the drive to persevere in the face of failure. Although the Jet Propulsion Laboratory in Pasadena, California, has become synonymous with the United States’ planetary exploration during the past half century, its most recent focus has been on Mars. Beginning in the 1990s and continuing through the Mars Phoenix mission of 2007, JPL led the way in engineering an impressive, rapidly evolving succession of Mars orbiters and landers, including roving robotic vehicles whose successful deployment onto the Martian surface posed some of the most complicated technical problems in space flight history. In Exploration and Engineering, Erik M. Conway reveals how JPL engineers’ creative technological feats led to major breakthroughs in Mars exploration. He takes readers into the heart of the lab’s problem-solving approach and management structure, where talented scientists grappled with technical challenges while also coping, not always successfully, with funding shortfalls, unrealistic schedules, and managerial turmoil. Conway, JPL’s historian, offers an insider’s perspective into the changing goals of Mars exploration, the ways in which sophisticated computer simulations drove the design process, and the remarkable evolution of landing technologies over a thirty-year period.",Science,417,N/A,0,en
Catalogue of the Officers and Graduates of Yale University,Yale University,N/A,1911,N/A,,894,N/A,0,en
Chemical Engineer,,N/A,1913,N/A,Engineering,546,N/A,0,en
"Bridge Maintenance, Safety, Management, Resilience and Sustainability","Fabio Biondini, Dan M. Frangopol",CRC Press,2012-06-21,"Bridge Maintenance, Safety, Management, Resilience and Sustainability contains the lectures and papers presented at The Sixth International Conference on Bridge Maintenance, Safety and Management (IABMAS 2012), held in Stresa, Lake Maggiore, Italy, 8-12 July, 2012. This volume consists of a book of extended abstracts (800 pp) Extensive collection of revised expert papers on recent advances in bridge maintenance, safety, management and life-cycle performance, representing a major contribution to the knowledge base of all areas of the field.",Technology & Engineering,4119,N/A,0,en
The Chemical Engineer,,N/A,1914,N/A,,646,N/A,0,en
Journal of the Society of Telegraph Engineers,Anonymous,BoD – Books on Demand,2023-10-17,"Reprint of the original, first published in 1874.",Fiction,570,N/A,0,en
The National Engineer,,N/A,1925,Vols. 34- contain official N.A.P.E. directory.,Steam engineering,790,N/A,0,en
U.S. Navy Civil Engineer Corps Bulletin,,N/A,1951,N/A,Civil engineering,392,N/A,0,en
Catalog,University of Maine at Orono,N/A,1909,N/A,,1026,5,1,en
University Curricula in the Marine Sciences and Related Fields,,N/A,1973,N/A,Marine biology,456,N/A,0,en
The Case Study Handbook,William Ellet,Harvard Business Review Press,2007-04-17,"If you're enrolled in an executive education or MBA program, you've probably encountered a powerful learning tool: the business case. But if you're like many people, you may find interpreting and writing about cases mystifying, challenging, or downright frustrating. In ""The Case Study Handbook"", William Ellet presents a potent new approach for analyzing, discussing, and writing about cases. Early chapters show how to classify cases according to the analytical task they require (solving a problem, making a decision, or forming an evaluation) and quickly establish a base of knowledge about a case. Strategies and templates, in addition to several sample Harvard Business School cases, help you apply the author's framework. Later in the book, Ellet shows how to write persuasive case-analytical essays based on the process laid out earlier. Extensive examples of effective and ineffective writing further reinforce your learning. The book also includes a chapter on how to talk about cases more effectively in class. Any current or prospective MBA or executive education student needs to read this book.",Business & Economics,281,N/A,0,en
Introduction to Engineering,Quamrul H. Mazumder,CRC Press,2018-09-03,"Developed for the Ultimate Introductory Engineering Course Introduction to Engineering: An Assessment and Problem-Solving Approach incorporates experiential, and problem- and activity-based instruction to engage students and empower them in their own learning. This book compiles the requirements of ABET, (the organization that accredits most US engineering, computer science, and technology programs and equivalency evaluations to international engineering programs) and integrates the educational practices of the Association of American Colleges and Universities (AAC&U). The book provides learning objectives aligned with ABET learning outcomes and AAC&U high-impact educational practices. It also identifies methods for overcoming institutional barriers and challenges to implementing assessment initiatives. The book begins with an overview of the assessment theory, presents examples of real-world applications, and includes key assessment resources throughout. In addition, the book covers six basic themes: Use of assessment to improve student learning and educational programs at both undergraduate and graduate levels Understanding and applying ABET criteria to accomplish differing program and institutional missions Illustration of evaluation/assessment activities that can assist faculty in improving undergraduate and graduate courses and programs Description of tools and methods that have been demonstrated to improve the quality of degree programs and maintain accreditation Using high-impact educational practices to maximize student learning Identification of methods for overcoming institutional barriers and challenges to implementing assessment initiative A practical guide to the field of engineering and engineering technology, Introduction to Engineering: An Assessment and Problem-Solving Approach serves as an aid to both instructor and student in developing competencies and skills required by ABET and AAC&U.",Technology & Engineering,463,N/A,0,en
"Systems, Software and Services Process Improvement","Jakub Stolfa, Svatopluk Stolfa, Rory V. O'Connor, Richard Messnarz",Springer,2017-08-23,"This volume constitutes the refereed proceedings of the 24th EuroSPI conference, held in Ostrava, Czech Republic, in September 2017.The 56 revised full papers presented were carefully reviewed and selected from 97 submissions. They are organized in topical sections on SPI and VSEs, SPI and process models, SPI and safety, SPI and project management, SPI and implementation, SPI issues, SPI and automotive, selected key notes and workshop papers, GamifySPI, SPI in Industry 4.0, best practices in implementing traceability, good and bad practices in improvement, safety and security, experiences with agile and lean, standards and assessment models, team skills and diversity strategies.",Business & Economics,683,N/A,0,en
Introduction to Plastics Engineering,Anshuman Shrivastava,William Andrew,2018-05-15,"Introduction to Plastics Engineering provides a single reference covering the basics of polymer and plastics materials, and their properties, design, processing and applications in a practical way. The book discusses materials engineering through properties formulation, combining part design and processing to produce final products. This book will be a beneficial guide to materials engineers developing new formulations, processing engineers producing those formulations, and design and product engineers seeking to understand the materials and methods for developing new applications. The book incorporates material properties, engineering, processing, design, applications and sustainable and bio based solutions. Ideal for those just entering the industry, or transitioning between sectors, this is a quick, relevant and informative reference guide to plastics engineering and processing for engineers and plastics practitioners. - Provides a single unified reference covering plastics materials, properties, design, processing and applications - Offers end-to-end coverage of the industry, from formulation to part design, processing, and the final product - Serves as an ideal introductory book for new plastics engineers and students of plastics engineering - Provides a convenient reference for more experienced practitioners",Technology & Engineering,264,5,1,en
Scientific and Technical Aerospace Reports,,N/A,1990,N/A,Aeronautics,980,N/A,0,en
